milliseconds,MP,CN,C,T2,T1,T0,MT,P0,P1,P2
0,0.8336300899836727,1.2497634490576766,0.4725607790327455,1.7570889847197075,1.5239659129557803,1.4424763115728199,3.044779867151067,0.29298785413286266,0.3264257930104848,0.17859889417769642
100,0.7712240038025374,1.2578746667447411,0.4760577526826975,1.785512001484816,1.5275427219133313,1.4320181404751398,3.016874118565164,0.28665354136203947,0.31668159059984957,0.1712303844816498
200,0.7267548157838152,1.2563219803481833,0.46378054650298045,1.8075905980440565,1.5291506824780234,1.4172292433199927,2.966167654744981,0.25897069888825014,0.299833726758933,0.16119616054239994
300,0.6641138496338346,1.250083643738469,0.4699210960294335,1.8059045342614772,1.510711378231138,1.386978892257248,2.9338187297512093,0.26068872354006006,0.27888793311014004,0.15397181163363036
400,0.6067973986203242,1.262317529245822,0.4605974202415946,1.8375368024487204,1.496617828863701,1.3638791604500033,2.8862870197308723,0.23148784930296407,0.2643095558142555,0.1485963798277971
500,0.6153493412593519,1.2687553642542517,0.43870744910341386,1.822972958348556,1.4864562780738952,1.3303527184260848,2.833393570945846,0.22043639525176456,0.2508943480531708,0.1387597303966836
600,0.5567231718552873,1.2960818492199382,0.4309240047611918,1.8350235004348139,1.4694777380579984,1.310214286840807,2.788587090180159,0.21169643393285062,0.2340670239799524,0.12961269646181472
700,0.4782961580798309,1.3107599820524292,0.4314046537833054,1.8469288990212829,1.433194083042326,1.2806162096309817,2.7599782040800283,0.18360178528115145,0.22375297645018521,0.12233180811370488
800,0.445023353909646,1.3060698067189296,0.42976662865260956,1.8679856957500796,1.4128932335534536,1.2741258197624612,2.7048538256251264,0.17706406302304767,0.20585511621320016,0.11347922482943024
900,0.4034748077055471,1.3134159659057163,0.4138090372670419,1.9115631273448235,1.4064247619384878,1.2411853562582051,2.6848723319188594,0.15865178035099875,0.18805324959855824,0.1060883097835883
1000,0.3895923897179438,1.2984890599711822,0.39993787500313105,1.9254879361083979,1.3837998643725276,1.2105878050602128,2.6224182052660976,0.15017619260014636,0.17336991357911144,0.09196733919190941
1100,0.3234386874815647,1.3276792905714534,0.392917380629375,1.8897332062513026,1.3647084756191925,1.1965919447042237,2.591413227820846,0.13790157316133791,0.166500255067117,0.09125324955359497
1200,0.3359218968775955,1.3459254738672817,0.3844753970149449,1.9288527480680433,1.3423901643986815,1.1643039577157146,2.5393346335013076,0.11481518047703093,0.15194228724654366,0.07829506746209593
1300,0.25250090364253663,1.330493841849411,0.37757018769208145,1.9112733833696196,1.329616931745177,1.1293922016751552,2.489740448515976,0.11274326745449348,0.13763077847003233,0.07747565941125291
1400,0.24273855039085626,1.3423815735087181,0.36048740199740686,1.9044451836211762,1.3103488346418675,1.1046286782225534,2.4500088507927025,0.09962273667523672,0.12366183037350792,0.06816487464743723
1500,0.19152700452206733,1.3493968213490621,0.3509055660488136,1.9444923547984458,1.2750124977674462,1.0784154499614873,2.4056599722508563,0.0825853154062653,0.11709992733260279,0.06630659141917683
1600,0.17226848731101987,1.3167287940048549,0.3449344324648275,1.9238196289672456,1.25104724020874,1.0581079250252456,2.3615471076687173,0.08281382517319297,0.1037561340046723,0.05569669420541993
1700,0.14538749113897984,1.3399109381449794,0.33679425643851546,1.883221748868365,1.2389702291684532,1.0238146490478137,2.3364918891139865,0.07766609183508427,0.09091071351615093,0.056832529486034435
1800,0.1351027936579644,1.3102595473482062,0.32364232548678973,1.9142878978558509,1.2095559566026175,1.0166283100754039,2.291475405018818,0.06359400930387728,0.08757637719573096,0.044387406585892096
1900,0.1482840177897884,1.3306372747689978,0.3173093895559843,1.9015456517257951,1.1966485773421873,0.9884488145786073,2.2479656643069044,0.048934709526457267,0.07696249737988112,0.04221023170200216
2000,0.11509976554794166,1.3199496710706413,0.3200073180677186,1.8940997961941157,1.1636129089750835,0.9627503887031154,2.206376020426793,0.04762614343707481,0.06515744380001955,0.04265923366237057
2100,0.11401179472519282,1.3379452734951047,0.30125971870329105,1.8365060180665818,1.150400900087877,0.9261844193170197,2.1703777897696397,0.03961854693115506,0.06588212756400398,0.0378757215965471
2200,0.09082787327850417,1.3036428006139091,0.30114865823942416,1.8146839329849531,1.1215824544453805,0.911928999351465,2.1185356746697845,0.03506027333506645,0.05875409159439784,0.03195906719397418
2300,0.11772662194293329,1.318369718740829,0.2842459273620238,1.7768312890409645,1.1005132317207145,0.8911395372550226,2.0892141898677643,0.04566889805282963,0.05528797532181639,0.028689392956447683
2400,0.10088988822217343,1.3214104333909373,0.2795689452131492,1.7622156060981602,1.0551634008422532,0.859146651211917,2.034915293477313,0.03593352515091352,0.038794928250297726,0.030732259831807555
2500,0.07108555618869603,1.305264719846328,0.2837539285396737,1.7202093269724208,1.043989496718298,0.8348886331140174,2.0105902766854107,0.029445166022106728,0.033632387304626164,0.023601615049627635
2600,0.1156453625025538,1.295058737733597,0.2659971104533753,1.7292000917754817,0.9991201762889822,0.8166724711582747,1.9737660956574061,0.02495426140013962,0.04116797488293712,0.022460281503716727
2700,0.0778070908734443,1.2740134940832266,0.2600018878091909,1.663943955407445,0.9752978168755947,0.7917340023182343,1.916834736532635,0.02702760935032208,0.027668919253044513,0.022322867001677665
2800,0.10899176837559202,1.2748686153003632,0.2590974530396669,1.6172606658726574,0.9638525989072089,0.7620351274780469,1.8696784166356013,0.03038161165402726,0.03131656671354513,0.022289463700838428
