miliseconds,G0,G1,rR,I,rI,R,RI,R2,G2,G3
0,0.999953777027711,-3.423705605372858e-06,-0.03897506944113761,-0.3083738462216614,-0.02779821216936939,0.36366865815369526,0.19813194890337954,-0.06762922276220362,0.0,0.0
100,1.0000072724661362,-5.749208695553636e-05,0.030637102330830147,-0.023495545066068095,0.025475183458346796,-0.7970180284073484,0.35391364234926953,0.04252585186745801,0.0,0.0
200,1.0000357562893798,-5.306196225461092e-05,0.16494409530755302,0.05253413899375074,0.1225952002314025,0.9094728349870126,-0.3314841247081702,0.1436273454353729,0.0,0.0
300,1.0000746623043493,-4.628641285347189e-05,0.2677878865018383,0.09057435599807703,0.14971568829206136,0.9027208716707409,-0.4096402283763188,-0.15665627816847402,0.0,0.0
400,0.999928216058906,-2.736150745546881e-05,0.39877987365168616,0.32805060151985893,0.15993298263184275,0.09642289086603151,-0.09058148071552574,0.07040813898498048,0.0,0.0
500,0.9999574645741662,7.049939959547314e-05,0.4270500059499541,1.0553325250900922,0.2492677273985888,1.4040065328210696,-0.0007070695933460236,0.11782247429262446,0.0,0.0
600,0.9999349112359524,5.3480775669936955e-05,0.4713422887216599,1.0712423707730117,0.2686357508457949,1.5402994199612885,-0.6084724643663276,0.14946492886960616,0.0,0.0
700,0.9999618761948984,3.715309750913778e-06,0.5980715835517172,1.5134300577931703,0.300800254894105,2.4419390795614113,-0.09296214665346955,-0.1297697321107061,0.0,0.0
800,1.0000505730310532,3.229532234977438e-05,0.7685592742578788,2.167959511620083,0.3708013087279466,3.6270680016463217,0.2994019778691321,-0.07829515219670699,0.0,0.0
900,0.9999889531291999,-9.55382244975508e-06,0.7411815659685685,2.4400817733542817,0.4307306661673797,4.41768471559707,0.7268008359298863,0.10252851767201374,0.0,0.0
1000,0.9999613829293877,-1.6318151252200015e-06,0.9343106131648453,3.4040734193208313,0.4756406403757503,6.517002419949306,-0.30103450554929423,-0.12086227496681312,0.0,0.0
1100,1.0000661968332596,9.513745068028665e-06,0.960314368184602,3.8019609214877046,0.5027695896974007,7.815446605624342,-0.3580861488124034,0.3007698789860574,0.0,0.0
1200,0.9999682604364555,6.644795094270309e-05,1.0342227054500843,4.37397847522178,0.5329724717867228,7.704106633865243,0.6196331932143679,0.21729955557056047,0.0,0.0
1300,0.9999759539184725,9.055085065642706e-05,1.1147826297217398,5.566168637580318,0.6115656038628853,9.638536370482829,0.6375509251023656,0.411298451213172,0.0,0.0
1400,1.0000355171346715,4.973431319104143e-05,1.20420727118722,5.8310273916935245,0.6413555521666281,11.727468698803952,0.02721701746870464,0.3443880539260094,0.0,0.0
1500,0.9999733655717077,5.807597922165583e-05,1.3746587450700134,6.886210836290057,0.6836285285981367,12.561196982923843,1.2783054382465355,0.5715677273729554,0.0,0.0
1600,0.9999348835255875,9.415740720054619e-05,1.4106070924119907,7.742790224538888,0.7471634033130964,12.888877250955195,1.6116115446129307,0.6780416743900021,0.0,0.0
1700,0.9999465036082771,0.00012463559256109037,1.481283927282554,8.506475913483719,0.7694003842998386,16.16281050892312,0.8433702957383968,0.5492074399631602,0.0,0.0
1800,0.9999545677286465,4.699837246118916e-05,1.6020638907558273,8.724422024833366,0.8016546382217881,16.7198244502557,1.93432864265521,0.6916913520595572,0.0,0.0
1900,0.9998839323279594,0.0001813775679076367,1.6193525991064333,9.943760609257945,0.8868030167515264,18.60388086569165,2.499861817790525,1.100334644412512,0.0,0.0
2000,0.9998820709825822,0.00014469712616835802,1.768036110426482,10.957635035064364,0.9253411374428708,20.679916010313793,1.757120782419268,1.2604199441437296,0.0,0.0
2100,0.9997592421871894,0.0002243874798909778,1.8692626995699178,11.528870530151348,0.9407719514806232,22.266785990694395,2.3309380071019503,1.356777998773928,0.0,0.0
2200,0.9997744442801203,0.00027010593689389697,1.9767324734241585,12.365656402495869,1.0089950531412861,22.7661860081126,3.2610107202412726,1.5195888765474832,0.0,0.0
2300,0.9996703257401913,0.0003240281986636597,1.9809763563431868,13.146630782511686,1.063234097445299,25.084401882697478,4.853902606040986,2.093770550248415,0.0,0.0
2400,0.9996825343967506,0.0003384332868308468,2.0951643058298353,13.553272855867295,1.1291165619785362,25.314478012482997,5.167934326133238,2.231653300399162,0.0,0.0
2500,0.9996069099100755,0.00043984323567954704,2.1826644266380275,14.012884528966202,1.1775263363648698,27.593352017430224,5.388208531751918,2.4137021364227373,0.0,0.0
2600,0.9996221701232654,0.0004410165414984896,2.254717933559197,14.71677441224595,1.2247770935500573,29.1061713094008,6.822669075623761,2.7255729136256766,0.0,0.0
2700,0.9995375893519728,0.0005853326109648756,2.34795819156514,15.080848250008051,1.2403460959181103,30.277440589705726,8.755230293199054,3.038705129123609,0.0,0.0
2800,0.9994408340755916,0.0006495625189658168,2.4874401907013723,15.838786322525385,1.298427022857749,32.06182403933951,8.592020348851236,3.7221589217365247,0.0,0.0
2900,0.9993834309220673,0.0006857948521294035,2.5722154344287906,16.865029665561288,1.3314737043372016,33.91122700084453,10.882782995174662,4.1293731670239975,0.0,0.0
3000,0.9991525034147681,0.0007567385116027278,2.6239343009657454,16.979297171209524,1.3517163676894894,33.81175811713135,11.955171034864616,4.46747324036407,0.0,0.0
3100,0.999047688085692,0.0009319856900322435,2.7330337461843683,17.419351489379526,1.4097761021689332,36.60746461044057,13.195725694115206,4.79367619455889,0.0,0.0
3200,0.9989604355424252,0.0009733839242705687,2.8404161698008035,17.558106744397094,1.4694743394086904,36.69046525864328,14.70243055200036,5.083399691395951,0.0,0.0
3300,0.9988597638916974,0.0010995899574621857,2.8086584280373645,18.429125104178482,1.5218527585038901,39.54497591103998,17.599405202168306,5.515694611845727,0.0,0.0
3400,0.9987495426597299,0.00128099111330013,2.961633164006779,18.512586855863123,1.5289829113437885,39.83853366579701,19.10300700985224,5.901595148147887,0.0,0.0
3500,0.998501802541706,0.0015188209428381538,3.0214416236192787,19.01271189650694,1.5995452322965464,42.00086756564196,20.068059359763676,6.400633563029346,0.0,0.0
3600,0.9983671004781423,0.0015777174209721013,3.10182047710498,19.044447514570283,1.62100995878457,43.45714671054942,22.756735794909346,6.74329749337152,0.0,0.0
3700,0.9982076961450581,0.0017444266088039678,3.236944422256037,19.531821949015416,1.6623968559988864,45.001748672214056,24.1156242140363,7.3456956167726535,0.0,0.0
3800,0.9979591610651987,0.0019477908591780664,3.339842529764284,19.898956057468617,1.7118347584648885,46.53100805102477,27.406215576354594,8.075553206256908,0.0,0.0
3900,0.9978533973531146,0.00225127949782025,3.335423614542057,20.062438727573284,1.7432348974862502,47.39041456741407,27.991409791129122,8.27009613648782,0.0,0.0
4000,0.9976343490755033,0.0024413921501541427,3.477303207635409,20.222818379526295,1.8033623375970373,48.09505313331238,30.982812523929233,9.11878417105622,0.0,0.0
4100,0.9974387578723619,0.0025834849216198356,3.587395441798759,20.544552049057316,1.826736908540832,50.21503351462544,33.33832504098391,9.58945921050222,0.0,0.0
4200,0.9971847551132923,0.002785885451305822,3.565264446553353,20.354975513916546,1.9197588290429979,51.23219801414928,36.40578757083004,9.920586041183372,0.0,0.0
4300,0.9969633155565178,0.003168364635796477,3.656412768545007,20.92889776671432,1.976823508534519,52.155757640113215,39.25737813725007,10.777915286723498,0.0,0.0
4400,0.9966610470418984,0.003384186245658226,3.8319466396664046,21.031861890819773,2.0018622616511443,54.862298647725176,41.69061711973593,11.121106142504491,0.0,0.0
4500,0.9963164161194918,0.0036125104889301756,3.8482798026816147,20.752604648831984,2.0391163193111472,55.13963809057038,43.826668607393074,12.02304006717959,0.0,0.0
4600,0.9960387605010812,0.00399791486628433,3.9026344682957874,20.915837180871396,2.0884552647975947,56.793673288238026,46.41179660001833,12.538196954227486,0.0,0.0
4700,0.995694274408395,0.004200792931395893,4.011833064467687,20.96205191641844,2.1501277651446284,58.98986373236691,49.576062980194806,12.977298299008183,0.0,0.0
4800,0.9954321019402319,0.004626589879489142,4.08233402857056,20.59940806631718,2.191432925804996,60.200657562377565,52.010345641582,13.816263179802377,0.0,0.0
4900,0.9950941394256902,0.004895705669528157,4.261141769697339,21.336158230743074,2.2205729772901255,62.19492402234195,54.707175402134745,14.313064464525864,0.0,0.0
5000,0.9946910967053958,0.0052948936899950005,4.266819442316895,21.064760127664375,2.2385366654939327,62.83002779592235,58.94262007012239,15.065670761066249,0.0,0.0
