milliseconds,G0,G1,rR,I,rI,R,RI,R2,G2,G3
0,0.9999984634286422,6.191101954498088e-05,-0.034023813099295856,-0.11800330621775806,-0.030980561942659496,0.781743296773387,0.7953985421071884,0.06787386161735917,0.0,0.0
100,0.9999333413910522,-5.8546354883962215e-05,0.14514407529104217,0.18692719079260828,0.029944146528495454,-0.7368188389629421,0.5019449771419473,0.09433389387507522,0.0,0.0
200,0.9999469093793355,-7.191822637872334e-05,0.23866726936360425,-0.05257271831545307,0.0748720821047239,0.5533820606792905,-0.027907726457630483,-0.22814394050493741,0.0,0.0
300,1.000037202434354,-5.606456168088705e-05,0.23338296053375732,0.2774671827766081,0.12607568970961877,0.24939869991305913,-0.4032566760836293,-0.21191748283249162,0.0,0.0
400,0.999950718150736,4.3215684671341695e-05,0.34550412922211937,0.8011404233896987,0.16512441945020456,1.6517915016185731,0.04358677466862568,0.14033188136514485,0.0,0.0
500,0.999952394019002,5.110395403118164e-05,0.4155469219454443,1.2020857221888235,0.24323170378419123,1.370025626252124,-0.25704542091005084,-0.17591574754353825,0.0,0.0
600,1.0000634075596213,1.1863075604095306e-05,0.5850687639598722,0.9590107084902866,0.25164293330859705,2.6082042345682224,0.21157002610358716,0.1615949369173873,0.0,0.0
700,0.9999783544683148,-4.249044898627242e-05,0.6340119504702388,1.8629992026939854,0.3273861318539317,2.0592188502297635,0.4479764549996218,-0.04007360170407782,0.0,0.0
800,0.9999601208759987,-1.3365540296970202e-05,0.7167012109034383,1.9305353213800287,0.3949793010477161,4.484465900093994,0.6902646116665316,-0.07239505916355679,0.0,0.0
900,1.0000620933867768,3.6245950368360996e-05,0.7353789259068446,2.735222783108673,0.4231360112146608,4.854975365681904,0.31846439814284166,0.052665649178288934,0.0,0.0
1000,1.0000640743609905,-1.6931798631574637e-05,0.923665332798684,3.401256071706467,0.45041116887057775,6.429801436045398,-0.3448148136865955,0.07079306302366525,0.0,0.0
1100,0.999957056681018,3.2332780612979545e-05,0.9426921092943963,3.5294090574120416,0.49636391074143627,7.553459569316422,0.06397750459771567,-0.10332909500433443,0.0,0.0
