milliseconds,aux,IAAm,IAAp,ARF,ARFIAA,ARF2,auxTIR1,auxTIR1IAA,TIR1,IAAstar
0,-0.0011956355270699103,-0.0012035640100636989,0.002042305744783476,9.971216746115438,0.0006872660357095313,-0.017435801622201,2.7794867374081557e-05,-1.5178267367119878e-06,18.510037958127327,-6.917088694315584e-07
100,0.000643152039865702,0.004206212814696171,0.001411760410869983,4.968950837680647,-0.00366234478485117,2.4289269084415195,4.530013265722979e-05,-1.3510270218546431e-05,18.509945853994708,6.380679135700323e-06
200,0.0038701401943879244,0.00595072696812132,0.0010340219125413788,3.5345790269931086,-0.008453286287135613,3.2073414839992638,5.0869932972782035e-05,2.2340910683939293e-06,18.51001187704129,9.567289815805306e-07
300,0.0036593730459431374,0.006630633587665941,0.002293159696769746,2.7354102097178092,-0.009423320664492092,3.578731132867154,5.0545875011339764e-05,3.930038457092377e-06,18.509945107354973,9.512141641164165e-07
400,0.008870260585638686,0.008446443841810172,0.002378039581511665,2.411756125388335,0.010447287489019845,3.723182187528377,-6.098667852309735e-06,-4.693668878166125e-06,18.510024892206143,9.151929660073703e-06
500,0.011139000906228413,0.009467648506094677,0.006088573766896944,2.2537420481705333,-0.005864223143230396,3.8819934898046777,1.3907128167305285e-05,-3.145539511032769e-06,18.509988637226865,-4.967720849626425e-06
600,0.013736284865240655,0.010832194788155145,0.006589179124122779,2.0480785705385927,0.001025665479143032,3.989289668905865,7.044307548657461e-05,-5.742185685728494e-06,18.509971077966878,-8.921445105407259e-06
700,0.012155143926751934,0.009492684837491357,0.013410990844871833,2.022198870473122,0.013963627547939306,4.0184992133805615,6.486341994105482e-05,9.473176404960115e-06,18.509943091103015,1.269296383781576e-05
800,0.013953524133292063,0.01225218461923345,0.011410154198125844,1.8756003525883738,0.01817858491788433,4.0004517753364475,8.901211375515956e-05,5.735836656819402e-06,18.509945744085602,-1.090431182701442e-05
900,0.017898017086616463,0.012820572431963481,0.015538172162058479,1.914931359798875,0.017247288012822853,3.963466574651311,0.00012264881709665284,-6.516858650314491e-06,18.509900581681755,-1.033783334625204e-05
1000,0.01825417570289887,0.014088004435933606,0.017088337478177333,1.8006115613171876,0.02469607696736301,3.9724534760331633,0.00010692573262149274,-1.4698488707286611e-05,18.5098351648161,1.7938315944069318e-05
1100,0.019328859264233642,0.013940118968107798,0.019546517391257862,1.8389828096585368,0.012713131655140826,4.006602416159357,0.00018897091946584808,1.5563090185654063e-05,18.509866860202365,-5.260584413628969e-06
1200,0.023822660112561136,0.01619682673660022,0.018398352513990468,1.8212447214366605,0.02565591494141741,3.980956715035203,0.00018215337615519594,-4.910687988501095e-06,18.50975210848641,3.928316327898399e-06
1300,0.023844901500626965,0.016757405980011613,0.02292226344758407,1.840043444656224,0.034116103332680864,4.002079038064984,0.00023262204369270317,4.989034130112759e-06,18.509783725811875,1.5191354163747891e-06
1400,0.027804271464774447,0.017517364215813153,0.025219864926054093,1.91464208687076,0.02398247613243641,4.049374396253078,0.0002506968236289391,1.0915496228634518e-05,18.50969945239458,-3.3750469091724564e-06
1500,0.026534255232794762,0.016796308662583706,0.02952113952672941,1.8440826582902474,0.027100799465158306,4.063420892998204,0.00030101769981420723,2.1958748294429156e-05,18.509715298183306,-3.201428692900693e-06
1600,0.02796077305648153,0.0170676578126545,0.02708911189786855,1.7769952186349942,0.04200595318940384,4.001252469689772,0.00026293499559553634,2.9970580480674554e-05,18.509716481783006,-4.3659471898405065e-06
1700,0.029826051703528558,0.0195079805831371,0.033916051861071175,1.7798792641405463,0.03649283193596298,4.086543713668106,0.0003405135180047302,2.1773332459050933e-05,18.5095968935778,8.192558768189022e-06
1800,0.0322189426858896,0.020639475710805703,0.034627022098271884,1.835209246042066,0.04647183656326505,4.0075566381247345,0.00036391917952368117,3.527835230364451e-05,18.50967957319294,5.66727498300619e-06
1900,0.03315130402014838,0.02103706658420199,0.03386617083986641,1.8978311643322472,0.06053922482753418,4.056900362304788,0.0003988736596483291,1.718973726208425e-05,18.509634661101053,-3.403743187867317e-06
2000,0.03453008072892596,0.021809514344717198,0.03753706344378521,1.7927469638259719,0.07279060009739137,3.9983328497822543,0.0004022278801353256,2.7099693940735267e-05,18.509595316691367,2.7025477874544304e-06
2100,0.0391774485993785,0.02183082652141123,0.039026001455049586,1.9348570484939378,0.0662898269164002,3.9942765444717736,0.0004963338603501174,4.415554551515719e-05,18.509543436697992,2.462033680971232e-05
2200,0.04061386735970497,0.02313366953748334,0.04135008459549559,1.9348443337686676,0.07833355223825186,4.050092259637168,0.0005225354249797935,6.085740865221595e-05,18.50945327313806,8.413888741661059e-06
2300,0.0418246220798012,0.024926467739546352,0.04680618706936087,1.858117683841944,0.09011112600864823,4.055345756643148,0.0005666417315933768,4.997536725726919e-05,18.509438751402776,1.940894331659702e-05
2400,0.04115152776624327,0.02609098998687695,0.048102944443965234,1.8689435586333047,0.10489056660359657,3.9646556974986296,0.0005369421689997144,7.943489160643759e-05,18.50931034532509,2.6455852382858957e-05
2500,0.04256320520989513,0.026717413048854523,0.04663915895937524,1.8100623513554213,0.1135539385496485,3.968929137900954,0.0006492501628859748,8.005618368015897e-05,18.509385858123867,4.8862587914919216e-05
2600,0.04644418092295073,0.027905670535945427,0.05139810880675546,1.9095327309387775,0.11940726695420986,4.046367288681229,0.0006243073525808237,9.664883873873825e-05,18.509240273272294,4.7157317129478754e-05
2700,0.04844873405349641,0.028115403013048112,0.04965971704616217,1.8232899909844535,0.12362723843776496,4.064702711143669,0.0007126053943340143,7.957348495652637e-05,18.50928587011925,6.18170119623237e-05
2800,0.047241430147558286,0.028547624439814477,0.05393836890836986,1.9714371806048292,0.128019569689998,3.9514744070053363,0.0006958765726628781,9.261933997069733e-05,18.509143387141584,6.29233779991639e-05
2900,0.04743856307374654,0.029104680830227353,0.05390387628759334,1.8135482850952074,0.13756224443606377,3.960033248361629,0.0007322853711531022,0.00012395837348023382,18.50918506787622,6.631652628054926e-05
3000,0.05136718552685808,0.031055781073500956,0.060329721786519554,1.8031776054572028,0.14159230152158772,3.9672889987786966,0.0007727216355721605,0.00012947388644167976,18.50914271228332,7.737178494835107e-05
3100,0.050442506695143045,0.031192003160751342,0.06337179459425925,1.903782205876935,0.1614923362891729,4.04661569147149,0.0008337884022768632,0.00015707350090264294,18.509056856771537,7.635089847867797e-05
3200,0.05408726858493191,0.03177670358347157,0.05998762325171252,1.78806869592267,0.1727546955939894,3.955105828077202,0.000893044662622112,0.00014694921114588689,18.50894191913729,0.00011989598438546387
3300,0.05681262510573052,0.03295137857294464,0.06218408773945032,1.9415342221284524,0.167497202417115,3.9984290800906575,0.0008954137820722434,0.00017129622927989374,18.50888518415129,0.00010327509499813032
3400,0.054706199491113196,0.03358169138669808,0.06861949313263536,1.8387859932179638,0.186987321203637,3.991371501663721,0.0009811779260434795,0.00019674245685420114,18.508897450907178,0.0001368197086349693
3500,0.05851897420519533,0.034089642105331365,0.06798088239074401,1.9070349817573728,0.20327469748431248,3.918216712185054,0.0009490401963326504,0.00020122441139219368,18.508782625819734,0.00014194218194775216
3600,0.05947205569250198,0.034320695142902286,0.0716492919178828,1.8981242690823852,0.21757614940035674,3.9768451600986188,0.0009692354968687377,0.00024183936243551515,18.508701685193508,0.0001636501848452303
3700,0.060407876428679036,0.03498887213251748,0.07355780162179656,1.7600653567889117,0.22677579852177804,3.9721460612103505,0.0010543579888528088,0.0002722137011013153,18.50873788379795,0.00018550358159073442
3800,0.06202601129014304,0.036369470253416754,0.07889172656872236,1.8430486534161792,0.2419719380711658,4.016589169189418,0.001107496895128262,0.0002619511420137131,18.508647842192495,0.0002265401755966908
3900,0.06322254790985672,0.03714441951340296,0.08153016245345301,1.8103592328705533,0.2549850220437697,3.9517961909372725,0.0010980170567616652,0.0002980890352984368,18.508550418656462,0.0002510014172818722
4000,0.06399895078224176,0.03863353906964154,0.08331591545087104,1.8674441388132044,0.25120651070854416,3.9190683795406067,0.001184341144862022,0.0003041711254932098,18.508556208466825,0.0002660386755741869
4100,0.06525239801607478,0.040075335477319986,0.0842450336784689,1.9533431026448387,0.26577794693852763,3.963631127492361,0.0011971441879093303,0.0003302012439078218,18.508466484848235,0.00029597172095643606
4200,0.06646078605418457,0.03871216517012848,0.08467587058836713,1.9469812717605215,0.29291700697039996,3.903418254068737,0.001241899886326492,0.00035293000154675626,18.5083645282512,0.00030360785946663253
4300,0.06795117089518861,0.04112183328791578,0.08682259165338894,1.9032974269637664,0.2914306516539598,3.9823570605241687,0.0012258462769909296,0.0003867443963826021,18.508275357332632,0.0003413493005049208
4400,0.07187469655646556,0.04242143133568063,0.08873932533317794,1.7720012343504037,0.30631773262872547,3.8760677015623455,0.0013036690900430322,0.000428835667878153,18.508299043013338,0.000396595553362723
4500,0.07079395150857826,0.04148597989697962,0.09364404431198349,1.8452278862988873,0.3339793865827661,3.878760972378926,0.0013656459926329556,0.00045110029467676537,18.508214625498226,0.0004105670132257651
4600,0.0731651496933687,0.04205919725523249,0.09664599323369734,1.8678288629405844,0.3383993577878538,3.920902709813111,0.0014026390637573668,0.00047562737346707455,18.508141713529117,0.00045194381227774003
4700,0.07265444680470402,0.043266206868409124,0.09962662495803538,1.7837344233086414,0.35658764902369006,3.9344150629989825,0.0014388275349352453,0.0005068186523310432,18.508140028150294,0.0005088175497376117
4800,0.07455119741557496,0.04569158503907055,0.10273609821745953,1.9092215028876796,0.371434565908334,3.8996448605743668,0.0014092762612712864,0.0005482554703500226,18.50806421083071,0.0005353301747986279
4900,0.07580617174827149,0.04514091283100031,0.10090666929720203,1.8122439121523024,0.3957034131006551,3.9409501391122737,0.0015031094632342193,0.0005626434592768672,18.507968595152665,0.0005860135943865712
5000,0.07880384156372722,0.04562896565045621,0.10152826912596874,1.7492586214132657,0.4167595636716815,3.86175372741239,0.0015172759424190929,0.0006237624816587965,18.50786172120737,0.0006356999987588191
