milliseconds,aux,IAAm,IAAp,ARF,ARFIAA,ARF2,auxTIR1,auxTIR1IAA,TIR1,IAAstar
0,-0.0012961437468496856,-0.000357993935625192,-0.0030284680767863506,10.055580733430574,0.00035869583940795517,0.00924810350937375,-6.273427438623925e-07,-5.642959905878956e-06,18.509968899746564,-4.986833099782074e-06
100,0.0039183806251408505,0.0034252975519841514,-0.0017762130786101353,5.133382667379287,0.009146399060181555,2.4236406509337436,-2.5994302822550285e-05,2.5454818278735763e-06,18.51001310613247,2.034323015295374e-06
200,0.003335826858217567,0.0052182034420164185,0.001834194176129118,3.6587188002735127,0.0007562779642664778,3.165718799774215,3.823473754632958e-05,8.889212552101404e-07,18.510040065645466,3.665821415861696e-06
300,0.003826086850133696,0.005822274530462255,0.0029326645462013842,2.9678279171720594,0.012945590783304914,3.580046437183346,-6.332050378671417e-06,4.3293908689387835e-06,18.50996358082775,-1.3541233018483944e-06
400,0.007087379186980952,0.006741309991699508,0.0026139185002375443,2.4758055078311125,0.0061945906076136,3.7632240063590943,-1.642374051740123e-05,7.533038358191582e-06,18.50996093959878,-1.716451806267615e-05
500,0.009485759963986713,0.008368698072158941,0.008623347771503195,2.1482541594595688,-0.005275949511608336,3.8516082830669376,5.632264161737863e-05,1.176038955656835e-05,18.509923357488297,-4.203970435237258e-06
600,0.01026621978065932,0.009938712805344502,0.00584753913724974,2.176086900727857,-0.0037036885941067214,3.9123974638732957,7.752879091184737e-06,1.6859669391775722e-05,18.50998567338348,1.2308856662623397e-06
700,0.015569086272570549,0.009570607514582961,0.007888908004677299,2.0849215230309386,-0.004534663265908164,3.977374678525541,5.0774107841969606e-05,-1.1536701908870794e-05,18.509918113511,-9.542282888283934e-06
800,0.016170122111790922,0.012360200833575958,0.012358179352257075,1.8904068486619279,0.0038677858573023726,3.9712047695088715,6.191326340152284e-05,-1.0285283451166624e-05,18.509966872700037,9.821282530746321e-06
900,0.018328591296730992,0.011574744699457672,0.0157827955257104,1.901746569923142,0.018060586576454447,4.035299118534684,6.591565773944331e-05,1.973580213502582e-05,18.509832814063927,-4.907296146505072e-06
1000,0.020730685971391372,0.014402963480766381,0.015287049377099337,1.8752578090236574,0.009683343385596049,4.048396367338996,0.0001752834035628161,-1.3385995929414464e-05,18.509873165794602,1.2912684102861727e-05
1100,0.022146421395538334,0.013821627080493165,0.01748090626365297,1.829533792511952,0.024659910650213463,4.0608522231986015,0.0001246976816764391,-2.745918077935563e-07,18.509868910423396,-1.1703613999496506e-05
1200,0.02431426481944427,0.015232040327341451,0.021203677459843858,1.798569853891271,0.019846869348622065,4.073800405975332,0.0001733472316385358,1.6522874847257895e-05,18.509810459467698,-1.6181217204269585e-05
1300,0.022248008951607265,0.014570109562825857,0.02641244878019988,1.9581247874632401,0.02887414458333381,3.9839235505001382,0.00018051044888269479,1.2996142761901217e-05,18.509790451734126,-2.3441580236635955e-06
1400,0.02391792037202817,0.01588329614770232,0.023618518894865142,1.77370024788802,0.04155472504340246,4.091950242474246,0.00024583338774046695,-3.1752000744926138e-06,18.509776135876113,1.8641750184994396e-05
1500,0.028098571095273087,0.016528662442465522,0.026367504245423865,1.7827320305673395,0.04794140973131831,4.036582911411054,0.00029221278554980015,1.076677719732176e-05,18.509687464523374,4.516317343232725e-06
1600,0.03097350986682717,0.019186353191360746,0.028696950927177067,1.931799560262282,0.04287390095965195,4.006492714871367,0.00033910288335581924,9.16432633461971e-06,18.509738020645493,1.936550728681135e-05
1700,0.030336236477288937,0.01904310559617048,0.03173853826525492,1.8091336247152145,0.037483146156655885,4.086430375107892,0.0003450495031451767,2.9364004675197297e-05,18.5096641892041,-1.464310232291793e-06
1800,0.03208173696517557,0.02018166656596083,0.036591762445378435,1.9296668037249216,0.04464259812993923,4.04363364816461,0.0003640995799526408,2.0406001251567874e-05,18.50960566480384,6.46874556290163e-06
