milliseconds,T1,alpha,alpha_T1,alpha_T1_alpha,T1_alpha,alpha_alpha_T1,T2,alpha_T2,alpha_T2_beta,beta,T2_beta,alpha_beta_T2,T3,beta_T3,beta_T3_Inh,Inh,T3_Inh,beta_Inh_T3,Inh_T1
0,38.268829425981544,9.488675076452878,0.028237700464911593,-0.005388216608099047,-0.1484456078013451,-0.04526160173129688,3.9049921160235437,-0.0029496281313907183,0.014279337149314293,-0.013467799151965155,-0.0232235722665112,0.03427633566694853,38.56143782042351,0.0007887145404148366,0.008800810171553219,0.012545445577891324,0.06720336340885574,-0.05313448288687012,-0.013457213634072407
100,36.273871941794646,7.895410236347233,0.44933457611540367,0.15506047679137494,0.8908711843819248,0.99709335557051,3.8505915403155084,0.04756257745697222,-0.006424991912646011,0.04430243538326068,0.00044178993288521216,0.07712445499674378,38.436158817937425,0.0011932377787271984,-0.029493627746078548,-0.0077643526980343,-0.06694350396236845,0.04685363626109891,0.021294742568629555
200,35.99076004514503,6.330497060921571,0.4349680573466875,0.2661210817909991,1.2083455946221981,0.6783557165021917,3.6649099809959473,0.048261065794235745,0.007049608738940042,0.07344546081651415,0.008279953836688867,0.1495392795594831,38.411263277166235,-0.0010031778816584859,0.026063974457916084,-0.01868192937150324,-0.027597241865819883,0.012258382920371066,0.011111823363737236
300,35.01332234199654,6.061484172166932,0.3765855149686225,0.10030460812623043,1.4226377247000173,1.4947882894304607,3.7517847273083604,0.0458446582123387,0.011582378105258126,0.08210078240779665,-0.0043412673618454896,0.14634438135458086,38.339799885744874,0.003046668214767784,-0.026870964666545313,-0.014421565050154708,-0.05684071758133423,0.04233348915836859,0.0242330029456592
400,35.18443929909444,4.132489893180077,0.3637567018842402,0.23933349101854795,1.474176190094125,2.248783219447681,3.6683738348658816,0.04188404457963648,0.01344363026837674,0.04882090176156219,0.02430415942061709,0.20664381149041433,38.555137608712855,0.0006180877216147023,-0.0026521622359749713,-0.009694089914072695,-0.021290901071757424,-0.039721969334378805,-0.0034863014670763106
500,34.44017375381243,6.890012490990163,0.3325183795665946,0.38546757876069604,1.5449592781841928,2.2187629405499285,3.5694277838425523,0.04207635408922662,0.03006267462673893,0.1685288247832803,0.008042947513254732,0.16390298920587182,38.34459995473842,0.0003542405827306745,-0.015134197726098189,-0.029087950310717543,0.06836616083601113,0.05154465983137688,0.014831845428286571
600,34.21988878519718,4.835824251707955,0.3731930600500684,0.4851115294800568,1.6454068825925556,1.8691569054022494,3.596486307216452,0.041940218795473765,0.027118782245616452,0.135617740739883,0.03292559608493399,0.22242507768008715,38.616188529150236,-0.0008451875582304413,-0.016573760142766146,0.03545783382236785,0.009467249084357202,-0.04405457787144248,0.02041372215853203
700,34.14590263190323,3.786372275087953,0.3532432101241516,0.39247244282038996,1.7374960171397167,2.814666314297067,3.45349220695967,0.041808364649911486,0.030380689154175154,0.23826022274964692,0.06802587510267183,0.2975011820929365,38.637327616326445,0.004350609084721281,-0.022503048860629725,-0.028324110093320844,0.03849415348095977,0.06434149889265273,0.015810983366477217
800,32.96161149435847,7.3343781362227505,0.3914267559798495,0.5365023809049028,1.9124308807012793,2.631657844640453,3.48240296300943,0.03745791463889335,0.04261619537739897,0.17003196248662053,0.06677228957687695,0.21870510040289415,38.62284568459269,0.00747248470733798,-0.016673430168942932,0.03957063591778191,-0.06408674555105169,-0.030191778567528096,-0.003476739896848614
900,32.14665482815478,7.16053018837791,0.39360643724259176,0.5450964333047709,1.9808105977741814,3.4856693339998137,3.354716011386482,0.0403496771308115,0.05292545787371017,0.30076849138961226,0.0928578909831105,0.269310762815166,38.56608819544359,0.0027157932308352365,-0.02058817536284723,0.011052513083356561,0.06206510418903216,0.06344547670405354,-0.00900668304551474
1000,31.890899045438644,7.628748085261247,0.4581189926446272,0.6708798976215441,1.8542477953694696,2.703379093231704,3.300853439414866,0.04381255976530119,0.06043429664932693,0.1415495741097128,0.07470876184025697,0.3213065176851842,38.30503909609037,0.009537490072736386,0.015093728329383924,0.018739872621562535,-0.0383260553378007,0.04339895755615545,-0.01925807173728298
1100,31.803307085510625,7.803322015857447,0.4447286494188149,0.6811540502309447,1.9414678800651641,2.8857771103330494,3.4416132330130464,0.042720754535386075,0.06923511877870836,0.3847905141930329,0.08895159375014618,0.33128589371054573,38.50314511626966,0.008672673039479278,0.04474002505991132,0.0169135227290659,0.006852664087234182,0.03844890563696589,0.02338880603050063
1200,30.758438137531,7.555846354797562,0.45162050053787517,0.5504360063982419,2.284453927968034,3.3209130983134876,3.354053859502676,0.048233287986845674,0.06252764669059604,0.3571026442889066,0.12717815393399126,0.3911528724322354,38.39707968470012,0.014575877922660808,0.045548628534574385,-0.011364752118012616,-0.06337696536395625,0.09517664782432149,-0.011164061850470575
1300,31.464800212971785,9.408696642430053,0.47631867830646585,0.8438024053679378,2.2098477667998573,4.6160061014050395,3.2594425709426877,0.04954581850547887,0.08571388017120346,0.34826633862634765,0.14919223304082765,0.3804532028426898,38.484459257819694,0.011198920025697815,0.040046536923684636,0.05533588223056905,0.060277105300552566,0.1021318409776554,0.019479519909439448
