milliseconds,T1,alpha,alpha_T1,alpha_T1_alpha,T1_alpha,alpha_alpha_T1,T2,alpha_T2,alpha_T2_beta,beta,T2_beta,alpha_beta_T2,T3,beta_T3,beta_T3_Inh,Inh,T3_Inh,beta_Inh_T3,Inh_T1
0,38.13589978240104,10.942308748267052,-0.03510696883323388,-0.06275648389277574,-0.07603756000865675,-0.3251969650726209,3.9291162954334116,3.968881305764076e-05,-0.014331416816483812,0.07151999169360287,-0.015249307070932758,-0.033954274709169556,38.49048536202793,-0.00035685957346060903,-0.012542692471539225,-0.011590945315143871,0.013611498183387877,0.030373966034360652,0.01406414660077774
100,37.67065176368686,8.590365166052543,0.4176425910934499,0.08929850220902932,0.735105697236245,-0.1805601205227111,3.700646596979809,0.048628563483496916,-0.006397308084967025,-0.12158923095084395,0.021817798798199745,0.04962896750982534,38.48705407949741,-0.004007200094451041,0.015813750033361124,0.007808853736030019,0.0032373181855056723,0.047615572455286546,0.007147227463560074
200,34.94494531403918,8.532278249889911,0.41744259911692755,0.10923825673206586,1.1283933683798082,0.6426896492494996,3.811859341185972,0.050060772497478756,0.010942692458029007,0.09931005706863613,0.01705330065337279,0.027048905421412098,38.405856290045435,-0.00015093214639896074,-0.015393776559691947,-0.026299082629257536,0.008635016581138173,0.05200923678930638,-0.01765207660304961
300,35.029946312203776,4.1696388570549265,0.4038617760907614,0.21741609530994474,1.5131541454950086,1.4197024455925653,3.691555506363394,0.04294353140366305,0.024441344022020646,-0.0039969639609910845,0.014819643980858832,0.103176075522556,38.372241644477285,0.0024971195189471625,0.01074344297552245,-0.024015260532974245,-0.023722837456452508,0.013918341844567753,0.018272844616442144
400,33.89014711938359,6.976015141913415,0.33225275659924614,0.36856902427804267,1.4859891023700158,1.8086685356106524,3.5816067853450995,0.0399170428928413,0.018336986688206776,0.028098030652045747,0.004022913542757309,0.12602355183475666,38.41695986169135,-0.0019255792281836855,0.02598242781298985,0.0299838085708188,0.037072017947664106,0.038668123557931214,0.015149573393031001
500,33.80833054746256,7.279733880276337,0.3576469579254675,0.41645066405772235,1.5811818366175483,2.593021599823573,3.5795645349803937,0.04150637407543889,0.03683160137710999,-0.0218774074805691,0.004185556950921751,0.16411821570271184,38.379576602927976,0.004798010802958563,0.0030168032001200704,-0.022900590364044675,-0.029713614546329013,0.06779740805130334,-0.022620227866224866
600,34.47357989106589,5.946915774747908,0.3900897934982961,0.517271715014564,1.5995298465103958,2.544712716345984,3.5513546756989873,0.04099828572101625,0.025243399463485056,0.14038250955678377,0.05253810295852458,0.1775250478923326,38.337890089911305,0.0056438223919297,0.0020868888763383737,-0.020709332896108542,0.05202087563987085,0.058681089574084896,0.023384318751803634
700,33.70757652680159,3.6092566750424675,0.4074704675017019,0.3518231789564886,1.9202592444003268,3.099148759790586,3.497336202190289,0.0404085803141927,0.05195226340894833,0.19199474278018025,0.03798110469442474,0.2879933756926292,38.31779381316981,0.0029795886258710607,-0.0063579621472356265,-0.03867028568251659,0.06687748149975047,-0.001946246346921525,0.015101059789367047
800,32.861020638394,4.247121929071274,0.4089715640889823,0.4091326875715998,2.00858306053121,3.146623799013386,3.379747152615812,0.041594585257408674,0.04048113064078173,0.10615826944642191,0.03617303602823374,0.3062423526538217,38.411644530224784,0.0036024162209174746,0.025803447592094107,-0.020673455738964237,0.06485511538127572,0.06804565530824233,-0.015682703686449265
900,31.81539523270854,5.579160522033479,0.36615312550727014,0.6439445195175586,1.8765057842812936,3.3562816733312486,3.4040793541827603,0.04211762248174737,0.05401353632195702,0.09960856153618182,0.0702332887332207,0.32431590647584346,38.294182253957345,0.0030851503583062914,0.006947008618634647,0.005667674478071408,-0.025392816269633373,-0.030611340802909035,-0.006857443206725676
1000,33.13142991626775,5.177268597235299,0.3951088473883601,0.48130305642595683,2.0310543501359195,3.497698335572699,3.475958795816692,0.04155701013331126,0.0696519731343521,0.2068995071307953,0.10031889904950983,0.31305809895103953,38.52339442695069,0.007065841208520793,0.0011466370484503278,0.029533708398233004,-0.025728490047975696,-0.012846100406744644,0.009005870496530535
1100,32.01365955797656,8.530012216370416,0.4164604577491488,0.57292050396565,1.9838941832569885,3.6254789709569324,3.342183087277641,0.04467249313293005,0.06858308863436369,0.16217946675222947,0.10794945319566306,0.3113630837328575,38.28465826811092,0.011471625939936411,-0.014087851803650851,0.006948730054254898,-0.06665990359134348,0.043040774825744504,-0.02406123348692737
1200,32.102470439433176,8.459513252963697,0.4435456037125598,0.6450920573856811,2.2441682983505196,3.457113789650379,3.392821367373109,0.045692047834087805,0.07069410972295687,0.24009167372977308,0.10289319613785426,0.415926677794694,38.51050206950007,0.007427249059458486,0.011655677208651693,0.005874111449346096,0.06764858203923123,-0.010020658987448167,0.005364377552651376
1300,31.439058442099743,8.06183690493567,0.4676045969934502,0.6871503714255075,2.2755289868622888,3.836665718503968,3.1462249540183413,0.05202596567982266,0.08396276300224233,0.4261354101494386,0.14424789873313434,0.44456328122494887,38.3224635596982,0.01406132273941134,-0.0009282595062893757,-0.024416728412648046,0.02888821369764457,0.02043154551579826,0.019482252820959486
1400,29.728058408899784,9.195061597324695,0.5058716538124846,0.8400935494840684,2.443029016175292,3.818219435288258,3.112885958692365,0.05287085634119818,0.07949743263971332,0.36945149029416063,0.1563725166986718,0.37870946012847934,38.48895277003941,0.014666077735662916,0.003473728030921778,0.003276035494209,0.0658375037200447,0.11674801443825669,-0.008094747095530487
1500,29.141974825774163,8.951869481890531,0.5178873052243347,0.7896452155791652,2.562159487188185,4.598163412130948,3.0541738594259265,0.05540592560174858,0.07420401743139719,0.401106996442744,0.18503255026798898,0.49158047236565244,38.31847164253796,0.016106646710411388,0.015483329249180309,0.031927381026392934,0.07562654720949759,0.055379776606369086,0.014925004571721023
1600,29.941141666050715,8.003205044952553,0.5426251091449943,0.8716762821117159,2.768630971207278,5.406598220088314,3.0970372466147746,0.05475126682516288,0.08174475785258631,0.4776309915432948,0.17662927822722488,0.41478261932954436,38.203450911535384,0.020623933504753212,0.04859297092848325,0.05936938001152379,0.09843313426881985,0.07963525454573156,0.002312547827124164
1700,28.40522645434053,8.390955569329272,0.5890281944580409,0.9117596076235969,2.6862650541351587,4.993413460644381,3.1242358927011895,0.0585219439116293,0.0976866428897451,0.5164392508183113,0.2237197534706226,0.46661037309723896,38.20093849727305,0.018511123551650643,0.029330707604835676,0.06602405964093225,0.03893913101176742,0.17843047921797223,0.027096058770263547
1800,28.200359231075605,9.467803968501546,0.647990697655275,1.0301123861340067,2.904496345749969,5.556760588121549,2.975672868709428,0.06009523504746156,0.09198354891706254,0.684331546468973,0.20082134014711245,0.540308345320698,38.056441080395274,0.02322887244963212,0.09061206901170452,0.032194823790177025,0.06596599973584369,0.19450739500334296,0.006097857003587399
1900,28.616360937964796,9.656620177517576,0.64455718507462,1.0571370427366178,3.1750903244970554,5.832874408936486,2.9748089325629214,0.06528173374067904,0.11593449167275355,0.56079023444168,0.2618602704858069,0.5403530928525434,38.131823299386866,0.022045642040585203,0.057681454757639194,0.08872200524374121,0.013029870825907036,0.11248577558177489,0.019016588386838097
2000,26.521940978712752,13.435475741348952,0.7386774043470425,1.1351912824744153,3.2851464696541295,6.695520884301357,2.8398774316648177,0.0683272693457461,0.12232284827056689,0.5754284800494179,0.24897605726829988,0.6577475421142691,38.26155221455863,0.025557835917313736,0.09397391697761037,0.04600117607786622,0.1161716102793606,0.2586649311361281,0.054161669026882894
2100,27.39205375199475,13.294787164438052,0.7489559669112784,1.235219536781304,3.5030130418998833,6.915340840723538,2.7818412889117266,0.07270802561736993,0.13762330670097808,0.6317340490305127,0.28581591097896947,0.6815038629115843,38.1935146031499,0.02943291120789171,0.0975658567661653,0.09405709565970391,0.14511779855731582,0.21194653262983937,0.03271211780101811
2200,26.052765260947066,12.547410241197525,0.7585673832660396,1.3226188680304825,3.4981395931630974,7.5052820574291506,2.6117346807329263,0.07619216859481144,0.1279980439561527,0.9168966390595576,0.30436844517117645,0.6278333067730067,38.02253288816485,0.027019400661873777,0.08853411539152448,0.168081375362039,0.07960091393210225,0.2410650988122566,0.04458298197780519
2300,25.241215657283576,15.00906052974009,0.7725708237981447,1.4849804796823691,3.7915015455684387,7.266784141525191,2.5455898639403323,0.07684134651527512,0.14367812615592915,0.9080498746501341,0.3319300189762762,0.7298793752965472,38.096304473769734,0.03344601819062624,0.12840186517306013,0.15140871934495903,0.08143865458972796,0.23326373290833197,0.07084555481581589
2400,24.00928674648192,17.865952949206335,0.879646088392335,1.5179497662846972,3.735001058542861,8.228327743739777,2.5708070000816083,0.08325155394821189,0.15736223985409362,1.0410383110443904,0.3623471885608015,0.7539536017620823,37.962201619335495,0.03548689641721693,0.11805781498517147,0.13122653514783963,0.12370202491658513,0.3498237100594948,0.0659366767731942
2500,23.422827635565078,17.9873146045041,0.9064255312215214,1.5421337703532638,4.098641458377961,8.76012018955771,2.5183939468312078,0.0862995516661001,0.17580529070274561,1.0077344846751477,0.3704881674739048,0.8436482583580726,37.75285457161724,0.03835141842402802,0.16463586912635386,0.16887632349360668,0.1343836428664437,0.37684157421592696,0.11359773223016868
2600,22.901836323854734,16.17344460970595,0.9164809524186539,1.525410221093396,3.9881560578116324,8.474114080419566,2.485889512082831,0.09168538460493739,0.16321202846742075,1.1878356340134328,0.35698966162388657,0.9054809401299025,37.70758760507452,0.04117625455440487,0.1813469548011207,0.18169832296698327,0.1587290730247048,0.3702962284447644,0.08626265215504082
2700,21.488108067618686,17.85337465415542,0.9348635448150543,1.7909959355880762,4.31062457964752,9.30961498082529,2.3367814128090827,0.09104703207891339,0.19518099304534384,1.2863301608208682,0.39465850192116203,0.8345070504606252,37.63400620003108,0.03773070584848383,0.21718815375765455,0.19355032746820042,0.20813805464512225,0.3786960327509368,0.10301802133398913
2800,21.98222982598368,22.38554737249577,0.980575904736395,1.935233432531786,4.51838994723369,9.726008098034264,2.1585175387242312,0.09705771488155221,0.20477099758676048,1.253387173761509,0.42900594912653656,0.9982179003701541,37.545745225613224,0.0436266666805714,0.21083028832189576,0.27495162295363773,0.20530162370224522,0.4743360954873829,0.1472780115910692
2900,21.658676544592886,20.374450628342068,0.9994734451511847,1.9428813018013702,4.725827777559487,9.486480562757583,2.086205185133241,0.10159572775158991,0.21028223852220895,1.3018162897303396,0.42654163362765884,0.9620852201558162,37.31595113968935,0.047216229577960324,0.24309529752491169,0.28780634743456024,0.2758956652426793,0.537193326003929,0.14197069433336312
3000,20.6735965160561,24.87990514054362,1.1027501934648036,2.1642980124446316,4.847737716823207,10.99395694384567,2.157503712155123,0.1027844671711684,0.2342923047278169,1.5237846883484398,0.43907150282746155,1.058092249197218,37.284036294379575,0.050408166209755176,0.2670718698329648,0.27329901750592417,0.41965610445103474,0.5364873010357578,0.16527610982017168
3100,19.261729087314148,27.097683486259278,1.0999991392498092,2.028938194120574,4.835021390797352,10.600190957020985,1.898090918812112,0.10316399300357575,0.2333385672612267,1.5749167105229567,0.46626674352442693,1.1231633949774047,37.085500789843984,0.0500383615818633,0.2454541361599391,0.34637855753257846,0.45573055497014775,0.6513889638748319,0.17767205646467443
3200,17.808387787136382,26.79595818289817,1.1301167546069115,2.312208362930748,4.83740640469158,11.28154280325766,1.842267583384966,0.10860101877801384,0.24835334619331026,1.7029776547945086,0.4911048162846496,1.1647308380183088,36.90006298603151,0.055369863270496256,0.31759570456216074,0.3896507866771186,0.42441794143931716,0.7163958878202614,0.20214685726089643
3300,16.859912852297285,30.933567388433502,1.178473003882496,2.4152376403199245,5.156802323243357,12.361271871012379,1.8621962042268507,0.109800258663695,0.25813777281403194,1.8211060628523377,0.5185424231534825,1.1566542608544719,36.96749229057975,0.056764520468402545,0.3047559557187848,0.40772245102559007,0.5079480146407035,0.7550566304088798,0.24257818890014962
3400,15.791646647582883,31.771779786229825,1.2079491928828237,2.450773392895372,5.229794674666059,12.658474864650023,1.7049070107233735,0.11068648757273038,0.2630330351394004,1.9730818045495406,0.5603939992846934,1.305707608575336,36.749289713644444,0.060410467221500244,0.33490171612769154,0.4318905112324436,0.6185243622791744,0.7674936687465775,0.25499001751606354
3500,16.23407242367052,34.45184763388474,1.2338647674725585,2.540145748090885,5.309029192524524,12.853764920752193,1.5635926675785325,0.11070762496712273,0.2832844315253475,1.9396431305959765,0.55409792003933,1.3679364395832867,36.424123355141994,0.07041998505059223,0.4019566483751007,0.5493949615136098,0.5898618462752161,0.8024826357699195,0.301105910938948
