miliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.11212371277844563,0.6518439887843388,2.780004937158602,1.3756922872020323,0.0030958657558551603,0.3285457195233929,0.00015024903107000847,0.6353487741173056,0.0,0.011322265574167729,0.9497954826906276,9.64994060027683,0.42099025867354234,0.017809208494160074,0.1081560887784376,0.4851351351950654,0.000850259847919189,0.0,0.004185903585038573,0.0001253880608238781,0.016849598428052913,2.4485621483534064,4.236288413826022,0.0002399739153204418,0.0014428229156921817,0.10619708137237271,0.003241193686459648,0.029324096186947403,0.00016397199910675935
100,0.11214757188050087,0.6517902016278605,2.7788355633001167,1.3750134973384973,0.0030949555256566032,0.3290169617788174,0.0001502903409122089,0.6340610495332605,0.0,0.01167420056200927,0.9494351403810958,9.648846914596348,0.42071964564343023,0.018019113158302288,0.1074309287285459,0.48528388992988514,0.0008502704213029475,0.0,0.0041860635510153465,0.00012599976687163955,0.016849594959871598,1.512741006926417,4.236550824875837,0.00024008699676800473,0.0014428320861045118,0.10619689453162645,0.0032412155776131322,0.029325068560934857,0.0001639720018555851
200,0.11216533644492652,0.651598785357859,2.778193869102632,1.3746509371896707,0.0030936266180380647,0.32988469724952374,0.00015034632919151363,0.6329966633473717,0.0,0.012201069534232606,0.9492873666324633,9.646199347710493,0.42042441270518766,0.018146790504946945,0.10729002477587947,0.4857940025627881,0.0008502709824339706,0.0,0.0041862328884838445,0.00012642845432996475,0.016849589903490777,1.0911587618046144,4.236498554041103,0.00024013020731354398,0.0014428383042677793,0.10619662068716788,0.0032412521979440913,0.029326116509246606,0.000163972005228386
300,0.11223463902680113,0.6513807298116586,2.777288982994703,1.3741439111666751,0.003093296085194748,0.32976947721900124,0.00015040946719541926,0.6314639620933162,0.0,0.012334045961815535,0.9489930287777582,9.641550604058047,0.4201262979758537,0.018273934503763762,0.1068937037539772,0.48600202858480585,0.0008502764055759564,0.0,0.00418636823987743,0.00012693352722211725,0.016849581920950655,0.8954114712152743,4.2368234927379085,0.00024021534825603838,0.0014428421340974568,0.10619658419988057,0.003241269534207031,0.029326444514563753,0.00016397201060498002
400,0.1122237753532665,0.6512036370386136,2.776482367852857,1.3735629713855828,0.003091722518685086,0.33021918196848665,0.00015054353654316295,0.6303602146770027,0.0,0.012930802383654372,0.9486310179881225,9.636366884427098,0.41984536748010864,0.018404087712279877,0.1065568199649523,0.4861668894888084,0.000850282450165863,0.0,0.004186199496679281,0.0001273727754366229,0.016849577926720687,0.8186485818103924,4.2368035870776355,0.0002402553361324844,0.0014428478175321725,0.10619638039889258,0.003241287541349258,0.02932742583201475,0.00016397201575849417
500,0.11227553666888666,0.6510446806729544,2.776152976912224,1.3730350513769014,0.0030914464482392685,0.330793512244354,0.00015057008508365002,0.6302486238127369,0.0,0.013255911225875267,0.9483444010679889,9.635978493422492,0.4196102100018051,0.018540591517506203,0.10592034134182572,0.4863670084119098,0.0008502877560089026,0.0,0.004186602270595167,0.0001279475116456846,0.0168495748639789,0.7838535661327258,4.23699839076434,0.00024029965912735152,0.0014428537997025772,0.10619621917164115,0.0032413175585074634,0.029328060859321842,0.00016397201446132447
600,0.11236113296260591,0.6509766046729738,2.7751353435421047,1.3725361553989517,0.003090268818806137,0.33162123438997043,0.00015063976755465503,0.6279026551437491,0.0,0.013619644353023224,0.9482522297419221,9.633098380210122,0.41933663545642313,0.018654345222657215,0.10540387449285125,0.4867008057700686,0.0008502913153779309,0.0,0.004186672282651614,0.0001283773100229794,0.016849568802333494,0.7544484652826822,4.237097936836629,0.0002403427493404013,0.0014428561605417773,0.10619612707053164,0.0032413588708283783,0.0293288614695312,0.00016397201792625282
700,0.11237592407782013,0.6506874384116779,2.7746087705852753,1.3721488948959415,0.0030891851178312443,0.3318930647698931,0.0001507746812286669,0.6273336662750634,0.0,0.013721812236470876,0.9478236037507299,9.629992064122439,0.4191626123370662,0.018780011618152348,0.10534553904880693,0.48703148361925874,0.0008502992997279568,0.0,0.004186879864061254,0.0001284999785332033,0.01684955993782186,0.7371419721404506,4.237396946771939,0.00024042234360076517,0.0014428607571396349,0.10619593086415584,0.0032413607447131076,0.029329201515873777,0.00016397202381176413
800,0.11241761509746113,0.6507072654729857,2.774148338868113,1.3711645501424992,0.00308823150222082,0.3324915972788854,0.0001508486413168144,0.6256596077076703,0.0,0.014307340643648487,0.9475600786958855,9.624527732667948,0.41905570572367623,0.018886260746851836,0.10458790270063659,0.48704186131245053,0.0008503061555758585,0.0,0.004186908788740217,0.00012918529143934946,0.01684955298327325,0.7445720026247551,4.2374263769022384,0.00024051229074204458,0.001442861084898069,0.1061959644800593,0.0032413845794220675,0.029329666537255057,0.00016397202802712798
900,0.11248511212674699,0.650476952853177,2.77293103111889,1.3710499934654683,0.003087165583386399,0.33286119173925793,0.00015090593255292071,0.6249267438839777,0.0,0.014431972459609555,0.9473401010710968,9.623323571780935,0.41869838711363994,0.018985884785140475,0.10424732930939726,0.487434235223018,0.0008503136595607403,0.0,0.00418714008303752,0.00012995896374813894,0.01684954755810396,0.7266959867020735,4.237622234316964,0.0002405504155918977,0.0014428693681492646,0.10619572585193136,0.003241409692407417,0.029330984490584095,0.00016397203242672176
