milliseconds,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT
0,-0.0018163280761675428,0.0011539556446147766,-0.011087328330637424,-0.00015435657278050962,-0.0038438210245862825,-1.2965884154410278e-05,-0.0003927142286275796,0.0019911838027104885,-0.034834768205634074,0.0011980148993795178,-0.0004846272585324286,-1.3278099388348877e-05,0.0007156233890508114,0.001420400939916574,0.028588538360923017,-0.0004203171718192398,-0.004985034367917469,2.2668263039406325e-06,0.0005794081915953344,0.005602127827935224,-0.03971131064981459,0.0006845615703771452,-0.002767852818192678,1.9824389407798906e-05,-0.004336095251389056,0.0005696271650070668,0.09199334849950148,0.003968887892489313,0.014623608064021586,-2.877143234043454e-05,0.005347391626557919,0.011266611884015265,-0.10976507276599759,0.18079878666223034,-0.4654708636571345,-0.0005065905074833732,-0.002751009234398043,0.035719993210020826,-0.2659723358325869,1.3112217949481728,1.2182504915162964,0.01252090274800036,70.00000000001715,0.46000000000703684,15.999999999995842
100,0.1528738839058968,0.2788531186109082,0.653338142500064,0.025569870362239816,0.08108489369333977,0.00026722680391041704,0.025897323476316896,0.12566883694746378,1.433230539103005,0.030455077254888253,0.08586394705534618,0.00027260369340495125,0.02640301314048039,0.1253860423597619,1.4386319928511653,0.03053593191975089,0.09216822478309128,0.000322646306554635,0.029220015555162685,0.12367625045478559,1.417075329072005,0.035710323089495365,0.10457270668698966,0.00031875395401915194,0.01959114950289294,0.10757056951811358,1.2106174528510318,0.07498264901899418,0.21383974582872572,0.0007080488826424935,0.06728443274838611,0.2731135911168464,4.0624822070182995,6.123164819930403,18.529138004937515,0.05875985084287741,0.05034672552754102,0.04379870741352408,1.949072802902532,5.510515038572381,16.19657830225375,0.045458949906502163,70.00000000115423,0.4600000012466611,16.0000000011102
200,0.1560166067183878,0.2897394334177053,0.7061283504020446,0.03130867404807601,0.10372065661177622,0.00031693109617607557,0.030016500269468466,0.14165848025009684,1.5883197467003025,0.03606186355770805,0.10883303982987673,0.0003405431705103284,0.035839423907423715,0.17087444767649945,1.8339302383431513,0.040880830202169136,0.1261886914093282,0.0003954967624913133,0.04602200401319401,0.19211544057394803,2.3220885206048743,0.04430072661056273,0.13400238319795077,0.0004173775527321981,0.03753847908617044,0.18235984191285115,2.1447241674739335,0.09490812889060682,0.29700373348415066,0.0009513772286258186,0.12209410828168626,0.4996447512560088,5.897767553729608,8.413480529852562,27.21684768296328,0.08818080666375999,0.10831054540888987,0.3986790922071924,5.846416890788663,12.469720217607172,37.62410184828896,0.11572834082049582,70.00000000125291,0.4600000012877452,16.00000000117867
300,0.1582466765589675,0.3148147191682227,0.750692800421864,0.037931917852431336,0.11772604773243114,0.0003498060295050432,0.03130646200882404,0.1525668907790669,1.7200700288023425,0.03953226841813204,0.12427160133654083,0.0003676376968532462,0.04014233838489467,0.18280764085184198,2.051755882683956,0.04626806279817591,0.13727245765278806,0.0004488416717401679,0.054855204856320255,0.26399340509803493,3.1081227030218215,0.050063991702966174,0.15636755545482972,0.00047718216923100897,0.051022243632334235,0.25673649105503304,2.874483896385012,0.10866057751518106,0.342783840960093,0.0010406914499792451,0.1560676770300283,0.6822492505262439,7.722723530427278,9.923771403763501,31.940530553641995,0.09752335156806179,0.15984720299840607,0.8195242799700782,9.111971089579514,18.785436723220688,57.787985336250664,0.18360695288699183,70.00000000131195,0.4600000012929687,16.00000000120371
400,0.15935109172597478,0.3190751847125985,0.8094993629001391,0.03921298825754253,0.12430268460697357,0.0004063457079430263,0.03283203745275946,0.16027244545131755,1.766836772743356,0.04631807336803549,0.1275251178803225,0.00040781060079646557,0.04262451975793878,0.2105736385125148,2.2824161851679663,0.05158182626889238,0.15884357825524528,0.0004822933796666135,0.06651827595106333,0.3140233268671975,3.4838904233468666,0.05578208977148446,0.17258300282642206,0.0005381358867389911,0.0648650720333412,0.29511077935504404,3.493909900013014,0.11748033743203606,0.3592684492593687,0.0011286964800644162,0.18804977801991155,0.7904040873844579,9.18826804775322,10.969379226706883,34.88974208694266,0.11319904251223606,0.21773127146273244,0.9651659284221867,12.048290831374617,26.20040531342019,80.88058978197539,0.2453464194059774,70.00000000136227,0.46000000129733515,16.00000000125235
500,0.16570447801360177,0.33768408799664423,0.827262360173105,0.04208874082537198,0.1370056944420584,0.00042751525844196705,0.035380616169079324,0.16319092284778883,1.8425516125940156,0.049539431556642394,0.1390003672734279,0.0004423012172329928,0.04690387086073988,0.2138689012146951,2.433258991089541,0.05465389510887892,0.17052981256612698,0.0005258349528420738,0.07792864269439971,0.3642603800039311,3.779656835807963,0.06006193663801454,0.18483345426545977,0.000578825777281706,0.07578338578851693,0.3259525362695008,3.9185632576264102,0.12694169447103226,0.3945844261567436,0.0012657183263823052,0.208713494256404,0.9894312621410356,10.990581269468569,11.978063846346114,36.96865613955059,0.12105728713823224,0.2611940234924514,1.2761142003516661,14.916991307108795,29.43408290232408,90.2698183210533,0.28520350185011756,70.00000000135265,0.46000000130809393,16.000000001255792
600,0.16425294835298795,0.34594227133378463,0.8466432592223747,0.04589995148759922,0.14587226232414963,0.00044363801362638886,0.036485455667499334,0.1689274557602395,1.8378020266390847,0.05168203864108292,0.1534864236011206,0.0004654408907518856,0.047204399367095785,0.22693783310089963,2.562355813191204,0.059754720628460885,0.17819221213662673,0.000550779233780527,0.08093966647936632,0.3945316718272728,4.24057351991916,0.06304097152054644,0.19223789998601384,0.000635936338955294,0.07709446604342568,0.3841107016589651,4.095868718648349,0.14137835587208844,0.43386407206784766,0.0013204059753455686,0.23372553461134343,1.0570570499484786,11.509261574505302,12.748742805586017,40.01238941870888,0.12886485877835793,0.30192979119446817,1.4090004261127143,16.22388981177729,34.97748387526188,110.50879722834938,0.31885760393586066,70.00000000138276,0.4600000013407207,16.000000001258183
700,0.16591714378023478,0.3543901909487035,0.8583880139639027,0.04746091176403813,0.1457734644377126,0.0004603968594772882,0.03656467562260321,0.1725165019924683,1.9139250185726333,0.05348739556380263,0.15989405851313931,0.0005065315676329693,0.05020141714929196,0.23220772361145567,2.6288560508795595,0.06161999429298296,0.18577398781512788,0.0005943337332450696,0.08948355463648765,0.4248274550077304,4.49478746485912,0.06790622707627335,0.21336611179964562,0.0006403922773830876,0.08577369467841596,0.41683326026322437,4.768375442508078,0.14829249400138447,0.4588712854944191,0.0014432113588258293,0.24289995109124665,1.1954774375319015,13.270648088868064,13.752642929018633,43.18578538091538,0.1317550940757522,0.35820778681886667,1.5761167435225025,18.931597793912665,38.95268256495226,121.98042669286023,0.3564646964297911,70.00000000140983,0.46000000134146857,16.000000001275975
800,0.16948818180608355,0.35398809784557705,0.866637594002136,0.050696745663533216,0.15304663350567815,0.0004915818865735402,0.0369709306634835,0.18147485698364216,1.9721298352429413,0.05479594589436744,0.16434796438690008,0.0005115446030370799,0.051868215389127455,0.24720507881624368,2.6225478637939217,0.06469743824860538,0.1955687039713145,0.0006066657301264163,0.08985028654959501,0.4507713053714106,4.646761774172385,0.06940593899592115,0.21660158176266522,0.0006661969650924234,0.09596357853385752,0.4421499474393807,4.926804334796791,0.15546911876662078,0.4928786498253061,0.0014654024904860253,0.2597101706042799,1.219870049510286,13.302847630660489,13.719662075160823,44.04230658153787,0.13788078542845447,0.36757505278263103,1.7911491054855444,21.25926419864502,42.09002264419695,128.19999636712876,0.4057259636802789,70.00000000142776,0.46000000135319596,16.000000001283574
900,0.1670756389169396,0.36065525555848627,0.9054835820833036,0.05053194489234585,0.1565723006686058,0.0005161886257186346,0.03851976200991949,0.18430204276331347,1.9891135649277174,0.05873125742086819,0.17213252971174545,0.0005362965463343629,0.05386420183476593,0.2559852159472523,2.7181408284696924,0.06648639629239189,0.20568272328111506,0.0006348990054291534,0.09691397325203154,0.451528691405871,5.081471076377531,0.07483657877629939,0.22304222036015067,0.0007042084533899125,0.1042561668659632,0.48350631587158766,5.051996553731131,0.1645968841017099,0.5115612727579045,0.0015996315526084807,0.26800255324832145,1.2855636437540459,14.640881982088732,14.230146533549618,44.52143907147261,0.14104658439056414,0.4245686852262221,1.9887155990946614,21.79471184560651,42.316694426669905,136.7718164525037,0.42291965041602664,70.00000000142195,0.4600000013211442,16.00000000131071
