miliseconds,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b
0,8798.042668288424,30.47934460722385,-0.005853693700166685,-0.00011107510663810694,0.0012049361380610673,-0.0011627522985845826,128.58370964606004,-1.846929916103303,-2.4952471021868563,5.818489255996571,-0.3747756794009721,0.6589801436571227,2.315729180853178,3.294229642722745,-3.417984900221827,1.7761508847659397,332.5570730529454,-11.303586986362642
100,8783.668756097357,30.042838827114103,-0.0013802033229840297,0.0014896528327998353,0.001111836564577083,0.001057858106815515,154.77058741072938,9.945245781745506,-2.057473850261795,-2.662146118378667,-0.0658408394626904,0.9483631544783849,-3.4209870408892784,-16.264152669337598,3.846148688340658,3.3547248614539953,731.8045750093182,37.23104883205757
200,8775.173156969633,29.681669898533002,0.004937878450730903,0.0008583069325855478,0.0008941930698166573,-0.0011020752586804708,607.3709708787202,26.023601982104534,-1.5732129241007797,1.425685695476732,0.9543296328237763,0.121909025254125,-6.078525990914949,-16.862047117641357,4.522318318195397,0.41593027584231157,2233.5104291952775,79.34427483333563
300,8770.627447842495,29.37807316281011,0.0021805835685059713,-0.0010457776505098534,-0.00012607545379056094,0.0017935233172233392,955.8503913425916,34.27897420558506,0.6699079869024883,-3.265486928055101,2.166950184093131,-0.18797612496891913,4.939426015159257,12.121872018294082,5.690335379432876,5.277072794370439,2557.000866912633,140.37123248915304
400,8762.011430636048,28.969707257863167,0.008846484142586545,-0.0012375295599565054,0.0011232285897954451,-0.0004466081472460663,961.4803351882529,48.7009969134688,4.027566673002111,8.216519812761074,1.5127600825115202,1.5245207457051861,11.260593290269226,0.7622421221096651,10.569041425769804,5.768291469365194,4019.2320794793627,175.58887709976602
500,8749.222776559538,28.631447544874337,-0.007379608065070827,-5.777405234073295e-05,-0.0006856318751248349,-0.00026296129389322045,1214.515860438637,57.61265404545346,4.645974059490947,3.2954764061043553,2.0110160218927,1.9487880881626825,4.368345543735813,42.69688041911485,9.991111345189926,4.996426562525781,5279.899465745911,213.3947341556976
600,8747.072769074786,28.428683153379133,0.007387110611541947,-0.0009059457381534727,0.0011211631494016912,0.0005343821124680292,1695.8452783220605,63.83920460998296,5.1428640683117415,11.72656001022229,2.574476472787562,3.2905502373047613,18.338687534561462,35.578197503155565,9.325834568064286,12.844576709176836,6125.302765236689,242.5771779780602
700,8731.799010225863,28.008003249611104,0.004886529348202628,0.002171725800868223,0.0008059858500467712,-0.0006263577629006302,1907.4206489945773,76.49207391908368,3.4854038049526954,20.942274937919812,4.044397869235355,2.814848122100688,14.241269361350165,59.69159204487173,21.63140601653311,17.315351329192957,6350.992012326498,277.1967705581891
800,8721.960422959652,27.782088599078,0.009728825604150379,0.0005250319074226107,0.0006319336230950953,-0.0006245097188185343,1991.0324838504484,89.63220764164505,5.429378981534379,19.863121516215966,6.757309256424712,4.011552092223776,19.000850694896304,53.7169878565483,25.502332035206294,15.298359130441366,7684.641418902465,300.29367685426064
900,8715.532175892764,27.413748818001608,0.005822859333307672,-0.0002150258485671757,0.003068490888717226,0.0023140211595426875,2565.4073761430527,94.30794146997096,7.199285569256261,20.72779219645865,8.330448679467803,6.501761985900888,36.057316572995724,98.55995233704489,29.285811038170046,17.05161613672214,8375.380815854203,328.59175866139805
1000,8715.574145403441,27.10803324210449,0.005315587945063193,0.002681511485219625,0.0009133547530086452,0.00620361379797823,2677.4055266581095,106.12512480142264,10.764104430084254,27.308548364393218,9.616787192640404,6.5787937373620435,31.771486627565118,105.48473922979252,35.21223048832011,26.81095294189862,9921.737975309128,380.43454771525046
1100,8700.902784002212,26.871919947310207,0.018038354555527568,0.0019249448226266847,0.0023744322116049836,0.0017196584636245352,2981.876548614212,112.76111420009236,15.370652670725635,33.779211795050294,10.58614992342308,8.73624711399033,39.507693580077415,136.4418393739503,40.89753529849131,32.555264252929945,10006.643165916259,403.33720835962777
1200,8687.757882752632,26.7072114955452,0.01621887264682904,0.00198153789574107,0.003332659888310642,0.005396592999996114,3242.396384723533,117.14311962693047,15.046493328059178,41.143742484861676,11.18632122327148,8.517002560446956,56.98158187243979,122.82126650030212,41.06721277935943,29.825031073782743,11599.018801155153,437.33797395068177
1300,8688.35370344713,26.43700728206632,0.013782816049742614,0.003697112530496832,0.0039496755595894405,0.008090185930245007,3439.103916388716,127.99769060354181,17.665859489721665,40.71063989038159,14.957433473511697,11.01314642789759,65.79564358524043,162.7515932347184,46.31883640667421,36.231585825740275,12562.456925634564,465.3804683283894
1400,8670.138533413765,26.213607046059835,0.025969896841575024,0.003684484387455285,0.005266077585703855,0.010242220315551113,3712.4547314723577,134.75068894738757,20.237080976976838,53.774474971299426,15.955439738663147,11.759426902025663,75.40515039036615,164.09301347270593,54.15291279642049,44.84469731020903,12586.594910381851,468.50840007648594
1500,8662.078292229036,25.851112494451378,0.02444772579084296,0.004509517814748841,0.00635035042160847,0.009040122953195739,4067.695126875121,143.28109438758725,21.472848509146324,54.76651282043385,18.410436314714484,13.114308405981312,70.78952992133384,196.42803597880336,57.718574384459316,45.625292842995584,14241.376210660805,492.7149056428664
1600,8662.312216059727,25.81798572460066,0.03466399311874282,0.006365915302811637,0.00708050877346713,0.010024009929852477,4021.7563042542415,151.96763096332836,24.312300362525264,63.28397621675816,19.64235171626476,14.722071040541005,94.54957058568195,249.63516172145899,66.62396318610826,49.29688726462416,14301.875899073517,533.2722672965251
1700,8652.482677549324,25.62674017421817,0.02756402367444405,0.00775310299451441,0.006406935114204508,0.011838962331216707,4255.91007896512,157.76852466449785,27.933340001847252,71.74218562911517,20.7635612680112,16.69637836650817,106.87659374212505,235.8932291312986,73.77837992455497,55.38429453043538,16070.196062430436,559.8825980601641
1800,8644.913301240531,25.46678907514542,0.048502327927271,0.007120203194858456,0.0074993401148512,0.0139895170741519,4720.804130382717,163.4507089774207,30.74853731254336,78.33284459653892,23.651470398851544,18.85787904281509,118.33712448669888,269.13012931959184,77.2658434626295,66.92504295504715,15935.539775171053,565.8665082626649
1900,8639.574341400954,25.10935550373955,0.045376027459161555,0.011582536018084823,0.009692630513369816,0.015933247840596878,5004.4301393846745,167.08499926131591,33.14834632646536,86.01342623903325,25.72539884888807,19.745390062863756,125.60845543999002,288.92229776991263,85.02537102852803,72.58700285069057,17467.788069063707,601.1683811376441
2000,8628.487282170807,24.93183721251199,0.0545829482516146,0.01042878038245659,0.009834053699476736,0.022281960036503075,5198.99360103314,174.8258259922838,37.55696457128543,96.13838669970826,27.450813221710263,22.06061538775284,141.15586188802817,355.29397372370806,95.45256807196496,75.30748681181785,18363.193422649216,607.384946366479
2100,8616.586398631602,24.770679825868385,0.058839315569127755,0.013598562114305482,0.010973321884929835,0.024546412075758077,5256.067363100726,179.85198558858735,40.49998833664343,97.66932068318837,29.474076400133086,22.484804544820754,138.13713667912745,344.39921034830576,100.6733830372679,77.34653840628204,18696.208615782693,634.5724856406175
2200,8608.062827708502,24.73584915182289,0.07994228319793752,0.01627781500670074,0.015483347322085887,0.02704210063583883,5497.680254591635,186.0097843810745,45.30358831051416,106.08863468888525,31.731059179250014,24.278180727126905,164.98796577020633,377.8722785691689,104.32670569724131,88.28067982490069,20093.68095283023,642.1252815866959
2300,8601.241507668516,24.62810375746214,0.09025430421094979,0.015612943246584318,0.015243584401261901,0.03112597310371749,5668.131381010813,191.09331109748138,50.74061912426691,119.28814893352668,33.1003656210533,25.21775611863936,172.97126897695134,410.96286106999827,113.81115045538266,90.93096582001908,20562.214911092065,669.389414374686
2400,8590.169333088055,24.447646198177345,0.0811884437327397,0.019833050439611834,0.019777678413367104,0.03339565285803764,6114.984037483163,195.337202044656,52.67595130765307,126.2350380806476,35.4327638689615,28.172899429499427,176.99598204412106,465.6201759114622,120.493990221876,96.11850938719591,21609.239688464317,706.1311952025535
2500,8583.131677458687,24.23512455185567,0.09188188783699368,0.01906534736094548,0.01921445145788223,0.04072844513940649,6323.345441002878,199.27010205813775,58.05172895409432,140.68712032452842,37.507355092369934,27.962642863950403,202.0436799142132,502.47605558833084,130.77764539240638,100.21106470990344,22662.390907085006,711.9078992425663
2600,8573.759160319405,24.31809637374125,0.10389360535283734,0.023084917041753375,0.02108412614895503,0.04370584252360047,6500.3097758908025,204.68668742157934,59.52917481753117,146.4205311543292,38.69455827436505,29.88789006155503,214.76601484500483,513.4617133495809,135.79064061740613,110.87250795448125,23142.040449374424,718.724617295183
2700,8571.863396113493,24.128934964356695,0.11638598861528046,0.023434015288277526,0.024744674090322605,0.045288142796505955,6713.453179225484,210.52568741742294,62.32607775224836,157.1166285721864,40.748966203750285,31.391572480081283,223.3763306044859,545.2017109768954,147.87926339117908,111.5331496455724,23541.347548023114,739.0078342154927
2800,8563.3453936813,23.91911285455937,0.13937072988554675,0.028345037803318575,0.028486793149293466,0.04926212405389965,7117.23338001877,217.5665512148514,68.46436382860786,169.02132856050025,43.49066066572388,34.691520483557206,232.72135068838776,575.2226590669176,153.12791561112672,120.06650989827754,24364.820662300004,751.2434669639206
2900,8550.890630985814,23.891124242121904,0.15693448276629507,0.030523885512886643,0.03119080376892638,0.05427117733234797,7054.116527557617,219.37431312699962,70.80943152915202,179.1554853644357,43.94097896633282,34.86866940049862,260.48938335127235,606.5662036531622,159.4347718490261,123.55720837007615,26053.043793522756,775.3860296908168
3000,8550.19305050396,23.76035181249962,0.1712225695638615,0.03120030015601492,0.03427294622064698,0.05731501376112352,7405.977982583599,227.56853477319862,73.93707809372162,186.64319691863136,48.25605627882301,37.36240477784198,263.8796052700378,684.4373123937102,168.82049693597722,128.6824934459164,26048.934848541394,801.5523856308306
3100,8536.389261688377,23.626600731373106,0.18737823046561816,0.03386525694421977,0.036749996859798344,0.062457569230182794,7817.18305638465,228.66870619144797,77.54808492958051,199.5819161287726,47.95375072301178,37.64665427879495,273.08189450843514,684.2028478897602,176.69521233606253,135.51969071223317,27539.952365742396,825.177784294902
3200,8524.70055733876,23.555317204551745,0.18945769456468367,0.03824220435145172,0.038043697766684245,0.0672178394781736,8036.8060204553085,232.30643541068068,81.64421689375484,203.68495496427437,52.15398430101674,39.72292889141788,294.4256146415313,741.8359271064772,183.04545431015327,145.29360954958335,27440.293088345716,826.6679486407244
3300,8526.869675133947,23.506356192128806,0.2083749779673566,0.03981281001539687,0.043060933172817464,0.07439806132114725,8145.0944589051,237.8777657607732,90.21070419217851,214.79516024345585,53.88668001950267,42.17108215898119,315.8001384784,772.9592280673388,185.98037478655723,148.66632476643355,28435.3986617694,849.2617203930872
