miliseconds,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b
0,8794.122826975788,30.534671624901016,0.005138201541493031,-0.0002826561149673495,-0.0012380145554835237,-0.00020260450275411704,45.58013263884233,-2.6121306578072034,1.8310039211936182,2.7357009975046562,-0.5738446056716555,-0.8847309436077712,8.816866440221443,-6.2203714345380785,-4.201286848252801,3.691180049711041,-26.786648914709303,-12.355820282498419
100,8784.338642250692,30.226110695042014,0.008751876630859589,-0.0011436785805959819,-0.0006926239479673569,0.002428573577206187,357.47305405852404,11.00328758770793,2.123450572017242,3.5452471206376286,-0.38377851215824754,1.0673127363430852,5.521205079724956,23.662262170601593,-2.339349247830154,1.453306925315503,863.157217181352,37.16425348343139
200,8782.920496907242,29.654634166282637,-0.0004614522117112685,-0.000999053518610951,0.001204795012657719,-0.0008746935833060965,380.780857476091,24.72882335327084,1.0781531948687386,5.647411151576394,0.14586490818353864,-0.18135135095716326,10.036596288496208,-11.771767355448485,2.344463951771639,-2.1220806911675942,2234.7976176688035,79.58631830312991
300,8772.198345207096,29.283479248383234,0.008997780960644068,-0.0012511914752697637,-0.0019097364066993888,-0.0005022962226771145,873.6008546115373,35.20686929522899,1.1779549376944987,1.3546777608234073,1.6945232334270046,0.09566278345922286,-1.1343246868156287,-11.37671892297251,1.2355693938296275,-0.8774462197646202,3408.2770400059653,125.25080043932438
400,8755.958133421393,28.92808311274274,0.0014597326482975177,0.0005109238778918825,-0.000840633298489238,-0.0015403454498849284,1032.0981596180625,45.04614816793526,3.1261137015581735,10.818744896371655,0.5806481303806745,2.1688715171463664,14.04893602769528,26.938989878863623,3.9425665645802637,1.3932051002450834,4439.701521057243,164.887331093683
500,8758.060017037553,28.701964956673674,-0.006588793792918767,0.0014014037346537639,0.0019754134489043283,-0.0022894801293942063,1308.5960723914823,62.037550715875284,2.388168143133702,9.473376047206713,1.9499624988473694,1.965774580503426,19.070253475049356,48.492465435090644,6.815317662566394,4.435207586693193,4332.313072192133,198.4651609928073
600,8740.584191077663,28.311560165827107,0.00214186228881504,0.001323370587000644,-0.0008852699281151136,0.0025665226047870723,1658.107916395138,67.1211148701425,5.9543085765455,4.805361194834266,4.675514848702132,3.0950162160248036,6.891083487892262,61.10558471705809,8.184762297966273,11.044610139566245,5843.565999021109,249.26240615329453
700,8740.8930146335,28.062079651893786,-8.743543444011612e-05,0.0017966626213671724,0.0015272786368021054,0.0035353158998313898,1776.488184678834,81.60395328798076,3.0487561556476157,16.42110260196638,4.356486182900233,3.2047680431830208,23.268796400622065,43.186915740427395,19.507318055793498,15.92657693106179,6523.1244179232945,263.51450549692237
800,8722.467003015972,27.61043597367002,0.003513292091800355,-0.0006387155916464524,-0.0008569855439769522,0.0035718689803216847,2260.552857188552,84.93873686877568,8.539588574281904,14.34367221817887,6.735305780836095,5.095828903669577,26.79849954767903,44.4928658158239,16.674829465351685,14.325823211875798,8183.9484110467265,304.3946087176811
900,8722.875165488525,27.384185195346472,0.004039044602356268,0.0020544919000548808,0.0014491475367128088,0.0037789487829614967,2375.907883334154,91.65875098942111,9.387718121128161,23.611101044516815,6.672340962306629,6.729639888879138,26.182747445024372,72.1404404901432,25.68779605305509,22.682106982022322,8747.503300872926,341.84839469136654
1000,8708.944796979256,27.149756384328057,0.004871517266124127,0.0025728406335154873,9.783269228951191e-05,0.0037316681418243774,2672.9844936357454,105.33815872531525,9.91124826745094,23.623787389466422,7.631639026644958,6.795037056649566,33.69903269500028,120.80150495801875,30.180098478133484,26.99248842769928,9883.382516656626,372.11440681059446
1100,8704.850747829278,26.83744389852158,0.007846204106790499,0.001228180383626859,0.0025036645682116384,0.003248414376519281,2756.005213996483,115.52649840555516,12.012273143166022,37.065741228781995,9.781159885680681,8.062599714360527,38.762904595706,120.82890599916192,32.35853574474748,26.76275897268606,9876.244390478987,406.5315752306954
1200,8687.443949951787,26.573511567905314,0.013818769153807598,0.0034718860358212574,0.0013743691947855948,0.007077630676582594,3022.3586183993175,124.26186584290386,15.662340853928136,44.466182238560684,10.668294970098156,8.54631447854132,50.726218377946545,121.70021074134527,44.34508865186944,30.80044657243627,11497.505127288658,412.34139351198615
1300,8684.3965863753,26.340780067776805,0.013468146759819371,0.004343833914012595,0.0032246970882822295,0.004047855761117561,3351.5788500561707,125.07065542693071,16.917012817953513,43.84435068603062,12.567996803146,11.07254726139574,57.3586408050013,171.6318939335382,49.75926125470994,35.29892762104481,12679.53547915889,449.10332454714467
1400,8677.190853270184,26.176941559276337,0.016189795279439295,0.005363579597282453,0.005854345469138568,0.010135672820766863,3828.4864241142627,138.4999804218204,22.761721395301922,47.11539504002564,14.14400739547119,11.439142821449222,78.53434571327428,192.56953689703602,49.99752791125128,40.379871601552644,13340.43864321988,466.0109162387847
1500,8663.775727551134,25.996550909044974,0.03306095558176957,0.006836231307207359,0.005695326394053085,0.008986740977191942,3852.5739637203897,140.42844388432428,22.35662021358058,52.690885128512704,18.01359984815301,14.092046724931434,73.973396816341,198.1773466935693,56.05683853641478,45.499481591358105,14231.461775956861,494.0438271356661
1600,8660.004735672564,25.82380140231694,0.020364271468185986,0.006053684735854905,0.004046783345371703,0.01255690520205955,4203.811874928488,145.11957322051995,24.707172835921007,64.37335376633014,20.075632672535285,13.985260649547195,83.39862763703523,228.24971082872315,68.81381936545571,54.436747002537444,14843.562247197899,527.7639084384003
1700,8648.137055115458,25.640342212096648,0.026853670785849208,0.0077342801549005104,0.007432428214623426,0.015771651551079815,4244.734091917835,155.1397875412871,26.401553176696815,77.75492205136341,20.887279600586744,16.323961423303437,109.25331047647919,233.41526893263816,69.52976443877344,57.55989948653893,16187.067733436998,543.2941224555182
1800,8641.736023490972,25.27596337483583,0.032722082199694254,0.0077565298392596295,0.00913416975952252,0.01905597809672543,4629.447524031023,157.7349354981737,30.016240181768268,83.32623082706189,22.751555389693483,19.030240988204092,112.19020499258062,290.071266294244,83.0027623555726,65.16019395500025,16474.8021087176,566.8859262628661
1900,8638.657077484911,25.216883886644055,0.03899849541063336,0.010990576431080153,0.00877852743513241,0.021849964030982785,4915.239206003095,166.58977434340974,33.401639753391976,86.30892810781809,24.343336486262537,19.10455284906463,127.19370855017056,300.1168952723414,85.24454363146644,69.34475849553434,17467.7530017642,585.2974958029383
2000,8630.661045420895,25.11060124657633,0.05976974885075191,0.012912783501801632,0.011388893726335527,0.02316279149401588,5265.1595542816185,175.01290065315695,37.827167210765104,99.34650948179512,26.819739497193627,21.50636927175929,138.0552127836858,336.40699195852466,94.5932104303704,76.64703375004373,17693.84483974762,617.4532010133656
2100,8613.407944976803,24.783762060353837,0.06429009452686267,0.012461447699941857,0.01275040919404806,0.02214694161153432,5272.094600228371,177.59835722396662,41.72107600102082,109.86360215028212,28.546797438604813,22.120994795950537,136.4633862113731,374.6110108802688,103.31167638700809,77.63495306599052,19102.649630606382,626.5910166305179
2200,8612.598800483025,24.767345061355233,0.07834810943324226,0.015371533128520475,0.012998432469228043,0.030495365744681303,5716.312439533336,188.29301353794082,44.189964582078794,111.96209355609396,29.670032504096913,24.236300321159714,148.660594334927,399.27349013722517,112.61399794310549,83.53635755482439,19613.877783553617,670.5865694030529
2300,8599.548391809758,24.48258845294832,0.08063807099030595,0.016755359380156664,0.01664344901843799,0.0308830683478234,5861.799557222459,189.1907979720975,45.53825372783096,117.80445539707256,33.08106651979346,25.135614920910577,174.47367675172512,407.75348713496373,111.62820452878161,89.14712216804449,20524.672181090875,673.2454899650725
2400,8590.389995004982,24.356151613848837,0.082533422753298,0.01679556813395298,0.018756722483816445,0.03660753875057122,6199.109445090244,194.946021724532,51.716017415415685,133.15489821040916,34.19741982423145,28.20841646337691,187.43851219614737,477.9065263889627,123.61120290188448,97.54361247897798,21683.941066903757,704.6387936626321
2500,8581.082146993098,24.39659351130941,0.10262208087417958,0.019199901543254617,0.01921964750162022,0.038032109651683,6377.486946394444,199.7523295119161,53.107824444842876,144.2263987790007,37.29507922316333,28.161747125214198,188.52275974088377,490.4831557053082,134.559915056975,104.67469597392352,21974.792298922486,710.9880566126337
2600,8574.689914249933,24.12393772079019,0.11930312921721589,0.021945540633565932,0.021527436990099614,0.042789961327964074,6577.930479181896,205.56000681392956,57.668839389466875,150.5385615428325,38.3784458142512,30.626599001089883,209.47693002100976,508.62206804662384,132.0677429645466,108.76919579273851,23185.9464608377,738.2996852098706
2700,8570.723147940253,24.178275357609504,0.11828642091715792,0.023681787112723188,0.02642557776930363,0.048158781702146825,6897.133725296867,208.31667219707083,63.72385879094456,154.44174296612047,41.05064353606458,31.61296732781379,223.44045306528034,566.064413041373,145.402105687412,115.02681263732345,24280.485813964504,748.4394861377716
2800,8562.447322200134,24.072355291460703,0.13746026842138387,0.02714870866487748,0.02835304388884589,0.049793306954726495,6847.435434185509,212.64365634575475,65.42316992745327,173.6239623098928,44.06945785911575,33.59951232807087,235.62598879014854,607.9829816562681,151.8910387092729,122.20366112325993,24898.27724977384,753.9930096879922
2900,8559.20090774066,23.944121773528604,0.1477751743321335,0.029491565958787522,0.03030002786899797,0.05365163631947992,7094.314543730934,217.7981675534717,68.91585170805277,174.6184752706595,44.91590999287122,34.54992295207273,261.4431028543472,609.2710035516161,156.06420996494595,121.66472548589459,25743.713073129173,793.8358737884131
3000,8545.8301790705,23.832270185270584,0.1647364098577801,0.03246950239473942,0.03465236241606575,0.059739054077064986,7282.941961497306,227.92170426298344,75.70139748655124,188.10419672316738,47.51410140741083,37.830343930038765,271.8139468900554,652.3784241003417,162.44554426866966,128.65634658884562,26836.113802099582,786.9803964608814
