milliseconds,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b
0,8792.115279855458,30.600345844940883,0.00614235486169416,-0.0010120417120397626,-0.0013754696576200307,-0.00027198981991759225,-50.337809447821705,-3.2291682238830153,-0.13550601789905167,3.9368299682950827,-0.15931384396190007,-0.6872904375112554,6.544209709415229,-19.710072918864437,3.18756169110019,1.8996313236181812,441.0695639470092,-14.298437281517762
100,8783.651617893496,30.05815132200691,-0.007527800957012518,0.0008536736073426973,0.0016107572124462643,0.001993436681634064,415.1788453190932,9.375435527897094,-2.367477032865954,5.2139201136502855,-0.7788001388947005,-0.3636242261749979,-1.597721319350287,23.75664813623979,-0.33931583575337826,3.232628629808691,707.7327920380917,38.428682561156194
200,8784.744048572864,29.67217191182898,0.007229131395279824,-0.00032263834813088223,-0.0011661165495487932,0.002772687962225551,440.58478988807275,25.88775749182157,1.7777133699083876,2.661492802066878,-0.9198132842467317,0.7427755595168556,-7.118210785230167,15.078592777396196,0.36652759981772354,3.878213494096942,2439.2075677368007,96.81067046641242
300,8774.049592850295,29.36276539725899,0.009397910503901919,-0.0013298021282584223,-0.0014030004642838212,-0.002296154366301012,681.1869554675371,36.232737004027086,0.5342617780421555,-1.6817228942884639,0.03213047428273008,0.44604612823972456,-5.352343932159546,-5.899786096393852,4.967857100208309,1.7680073239494127,2342.3460672346887,132.78833941675518
400,8756.284588949417,28.952460408589523,0.003948177500401315,-0.00024464571990476356,-8.137883423971624e-06,-0.0014901879470665487,1199.8911613123207,44.164968672492215,3.5985660582944785,3.9933386849173487,2.34171355475182,2.032330001600953,3.6664344069074,16.044361702297177,2.3189939920888167,6.294630354398144,3330.386107435615,180.8099700213983
500,8750.385437638624,28.725709561915306,-0.004227293749492669,-0.0013453709122657784,-0.0006343688900707378,-0.0007515851735448975,1407.743702072139,55.905784036916124,4.960104718436501,13.645248269214488,3.1543909566828656,1.9717643704867949,9.515592810784774,34.91797705320058,8.329456415160026,8.593606558689432,4238.678741701257,207.13454005723653
600,8746.01620622649,28.412657704182642,0.0006724447870931254,-0.0007253957440591321,-0.0009373152267600749,0.003245655735329799,1775.34369871118,63.93170005115209,6.636330854554746,12.658008923374908,2.8834885518216833,3.418647012860296,22.355818336092593,52.43726618097287,7.9859451425056145,6.735464070445321,6084.82039342935,247.90448243826611
700,8738.086817677638,27.931553095916485,0.01195813641345536,-0.0009043049669792778,0.0009556582390153691,-0.0012462568141424625,2053.744838491598,78.8001872499735,4.727752008791104,9.750317315433804,4.344726096263819,3.30201410200811,27.37560611915715,53.792132121315845,19.31199977027917,15.782481556567596,6706.702473340543,287.8561259532209
800,8730.621193710125,27.621937356462237,0.006977418501015109,0.0018769502580016882,0.00014121862568317912,0.001141269864418058,2153.784199709011,85.01943786431832,9.521333311347533,15.618437524651608,5.475513180710472,5.409670026514,27.177857978661468,72.91518448156725,20.74256775249404,19.21783739494107,7161.101616022563,311.9652282878912
900,8717.73111790954,27.321711570114413,0.0037872985645647428,4.4954310537447363e-05,-0.0004454335941679287,0.0021300786509402285,2409.21912141393,91.96330393890881,8.058113187587239,17.175470177290034,6.420996258025531,6.17796662539592,39.2308008471599,96.89253688631109,23.70838033472394,19.68671080369206,8767.129786959962,338.01606190358586
