milliseconds,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b
0,8798.553769890217,30.622364545688797,-0.0028057289300654027,-0.0008847370818740526,0.0004790395452062046,-0.002204595302765936,25.51749461785365,-1.3976395546463494,1.6340289320438444,-5.832453380685408,-0.9390776805139543,-0.2952246898931841,-8.456745895237189,13.37738121102202,2.674899150844845,-0.20564870617956804,-406.540512889669,2.479361381050803
100,8790.73469596215,30.07106023193624,-0.0004569815030148009,0.0008246560057306097,-0.00032021678311167296,0.001167496860752166,218.95697978413637,14.46516633546822,1.0963229530325607,5.955290007288695,1.2952571562511095,-0.6109450340603476,-6.466737311830446,21.55911933507737,-1.3827347183619187,-2.963043480211051,700.7870213989756,40.62415060118868
200,8781.19540200319,29.728807452190473,-0.00851792467496809,-0.0004558472850383,-0.0018428593785512243,-0.001398110780089972,723.2656877519436,22.199211884007823,2.4294308159165947,-1.9521233027383524,1.046747605779662,0.4623781077015602,2.6578058582181128,-9.429585089761314,0.32387396233327603,2.5386656424057676,1518.9956070151234,89.7822887668268
300,8773.415959532109,29.422763914090627,0.004092993005964166,-0.0010264641102085987,-0.0012390517883743186,0.0015858710969804892,951.849387570283,35.776736769812445,1.7933744358389743,-3.0275772507934406,0.6169096550950397,1.457986336124205,0.7786565240431704,-8.709391370251224,5.03465923695451,2.2043205923733016,2644.709080642446,119.71864205909888
400,8760.675258971502,28.92938245887568,0.0023458047757874637,0.00029450976721041335,-0.001703908634097468,-0.0006875928961148959,1009.29010904045,43.91835081146855,-0.37530327369590966,1.6721308838240931,1.6474849901226594,2.200470931920987,13.565001029304714,11.205790249930049,5.089736050452448,5.530454764462559,3429.3849770890392,156.76411081015698
500,8755.33202929382,28.74512638028367,-0.0006891631088898748,-0.00032616300670622474,0.0003180088471725032,0.0029094722961467917,1493.716574345299,55.2947823505081,0.5914376488948574,4.271463673045693,2.1842256688183914,3.1251029397166947,13.629213852329052,9.119859379158964,5.3605037118686205,8.474859049893867,4638.479524097874,208.7966243864847
600,8743.179129192793,28.26167244947033,0.010641306861477098,0.0017507074208986026,-0.00105521657727398,-0.0012069437194229273,1474.7205371252578,64.94442209986786,5.659726089723243,11.660371399254126,4.911223418465688,2.992193274521339,12.259582236056115,15.93499860825182,12.526029813533535,7.36174215367434,6276.758289479538,237.9397288700285
700,8734.695941950185,28.090909630264722,0.004838715773850163,0.0003439234058067459,0.0023401163528410504,0.00034561085124299384,1924.7608652408667,77.1848063041409,3.8656648426923206,20.963237793594445,4.358920291974575,3.9747939507537517,12.55974369857399,45.35182617515408,21.32182997072382,11.275253986229917,6849.719163753571,272.3271957792249
800,8727.487517351688,27.80370789483679,0.006653720270692255,0.0008619717085687091,-0.0004983244874678487,0.003887359393462145,2259.077124093784,86.84566577034961,7.154504425560034,15.544195969253893,6.969582952493587,4.478032870138985,20.579645765740533,72.73232612345666,22.786075156604014,13.458924471204826,7672.008031755014,319.07378536509356
900,8720.253245478558,27.387553610410375,-0.002453964337331644,0.0028797047978342694,0.0023429463556196694,0.004340159069165581,2309.981231363102,98.31026047823045,8.767690264175947,21.164602434549373,8.588673646899393,5.131785281306507,23.52517236712505,94.54372724601977,25.824579459876656,18.62239683419702,8084.411092723379,327.22474461563763
