milliseconds,NatP,MisP,Hsp70,Hsp90,Hsp70_dam,Hsp90_dam,Hsp90_Proteasome,Hsp70_Proteasome,Hsp70Client,Hsp90Client,Hsp70_Hsp70Client,Hsp90_Hsp90Client,Akt,Akt_Hsp90,CHIP,Akt_CHIP_Hsp90,Akt_Proteasome,Hsf1,Hsf1_Hsp90,Hsp90_MisP,Hsp70_MisP,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsf1,HSEHsp70,HSEHsp90,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Jnk,Jnk_P,Ppx,Mkp1,Mkp1_P,Mkp1_Proteasome,Hsp70_Ppx,Pkc,p38,p38_P,Proteasome,MisP_Proteasome,AggP,SeqAggP,AggP_Proteasome,ROS,p38Death,JNKDeath,PIDeath,CellDeath
0,17600.0,0.0,1400.0,1850.0,0.0,0.0,0.0,0.0,490.0,590.0,10.0,10.0,340.0,30.0,255.0,80.0,0.0,5.0,95.0,470.0,410.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,500.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
100,17600.001265854433,0.04218525105573273,1395.022765115764,1832.0510362654243,1.3980252322396618e-05,1.8394018206275687e-05,0.0009193880228039585,0.0008385300314311118,483.24216935292384,577.0799651427718,16.75783064707598,22.920034857227588,338.5160416970855,31.48395102932762,255.00008272475154,79.99991727524835,0.00023991835629442042,1.4317361531379997,98.56823421970068,469.9766882640559,409.9796607677979,1.9764903007420228e-08,3.0269057992092233e-09,1.4779015518005467e-05,1.9999999998741953,1.9999999998741953,1.0533715437235526e-10,2.0468038900335196e-11,1.0533715437235526e-10,2.0468038900335196e-11,98.4403596167236,1.5596403832763834,1.7603093206747271,0.033603191710903764,99.96639779688927,1.1396830049795168e-08,98.2396906793253,100.0,98.4403596167236,1.559640383276384,499.9936037558316,0.004398396361016715,-1.0260451957217136e-11,-1.089698401332265e-22,-1.7228621287789062e-15,10.000008470486224,1.2706170544736285e-08,1.2706170544736281e-08,-8.652758400511473e-25,2.541234108947257e-08
200,17600.002530054768,0.0842619169002439,1391.0997792026537,1823.9528953010981,2.7909120080248367e-05,3.666999248484588e-05,0.0018322508015650274,0.0016734078583678065,479.293971458328,569.6277638522979,20.706028541671625,30.372236147701418,337.92573002803147,32.0742504721654,255.0001604935667,79.9998395064331,0.0004796735148683941,1.3528985408919,98.64706928782084,469.95343913954383,409.9593694377115,3.1894642714685e-08,9.985330330980562e-09,1.6021293601729112e-05,1.9999999994900008,1.9999999994900008,3.6440645774476644e-10,1.4559337029651835e-10,3.6440645774476654e-10,1.4559337029651838e-10,97.51293343547883,2.487066564521141,1.76527961624134,0.03576269537924204,99.96423927636856,2.8236045521385512e-08,98.23472038375864,100.0,97.51293343547883,2.4870665645211414,499.9872210522582,0.008793587330954422,-3.981628811475831e-11,-1.7003213592262904e-21,-1.3476007237850397e-14,10.000029102151972,4.365637173400278e-08,4.3656371734002786e-08,-1.3598694444152528e-23,8.731274346800557e-08
300,17600.003792571664,0.12623081209541603,1388.815952369642,1819.4497080883307,4.180771043401634e-05,5.488491241148745e-05,0.0027414402835972194,0.0025059011655221533,476.98704176250925,565.3222655681924,23.0129582374903,34.67773443180681,337.70310233462584,32.29686400381113,255.00023632354694,79.99976367645296,0.0007192655995460581,1.3546870458699147,98.6452785910174,469.93025213422527,409.93912571609997,4.2012719790768334e-08,1.9118636039786362e-08,1.7086372408659444e-05,1.9999999988377493,1.9999999988377493,7.307603762562396e-10,4.314908114190178e-10,7.307603762562397e-10,4.314908114190178e-10,96.96145158374436,3.0385484162555887,1.7681865425390142,0.035961261700333036,99.96404169282022,4.543869709041743e-08,98.23181345746096,100.0,96.96145158374436,3.0385484162555887,499.98084777181236,0.013185575700358006,-8.684056284901146e-11,-8.390413546373383e-21,-4.444921946253811e-14,10.000056963788671,8.545521313668768e-08,8.545521313668769e-08,-6.760290638865727e-23,1.7091042627337522e-07
400,17600.005053389286,0.16809238860091844,1387.4896679067533,1816.911576260052,5.568871053868236e-05,7.306561634757573e-05,0.003648299869568313,0.0033367720552177848,475.6389148904712,562.8334287205953,24.361085109528503,37.16657127940388,337.6285624045633,32.371389072388666,255.00031145051835,79.99968854948159,0.0009586947266649609,1.3568419111795074,98.64312160461476,469.9071269894088,409.91892942489096,5.104408236904303e-08,2.9746050482211724e-08,1.8114611629511262e-05,1.9999999978980414,1.9999999978980414,1.1891350677293661e-09,9.128241406058865e-10,1.189135067729366e-09,9.128241406058862e-10,96.63352014993929,3.3664798500606805,1.7698793599892235,0.03601181805820366,99.96399211918788,6.267713189625829e-08,98.23012064001071,100.0,96.63352014993929,3.366479850060681,499.9744818064425,0.017574364229099127,-1.4952111606012757e-10,-2.5834306688797416e-20,-1.0292220949956868e-13,10.00008912307769,1.337050624034247e-07,1.337050624034248e-07,-2.0974881791127423e-22,2.6741012480684913e-07
500,17600.006312499856,0.20984694728989833,1386.7228364168914,1815.4782765260866,6.955953226390772e-05,9.122703788273362e-05,0.004553577230321058,0.00416646589479371,474.851000014824,561.3941979456107,25.14899998517567,38.60580205438838,337.61021614165065,32.3897202607972,255.00038636119115,79.99961363880877,0.0011979610092921033,1.3580899093189902,98.64187156253563,469.8840635399431,409.8987804355381,5.9377447892059204e-08,4.143391201785352e-08,1.9102825754899047e-05,1.9999999966567334,1.9999999966567334,1.7300856848384172e-09,1.6131816724996817e-09,1.7300856848384174e-09,1.613181672499681e-09,96.4385200665022,3.5614799334977527,1.770859822193831,0.03603720828646634,99.96396771166825,7.992097975655022e-08,98.2291401778061,100.0,96.4385200665022,3.5614799334977527,499.96812196028554,0.02195995565927894,-2.2606034030491858e-10,-6.141222464318177e-20,-1.9627198956603044e-13,10.000123836404397,1.8579100018271896e-07,1.85791000182719e-07,-5.025628415228991e-22,3.7158200036543923e-07
600,17600.007569900354,0.2514947341478458,1386.2828662265324,1814.6700173952336,8.342450675753296e-05,0.00010937760127447893,0.005457694305040627,0.0049952430850061895,474.39041047936723,560.5616187524831,25.609589520632465,39.43838124751597,337.6108616817336,32.38905961054343,255.00046123292086,79.99953876707902,0.0014370645590533456,1.3587962053304419,98.6411633051611,469.8610616522828,409.8786786380103,6.724708979861171e-08,5.388935555119915e-08,2.0048361162841934e-05,1.999999995103898,1.999999995103898,2.3472640228755926e-09,2.548838811862374e-09,2.347264022875593e-09,2.548838811862373e-09,96.3225602707343,3.677439729265684,1.7714230658363657,0.03605169362949238,99.96395420902476,9.716240150603864e-08,98.22857693416357,100.0,96.3225602707343,3.6774397292656835,499.96176754816713,0.02634235272176566,-3.1467504508468597e-10,-1.2392101730357216e-19,-3.309801592317432e-13,10.0001600668471,2.401579425896897e-07,2.4015794258968973e-07,-1.0224287821719232e-21,4.803158851793813e-07
700,17600.00882559061,0.2930359813832448,1386.0339024281282,1814.2170167450997,9.728616390870532e-05,0.00012752208095095455,0.00636089039728675,0.005823255881529985,474.12111836256076,560.0798552278128,25.878881637438884,39.92014477218621,337.61632112868654,32.38358507237449,255.0005361203318,79.99946387966811,0.0016760054869278192,1.3591926038022515,98.6407650294134,469.83812119899,409.85862392711334,7.479657801677457e-08,6.690921613358122e-08,2.0950531526385935e-05,1.9999999932327153,1.9999999932327153,3.036219396148459e-09,3.731065913003473e-09,3.03621939614846e-09,3.731065913003473e-09,96.25360485583839,3.746395144161581,1.7717421539382947,0.03606002388570034,99.963946861463,1.1439743198284893e-07,98.22825784606164,100.0,96.2536048558384,3.7463951441615806,499.9554181756977,0.030721558139767947,-4.135963596577469e-10,-2.2327058330922755e-19,-5.126401338214728e-13,10.000197198000745,2.958814593564759e-07,2.95881459356476e-07,-1.8578042834830773e-21,5.917629187129552e-07
800,17600.010079572126,0.3344709233250647,1385.8965304424337,1813.9665998041958,0.00011114598249151514,0.00014566319604225413,0.007263301967269717,0.006650593434078548,473.9636076745432,559.8009668038485,26.036392325456507,40.19903319615042,337.6217251640196,32.37816597458242,255.00061103322827,79.99938896677163,0.0019147839035906307,1.359414226538465,98.64054161252352,469.8152420494734,409.838616197007,8.211326196197586e-08,8.034818989647951e-08,2.1809892882852992e-05,1.9999999910387223,1.9999999910387223,3.793662430681674e-09,5.167615925821718e-09,3.793662430681675e-09,5.167615925821716e-09,96.21259785938152,3.7874021406184637,1.7719184814232318,0.0360646786526746,99.96394318938765,1.3162380564657794e-07,98.2280815185767,100.0,96.21259785938153,3.7874021406184637,499.94907361444126,0.03509757463081443,-5.210696492204753e-10,-3.7018516179523002e-19,-7.459643279160187e-13,10.000234863208338,3.524116702374678e-07,3.5241167023746795e-07,-3.1074516092795803e-21,7.04823340474945e-07
900,17600.011331847414,0.3757998010639467,1385.8243274096667,1813.8319835832917,0.00012500482679417033,0.00016380249998194956,0.008165007147439677,0.0074773080012612856,473.8713961502759,559.6393817177732,26.12860384972375,40.36061828222574,337.62578936089903,32.37408673964622,255.00068596725762,79.99931403274223,0.0021533999195549503,1.3595342147958445,98.64041991090556,469.79242406771436,409.8186553395221,8.924958775345847e-08,9.409891174613843e-08,2.2627684328900657e-05,1.9999999885192976,1.9999999885192976,4.617012290851671e-09,6.863690648358294e-09,4.617012290851672e-09,6.863690648358292e-09,96.18820443479305,3.8117955652069178,1.772011398064187,0.03606726874523588,99.96394158198524,1.488401732250275e-07,98.22798860193575,100.0,96.18820443479306,3.811795565206918,499.9427337311849,0.039470404907844626,-6.353544346993911e-10,-5.759094790173995e-19,-1.0347912974773742e-12,10.000272844375493,4.094214960391101e-07,4.0942149603911026e-07,-4.878682774284891e-21,8.188429920782322e-07
