milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,9.779016471533802e-05,0.0001451547499508789,-2.5591751738321607e-09,6.067486226584326e-10,-7.14721658205114e-15,-7.6534738225657e-09,1.5642686319307978e-08,-1.3185010423140401e-06,-8.31051528241684e-06,-2.6654956528812866e-07,1.8300530616492315e-05,-1.2303252957271053e-05,3.4194460362258735e-07,2.4947583964310014e-05,2.1233087154136955e-07,7.696592124715509e-08,9.834352056679192e-05,-3.568134483320916e-08,6.800029810080376e-09,-5.551418988584876e-10,1.2441455849824983e-14,1.907693943258061e-08,2.4725538218330663e-09,3.002044862243271e-15
1100,8.216570019182872e-05,0.00015324894920014975,-2.2564116511054526e-08,6.053842622855164e-10,-1.1264363213286159e-14,2.5147125110377257e-08,1.3054920535843387e-09,-6.369315957104831e-08,1.5467914123080114e-05,-2.4726916791480745e-07,1.598096781441987e-06,-2.898283285955061e-06,3.8576720441443365e-07,2.6079458647946088e-05,2.872832918430188e-07,8.996194937520481e-08,0.00011177478846233902,7.647555077579272e-08,6.531777438694312e-09,-1.2782195725218166e-10,1.2512805449477638e-14,2.2033743946301795e-08,7.482083251662655e-10,6.362787223995415e-15
1200,6.615988106181724e-05,0.00015589269549085092,-1.905171115043983e-08,6.939545100246289e-10,-8.846960020732345e-15,4.1437767176598513e-08,-4.653314385037282e-10,-9.776355398203891e-07,-6.174455834156295e-05,-2.688909108745695e-07,-5.474462743280489e-06,8.708755296273257e-06,3.564896526781209e-07,2.4493643324594535e-05,3.387108611420726e-07,5.606883637550663e-08,7.599609851460364e-05,1.7447811470911753e-08,8.267038311803266e-09,-4.895866494404938e-10,1.3287786201082005e-14,1.8206603036514897e-08,3.801283226665088e-09,8.805402459767873e-15
1300,0.00010780768668083862,0.00016447248613576392,-2.7694844332100043e-08,7.156271242332045e-10,-1.3225713426669268e-14,2.727262128259055e-09,5.330000231674167e-09,-2.715655331581059e-07,-7.759956352712725e-05,-3.029858438044387e-07,3.506249972150439e-05,-3.3018496398965755e-06,3.0064820508983365e-07,2.816505217612856e-05,3.529462960107594e-07,7.596395563923859e-08,0.00011353157555359473,5.016150934881245e-08,7.269455482100816e-09,-8.023006529987225e-10,1.700152128763095e-14,2.0226509495304278e-08,2.1651193326297968e-09,1.6329222100877585e-14
1400,9.501493478442843e-05,0.00018084999901528674,-1.628818806354536e-08,6.509111082763946e-10,-1.6537261040255965e-14,-1.6722573178704027e-08,2.303903224063507e-09,4.5260665518301207e-07,-6.774159109099954e-05,-3.410776062295438e-07,3.201867506691668e-05,7.863069783792544e-06,3.3252016009583793e-07,2.9578721271620084e-05,3.439587243497604e-07,5.129237821675963e-08,9.959162259311526e-05,2.666206575527612e-09,7.58684718974568e-09,-4.229196074949038e-10,1.6383146859925756e-14,3.697168161948267e-08,2.527530759953133e-09,-7.179242602806109e-15
1500,7.319668716306978e-05,0.00019370597321663116,-7.906087706867329e-09,7.690117613634e-10,-1.6414715958232156e-14,2.5003651294997463e-08,3.911263122815986e-09,-3.8143417518522953e-07,-8.715749069627725e-05,-3.2984315225504855e-07,1.5100929678223239e-05,9.668253512494166e-06,2.7639579313577885e-07,3.029906894311022e-05,3.385746023548253e-07,6.589818610047822e-08,0.00012931428730294435,1.0989472586239815e-07,8.561430294600019e-09,-2.765052281980672e-10,1.6069325914885344e-14,4.087603673338373e-08,1.6286836695224213e-10,1.121189512279065e-14
1600,0.00010858129630407266,0.00014996436926680064,-1.1682369620951886e-08,7.46188391493354e-10,-1.2878801725368056e-14,4.815620480478672e-09,1.1727490119411797e-08,-9.935164277011579e-07,-3.863818104716961e-05,-4.282485672779108e-07,-2.336453504212166e-05,9.539796172723698e-06,3.465881570925868e-07,3.059721402643196e-05,4.346483561570235e-07,5.964887562880819e-08,0.00015847774292837495,1.9510486375925792e-08,8.506193668316576e-09,-5.952099259561015e-10,1.4678122396024527e-14,4.3709277909309764e-08,8.470586173509777e-10,-5.006705441925853e-16
1700,9.850052731117424e-05,0.00015580117686657592,-1.8194509769811108e-08,8.718082252836968e-10,-1.4544595948167436e-14,-3.3741058588800226e-08,8.215761216360571e-09,3.6303103309030846e-07,-0.00015985783738631015,-4.442647773156448e-07,3.1369345910223466e-06,3.963913033488328e-06,3.3266090013015503e-07,3.2172191682031273e-05,3.8398649282957853e-07,7.134905507237834e-08,0.00011976518126215707,9.841252456931043e-08,7.974892776521536e-09,-3.972516370268669e-10,1.706848613757021e-14,4.686379571303793e-08,4.3935168044563455e-09,1.9401570995459865e-14
1800,8.064830148325499e-05,0.00014776818744315027,-3.982435090317972e-08,8.133659435339171e-10,-2.032077009602152e-14,-7.3542718477639545e-09,1.4603118762272248e-08,1.4197920232698677e-07,-0.00010585462465320204,-4.6855652635184934e-07,-3.427454400308104e-05,-2.7539660159573703e-06,3.258678675062148e-07,3.105017232672511e-05,3.857270590839093e-07,7.208827720826899e-08,0.00014278195693879614,4.4962048551688696e-08,8.220902233881435e-09,-1.1747935459793637e-09,1.1988404016613313e-14,2.8797130955714115e-08,3.861124543874279e-09,6.386535481769982e-15
1900,8.738811172754408e-05,0.00014488521253118973,-3.1838198415091123e-08,8.906994960838027e-10,-2.186499020929808e-14,-1.8152124189393297e-08,6.783102000337318e-09,5.330869271769173e-07,-0.00011809219340923923,-4.343070113456252e-07,5.92846569233743e-06,1.9584176654589947e-05,2.961086904755997e-07,3.0815952805644295e-05,4.384020657912244e-07,5.664432340748739e-08,0.0001852853718473065,1.6648756094848308e-07,9.690039924415848e-09,-8.57015121305989e-10,1.324473687989389e-14,4.968855026277113e-08,3.823848789850696e-09,2.4100877046010514e-14
2000,6.910720686513826e-05,0.00016522037811970535,-2.997976860443727e-08,8.697195756126615e-10,-2.256061989819296e-14,-2.8822909638211116e-08,1.2492819732798959e-08,-1.0174199586601302e-07,-7.93327380217707e-05,-4.6509668652742576e-07,1.5578789578323973e-05,1.077385753197404e-05,1.4662420045338393e-07,3.277965610919198e-05,4.488307541251667e-07,6.884173924426357e-08,0.00018574648873419751,2.0117317174450182e-07,9.002524108282543e-09,-1.1512975622950443e-09,2.182417658860532e-14,3.783390917002773e-08,4.10525208526897e-09,-1.3495129489334186e-15
2100,8.953731899287638e-05,0.0001627554288681629,-4.1450260530062916e-08,9.980905817485561e-10,-2.3571194404523464e-14,-4.7433990255497877e-08,7.034533690679671e-09,7.398834297030557e-07,-9.474170258938648e-05,-5.66497941656571e-07,-2.0874085790515358e-05,-5.8209700502368205e-06,1.6711701531665003e-07,3.517401791136628e-05,5.200855281901499e-07,6.374141622638597e-08,0.00018251520787153938,1.2913747361947466e-07,9.689952688448412e-09,-1.1059731356159012e-09,1.6033090485811104e-14,4.29518075040788e-08,1.534589796681336e-09,-3.119165926454306e-15
2200,7.246784457386842e-05,0.00019503591338158204,-4.042062091967647e-08,1.0442586852858628e-09,-2.0807833211858454e-14,-3.274305794812986e-08,4.620813320249236e-09,-8.4291124000033e-07,-0.00011626105786444948,-6.053155147076992e-07,2.706311069587107e-05,1.7609795788232017e-05,2.5380013006801543e-07,3.4994048052717185e-05,4.790431331032717e-07,9.04679802823237e-08,0.0001836923359911498,1.6628705060713165e-07,1.0031255081670765e-08,-1.0527292277871935e-09,1.9146719393594493e-14,5.806893106139621e-08,5.644939515665494e-09,2.148855338506579e-16
2300,9.36075410535042e-05,0.0001759094540971251,-3.922090832587936e-08,1.105321009102475e-09,-2.5349533215646623e-14,-7.867502105740448e-09,6.209101815790473e-10,-5.149144038885762e-07,-0.00011954345510974636,-6.485240238881771e-07,-1.965245112725765e-05,1.603053971143871e-05,8.163066329204267e-08,3.7749620425293024e-05,5.774239854096727e-07,7.570163910670756e-08,0.00017760637024417507,1.8322938793895225e-07,1.1521800193567506e-08,-1.0706614915528557e-09,2.4935765111746736e-14,6.384856006355329e-08,5.211392967169863e-09,2.6524030424035808e-15
2400,8.747714492436038e-05,0.00017505220765656518,-4.304237502780399e-08,1.0383794495383512e-09,-2.316750405687678e-14,-4.5621739508447656e-08,6.918173238786208e-09,8.553327651831583e-07,-0.000158441026968149,-6.569915586264463e-07,1.7349756876942725e-05,-7.069792102928621e-06,5.200971621713376e-08,3.8639617245646705e-05,6.079232253402757e-07,9.327970828462888e-08,0.00023528504675307437,4.633504520894246e-08,1.0466680144851062e-08,-1.0381821316534406e-09,2.366146874548651e-14,4.327249836563088e-08,4.207161731743963e-09,2.4191253925940625e-14
2500,0.00010874217545249883,0.0001635819061567009,-4.9377063225302846e-08,1.0556162594237206e-09,-2.574011473847977e-14,-4.2990357530188654e-08,1.653975914978185e-08,9.607479045739498e-07,-0.0002502662754051457,-6.728666843145388e-07,-3.4948833083118954e-05,4.462440745040749e-06,1.5045008966997612e-07,3.775868337968998e-05,5.593575149793234e-07,9.452285150848457e-08,0.00023924325639118632,1.8871166651107068e-07,1.2473687593690987e-08,-1.5215140369651457e-09,1.8322871135056516e-14,6.28671024347137e-08,3.6376984377850354e-09,-8.524485275025962e-15
2600,0.00010734906387924077,0.00018924270377370346,-5.5564080038054066e-08,1.1766131411961061e-09,-3.100101151308753e-14,-3.3806422028618015e-08,-1.597815273463703e-10,-1.2800783035622406e-06,-0.0001937587119982963,-7.434948401914996e-07,-4.1865667212267416e-05,-7.0016945438767515e-06,2.1670823869122436e-07,4.108402681644496e-05,6.264396969968749e-07,6.558459874537506e-08,0.0002132968221361358,1.9520568790568237e-07,1.1538305786959316e-08,-1.052190690194324e-09,2.3101787332730493e-14,4.7103700754380116e-08,2.085479531544338e-09,8.310330044646673e-15
2700,5.7008870756767635e-05,0.00016831358170921738,-4.474922118134822e-08,1.1395640571930176e-09,-2.7320061024566838e-14,-5.0634203088284944e-08,1.3761865634121986e-08,-1.8920356366985778e-07,-0.0002484694962647496,-7.462120437291839e-07,-5.4171692556973e-05,-3.604376771636411e-06,1.3600137537739419e-08,3.968923810888501e-05,5.713699180821915e-07,5.239828000743451e-08,0.0002195765359246852,2.5492358499621576e-07,1.2883674905263938e-08,-1.3800510442943492e-09,3.119641556816929e-14,6.279324401898543e-08,4.955130800550894e-09,1.2327007320460184e-14
2800,6.781953739317402e-05,0.0001942431216071205,-5.9296821435491386e-08,1.2175799889632445e-09,-3.1007515185307546e-14,-8.221214700522794e-08,1.0093296255217596e-08,8.255446487002222e-07,-0.00018129719921317018,-7.932238486359724e-07,-5.356240612777022e-05,1.0129681906297696e-05,1.6462081529734456e-07,4.237996530196715e-05,6.83337233061166e-07,3.911803578853349e-08,0.0002501861193006145,1.1081974572265516e-07,1.3023172203834289e-08,-1.431752463291113e-09,2.5903964118970787e-14,7.47056467194422e-08,4.5082513152763315e-09,2.6071638944313032e-14
2900,7.523057847606797e-05,0.00017248218676037678,-6.482370057258872e-08,1.2885814859274699e-09,-3.176215630273863e-14,-4.563508676752736e-08,1.801925500617443e-08,9.171058701228001e-07,-0.00018008558384368373,-7.73754326871456e-07,-3.0317979751870238e-05,1.2970527176017629e-05,1.2134300143840142e-07,4.392546358214323e-05,6.948585102043784e-07,4.1609538375133295e-08,0.00024629376976662687,2.540390786584528e-07,1.2606242384062676e-08,-1.8502266818274717e-09,2.457949157454721e-14,7.634971465104897e-08,6.636803961877496e-09,2.4882750419298296e-14
3000,0.00010999872340185925,0.00020667367513780148,-7.053340793973671e-08,1.2961736179308146e-09,-3.095344250063526e-14,-7.456356976798049e-08,1.0124701507638514e-08,-6.998774920565017e-07,-0.00023965061409311032,-7.970972420492752e-07,-4.354796527101502e-05,2.2432377288053397e-05,1.208042401219586e-07,4.125371915128182e-05,6.660189439558296e-07,6.108086218917697e-08,0.00027369112392089954,8.146997557226891e-08,1.3561460324934148e-08,-1.5426048783117509e-09,2.7248200766004402e-14,5.8502888012333205e-08,6.9568548062933166e-09,3.499635066113562e-15
3100,5.695831256471598e-05,0.0001916554738498431,-6.79019823675414e-08,1.3925317436616823e-09,-3.594789621248146e-14,-5.869293988762224e-08,4.4549915113422855e-09,5.518017119034613e-07,-0.0003148213503811183,-8.688125745658712e-07,-5.161541570861816e-06,2.461904709616718e-06,1.6174114701381103e-07,4.453749919580394e-05,6.926356605160183e-07,6.156268615818362e-08,0.0002636021936965316,2.614567096441493e-07,1.2483266623659682e-08,-1.6731825545782309e-09,3.4454480453340075e-14,8.349414923688378e-08,6.359093026970306e-09,1.2494979702305631e-14
3200,7.591506591932974e-05,0.00020779339351395553,-5.934921472617251e-08,1.388199689100535e-09,-3.952684103336879e-14,-7.387997357569426e-08,1.6608222092593863e-08,-3.406005071941892e-08,-0.00030045490804481086,-8.619989129196403e-07,-1.773962897429617e-05,1.1093689910441849e-05,5.090476368709139e-08,4.560300226420882e-05,7.420772930980458e-07,6.47279728043994e-08,0.0003073131619568318,1.0378635666775684e-07,1.2679258091988854e-08,-1.625286921771652e-09,2.894327084998568e-14,7.03123404262391e-08,4.839821248754343e-09,1.2079310763172644e-14
3300,8.144023752274269e-05,0.000164939396252398,-8.436107862305289e-08,1.4767288800837455e-09,-3.9188598843448623e-14,-8.03631782902833e-08,1.6930477519213647e-08,1.586612476079687e-07,-0.00027353022068845445,-9.439799849450518e-07,-4.59910972619943e-05,1.7722355304367878e-05,6.672211870524724e-08,4.5749259847658193e-05,7.756876271004374e-07,4.421473804394544e-08,0.0003111876197410343,2.9906256491619484e-07,1.316824600175367e-08,-1.7839107263425527e-09,3.116785534540649e-14,6.734082854290457e-08,6.800077532248623e-09,2.187944307403957e-15
3400,0.00011084697886385881,0.00021008212031549446,-8.412012589128673e-08,1.416312846098343e-09,-3.969119656253228e-14,-3.8351759959796985e-08,1.7732730020537886e-08,-1.0722638384011419e-06,-0.00023267823903292377,-9.506852084690977e-07,-4.078689627525723e-05,7.140320500462529e-06,4.80471614694868e-08,4.5815647886519486e-05,7.35873050283435e-07,7.971216661485821e-08,0.00030046003360694357,1.1367797413746907e-07,1.3446169768071468e-08,-1.707976920085366e-09,3.703253462113373e-14,8.788575873450496e-08,7.14093455129947e-09,-2.154317235302336e-15
3500,7.015351754669158e-05,0.00018001478911765706,-7.058421412721235e-08,1.4936932441850283e-09,-4.270221394235278e-14,-7.533977837804037e-08,1.3219402607062844e-08,-2.6645413140538966e-08,-0.00030439147374328895,-9.016473056789081e-07,-3.611411394202495e-05,1.7721137157901527e-05,-3.134231380181838e-08,4.9006985944264875e-05,7.710474158824008e-07,8.391197540421048e-08,0.0002931210557793599,1.6886889826347238e-07,1.3890344919161296e-08,-1.6046407653293152e-09,3.1703044347114753e-14,8.153517418121184e-08,4.332376967403272e-09,2.0043328868519858e-14
3600,9.59300321026371e-05,0.00020619744543040223,-6.937891095069577e-08,1.4883245679919061e-09,-4.03055196576352e-14,-5.157685546646119e-08,1.4833790621795117e-08,-8.477909475059296e-07,-0.00028712331093471084,-9.37439643552153e-07,5.248626756201752e-06,-3.565297243401949e-06,-6.341096947155094e-08,4.837765924263972e-05,8.688516159338663e-07,7.501965825494184e-08,0.0003237474067162259,2.2500632719220384e-07,1.5701887704415354e-08,-1.8063292941210143e-09,3.839154766420699e-14,7.300848182572975e-08,5.344629291251687e-09,2.664899564773036e-14
3700,7.723544142945996e-05,0.00016955098448453583,-9.239910839944515e-08,1.5510811046408128e-09,-4.2019767164610303e-14,-5.7611278375625073e-08,5.506933544977829e-09,-8.223936894802315e-08,-0.0002761289251193546,-1.040080625638671e-06,-6.941351854327778e-05,1.6579218939543736e-05,-8.365661096717973e-08,4.9043764839290864e-05,7.921517190830052e-07,3.707051478875758e-08,0.00033738047040338044,2.8668887816147194e-07,1.5603853799032353e-08,-1.8975996191298884e-09,4.01596582306044e-14,8.570590837204641e-08,6.26290551068923e-09,2.2895334294593074e-14
3800,9.391226642266964e-05,0.0002114038903888756,-9.520963536971399e-08,1.6673205168572543e-09,-4.2729124405802676e-14,-4.830160812617537e-08,9.470253670414257e-09,-3.240919689593595e-07,-0.00030687570428740744,-1.023543663369193e-06,1.0086353240339822e-05,1.8497239467660605e-06,1.207892051536502e-08,5.139057888112514e-05,9.057815893868202e-07,7.7790709652197e-08,0.0003231871465454954,2.2766462332883767e-07,1.5324307367029038e-08,-2.0390692285787736e-09,4.160452759954329e-14,7.635537683846104e-08,6.015302963410224e-09,2.6417637799234576e-14
3900,1.4252435166885103e-05,0.00023848990437471348,-1.2991660359999296e-07,1.359124792948143e-09,-4.7683631266617184e-14,-1.6694458566419199e-07,4.1111354694619364e-08,7.414206863469378e-07,-0.00047928987890162437,-1.10650118572891e-06,-0.00012807811818324642,4.174215817118627e-05,-2.5886316059042787e-07,4.4107224783486986e-05,6.342601000991283e-07,1.6269511171658243e-07,0.0004165718708010608,5.206261551697011e-07,1.7564462405343818e-08,-3.0975767466884835e-09,5.550171259257061e-14,1.1660075671884814e-07,1.4399469733010228e-08,6.296997359985311e-14
4000,-6.596096108909162e-05,0.0003510912910492058,-1.5062595335944857e-07,1.1793141406581003e-09,-6.002397104503258e-14,-2.9680533714661806e-07,7.354601930918328e-08,1.4133513590521103e-06,-0.0006568782139278566,-1.2287784415085698e-06,-0.0002701777583352847,8.566947938984372e-05,-5.704691606912865e-07,3.4554020012800324e-05,5.176698189837038e-07,2.305339431992305e-07,0.00045142752032461793,1.0741921567536553e-06,2.043330665641398e-08,-3.939035049028398e-09,6.399715728753455e-14,1.5446820234812471e-07,1.6889976298134134e-08,1.3694426052986773e-13
4100,-0.00019964064627871905,0.0004486145453241518,-2.017600161506328e-07,9.843156981000381e-10,-6.683416928993864e-14,-4.050840019491726e-07,1.0178390851858783e-07,-5.315861223426246e-07,-0.0008016838362586262,-1.3435840503399064e-06,-0.0004147141613153816,0.00015537057638084767,-9.459447813749155e-07,2.9590943358492616e-05,2.545492032885477e-07,3.4602711562139745e-07,0.000501883192359903,1.3378325693024293e-06,2.2696900863841098e-08,-5.342010171473751e-09,9.170931558217203e-14,2.0298409102514258e-07,2.7043727616002265e-08,1.732390945707252e-13
4200,-0.0002474496142584943,0.0005452556514156507,-2.2137852525282606e-07,6.864338025685544e-10,-6.726151479412506e-14,-5.158402676369557e-07,1.3586229242178093e-07,8.055764166158969e-08,-0.0010024465102464026,-1.3693959689384974e-06,-0.0005468732588594826,0.0001822004461628766,-1.2451261038082523e-06,2.2566855398805256e-05,3.669239159787597e-08,4.04670877712593e-07,0.0005282981453551937,1.6130608910148959e-06,2.5830268487381798e-08,-6.342907860130502e-09,1.0112096582566633e-13,2.3203934374166052e-07,3.457748467154569e-08,2.1520332827640398e-13
4300,-0.000360011559834989,0.000627457064517911,-2.6172409856577225e-07,4.885384279826717e-10,-7.962178247828396e-14,-5.762850034707356e-07,1.5929492803805799e-07,1.964572821463874e-07,-0.0011454286959344268,-1.5387886969908639e-06,-0.0006913768323169684,0.00023647716955753792,-1.682441999833369e-06,1.480173459969408e-05,-1.7439386380281428e-07,5.137114771057114e-07,0.0005919888492327149,1.937727803990135e-06,2.9610457167252345e-08,-6.882359808786345e-09,1.2085733886120575e-13,2.8852046934106374e-07,3.920842490838434e-08,2.8902887978776166e-13
4400,-0.00043355014697665496,0.0007120657344103984,-2.925605619539363e-07,2.6647764111782296e-10,-8.649136190366869e-14,-7.152906166027523e-07,1.824891164158705e-07,2.66651090876062e-07,-0.0012999931436527,-1.601476415507191e-06,-0.0007494407923026139,0.0002963925777531731,-1.8888090123321764e-06,4.015832769478547e-06,-2.9497399109445193e-07,6.420605408858492e-07,0.0006381709974268749,2.375422838690403e-06,3.0816567139946984e-08,-8.132551287920202e-09,1.3482682308194214e-13,3.1534231638147156e-07,4.7856163540689596e-08,3.6128815904553535e-13
4500,-0.0005300988312513487,0.0007980449110427927,-3.37427421114017e-07,4.831068171942135e-11,-8.941266844069088e-14,-8.108930038961035e-07,2.2297694293900416e-07,2.630933511384602e-06,-0.0015105288219325744,-1.6320190560104019e-06,-0.0009465001493757003,0.00032826097353617147,-2.1643903554174947e-06,-2.860536397365409e-06,-5.022798664372329e-07,6.84220726290442e-07,0.0006863821582842146,2.711000056752207e-06,3.376567236627619e-08,-8.721571901229026e-09,1.5105213374675155e-13,3.442634685871834e-07,5.510335423684151e-08,4.04279543710249e-13
4600,-0.0006091175482313621,0.0008667251411971358,-3.6572123830719896e-07,-2.697639337669221e-10,-9.422676048440132e-14,-9.01037439019516e-07,2.3789904759514445e-07,1.1992684463033348e-06,-0.0015830099193107632,-1.744115891512413e-06,-0.0009991422515469948,0.0003627503699195869,-2.6332325547897737e-06,-7.874960419513276e-06,-6.938882710248913e-07,8.178659739627957e-07,0.0007532286422025257,3.1776228973043167e-06,3.7120198752844393e-08,-9.884003727125283e-09,1.671545845831993e-13,3.8350181363986565e-07,5.7446855131220506e-08,4.679697190355677e-13
