milliseconds,infected_nontested_0,infected_tested_0,uninfected_nontested_0,uninfected_tested_0,symptoms_tested_0,symptoms_nontested_0,recovered_tested_0,recovered_nontested_0,dead_corona_tested_0,dead_corona_nontested_0,dead_noncorona_0
0,2.0097518875651534,0.9956512788596941,630073.862302212,15.612457446862447,0.05130339027509881,7.034646552874161e-05,-0.02742865388137003,2.5269884602652452e-05,-0.0005178784810391486,-0.0012482838184245607,-0.8523317868864864
100,2.184438240138942,0.9862014009608352,629908.3324808385,62.98756157952253,0.1897313730974611,0.0011815263391956002,0.013125634545800466,8.224672377641362e-07,-1.088393592598794e-05,-0.00022066655626258607,2.0054816614104176
200,1.9808093646644962,0.9315910021042579,629844.3151131376,146.62008638658466,0.001269105948187521,0.0012278580027175578,-0.017487692512940807,3.116177059019744e-06,-0.00017097767695728607,0.00033515181776610007,5.676756725081243
300,2.007953595646812,0.9059460376370921,629916.1221427582,91.25543932354014,0.20078281413439153,0.00136782673902565,0.020776046544112328,8.715588100078653e-06,-0.00030419369652385695,0.001925904381361217,5.043529496855891
400,2.2998118306307926,0.8745707431459974,629826.674072138,139.64250738340743,0.4710934593467965,0.0014988392191745692,-0.01848272514921697,1.017138128313112e-05,0.0004194769182724733,0.001430592501929517,8.090858698565196
500,2.3964925206283394,0.8599060657133049,629800.1146294767,275.18330575672377,0.31532893021956176,0.0014957670625285265,-0.004110354170240483,7.04350365327144e-05,0.0017107256404761963,0.0032363706941888623,7.683298525095788
600,2.324326430932874,0.8268543395377419,629771.3950276412,365.4414908484097,0.5331777043752374,0.001385272440438479,-0.009176381907069457,8.16219460264065e-05,0.0005347485950817959,0.003315228317952792,9.43010206319391
700,2.479421100580793,0.8219981511968447,629595.2312456672,365.6875370466536,0.8345238600208292,0.0014191554668368039,0.04072591988242685,5.65879373437941e-05,0.002367303904451349,0.0032012195728163212,12.727082826678272
800,2.592973982768744,0.791610248550899,629563.6609383296,377.69623074634967,0.5649467545860577,0.0015718665836284194,0.014163183959347812,8.306982706731103e-05,0.0012443246937137269,0.004179072392565564,19.547291516810844
900,2.8077483279662245,0.7695338787708857,629606.3275727918,435.84203359966244,0.8381983696128904,0.0016197542077939957,0.03163094886416782,9.798230107657975e-05,0.0026289472168689776,0.003913839141212154,18.54489175972587
1000,2.8437345801930953,0.755684823415655,629550.5377705232,464.76477186406515,0.8084536554789106,0.0015910766730966915,0.04895686865171185,7.123815135718121e-05,0.0018430774045836542,0.003935305369268982,18.29390836742941
1100,2.6605990631033616,0.7099036766181893,629471.2261955722,548.8708047252027,1.232125388980337,0.0016392256376395696,0.014430887473721333,9.099431168032481e-05,0.0031174115990086314,0.006113606256074244,20.94813346266464
1200,2.7447556543015468,0.6996066603239719,629441.1016924607,668.7844435621137,1.3229235904923646,0.0017640650235008438,0.05275504080895378,0.0001327403280228155,0.0027610821229638654,0.00537080157884828,25.576316072910263
1300,2.849593210201383,0.6984011500919752,629375.1323117351,729.318819324734,1.0624503365001638,0.0019153240772883933,0.04836957841393634,0.00010467994066448746,0.0036863680551572154,0.007059870111964385,28.48621370541905
1400,2.9309645585449777,0.6341776574146262,629334.8591312051,678.6646999037415,1.147824269554392,0.001970707918777055,0.04155295201754069,0.0001272778070185569,0.004494535573088104,0.0075316925662668585,31.086848851680276
1500,3.143108782954984,0.6442379899158595,629200.920620401,769.9647877701202,1.2550452744095546,0.0018781137880467817,0.04555516995357603,0.00016442305798111095,0.004669696662353244,0.007666027559147248,31.22369181203941
1600,3.4143109818515085,0.6177955512928753,629174.7934332133,860.0661548181937,1.7140536331052234,0.001926798169972803,0.055193650085051976,0.00014892743011727739,0.004141808769813079,0.007171673239555297,35.676869303328544
1700,3.2545259582873105,0.6160657403308333,629099.6675209531,911.1543619915739,1.6192610865812487,0.001996791427727611,0.11234851319996594,0.00020272820024322893,0.004690331798210992,0.009017962972929582,33.924194123654395
1800,3.634772394233117,0.6010715855186856,629082.9545146473,881.1819012510421,1.7565495512743659,0.0019834784479031264,0.09175015334055941,0.00019245681436686146,0.006660699244824348,0.009482581664138392,34.511994247590096
1900,3.80860820396185,0.5720408056807442,629013.2888454298,957.188021659975,1.867278959115526,0.0021787356132623305,0.13896292294917975,0.00020086725621255787,0.005385680640277403,0.009692626040593181,41.18371872098024
2000,3.8558846481148557,0.5340192091301376,629018.3997086581,946.8851966759406,1.9429335862005663,0.002371435706415558,0.13720462795203853,0.00024898726972335665,0.007386096883619856,0.0116002591910467,39.544596395617376
2100,4.063720752385698,0.5360534295222197,628868.652944081,987.3927830836149,2.231075652604013,0.0022832106270669053,0.12364636192675296,0.00022197179255351225,0.008324277191564452,0.012065428272767001,41.58120995837471
2200,4.063482447728656,0.5277015054093447,628920.5464277696,1086.3736190460763,2.161702016928866,0.0024592737512390372,0.13648516924293372,0.0002549927696442875,0.008274986744478309,0.011573737372348352,46.71594408060778
2300,4.084926299604908,0.4916457764737135,628811.9947105601,1176.895401425184,2.46834593932856,0.0025121286335428165,0.15124003943397674,0.0002750224438175032,0.008515256032065559,0.01443484808759781,46.474722382331215
2400,4.426875008478166,0.47439662220831114,628714.8505827138,1196.2697069043759,2.657963374684599,0.0025352708209401115,0.2029089690107883,0.0002763735818884085,0.008525889883874727,0.015218751753650705,51.65096895647277
2500,4.474652835504416,0.4556439825578673,628746.7373465911,1319.158823733518,2.5942000439871467,0.0025598142353830157,0.20098816583549858,0.00033041026548896247,0.0098328264586249,0.014827840384579502,51.48992687357784
2600,4.502640910839608,0.45104422399853034,628662.2555543974,1290.4291068307639,2.665462418607583,0.002798400897458109,0.22407323811833152,0.0003047597386472334,0.010375731432577138,0.016080675066236925,52.50221512569599
2700,4.813688244936372,0.43088197676892653,628687.7122713476,1403.8601559543224,2.914595735007388,0.0028685090249769424,0.25606130476818323,0.0003664355697487483,0.010875630019632425,0.015709087074542834,58.56204922701811
2800,4.813263938417471,0.4394321225049039,628545.0191464043,1367.9908065937018,3.0501015738659834,0.0027592601869284787,0.23529767886253247,0.00036509415529287876,0.010665209323597715,0.01801801601610481,56.83742110516495
2900,4.768025554945903,0.4246103244069742,628468.0018023342,1470.3695907968936,3.3264396051700467,0.00285183707982218,0.27634060678634725,0.0003803110424862074,0.011429014423024863,0.019535242618338274,61.55412684299189
3000,4.944835051067274,0.4237660996980347,628413.6464694684,1523.1592619151509,3.083690290705582,0.0029701870306170176,0.30078064455482106,0.00041766715513405137,0.013349501584353088,0.01986865284901451,62.15299918653538
3100,5.245404946180705,0.39990724748223155,628383.3286952925,1549.4121741736642,3.553204380916736,0.003315337276959957,0.30770564902540304,0.00039591893148179565,0.0128522887802128,0.020199143901685923,65.3219660695348
3200,5.3946578317599325,0.36850710610328813,628437.5849308921,1573.8466338825335,3.544981158237317,0.0031911613067413702,0.3587207105212249,0.0004175309830818612,0.014908800833713421,0.02115044043731049,64.29151687722516
3300,5.678874319524162,0.3723555613203212,628370.5425395806,1604.3397355135057,3.5271018100661267,0.0032744862553672417,0.37733566777869537,0.0004903474451687849,0.014885074102476662,0.023157650791179766,71.19764333691225
3400,5.641590675925715,0.3468034164886744,628341.8983847005,1699.5015836496025,3.958525172036879,0.0034317628243210377,0.41063119159462286,0.0004802512161015544,0.015904611077858195,0.024931328121895555,68.69674018772155
3500,5.807106977908286,0.37322370755886436,628209.0290018694,1688.281775629798,3.973387985532477,0.0036817360158476905,0.3963742710756223,0.0005276850066474155,0.0162755396028272,0.02571003503024964,71.15383074143236
3600,6.243202569171854,0.36429622148421337,628157.4342438551,1743.6297545767875,4.078704798993838,0.0036899952469878995,0.43079210366960774,0.0005493061134516039,0.01706166140465004,0.026112937477243227,74.398732190179
3700,6.267025164749739,0.3132870445541486,628085.213202052,1818.1151016015608,4.458902015787653,0.003773034936125699,0.4986825463885188,0.0005666806911379708,0.018168054226510546,0.028467515718511437,78.35360334962198
3800,6.600142014640594,0.3066387773240729,628092.162704017,1887.971705446406,4.727673871694507,0.003966275330747528,0.5090670407385814,0.0005776901736599158,0.019662974986391264,0.028381335241839157,77.87032311351791
3900,6.619269676453015,0.3287714393187127,628039.2671458641,1889.9610344923735,4.654604132693194,0.004027874403982344,0.546229799496095,0.0006221482297871567,0.020996918401336263,0.03171442511864035,77.76444665489228
4000,7.038469338262626,0.30648886378261453,627902.7767865587,1995.5178887941577,4.985241569253857,0.004325918405102323,0.5676096546811961,0.0006176870190029502,0.0219445174528156,0.0308518427846563,82.70242223570612
4100,7.029665180063627,0.2786747372685334,627894.7579255512,2060.0138458966344,4.924812377904,0.004475141419937227,0.6272322555157459,0.0006907167762910596,0.023496080280175757,0.034568668810591424,87.55329346431161
4200,7.563279678316886,0.2792659748770365,627919.5687748208,2090.7528129688276,5.44672851978267,0.004378061539797522,0.6340575156091546,0.0006763744963082834,0.02470926532007133,0.03583251900680564,86.90669872085859
4300,7.793504483350202,0.28668315218779805,627847.9671997478,2140.91771000915,5.52088559019355,0.004768025489278914,0.6879040446219137,0.0007057306671472398,0.025408957285577648,0.03570701067872358,88.76267668477186
4400,8.119104574381591,0.2520151712092214,627829.4542990724,2248.412571721634,5.90263934869296,0.004673577734041147,0.7084112319000463,0.0007488961582109715,0.027243861368509214,0.03838503733241268,93.22444688990672
4500,8.03032462092702,0.2669027919750745,627652.7286302765,2192.912403138222,5.998417706484117,0.005090323460168146,0.7271231708980203,0.0007867177098787346,0.027846660988889025,0.038129883422614586,94.68567605671488
4600,8.673944177469425,0.2751868069686972,627696.822934399,2244.9782136759254,6.022508139737502,0.00511510105322556,0.7791505826084982,0.0008412799907802565,0.029407118335632577,0.039979441225084074,94.46612072074147
4700,8.870058969908388,0.23523867256795816,627686.9620328858,2335.021658118617,6.3978035710433625,0.005350904352401119,0.8470373939553338,0.0008469974983246174,0.030349413542979688,0.04185486801282337,94.5100852313894
4800,9.134000382983883,0.25280733316301374,627574.2227104513,2454.049843833735,6.437185296415652,0.005385486040896357,0.8971150625258576,0.0009052312840730021,0.032072940977607094,0.04574533880194484,97.38958568383774
