milliseconds,infected_nontested_0,infected_tested_0,uninfected_nontested_0,uninfected_tested_0,symptoms_tested_0,symptoms_nontested_0,recovered_tested_0,recovered_nontested_0,dead_corona_tested_0,dead_corona_nontested_0,dead_noncorona_0
0,1.8980776052285064,1.00392188803629,630050.4260767084,-60.747688013842584,-0.11797115865293153,0.00012511234578438163,-0.013573424270591999,2.5137716829317323e-05,0.0006880636130388768,-0.0009547697303541045,-0.5778793052193713
100,1.8760471337824343,0.9885474524230943,629938.0499047707,21.856965122507933,0.0013563667921295264,0.0012676541026302266,0.02271070891796287,-5.960748724798548e-06,-0.00017791636109735915,0.0010571375009911432,5.140723659250432
200,1.9625223185600251,0.9611378588637679,629929.7963991946,128.40813238338916,0.004596122579183848,0.0011605526193453528,-0.0156462883048085,1.7467481311936586e-05,-0.00021118338156574334,-0.0003264437274497627,4.440828789314192
300,2.1229915512814257,0.9231098944921103,629846.3020832717,146.89398008873818,0.3478299853996715,0.0012485194743035253,0.01572536503577091,4.4472183265843436e-05,0.0003508466496505597,0.0015968330361176037,5.464956472874081
400,2.3631228281491663,0.8966834185821883,629860.1757153169,189.05639444029927,0.496129982026011,0.0014943683077694684,-0.01517185117001679,8.266292690054592e-06,0.0005500787221065511,0.0024719764675860643,5.382603025544627
500,2.2917413464392347,0.8488766522137342,629789.6680257457,296.68821958099153,0.6442460652376911,0.001397533079488723,-0.007485355986506466,4.186061139358959e-05,0.0002731511032775353,0.0028655479766744357,10.139237229769536
600,2.349153110014308,0.8336573874652249,629662.7667341407,273.9389692200488,0.5055811714417958,0.0015575781148491822,-0.00935394224299012,7.851593579600674e-05,0.0013260584684675705,0.00197534384932865,14.007250282721458
700,2.398186683228323,0.8030638210895034,629693.2694354147,337.80196959530537,0.6344119950823527,0.0016114575693356422,0.007820582967821631,4.196060211792596e-05,0.0024399051623777064,0.002616031550167413,13.167445494211579
800,2.5295060049012674,0.800107303217772,629619.2243506442,471.7393276269119,0.6027738697357568,0.0015959813412677502,0.03205743426617237,9.717759202941575e-05,0.0030089955268376694,0.004117308707962685,17.586980236630325
900,2.752525358616602,0.7594783292172029,629597.4095944251,415.80223550387615,0.8590920731479782,0.0015851840892879582,0.0312670918401807,6.808689487165006e-05,0.0030814583313097488,0.004512688723555949,17.348499164805503
1000,2.6666884519804475,0.7293268098647957,629499.6287217538,552.6256567920159,0.9104799794801919,0.0015122641091757398,0.03251673715702042,0.00011782782312161225,0.0029313864448747007,0.004476374222720948,23.154541799563674
1100,2.7927629934964844,0.7070995948574996,629390.7508113579,568.7933047657261,1.2211437430613918,0.0015966248221394466,0.05114842959239744,8.983225947437321e-05,0.0021227550533556507,0.00533923228706932,20.10377423528033
1200,2.7519699578443473,0.7079768875783845,629451.9267128342,531.9697129076326,1.2443652120263293,0.0017216923615916016,0.07167413628223415,0.00014495662468866813,0.003224752361842798,0.006839174188661472,27.932116905365344
1300,3.1833277096114525,0.6949824660110555,629355.4478161085,581.8437478028346,1.2666731246982128,0.0019405806152494945,0.032778159653525624,0.00013903513180265595,0.004094672605688766,0.007105101644251252,26.452891461085542
1400,3.068632855105169,0.6563569276871062,629292.9654441625,778.5398483393227,1.231992621468723,0.0019753208049416676,0.07163171391568554,0.00012878580712532517,0.0037463822089020683,0.007012526337435874,28.112881361381085
1500,3.286363066497378,0.6253707501739312,629286.8918576179,767.2315932232544,1.5256553467400662,0.0018433864633311079,0.06884300103654382,0.00013283503990717206,0.004751743098016946,0.008699974572075213,28.22603938989892
1600,3.4071594345467022,0.6275109214409302,629124.3245714474,850.9306696360823,1.5617733429388154,0.0019830613265239714,0.08146384245755489,0.0001779880867585004,0.005758011468226327,0.009588510642458865,34.92916247286061
1700,3.271010238496481,0.6008908939965215,629203.2695299314,896.1752766914926,1.6614194973569016,0.0020252667731523433,0.08491246913388796,0.0001743238000785947,0.005739171921826363,0.009846103575719278,32.41555042692013
1800,3.6742347599170966,0.5805838414218081,629136.6011090394,847.4165226136864,1.5901414354643304,0.002113655287889893,0.11449377164255412,0.00020197164761285604,0.005698460074831056,0.009225229285431501,37.482608791180645
1900,3.7517099468452217,0.5742713816899025,629050.5840911102,1006.7316222135876,2.030268244042651,0.0020872195314163952,0.12996772594740183,0.00018876922608191532,0.0059609292236277546,0.009153266841013093,40.3706575413105
2000,3.6957760775453363,0.5413641454095613,629018.9992870401,936.7797399893226,2.144402248900916,0.0021160996045840406,0.14341085262634976,0.0002335616166163592,0.005944493045691971,0.01241553158413522,43.4573593085128
2100,3.7151445372821823,0.5274058236387766,628983.6254248942,1103.4575378116435,2.009699028393272,0.0023237629622460828,0.15938793553489516,0.00021504573245697807,0.008333692450931861,0.012205842907240753,43.99881455899116
2200,4.133339568364011,0.5314591755039696,628828.1719587379,1180.5564177295046,2.0905708626422355,0.0023504903072628968,0.15710221552775225,0.0002724374827736395,0.007272909190984563,0.011714899529935915,48.253975663058945
2300,4.244772908951924,0.48636195952861716,628770.2146661342,1100.2535959828115,2.2199402682418743,0.002607480510785269,0.14389514953043012,0.00025625821768893804,0.008437216410478943,0.012584550251603255,45.07773181043245
2400,4.063848262579216,0.4986699191335096,628763.6503893062,1161.4236295709911,2.445971633859258,0.002575702005500289,0.1848258639978504,0.00027702932461578486,0.009350575302230263,0.014210574096670836,51.4361528096571
