milliseconds,Z,Y,Wt,W_star
0,0.14343391811426387,1.6126458627331792,1.0,0.012822872703097572
100,0.24354875276916357,1.627601257045551,1.0,0.030477023431922278
200,0.27052109808013225,1.7178740255356417,1.0,0.020870374750455924
300,0.2818546131059034,1.851424818692104,1.0,0.021437997603818232
400,0.2869671091255572,1.9386153199377332,1.0,0.05668587651323022
500,0.33298798901367,1.9552613845147617,1.0,0.043858893332697955
600,0.3530940451425574,1.9472897249924774,1.0,0.08210204592377444
700,0.5597212590608198,1.7114240834902044,1.0,0.10839925838478584
800,0.863755797613467,0.6742542698589044,1.0,0.4529032977618166
900,0.29067993663340375,1.0427504286363714,1.0,0.5550620272975283
1000,0.23028014151934828,1.2397802548280759,1.0,0.5199123977124402
1100,0.24761258127099528,1.4363168422956216,1.0,0.41925595309118774
1200,0.24326696523011124,1.5335746159466923,1.0,0.34271297160515074
1300,0.23596372268764987,1.6559852213503563,1.0,0.3054581331362001
1400,0.28566186644037506,1.7180118553731978,1.0,0.25272080288376797
1500,0.2718976134538556,1.8411437500581052,1.0,0.18076861188378027
1600,0.3008331678446892,1.860890428825075,1.0,0.16142134387643411
1700,0.28933854766957734,1.9747230069667454,1.0,0.12134265054109047
1800,0.35419583349939904,1.9977846853588617,1.0,0.11834321377869482
1900,0.4449367196653404,1.8120776402435612,1.0,0.14475112675199442
2000,0.9696170746545729,0.7126105179113857,1.0,0.46863376770364307
2100,0.3608048222322692,0.9855411171591371,1.0,0.6014253293478492
2200,0.250584337059326,1.243640479906699,1.0,0.5468657752629342
2300,0.23710689277132194,1.3662214419376715,1.0,0.4795752103801334
2400,0.2564241881644675,1.4710238485463671,1.0,0.40185706550592765
2500,0.238284622873646,1.6183358368942622,1.0,0.3604396905935196
2600,0.2641689458690391,1.7325683592658,1.0,0.28809575557912037
2700,0.2830681285258423,1.8436890597742082,1.0,0.23274008821896927
2800,0.2737996445811953,1.8532917685821733,1.0,0.21073882063961574
2900,0.3074599721244326,1.9529354677480908,1.0,0.18661614094803486
3000,0.34262396994984073,1.940222877283177,1.0,0.16429349035242385
3100,0.40705016289030266,1.8737034069093559,1.0,0.15803808770036418
3200,1.1015298995711307,0.6357314562652748,1.0,0.4218235138961219
3300,0.4236883143245496,0.9513778064004117,1.0,0.6260810395070717
3400,0.25552210840160877,1.240864653050004,1.0,0.6069881639214736
3500,0.21615490026780088,1.3847099414790922,1.0,0.5087516340896201
3600,0.23930563481102632,1.485086329930828,1.0,0.4346885979010236
3700,0.2318017078152466,1.6339682849116364,1.0,0.37126503810260486
3800,0.2520086012954345,1.6985596931214002,1.0,0.3422274870762208
3900,0.295464548305568,1.7551856275915731,1.0,0.27915085711231974
4000,0.3080592291369129,1.8652216950876386,1.0,0.21823044002491804
4100,0.3026989641117839,1.9639958883294617,1.0,0.19510588361500314
4200,0.3083058231350443,1.924434875555562,1.0,0.1978277565325948
4300,0.3870889717602232,1.9673846241177324,1.0,0.20531569532818505
4400,1.2567456913448387,0.6838964859286926,1.0,0.373388639438397
4500,0.5511728947686181,0.830604400607122,1.0,0.6645757245397445
4600,0.26715519384762343,1.221694241943451,1.0,0.624421338759
4700,0.25255403451347264,1.3464440642201263,1.0,0.5645691584863951
4800,0.23915368217777835,1.4576635224434897,1.0,0.4693572435073251
4900,0.26256851873005216,1.5549777418448347,1.0,0.421428831329478
5000,0.2781879246550397,1.718005456378788,1.0,0.36661179754295026
