milliseconds,Z,Y,Wt,W_star
0,0.1597268621771905,1.6126987523263097,1.0,-0.003293319802791077
100,0.2675769051078712,1.6886476705439635,1.0,0.004341977553599986
200,0.258164529353935,1.741671451088358,1.0,0.024639078731814555
300,0.2671376450257934,1.8047500055757093,1.0,0.015432299160578783
400,0.27760011837269377,1.8911130701439127,1.0,0.04441929967965128
500,0.30347656258853756,1.9210685949338213,1.0,0.039843888656784336
600,0.33174697997946206,1.9451844253262154,1.0,0.06759026965760041
700,0.5479216068205335,1.739673693534495,1.0,0.13604234548885752
800,0.8844403748828901,0.6780994567998672,1.0,0.46887616090456563
900,0.31089809475137953,1.0949508408089095,1.0,0.560688217178656
1000,0.21079750970391195,1.2570154694753384,1.0,0.48844158669575644
1100,0.2310781667592746,1.3674021816313917,1.0,0.41941588855294715
1200,0.23223505582578707,1.5390562158513827,1.0,0.33743928393436845
1300,0.2722964962775421,1.6125912867138612,1.0,0.2787110127987465
1400,0.2840060289756367,1.7479057554880115,1.0,0.22451755891692865
1500,0.26637825789135156,1.821501123593609,1.0,0.17392004874486597
1600,0.2815571815359897,1.9095272757114923,1.0,0.17415637844530188
1700,0.3208596146531751,1.9604008048737882,1.0,0.13106927369367868
1800,0.3496234876468654,1.9350050134899746,1.0,0.13059517715853125
1900,0.4264987142665174,1.8219041189353473,1.0,0.160146516272237
2000,0.9997169123908272,0.7115092338260497,1.0,0.4665994239157597
2100,0.3780663199435345,1.0439071601899017,1.0,0.6031951939473911
2200,0.21466138386268976,1.2468429673946533,1.0,0.5733631742946904
2300,0.23591402203832118,1.3593871398882822,1.0,0.49804246855246026
2400,0.2338368031351469,1.5029038908305203,1.0,0.4069442469814388
2500,0.23755580094712986,1.5980267872600995,1.0,0.33278440786256996
2600,0.28106805420434583,1.6980476129720457,1.0,0.30047965323062076
2700,0.26673921104754755,1.827043017391145,1.0,0.22850614973928474
2800,0.288838034123364,1.9095892581644116,1.0,0.1869985070546506
2900,0.3053079063859828,1.901174700864201,1.0,0.16963886165994307
3000,0.31912165104850265,1.9628893212081124,1.0,0.14310590139677723
3100,0.41875571623548746,1.9143004387188263,1.0,0.17351857525113112
3200,1.1047038870795525,0.638413655143539,1.0,0.42787550782316575
3300,0.45901798965658647,0.9797163454867659,1.0,0.6428403382414134
3400,0.2405618564198595,1.1886284066981918,1.0,0.6021025862318522
3500,0.25008539909663946,1.32730145078991,1.0,0.5429462872309728
3600,0.24225419971115555,1.4594145504677067,1.0,0.4589617879683151
3700,0.23206917038071667,1.6070118144612744,1.0,0.37210049352104013
3800,0.2594293615207888,1.6785147112629113,1.0,0.33866063319956113
3900,0.2535614610047993,1.8303567151882025,1.0,0.2652835538620363
4000,0.26854633576011655,1.8770753339377289,1.0,0.23401305525716234
4100,0.29966961244059265,1.9201620448535943,1.0,0.19123334121303195
4200,0.3166921255924053,1.9369770488841147,1.0,0.1967478095245215
4300,0.36016874798144166,1.9676052481255795,1.0,0.17517338096267285
4400,1.2345524281026492,0.6682892766111502,1.0,0.37122370767082086
4500,0.5365798196237346,0.8423585324175673,1.0,0.6519978402205209
4600,0.22764189621123218,1.1664041397222702,1.0,0.6243388058167967
4700,0.22109594813599057,1.3672212999939537,1.0,0.5648668203292991
4800,0.23583343365261417,1.4778154481430632,1.0,0.4976495102256331
4900,0.2525973606772162,1.5627626712513798,1.0,0.42423035095612166
5000,0.25381390198993725,1.6722887439619076,1.0,0.33277076159293517
