miliseconds,C,P,I,B
0,1.0022412630859483,1.0008930093151074,1.1485248896405698,0.6836159718749579
100,1.0527447230439275,1.0005213784939735,1.8592090010987976,2.5810938164298345
200,1.100526966178629,0.9992329692012395,3.137302994693335,4.1938170949638245
300,1.1402088480833532,1.002843793218411,4.285706372109279,5.8259443646640765
400,1.165630040562422,0.9945706939802386,4.981026618036573,7.546561465420576
500,1.1909316378653112,0.9942749929688054,5.947320784857715,9.134228306499429
600,1.2033429017154045,0.9980874674661594,6.960127109460723,10.416391276919708
700,1.2181973570230764,0.9820023669325314,7.617251175136298,12.033447114800994
800,1.223596212996681,0.9814622008248093,8.560181673844886,13.30094194921376
900,1.2312913824362752,0.9674324109269046,8.882449657548491,14.44798679492414
1000,1.2349027824250687,0.9631232777280021,9.656301568070525,15.035965127004692
1100,1.2410965731063026,0.9530637347356747,10.215415070061535,16.039862486238455
1200,1.2425773416928898,0.9531441291648958,10.569973510717233,17.08744165513369
1300,1.2424502370338038,0.9359196515439181,11.21527716838174,17.454956160616945
1400,1.242346114629122,0.9308322400119562,11.3512940534416,18.315915894758337
1500,1.24359923571571,0.9215490698514678,11.877900534040586,18.956678047609998
1600,1.2409973547367787,0.9174032903332606,12.186477420092798,19.144634676765673
1700,1.240163227182686,0.9014756115420577,12.335814143112419,19.57885015084838
1800,1.2389011322682066,0.8950907628962443,12.769127003290969,20.288469695107512
1900,1.235499923995777,0.8932656430311456,12.967495636269982,20.441965327217144
2000,1.230195692071104,0.8770592442200841,13.17216320514919,21.072357410840212
2100,1.230790891548893,0.8687367533642928,13.374017821719715,21.310108408429127
2200,1.2279217246060077,0.870183456921538,13.415131481919229,21.614681196143316
2300,1.2201901799779982,0.8548895470342992,13.69709157637607,21.795967464983164
2400,1.2165089224069172,0.8511720892664536,13.892526546589785,22.484241519171515
2500,1.2130292208383606,0.8398308942836988,14.126133526898892,22.099339663515327
2600,1.2134967140270243,0.8380579507081066,14.021307094183271,22.68715035655575
2700,1.2095902213959773,0.8220164316614413,14.115611753814491,22.762167970041634
2800,1.2014623049474245,0.8223780499267125,14.320757389821532,22.824017015159825
2900,1.1995357589435043,0.8096578308616608,14.358512038925781,23.03041869475106
3000,1.1958906519574097,0.8042894280002748,14.437067131102772,23.32441957421386
3100,1.1904719204629675,0.7910565066504853,14.74854767747361,23.609239899657272
3200,1.1901529386658027,0.7892468351764506,14.726541296070652,23.374708406428294
3300,1.1815901397709687,0.7782914009783803,14.804713284716849,23.769822272028136
3400,1.1805639015360678,0.7702494643419281,14.937566041192998,23.81949500049693
3500,1.173561617165827,0.7604712366359198,14.734505054867977,23.922303448903296
3600,1.1728000411483714,0.7549039818083719,14.953087677264717,23.513550281948042
3700,1.166493318898776,0.7490710493830822,15.02368712620336,24.02961742349457
3800,1.162601718840259,0.7465919066680536,14.998633610087163,23.821881548233687
3900,1.1613764918519125,0.7364419733425127,14.926807075628698,24.12035690915119
4000,1.1536095799142692,0.7329956611803328,14.843152391700865,24.250405735992395
4100,1.1540607544150747,0.7265273898600807,15.091255960308501,24.175993534751672
4200,1.1477276167122574,0.7119603427988904,15.12533283390977,24.264181629195512
4300,1.1458645399455203,0.7115588440225109,14.977650522079532,24.49938223954531
4400,1.1402551247930082,0.7051694636209217,14.91031033270281,24.47012882490729
4500,1.136968266321137,0.6967456954275955,15.224847612568965,24.341399193000193
4600,1.12987949012668,0.6847314484059868,15.009725963633304,24.55249544124991
4700,1.12707202601714,0.682350590900556,15.100623436831084,24.266380602213292
4800,1.1259281827421153,0.6756081274103579,15.303983178325261,24.58083616846443
4900,1.1224524860225553,0.6663910570438909,15.239248150782961,24.620558127067568
5000,1.1174650887091095,0.6661271690952159,15.13347600233779,24.680960950190226
