milliseconds,C,P,I,B
0,1.0024662804806148,0.9963367053777956,1.0357404356466249,0.8900510345749616
100,1.0519550303874194,0.998945464304597,1.9517011206201942,2.4597194797503583
200,1.1032558238142605,0.996810359272825,3.1504319232251614,4.033524347497111
300,1.1366790586907989,0.9982903167522715,3.982883716212596,5.979724498252108
400,1.1676208193485158,0.9952831405450713,5.284075530059436,7.826902651881384
500,1.1876705517911876,0.9987951415382851,5.941183685345915,9.465329789337389
600,1.2050173631855594,0.9880277198918161,6.942580008099795,10.771955227385627
700,1.218548500470839,0.9922241136670649,7.705167920513834,11.858956515714082
800,1.2249249897500187,0.977044495353911,8.254467133611683,12.99708733033654
900,1.2311614486792948,0.9728467560037151,9.057708661159563,13.922284643570492
1000,1.2359437494987087,0.9649191625593528,9.479571831635123,15.186854929457423
1100,1.2418964183506123,0.9515737655988816,10.071358396361042,15.876421027817912
1200,1.2392403180066556,0.9467829719636235,10.570945291791304,17.057775700102198
1300,1.242665456084624,0.9386686485477881,10.960729456763115,17.275545227829674
1400,1.2425929623535037,0.9325681296712788,11.446720819912075,17.91667365044465
1500,1.2434552467073872,0.9228990080451045,11.83594992517773,18.47453112867704
1600,1.2416501630301364,0.9160574781307002,12.373268542106851,19.448586913223014
1700,1.2382103837948455,0.908833489532377,12.553688988437433,19.77038733047924
1800,1.2370223150209838,0.9017857054163256,12.770107899548176,19.981720940269177
1900,1.2349112674980813,0.8895192006610628,13.15694247141648,20.56744566300212
2000,1.2338006261372643,0.8803125445369847,13.05171909646882,21.12100612739969
2100,1.2283916554653298,0.8777290782342592,13.227043292897873,21.07918747259282
2200,1.2247688123155942,0.8629373820099837,13.544437745344831,21.94500248868715
2300,1.2232585173438715,0.8547498422929514,13.545199421660131,22.093086590119768
2400,1.2181415834471416,0.8498853635714964,13.94620991977763,22.23411320564314
2500,1.2148027386617384,0.8359216403161625,13.871120844691337,22.25429266393342
2600,1.2093787104493183,0.8285071031661481,13.953085103100172,22.84183220074248
2700,1.205462597649624,0.8236340114256437,14.3975346046222,22.52813262747855
2800,1.2043790404398411,0.8124338137439813,14.307476116892591,22.661701183042222
2900,1.1989075634490813,0.8070311909959536,14.597881497706155,23.322520533480247
3000,1.1944548103931771,0.8059071994576381,14.65283103070809,23.257708540840603
3100,1.1935488023553367,0.790579463607139,14.683453738078342,23.43941629305282
3200,1.1892333741272803,0.7868440683832975,14.557522448102208,23.204272752611917
3300,1.1825863390767306,0.7794196254118912,14.690071226098368,23.51575716680195
3400,1.1815351807638534,0.770328244864298,14.774071780428073,23.623881887490285
3500,1.1782061260770154,0.7655365541262478,14.646901293124067,23.980859629924616
3600,1.1732082722959865,0.7532935339269854,14.72862125500345,23.80744933328956
3700,1.1686956755108888,0.7534203905654473,15.057444147492607,23.912027618733568
3800,1.1643093276018788,0.7472670363141543,14.954974708281423,24.021523318419952
3900,1.160072890030773,0.7355828278858382,15.1449726683671,24.25431535841079
4000,1.1572023547253618,0.7332356636985603,14.98331574056391,24.366184263118026
4100,1.1498124378711954,0.7222575173625527,15.154858653448859,24.096400178439723
4200,1.146729323191818,0.7164603307699063,15.008358350961043,24.35529801224169
4300,1.1454224032762208,0.7087154696957557,15.189666665742667,24.16093597012074
4400,1.138741421933966,0.695671372951716,15.259589607551506,24.009148096640697
4500,1.1359593385627451,0.6908370457663279,15.266678264079234,23.943666864997255
4600,1.1327300716776132,0.6881536657378832,14.980432616881249,23.97951952559118
4700,1.1274690601316453,0.6818963622434349,15.280388536373883,24.009078189742063
4800,1.1219743739531027,0.6798269649049733,15.23752738511134,24.53636869039642
4900,1.118499850516865,0.6682769207385445,15.116267548317195,24.40177199915975
5000,1.1160448386437394,0.6648964861821869,15.021356867587485,24.14783830322207
