milliseconds,JAK2,EpoR,SHP1,SOS,Raf,MEK2,MEK1,ERK1,ERK2,pJAK2,pEpoR,mSHP1,actSHP1,mSOS,pRaf,ppMEK2,ppMEK1,ppERK1,ppERK2,pSOS,pMEK2,pMEK1,pERK1,pERK2,Delay01_mSHP1,Delay02_mSHP1,Delay03_mSHP1,Delay04_mSHP1,Delay05_mSHP1,Delay06_mSHP1,Delay07_mSHP1,Delay08_mSHP1,Epo
0,2.0529563478704604,1.028641320142938,10.910420194684097,2.5268434762149803,3.7718630322196796,10.995007801456795,23.99488726906332,6.967453588744645,20.92869094414842,-0.03807680511607231,-0.010228176031792123,0.10532827286368195,-1.3534130071899286e-06,-0.0001330688314278699,1.368165160912868e-05,0.003926556107019837,0.000653912365216037,0.015296568039133178,0.045882705720896665,-0.007377396567165506,0.004914816036900939,-0.00016233850236332627,-0.01238736895394955,-0.13233132531306563,-0.09274084735177074,0.039748216595984535,-0.013563237037768402,-0.0015381498981612103,-0.0011118456931671207,-0.0003520381195826205,8.301093571726794e-05,2.066767968192387e-05,50.0
100,1.910680907520268,0.9725698986776588,10.919135938627452,2.531741116365278,3.7719905755961856,11.00771301667288,23.99713146794882,7.060474619460031,20.85817088672637,0.09658814753843703,0.0021903862486898455,-0.014038118907987809,-4.076129248221805e-06,-0.00010141038783106028,-4.4680532015686834e-05,0.0018076479794611427,0.004719751736795198,-0.005996309135113084,0.03919016600407287,-0.0030039865499527476,-0.0051851186928815185,-0.0007787642111555894,0.03540382270570892,-0.02710185940577882,0.0774949883220119,-0.022956909536277024,0.004023509151557686,-0.0052206616981841265,-0.001291933462183732,0.00044162527281761525,7.355762719071814e-05,6.633186730770284e-07,50.0
200,1.7789674326637586,0.9379050699381045,10.748469822033064,2.527632844761651,3.7719552572689716,11.000747361999958,23.997327898032054,7.030289865666834,21.069427827069543,0.2816613042589169,0.05434085144839633,-0.11271851254837852,-5.309037091479012e-07,0.000512975863241605,1.3840441056063379e-05,0.0034228331427548883,0.0003610710154475509,-0.021930938267805494,0.024256516678465234,0.015951313140930973,-0.0031918956258411256,0.00019589284969409997,-0.0010712758575448771,0.05683471671346515,-0.10043314357992023,0.0559580623493409,0.014281751774993367,-0.0069722390257728525,0.0005676337485603588,0.0003005553069177144,1.4155422285930768e-05,6.121345745538158e-06,50.0
300,1.626043671942717,0.8410601760170036,10.767655699768417,2.4903572417788276,3.771811863762636,11.009660655459593,23.99842027278259,7.016426368451007,20.807289570020497,0.3881332946258185,0.14038029851789635,-0.016960010380197038,8.378123416949122e-07,0.0014983457644330907,0.000196757960256619,-0.001549555075003531,-0.0014548181053119012,-0.013545627109287717,-0.04667100364392994,0.020433485104508126,0.0053798976099543585,-0.0005487181337138951,0.00028277705478334074,0.14569633311597108,-0.05971257141552119,-0.011346763084787185,0.01040706119944958,0.00405044975547946,-0.0020912780528761156,-0.0001956720134833658,2.706728499184142e-05,-4.285215172472561e-06,50.0
400,1.6010622710570641,0.7626347186445159,10.697290742719884,2.5053186956688753,3.771672255760269,10.998600514189254,24.005676998074648,7.044972731644224,20.818945796548995,0.4858642140621191,0.26664124833536484,0.08104570670589659,-2.6112054837352235e-06,0.003173623126115235,0.00010011464831064277,0.006487868312019823,0.004328600315438959,0.005485934099355058,-0.010700085445558899,-0.00011967345879534,0.004514139878283957,0.0009079339509202155,-0.021871778519624633,0.06214630093095407,0.024042734881182873,-0.048552412531829965,0.019195044708535773,-0.006109273966548274,-0.0017497200841136628,-0.0003529340310231058,5.420218340061217e-05,1.2542667040097438e-05,50.0
500,1.4411390722621649,0.6409162220454216,10.734785715562548,2.5004330612479175,3.77146118427761,11.009018949054505,23.993811171512462,6.992741917771402,20.993234017760752,0.5245038900874821,0.365188140652635,0.3483354417129383,1.5953737756060377e-06,0.00450536774587381,0.00038284025587924576,-0.005589918677167533,0.0038320702890850375,0.018144307922459142,0.007524064775279259,0.005210269042804874,-0.0015139189981091586,0.0003052418317682128,0.037365283850846184,-0.03190077679973809,0.09836244806639026,0.027929845618731422,-0.012865915339462382,-0.005429525258130702,-0.001719584972645765,-0.00024131301250281763,-3.157203938601599e-05,-1.1335122447793503e-05,50.0
600,1.4017731971744027,0.5234504874222206,10.505882395053687,2.4992883567999358,3.7712186868251085,10.996815412106479,23.996063725813734,7.028532649887755,20.887787586052248,0.5690645207416648,0.45991621204749505,0.4478728104068142,1.5109345056533376e-06,0.006649471045118184,0.0006209505575551331,0.003939271685143388,-0.004078379062854516,0.020772569776660758,0.03684194643673597,0.004575553725153708,-0.0011373494659684923,0.001129554786260019,0.002929121089765033,0.024552973404568263,0.004561578472382862,0.009413057412798916,-0.007804524428709801,-0.004243522674385208,0.002019750661178094,-0.00037380548623243247,6.912574560510866e-05,1.7709708894787265e-05,50.0
700,1.2636054873625844,0.413919495591567,9.95593522471197,2.482742016033146,3.7707819688201423,10.99140415396995,23.99332010861538,6.992604969454181,21.025546152422436,0.6757915054831986,0.5467464469920639,0.6549801476679522,2.3152636427314012e-06,0.00820641233751917,0.001001400505035223,-0.0009656397540034591,0.0009643743481469638,0.008314155688458813,0.033677820221507615,-0.01665061556149923,0.0068255624376978245,0.0020209903886372377,-0.011978800062851675,-0.08406755029197527,0.0391023444610462,-0.009741107940116633,-0.01677409517238549,0.006678840775260541,6.636710877288025e-05,-0.00045993002369254705,-8.658224485133878e-05,-8.715660321807094e-06,50.0
800,1.2266181943034458,0.3249837141702785,9.703739351062588,2.511506031177428,3.7704822858763927,10.9910236650463,23.99381321753025,6.980532414316787,21.024768037844332,0.8061727467955562,0.6580112564578722,0.7128498791595995,-4.3549627462140325e-06,0.010063416205081584,0.0014929883959277424,-0.0022480691426484518,0.0004614668611853195,0.0220756306612701,-0.03965714874075229,-0.013838903176937218,0.013626350955977397,0.00504690159262425,0.03435573334689079,0.07867424472349037,-0.0008970458169684781,0.031934572989347224,0.004994076231107994,-0.0066794953841576975,-2.5644324916682708e-05,-0.00010572827887757614,7.368625534816357e-05,1.188283522965205e-05,50.0
900,1.123079544338538,0.29352328036265457,9.33121846630855,2.514548208276752,3.7699143203650642,10.972520053315524,23.993604505245777,7.039018151084703,20.995229048719867,0.8149374473424872,0.7555121342960889,1.1785537558686068,-4.826426497348739e-06,0.011174045958461656,0.002009771641181903,0.0037998549736517626,-0.0005782356460249803,-0.015005631701941987,0.041639943691581235,0.017692796328800196,0.014571025995526109,0.006590353403594539,-0.045081535851253504,0.04229480857758557,0.14592472037438764,0.0497181086337078,0.0050146382811299284,0.0005632528612038063,0.0009145528290494346,-7.173443095883458e-05,3.4763239828556095e-05,2.048731725531984e-05,50.0
