milliseconds,JAK2,EpoR,SHP1,SOS,Raf,MEK2,MEK1,ERK1,ERK2,pJAK2,pEpoR,mSHP1,actSHP1,mSOS,pRaf,ppMEK2,ppMEK1,ppERK1,ppERK2,pSOS,pMEK2,pMEK1,pERK1,pERK2,Delay01_mSHP1,Delay02_mSHP1,Delay03_mSHP1,Delay04_mSHP1,Delay05_mSHP1,Delay06_mSHP1,Delay07_mSHP1,Delay08_mSHP1,Epo
0,1.9938441508255211,1.0154494278192956,10.807485545725333,2.495115979345637,3.771871247338253,11.00364449983481,23.997041301059458,7.009539100363946,21.103622938990195,0.03776129319643437,0.002301819734274783,0.09686436194008327,3.6552220131810697e-06,4.482415462549962e-05,-4.5334149109182836e-05,0.0012562688380393329,0.004549300854153466,0.0009156004860738697,0.020993326079334088,0.018292644710828313,-0.0031874191865365054,0.0005962940480882235,-0.046590638351615775,0.0796028379967987,0.0009748880657554031,0.036048051049991474,0.003347859548662702,0.0068876902842093255,0.0018585566337825528,0.0003399698945866149,5.169868061876105e-05,-2.528522147150055e-06,50.0
100,1.8905349200676227,1.009695998450861,10.62992427328264,2.5066380254001013,3.7719832969167406,10.987879236418632,23.997668259321838,6.964091615810526,20.82140246523213,0.1419421860426255,0.00998913058369902,-0.021568560087510392,-7.02245732813672e-07,0.00014580034619523797,2.8446484711962355e-06,0.005904106622808348,0.002282365157988023,0.013979529047867851,0.013896972405511757,-0.015182386769111877,0.0010895638231068375,-0.0011320230136211556,-0.021351052520970498,-0.07591396441711948,-0.10328227952402971,-0.009356010151710172,-0.022017670283196487,0.004398926188608366,0.0010193044700361105,-0.0005045922778967053,5.904899324239146e-05,-2.2617380177610046e-05,50.0
200,1.7423496641796425,0.9411401489636648,11.065230651903684,2.5250384067444447,3.7718760844880097,10.989926894292955,24.003848646395003,6.933789468264853,21.036469557233556,0.27927745424305633,0.08146119008637555,0.14428875548757505,1.699378938164832e-06,0.0007171308104204607,3.5885167674192916e-05,-0.0010850114928199085,0.005022559661264343,-0.022126854006381005,0.003554996121040203,-0.011913139571556982,-0.005210181044023323,-0.0008160265818432906,0.013326721575078932,-0.12656177822783282,0.009900961128073512,0.03660953922532571,-0.011225508374610357,-0.002965375071043378,0.0007773850780280643,-0.0002104431665383223,1.0260569166005478e-05,-1.0695943772278796e-05,50.0
300,1.6166557711439031,0.8769037249813141,10.499850162565732,2.500051300870318,3.771721960065943,11.00723804752473,23.998130751137264,6.953264950566219,21.132629278466062,0.3564361346733963,0.14679187151593687,0.13773879851320026,4.0396836495222084e-06,0.0016736297919193917,0.0001694760591780757,0.0008032942545838401,-0.0036339726921357667,-0.00047037413384710096,-0.057850786504564655,0.01971997568651131,-0.0013479186504923213,0.0005333075417678798,-0.021023975395872373,-0.04848357387115652,-0.0014496443678119093,-0.04742159327074734,0.005123641531025593,0.0020729559949433985,-0.0019932082952874345,-9.306701885425191e-05,4.279643642240514e-05,-9.84494911592218e-06,50.0
400,1.5783107710119708,0.7499921003852993,10.673544156772039,2.5152726920963313,3.771658388279981,10.996929091847802,24.00254681573691,6.983749718317926,20.915912438469885,0.4599207437842982,0.23313884390966266,0.11917514753919174,-3.986025823922018e-06,0.0029893706772844662,0.00030418689905241207,0.0031778324903860896,-0.004358645852749801,0.01159258834239206,0.0322491869387951,-0.012897359314241396,0.003561570589290384,0.0013871852352512703,0.0071028349259854694,-0.08218319430460669,0.009632624271797282,-0.04446798505003412,0.018557183917533606,0.0010620845843694437,-0.00017326984699191078,-0.00029121021678266373,5.3623699894983886e-05,1.9391803382168958e-05,50.0
500,1.5147613213119373,0.6265305147531817,10.293457655889855,2.505816807854618,3.7716121198214085,10.993914002618233,23.994576302165072,6.963594277536085,21.03299170895639,0.5299498621311347,0.360926576409713,0.3877579737244212,-3.2807435987583627e-06,0.004933205401125651,0.00047080044252682254,0.0019372701098302155,-0.004689632546687274,-0.01932626064523982,0.04676210480750109,0.013574567113490373,0.005245759202918988,0.0012912482464772527,-0.02896060253783961,0.03483842910033754,-0.06909287592575471,-0.05204144667599585,-0.006311695762245744,0.0032145593439449577,-0.0011785091525228035,-0.0004352118888036256,-1.9983538289343016e-05,3.7712916500263515e-07,50.0
600,1.4204463179755473,0.5594655887496728,10.105124388373582,2.4938972167036884,3.7711803056648936,10.992103632443506,23.99487271675409,7.048520521313091,21.028343781058087,0.6109274693397625,0.4639738342247694,0.35776110133206196,-3.7639159655317252e-06,0.006615320408950774,0.0006459196430639546,-0.003016462114333925,-0.0013876874044422664,-0.01982849991472713,0.02153821974984141,-0.0017622663518705743,0.0028521792433642145,0.002438000247637553,0.008787593074750922,-0.1295131719924129,0.010121197879226874,-0.03805577990313687,0.01844806448042986,0.006988941110168126,0.0021715899562894667,4.341435105931606e-05,-1.1874240256455952e-05,-4.328861329845547e-06,50.0
700,1.3504623549518842,0.413893746129996,9.881122027537456,2.5042432280387543,3.7709344603876005,10.983363701057414,23.99063417516563,7.065855517218122,21.186424909694498,0.6786822309759305,0.5737485234347675,0.5724697166280012,-3.3045313280387137e-06,0.008280096484005085,0.001002886307856792,-0.0035892212532924388,-0.004159903122658209,0.018825200878696623,-0.039315308609772816,0.004662318812484194,0.006241191038982801,0.0037342075651916624,-0.012606278656014235,-0.09264653395061835,-0.02606627594020708,-0.05118070409315752,0.010961189973986034,-8.242596713463014e-05,0.00209862141723371,-0.0005286166941803751,0.00010166315620176758,4.169240103475907e-06,50.0
800,1.2730031850389965,0.3669580620438792,9.97150838609125,2.5070918733909004,3.7705139532567924,10.983938446877243,23.99709533441494,6.992174198893212,20.896195343893787,0.7197962414635035,0.6757635378452163,0.7399558401087614,3.20136208830602e-06,0.009423783518215089,0.0013822421976530616,0.004453358125282253,-0.002286018368042892,-0.00018942651279068494,-0.03151468951968176,-0.019275749109543192,0.013774413299065983,0.005066738052742124,-0.03611246914915696,-0.11262622587514576,0.08606765006504412,0.0014640368745983253,0.01895774848134858,-0.006205610824959411,0.002016948662000474,-0.0002991200724277213,-0.00010082176645310659,1.3753190161732037e-05,50.0
900,1.153070650094946,0.2864978947435693,9.48972318526827,2.5185840065864733,3.769872525439229,10.984850244721438,23.991095974394415,7.0153641381287475,21.156870301865517,0.8439853271145882,0.7306531258960404,1.1009821307168577,1.7832372844937944e-06,0.01150502970203955,0.001991582884967411,0.00638466820673656,0.0048359098825135755,0.004056969857897584,0.05990250904282531,-0.01586819774631124,0.011361101315940363,0.007096074022325743,-0.02769488830772829,0.07831076573583498,0.18559541964450682,0.01907761828377842,0.016057236022550277,-0.00371792859861837,-0.000666300698433162,-0.0005043136381447878,-5.344883355843515e-05,-5.593352856407871e-06,50.0
