milliseconds,JAK2,EpoR,SHP1,SOS,Raf,MEK2,MEK1,ERK1,ERK2,pJAK2,pEpoR,mSHP1,actSHP1,mSOS,pRaf,ppMEK2,ppMEK1,ppERK1,ppERK2,pSOS,pMEK2,pMEK1,pERK1,pERK2,Delay01_mSHP1,Delay02_mSHP1,Delay03_mSHP1,Delay04_mSHP1,Delay05_mSHP1,Delay06_mSHP1,Delay07_mSHP1,Delay08_mSHP1,Epo
0,2.011123843238271,0.9804175927068982,10.850478134222922,2.498333388988208,3.7717963638232246,10.998704767671938,23.999695405669453,7.050979331509871,21.04248996527827,0.004070680885096044,-0.002900398205712876,-0.036938943822604146,-2.5525396540133897e-06,0.0002541730017874884,-5.0203056661720245e-05,0.004296956077948404,-0.003114763455396151,-0.00394542157561788,0.03869754152461987,-0.016985845872644185,1.0739459774571395e-06,5.835182483642703e-05,-0.042380326135195365,0.05059706347616646,-0.014705909893887283,0.007560087774863293,0.006699682708251166,0.0016526282755455232,-0.0018999772100330723,-0.00042007018272386336,1.6239083071478232e-05,-1.7721396129051495e-05,50.0
100,1.933155907765135,0.9764662121144079,10.633982061841778,2.5050329136235243,3.7719577085198663,11.010843612796215,24.00612775583796,6.9297304380067395,20.801973302622066,0.07421767059977469,0.012848477291411179,0.04980333097620137,-2.0849934899193996e-06,0.00010827251747830589,9.997422777125971e-05,-0.004795844492314208,0.00028312107191517493,-0.00032512054192755386,-0.02710080360865422,-0.01888617734777849,0.0016617187385348398,0.0007872658219051349,0.03706378501910597,0.03485364240579858,0.03971443881572948,-0.01525605229875515,-0.0050247654628374746,0.003244595557465521,-0.0011018830583310422,-0.00042596864031608985,-0.000111199975442928,4.466341821805207e-06,50.0
200,1.7400760385117915,0.9237721149425635,11.068396143595708,2.529132722848213,3.771853800603832,11.007881318987007,24.002532373985343,6.998046888100574,21.05746408737563,0.26998745708528504,0.046097020102701294,0.1243848751300945,-4.439537413501189e-06,0.0006361385541026742,0.00010754054893730657,-0.0012444298473774668,-0.001490592303742858,0.02141619999739412,0.03394150878101463,-0.017529633837638708,0.001406459154850278,0.0003238818497978112,0.015028506281169349,-0.06482837859794599,0.03439724038664188,0.03755476827560009,0.003567031782525794,0.0059543007880838205,-0.0020861933789000533,-0.0004572735959253662,3.162980286115922e-05,1.486297938078112e-05,50.0
300,1.6814440100572625,0.877390737114439,10.59186070035864,2.4964471612369503,3.7718107826575635,10.999492880483938,24.00052748600005,6.966807362427034,20.877240255076806,0.32682038446854855,0.1692276548874295,0.06490870651366079,1.2640038445391634e-07,0.0018078359275562172,8.4046783204038e-05,0.0007031105310955108,0.0016222292670474373,-0.0016700858092894685,-0.033006575375670935,0.0016004610326044004,0.0036489101481772253,0.00043670383302820716,-0.0394607647451823,0.12331702366651837,0.10064135361261618,0.05591571870042919,-0.007726017632302058,-0.0012280710856659195,0.001415652157908641,0.00036367046298183854,-8.287513210087399e-05,8.587348805116935e-06,50.0
400,1.5670624598952534,0.7748273117119409,10.760199661459826,2.522204249461148,3.7716235412856913,11.007469841819772,23.999576642266597,7.032867688058845,20.85867827993269,0.4466370759632679,0.24151577538767577,0.08072653399228334,1.6884998442677313e-06,0.003268411468455876,0.00030389531047980375,-0.0034222417986257306,-0.0027209533331223777,-0.014019234498695556,0.030378912123433025,-0.012274091061811534,-0.004400992870525743,0.001079848396499579,-0.009281659168615331,0.06159545255285992,0.07514034576230584,0.027384747471292395,0.014443690279470877,-0.000300947869032131,0.0011586433460357727,-4.043094829754725e-05,0.00010023631032083428,-1.9365553071787e-05,50.0
500,1.5067523572253883,0.6206071942804252,10.343205289004572,2.488199582290759,3.7715584280287304,10.992484966959873,23.997829032788314,7.06383975733097,20.808985766617198,0.5666942104105097,0.3292921758937292,0.39826494660334577,-3.2629799000789065e-08,0.004844228599385561,0.00030884690673559036,0.002216671702494164,0.004181035682753722,-6.038395454862882e-05,-0.057667827846964746,0.0048488227871358635,-0.0023026964644006194,0.0009897889056261757,0.033891544949373575,0.08798661783974929,-0.08785034163553965,0.016535073350923375,0.008069101767938153,-0.005062604739873319,-0.0017649589508635449,0.0002894683355101329,3.929520527504178e-05,1.1179964782427233e-05,50.0
600,1.4138878055819386,0.5151520523554436,10.258171027989812,2.4969448689329243,3.771138443511227,10.991725668278733,23.994766974566165,6.936118949576687,20.82037699179722,0.6446926695704542,0.4550610069332541,0.37699744139753727,-1.7913917153826537e-06,0.006136889029895504,0.0006928356044479861,-0.0009061023386561642,-0.0008053310687867118,0.013929962488073516,0.03580684515388295,0.004826030998786397,-0.0017884764614846047,0.002259497889016747,0.038507429410909504,0.045134826940476054,0.07131370942665172,0.024138960974352763,-0.00974036956157879,-0.0019767130790845793,-0.0006398300141493628,-0.00024105784522658624,-6.008008631732352e-05,1.5320303595902177e-05,50.0
700,1.3194821737331603,0.4437757573920765,9.99773151520856,2.5138107855463367,3.7707404538008142,10.986621361468517,23.996504538231274,7.011615662952941,21.204314577987457,0.6684711991035868,0.5794415381138309,0.7382891207665576,-4.005460373666609e-06,0.008233426902973838,0.0009510105566099513,0.0014789887537942214,-0.0023139011944199044,-0.015361928237857321,-0.017276617261111134,0.02090414379095379,0.010061474795724862,0.0018589864445517478,0.044922432613246153,-0.0585447992215143,0.0590155939856811,0.014417394885656847,0.01719509236481545,0.0019465157033520394,0.0018892420125201587,0.0004223984089940122,3.4333010812537956e-05,-5.727538634474346e-06,50.0
800,1.2786167023193202,0.35329145554839103,9.746680218287418,2.502431952520648,3.7703166098962195,10.976868895739093,23.9987549412561,7.004565633536432,21.152526848382102,0.7985805716351552,0.6492713400466877,0.9154712483141438,-2.6257611077858365e-06,0.00981076010992518,0.0015588691414946177,0.0018915423585706926,-0.0012735072245234056,-0.018810328201244852,0.032867485671644804,0.004270545355307101,0.015368850186055535,0.004585621895139121,-0.010578528477665505,0.1189807289268059,0.16158149923431608,0.015633276397772886,0.0014146546356172867,0.004301707623846687,0.001790227940781258,-0.000534860699249721,3.518600395666874e-05,2.3033633739419142e-05,50.0
900,1.1270590792851292,0.24181631735403594,9.351301602600401,2.48974849228054,3.7698841480059415,10.982828170440175,23.993940781773897,7.067995982068334,20.92610415004656,0.8924927612718391,0.718503257184335,1.0852964045303037,-3.8017708361174405e-06,0.011385706781026999,0.0020135708064649865,0.004984044392878094,0.002254848276671277,0.015832510112792405,0.05017730866642886,-0.021476566196027305,0.021450926067572644,0.007954630325371253,-0.016800274795522464,0.09409758652251748,0.21078264838822158,0.04877660765627876,0.016256796164010646,0.004005095490029675,0.00038254245377962513,0.00018941827610294057,-0.00011555297033432546,1.8437610560774563e-05,50.0
