milliseconds,Z1,Z2,Z4,E1,E2,E3,E4
0,3.510868588612211,9.263829600471526,98.89088955580023,0.7306758520967024,0.3252125912411512,0.051476808088012575,0.9029756681788718
100,3.40897121523154,9.211089601388009,98.24741995189457,0.771805960854443,0.3165472360658583,0.08193691826386691,1.4253267951976165
200,3.3342458016699914,9.103281781890319,97.20340469233619,0.8016173013534229,0.3079181828439298,0.12850978386019166,2.2536291652950897
300,3.203517147535704,9.056560771072823,95.68351131195703,0.8118808943713107,0.2699240806851537,0.19463673518119984,3.506624521613192
400,3.0984194844385384,8.969531899505432,93.4593161341079,0.7932049984651481,0.21765543781634816,0.27415434281296763,5.287883314713056
500,3.0851310810383596,8.915000444370142,90.57561140231432,0.7643408990716799,0.15281041203941964,0.35669494452469447,7.555745267652606
600,3.075187554192603,8.8527509814079,87.06113476885982,0.7535411031249901,0.09464413812386628,0.42431591481578007,10.157167476534386
700,2.9812704318419834,8.782122195602234,83.23986928561281,0.6841309874469697,0.06916293115512827,0.4698123452205304,12.826735558567304
800,2.992046709510135,8.727997050503841,79.3322119606159,0.6546704415479784,0.04791417820553275,0.49438549706589774,15.370559471285047
900,2.9539166284884057,8.674582400019784,75.45159238653467,0.6048852386957926,0.024663414331045064,0.5051273990527388,17.59591782900867
1000,2.960375899641734,8.634545985441408,71.71114641389742,0.5275088995622763,0.030485106669920208,0.5079589585452827,19.440270506247426
1100,2.963395263461203,8.578297391747899,68.1601101557498,0.4924721918526075,0.022821942514073035,0.5025261597945635,20.964450028979694
1200,2.9274933350689203,8.530777810053307,64.84457515555079,0.45593348535873157,0.014117504915933918,0.4948000189810356,22.13890345840187
1300,2.9586733101567244,8.483113172383348,61.74039500805658,0.4069060893514676,0.0150836424057569,0.4835074551210477,22.962091639206125
1400,2.916239658468492,8.460849524089372,58.86680425766018,0.38138641986587857,0.015695588105378563,0.47056233333993003,23.515721821439154
1500,2.9631878974340697,8.439753559099664,56.213984075691705,0.34817026901381853,0.013262295741283925,0.4547874694141536,23.82306557350203
1600,2.9100006639730966,8.39920846376425,53.77992613216299,0.2986184268894658,0.01556399042457932,0.438278055357045,23.875726542884717
1700,2.969178296917308,8.385169506758087,51.48628790944758,0.28593316741078667,0.019041649365495912,0.4215724918056828,23.759328638885833
1800,2.9410437902904327,8.356865629858367,49.43985710776876,0.266436674238534,0.010853150629912899,0.402798875470496,23.46900488183646
1900,2.9776613198531976,8.331953179304087,47.498345252790465,0.2313364407271768,0.016445143538592537,0.384896775594446,23.051339657006796
2000,2.965405811181459,8.320425277687757,45.782558273767606,0.22472446283469516,0.014352923092310222,0.3655118456056342,22.521008377498507
2100,2.9617890257478305,8.302183235853715,44.16062016818175,0.19095030764390722,0.0057667603131338774,0.34772037151775276,21.91013440868388
2200,2.9136609187415052,8.285384355123108,42.68522220547432,0.19429759025389257,0.011384599610288657,0.32923447052221716,21.211447451677643
2300,2.8902971399044013,8.2782206598009,41.35025493814924,0.18498472886810355,0.008444478825792036,0.3127162139725018,20.488159864535877
2400,2.9424464321498505,8.243613757633597,40.12105795397802,0.17581526683747653,0.007506902750515248,0.2941767544029824,19.720036524606677
2500,2.8959625901114583,8.221888810437385,38.991752665470194,0.15711292172674185,0.0037000315929142,0.27839901289214825,18.914174720062714
2600,2.911877796114036,8.221795965779103,37.92930324741129,0.13840903516694972,0.0009905641535663976,0.26284010026377164,18.104050882123506
2700,2.8982510192594506,8.20349364948335,36.9826869631875,0.12614892644371303,0.0011292926171930446,0.24666064850452693,17.278663521548282
2800,2.940692434534026,8.190908371111886,36.10094423586729,0.11438346776752287,0.004822771729616927,0.23243442566269962,16.46524562792036
2900,2.9205749922643296,8.208846429959376,35.32127225933985,0.10528967503327591,0.011390778670973557,0.21739333114622805,15.654936866629473
3000,2.9237870804675166,8.205569290894957,34.55860427080591,0.08669954500759584,0.006988373447559534,0.2046339218984485,14.863942262111005
3100,2.933314335199765,8.177017576772197,33.87587102734357,0.07821763602894984,0.008028714495567423,0.1908440627099622,14.097211393416522
3200,2.907690444527515,8.181285608703844,33.269768490348994,0.06777519808467179,0.012371034102457896,0.17880199735601576,13.36499198730739
3300,2.9002662766383276,8.168841816435604,32.69436195592899,0.08897174366697695,0.0035176986434172623,0.16756062741591382,12.635715412892486
3400,2.909831535728903,8.182967132168828,32.17692348336121,0.05071638123783752,0.008505298760016376,0.15744850755580056,11.92951887586633
3500,2.9177317159861422,8.155866312007042,31.67983694032676,0.05415990346122363,0.0071348365126108915,0.1465385353430854,11.253562489480979
3600,2.8812930032135426,8.158671029950112,31.229286888524395,0.04605005520598125,-0.0012081586327685762,0.13740492730151702,10.622151169201997
3700,2.948175463595527,8.139864901502797,30.833115242630566,0.05962057602403735,0.0005985030477414803,0.12737492813928858,10.000675632106796
3800,2.906002354199473,8.161648962369002,30.440966469022126,0.03629987040657015,0.0004152032286077376,0.11949529952463638,9.390598338647932
3900,2.933147222382675,8.150314275896793,30.096131193878822,0.044968780990667256,0.0017530094409271531,0.11079990922712543,8.820370511253355
4000,2.9144427059453726,8.124398532423104,29.789934730187873,0.05565984545312649,0.0008803151895391166,0.10297624613541818,8.303876501717248
4100,2.939160669225341,8.133435855082585,29.476538691144828,0.04940442478767365,0.005869667105633081,0.09674834120162071,7.781086340155466
4200,2.884657379839967,8.139051037652196,29.21886066935553,0.025916166956373974,0.004730156706787837,0.08992533409439653,7.316766788899694
4300,2.917225267195276,8.14430105037764,28.97092741046589,0.0170964599645802,0.005171306144286368,0.08456816601954764,6.85198868944371
4400,2.9405338114358575,8.12153946714276,28.72719209775056,0.02264967120366202,-0.001439085319643119,0.07794870801719939,6.420377815470989
4500,2.878008091529623,8.143001174362528,28.510398605299798,0.023078561475958968,0.0015248693722892284,0.07353924568584629,6.006566215786282
4600,2.882150243671738,8.109584585155797,28.315872435968906,0.042843808751259954,-0.005808192704493652,0.06784983362914512,5.653820455353239
4700,2.8807182540663514,8.108266681304974,28.115922175375463,0.0054312298142473285,0.01177028731776229,0.06300957223788409,5.281923696513844
4800,2.857790203948255,8.105660471466344,27.96418605006301,0.004733994455382758,0.006736627477134311,0.058192031800063326,4.93408775183031
4900,2.885948075646997,8.103621868297475,27.782420775154808,0.02502982719931277,0.00602610862228152,0.05456669390457608,4.6115847994020065
5000,2.9059287819465522,8.0994085643383,27.625918246637596,0.03139030285718368,0.0026700741433715934,0.051091528290797925,4.316009560363413
