milliseconds,ERKc,pERKc,ppERKc,ERK_ppMEKc,pERK_ppMEKc,DUSPc,pERK_DUSPc,ppERK_DUSPc,ERKn,pERKn,ppERKn,pERK_DUSPn,ppERK_DUSPn,STYXn,ERK_STYXn,pERK_STYXn,ppERK_STYXn,duspn,DUSPn,u_ppMEKc_tot,ppMEKc_tot,ERKc_obs,pERKc_obs,ppERKc_obs,ERK_ppMEKc_obs
1000,110.98274442358053,155.01753771780628,123.63063678337144,16.775008205299336,23.52581527212459,25.043767008583636,24.36046883092029,50.595764160486304,83.47249425799724,3.877477560487809,6.208572109490756,0.1864069450935881,0.6012158342929745,1174.558425207381,1634.6819977423652,74.23988882716705,116.51968822313098,1.237415439851125,9.841281318857886,1.0,100.0,110.98274442358053,155.01753771780628,123.63063678337144,16.775008205299336
1100,93.87276977243306,146.7263281470218,140.06304559691557,14.762204441696394,23.209987462239923,23.723409904481983,21.847754250398133,54.42883584511025,85.96563326242479,4.530058968085042,8.125101636071411,0.21499192167203307,0.7785538592817344,1137.197385033433,1630.1966362519565,84.20424746325992,148.401731251395,1.2602931170591214,9.707723233283021,1.0,100.0,93.87276977243306,146.7263281470218,140.06304559691557,14.762204441696394
1200,79.24415853602902,137.06086665798557,155.19729925445108,12.967973014733428,22.587521689540942,22.688284900333578,19.52189325275244,57.78982184690437,88.69803280874712,5.231634155728276,10.359783393732624,0.24444873529816905,0.9793094182363145,1098.0557639539445,1624.3404088699456,94.10022416303107,183.50360301312313,1.283034177087738,9.551695542571217,1.0,100.0,79.24415853602902,137.06086665798557,155.19729925445108,12.967973014733428
1300,66.82073745196466,126.58924465813485,168.74729739126892,11.373692782167621,21.712090453016373,21.888346457136425,17.39710651542473,60.71454702742947,91.680243078695,5.989344320807839,12.92338151125844,0.2748092800178818,1.2017580989739118,1057.548778574639,1617.2241710442754,103.9324343337383,221.29461604739126,1.3056496377293392,9.374914922185923,1.0,100.0,66.82073745196466,126.58924465813485,168.74729739126892,11.373692782167621
1400,56.34834515515066,115.79117894833553,180.51291475877585,9.964788776747708,20.638093991839355,21.285085652019625,15.475913520881736,63.239000827089235,94.91685766864497,6.811617763226333,15.823225622285507,0.3061486973912271,1.4436127622341988,1016.137925332525,1608.947857292797,113.72748739805903,261.1867299766631,1.3281535293473532,9.179615352119875,1.0,100.0,56.34834515515066,115.79117894833553,180.51291475877585,9.964788776747708
1500,47.591493979785255,105.05894584152512,190.37697288674534,8.729051855234864,19.42004844585099,20.848591485610307,13.754004834378884,65.39740368000143,98.40585528310139,7.707795348141492,19.06248497845737,0.3385692113767542,1.7021017738194835,974.3088349228202,1599.6032088891636,123.52666608912104,302.5612900989395,1.3505633242743929,8.96848552584616,1.0,100.0,47.591493979785255,105.05894584152512,190.37697288674534,8.729051855234864
1600,40.33166051244486,94.70028715402754,198.29956259461926,7.655445698264342,18.111230545259424,20.555114015514764,12.223019508826992,67.22186647564888,102.13791055853163,8.687702688075829,22.63929017105631,0.3721844313332447,1.974065110504927,932.5497354130407,1589.2763913855922,133.37918243867594,344.7946907627353,1.3729002996675765,8.74458805470068,1.0,100.0,40.33166051244486,94.70028715402754,198.29956259461926,7.655445698264342
1700,34.366858125116735,84.94337491959979,204.31069741100353,6.73301926515782,16.761875107663503,20.385546679086303,10.872315545644033,68.74213777526018,106.09579826732546,9.761167508854268,26.545788622606075,0.40710518718220645,2.2560664262767958,891.3316599236568,1578.0504489494847,143.33628943435713,387.28160169254534,1.3951897828093238,8.511261339636087,1.0,100.0,34.366858125116735,84.94337491959979,204.31069741100353,6.73301926515782
1800,29.511815506375,75.94433062824552,208.4996332685294,5.950463836419068,15.41725192807078,20.323822716108705,9.689526115186535,69.98665116869529,110.25404963689219,10.93748879718538,30.76725978625264,0.4434274587909167,2.5445202333488726,851.0908009327528,1566.0075060627298,153.44638729831453,429.4553057062465,1.4174612221581266,8.2720044104097,1.0,100.0,29.511815506375,75.94433062824552,208.4996332685294,5.950463836419068
1900,25.598588840790203,67.79577051220173,211.00397313281502,5.295812108672678,14.115863291190742,20.356273614621927,8.66171635098622,70.98201003438241,114.57903185318459,12.224879068340863,35.28145854760329,0.48122319666049934,2.835829270825329,812.2138320039269,1553.230539287635,163.75126769761667,470.8043610108643,1.4397480309142416,8.030348869464298,1.0,100.0,25.598588840790203,67.79577051220173,211.00397313281502,5.295812108672678
2000,22.477017550758646,60.53759032650713,211.99631154642785,4.756379377104283,12.88824431068751,20.470809569200263,7.7755723938948575,71.75361803689545,119.0295099898343,13.629921991694516,40.058312574846056,0.5205345721259583,3.1265219790128467,775.0268444246558,1539.8046497803207,174.2835466054778,510.88495918958915,1.4620871442279189,7.789727485180056,1.0,100.0,22.477017550758646,60.53759032650713,211.99631154642785,4.756379377104283
2100,20.014580895417986,54.16764523807455,211.67153910099324,4.319147641769319,11.75652818031522,20.65651935573047,7.017882149249133,72.32559849501094,123.55783616114265,15.157078354365822,45.06007069453753,0.5613718423394348,3.413379438466394,739.7885837581824,1525.817578704201,185.065352069247,549.3284854684133,1.4845182754179804,7.553349858492466,1.0,100.0,20.014580895417986,54.16764523807455,211.67153910099324,4.319147641769319
2200,18.0959752526335,48.652448230190565,210.23457597594881,3.971078903390453,10.734681750874099,20.903354439112636,6.375806911673608,72.72083864920431,128.11165514672476,16.808306351136125,50.242028413615074,0.6037145242721532,3.693543717957322,706.6877996696714,1511.3595542305163,196.10803287635244,585.8446132235036,1.5070828583072315,7.324093493243868,1.0,100.0,18.0959752526335,48.652448230190565,210.23457597594881,3.971078903390453
2300,16.6221513112814,43.93676105123142,207.88986323637718,3.6995214089154413,9.829335888953839,21.20192061779714,5.837073102885161,72.96100627930826,132.63606312517086,18.582825784224838,55.55379238533883,0.6475153391788417,3.9645977928874725,675.8446559824716,1496.5224151929544,207.41273191850482,620.2201969061132,1.52982275162626,7.1044205782642615,1.0,100.0,16.6221513112814,43.93676105123142,207.88986323637718,3.6995214089154413
2400,15.508993385080668,39.95198215487481,204.83270255764822,3.4925532506354333,9.04108147500984,21.543371011708963,5.390116732928768,73.06651225535286,137.0761075633245,20.4770411836232,60.941076399577746,0.6927054307680246,4.224612498613332,647.3156580889556,1481.3981236072887,218.97160395801913,652.3146143457806,1.5527787285710275,6.896326483544769,1.0,100.0,15.508993385080668,39.95198215487481,204.83270255764822,3.4925532506354333
2500,14.685790618689632,36.622958934808395,201.2429682453969,3.3392268555292164,8.365844411065785,21.919353741558673,5.024181936490111,73.05646432194182,141.37912241059223,22.48470291090185,66.34771790876326,0.739201157066497,4.472157491475568,621.1010346266106,1466.0771134648119,230.76936253549866,682.052489373123,1.575988884008937,6.7013226202656915,1.0,100.0,14.685790618689632,36.622958934808395,201.2429682453969,3.3392268555292164
2600,14.093610693484662,33.872973561918485,197.28121588271944,3.229734291912087,7.796296986764011,22.322006833776268,4.729333957463376,72.94865920875095,145.4971096883092,24.59710736746464,71.71796198560233,0.7869115392866771,4.7062937548322745,597.1540893721498,1450.6462380170842,242.7850687589488,709.4146038518609,1.59948712643144,6.520436976969425,1.0,100.0,14.093610693484662,33.872973561918485,197.28121588271944,3.229734291912087
2700,13.683705228608552,31.627394752823054,193.08664413780474,3.1554673328663663,7.323090959820722,22.7439727853864,4.4964807397241895,72.75954647488,149.38842167946166,26.80365500674493,76.99853821152323,0.8357462684617827,4.926538870053905,575.3910357133716,1435.1871605213198,254.99370647083435,734.4280972945178,1.6233018231815641,6.3542412381708635,1.0,100.0,13.683705228608552,31.627394752823054,193.08664413780474,3.1554673328663663
2800,13.416008674724317,29.81610256455109,188.7766686857627,3.1090114325756586,6.935849462278962,23.178435861027285,4.317338187237035,72.50422595172628,153.0191481098735,29.09216533829141,82.14055498336981,0.8856087814455196,5.132750965986178,555.7006493669508,1419.7747620631912,267.3678373059832,757.156751263916,1.6474547428885227,6.20297393940255,1.0,100.0,13.416008674724317,29.81610256455109,188.7766686857627,3.1090114325756586
2900,13.257787422105602,28.37484987705803,184.44771004319975,3.0840804386783183,6.623968649053552,23.61916339590939,4.184400014732307,72.19643658934889,156.36367454884245,31.449582204453264,87.10095149872676,0.936405339723891,5.325093603606206,537.9533392506154,1404.476215397909,279.8786200235216,777.6918253279955,1.6719603619924361,6.066566526805397,1.0,100.0,13.257787422105602,28.37484987705803,184.44771004319975,3.0840804386783183
3000,13.182449724612647,27.245967305649188,180.17674086991852,3.075426943703043,6.377141146611001,24.060539736405243,4.090900096501249,71.8485601670841,159.40488074709273,33.86236480471911,91.84346906870536,0.9880706742994649,5.504086446349775,522.0090311905609,1389.3503216107847,292.49701087460795,796.1436363240878,1.6968255439461093,5.944567001279792,1.0,100.0,13.182449724612647,27.245967305649188,180.17674086991852,3.075426943703043
3100,13.168520328376108,26.37849792592797,176.02333196179006,3.078727728296262,6.185721419383914,24.497597232247518,4.0307607247922626,71.4716420429508,162.13378804821247,36.31690888395039,96.33913716291218,1.0405249053514993,5.670308240266894,507.72325816641205,1374.4473682933162,305.19466359452315,812.6347099457898,1.7220496079955057,5.836479859279314,1.0,100.0,13.168520328376108,26.37849792592797,176.02333196179006,3.078727728296262
3200,13.198766951935875,25.72798895725171,172.03190671107674,3.0904700812784776,6.040929320383477,24.926032174456942,3.9985521812432205,71.07541564429042,164.5484146363411,38.80038630057659,100.56628013008194,1.0937084687085956,5.824524044265654,494.952350201084,1359.8097397363297,317.9438862081946,827.2940238544336,1.7476247281345807,5.741603606261392,1.0,100.0,13.198766951935875,25.72798895725171,172.03190671107674,3.0904700812784776
3300,13.259466764769979,25.256078220209005,168.2340117762434,3.10783663416995,5.934938791682163,25.342204959859487,3.9894469397246124,70.66834810040649,166.6538181228384,41.299876057489,104.51031717124953,1.1475581287619878,5.967524335087268,483.5569101499951,1345.471396646569,330.7191840784649,840.2525091250125,1.7735365992533774,5.659215306142741,1.0,100.0,13.259466764769979,25.256078220209005,168.2340117762434,3.10783663416995
3400,13.339787565458067,24.92995565641106,164.65048775839946,3.1286005638318772,5.860892477893465,25.74312703510515,3.999179556833219,70.2576934080522,168.45885002565444,43.80500121838461,108.16292556797926,1.2020404454838276,6.100199951120593,473.4044770617972,1331.4607534902539,343.4951034488217,851.6396659991639,1.79976528308161,5.588461883720579,1.0,100.0,13.339787565458067,24.92995565641106,164.65048775839946,3.1286005638318772
3500,13.4312677032995,24.721777475652843,161.29346568611746,3.151029950664885,5.81286771395593,26.12643833224232,4.024007267000441,69.84955440074783,169.97845991675334,46.30429846528342,111.52168518461391,1.257101445984306,6.22338189063552,464.37098138338183,1317.7980995684918,356.2501147396185,861.5808043085465,1.8262861733778892,5.528570339217358,1.0,100.0,13.4312677032995,24.721777475652843,161.29346568611746,3.151029950664885
3600,13.527399826833609,24.60807915010474,158.16810798683585,3.1738036000934153,5.785804137937566,26.490363172220594,4.060667123009166,69.44896970476083,171.22892504759227,48.78933495622295,114.58880809287574,1.3127162039520435,6.337926497384684,456.3416273336306,1304.5000486875156,368.9626124494614,870.1957115294312,1.853071005104789,5.47871265480154,1.0,100.0,13.527399826833609,24.60807915010474,158.16810798683585,3.1738036000934153
3700,13.62325198501704,24.5692059811298,155.2741789623514,3.195934636782086,5.775421347845843,26.83366172761552,4.106339958367394,69.05999831400769,172.22939485508886,51.251974002058,117.3705186797032,1.3688523624062277,6.44463187493822,449.21115047602655,1291.5779389536838,381.61360774976924,877.5973028205591,1.880088842037523,5.438125623850485,1.0,100.0,13.62325198501704,24.5692059811298,155.2741789623514,3.195934636782086
3800,13.71518227830308,24.58879860136375,152.60730357792585,3.2167101537940836,5.778131058636017,27.155577027227046,4.15861187646173,68.6858110963018,173.00007644857698,53.68543891271386,119.8761488471837,1.4254859831924338,6.544257606078409,442.8837519988865,1279.039544057971,394.18559472989216,883.891109213289,1.907306988024819,5.406075068935253,1.0,100.0,13.71518227830308,24.58879860136375,152.60730357792585,3.2167101537940836
3900,13.80059059758619,24.653328898012855,150.1600372160705,3.2356377355863324,5.790950651170197,27.455776488998172,4.2154385292801,68.3287849817123,173.5617614026921,56.08401450377817,122.11737568346425,1.4825964742789617,6.637512708411972,437.2727266493766,1266.8895470511452,406.662712164613,889.1750141349037,1.9346918020066053,5.381872802979006,1.0,100.0,13.80059059758619,24.653328898012855,150.1600372160705,3.2356377355863324
4000,13.8777087975786,24.751675222976925,147.92276305302943,3.252399880446797,5.8114191228522225,27.73429058843299,4.27510849748138,67.9906009140762,173.93519055659343,58.44303870734801,124.10753141355453,1.5401669662099267,6.72505193849557,432.2999566693238,1255.1302192829796,419.03057943075385,893.5392446169811,1.9622094245850004,5.364879833262547,1.0,100.0,13.8777087975786,24.751675222976925,147.92276305302943,3.252399880446797
4100,13.94542643537968,24.87474965746179,145.88441590032843,3.266815934337792,5.837520245797126,27.991452434693414,4.336206697204325,67.67234086809285,174.14068158881838,60.758742734885544,125.86101584310599,1.5981830705696678,6.807475943397286,427.8953137004028,1243.7618795731091,431.27626061487473,897.0665461116517,1.9898263899965485,5.354507379520096,1.0,100.0,13.94542643537968,24.87474965746179,145.88441590032843,3.266815934337792
4200,14.003153043530997,25.01518453982213,144.0330322520768,3.278812052489519,5.867616232700203,28.227841704426538,4.397581553871465,67.37457674169256,174.19777321804548,63.02819157488897,127.39280157882429,1.6566330649085161,6.885331933983184,423.99599969448894,1232.783363410192,443.3881267920238,899.8325101033337,2.017510098485496,5.350215985949247,1.0,100.0,14.003153043530997,25.01518453982213,144.0330322520768,3.278812052489519
4300,14.05070088631235,25.16705532453322,142.356196689929,3.288395714691135,5.900387935202154,28.44423231108879,4.45831282787622,67.09745486102557,174.1250110261399,65.24916773536407,128.71803551442508,1.71550721140711,6.959116150618625,420.54590120716966,1222.1923708342931,455.35577397169556,901.9059539868795,2.0452291936722697,5.351513736076869,1.0,100.0,14.05070088631235,25.16705532453322,142.356196689929,3.288395714691135
4400,14.088189103534567,25.325643733544524,140.84138288120437,3.2956350575699807,5.934783090216736,28.641544197409367,4.517681159766061,66.84077464281515,173.9397997034236,67.42007423941482,129.85171922887173,1.7747969064407914,7.029275871485316,417.4949581703819,1211.985759883084,467.1699272853262,903.3493546612457,2.0729538400802006,5.35795511981824,1.0,100.0,14.088189103534567,25.325643733544524,140.84138288120437,3.2956350575699807
4500,14.115965995457952,25.487235130104036,139.47621219818254,3.3006422553744508,5.969971633782759,28.820802313691004,4.5751407109222955,66.60405697537728,173.65830758412716,69.53985068390561,130.80846571981292,1.8344976626729317,7.096214924813256,414.7985702356997,1202.1597975847653,478.822337846086,904.2192943334868,2.100655914143554,5.369132587821685,1.0,100.0,14.115965995457952,25.487235130104036,139.47621219818254,3.3006422553744508
4600,14.134545685290018,25.64894762381233,138.24863960017734,3.3035601999002924,6.005307942194395,28.98309749357414,4.6302919498942545,66.38661055652219,173.29544501570763,71.60787876238564,131.60231828434434,1.89460385783502,7.160293550489192,412.417036490558,1192.7103329089052,490.3057103585534,904.5669202420214,2.1283091214548304,5.384682000915576,1.0,100.0,14.134545685290018,25.64894762381233,138.24863960017734,3.3035601999002924
4700,14.144557314264057,25.80858480411209,137.1470941953008,3.3045518797081535,6.040298067398393,29.12955871119479,4.682859935010624,66.18758135378516,172.8648524272461,73.62391460766742,132.246625247937,1.9551096210496575,7.221832463105747,410.31504298808267,1183.632962118278,501.6136095715411,904.4383853221365,2.1558890542636036,5.404277754611776,1.0,100.0,14.144557314264057,25.80858480411209,137.1470941953008,3.3045518797081535
4800,14.14670446967214,25.964513343568242,136.16056770524236,3.303792093523033,6.0745726181693005,29.26132458716992,4.732672169413729,66.00600324340692,172.37894278641764,75.58801125633026,132.75395841717963,2.0160057544580767,7.2811168301978535,408.4611991557102,1174.923098857809,512.74041436481,903.8752876217092,2.183373200319474,5.427631941511776,1.0,100.0,14.14670446967214,25.964513343568242,136.16056770524236,3.303792093523033
4900,14.141733044843326,26.11555842804386,135.27867592723481,3.301460950680548,6.10786351772837,29.37952424835187,4.779640832764667,65.84083491887404,171.84893912217402,77.50046780118073,133.13606014479728,2.07730905779814,7.338407878428611,406.8276456543404,1166.5761549759586,523.6811599664205,902.9150394033189,2.2107409135679994,5.4544535454260075,1.0,100.0,14.141733044843326,26.11555842804386,135.27867592723481,3.301460950680548
5000,14.130406417643215,26.260916876118436,134.49168906500603,3.2977390155581037,6.139984807325914,29.48525964646554,4.823745623689298,65.69099472983574,171.28495522006875,79.36176810305453,133.40383231013737,2.1389961495026,7.393924256239963,405.3896030530883,1158.5875047744128,534.4315926412472,901.5912995312901,2.237973355815577,5.484533297448343,1.0,100.0,14.130406417643215,26.260916876118436,134.49168906500603,3.2977390155581037
