milliseconds,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein
0,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.0
100,0.011701896823567327,0.010000539742573351,0.010190756099325163,0.010499690034582376,0.01214651318865709,0.010211211209987761,0.1,0.0
200,0.013386416114665041,0.01000115836921202,0.010381344982269987,0.010999493482212587,0.014716347742211722,0.010448543739089508,0.1,0.0
300,0.015053660517445505,0.01000185426321564,0.01057176677608033,0.01149941036769421,0.017786735901641763,0.010716278247718885,0.1,0.0
400,0.016703720057668407,0.010002625823876635,0.010762021626797035,0.011999440702866597,0.02144652850192706,0.011019473489940234,0.1,0.0
500,0.018336668409886216,0.010003471471338555,0.010952109680372838,0.012499584499579046,0.025796722476782583,0.011364060730784683,0.1,0.0
600,0.01995256055341329,0.010004389646100141,0.01114203108264282,0.012999841769683078,0.030950710273624296,0.011756940552880778,0.1,0.0
700,0.021551429744731506,0.010005378807676204,0.01133178597930142,0.013500212525043938,0.037034077073438976,0.012206098263229107,0.1,0.0
800,0.023133284389408752,0.010006437433097485,0.011521374515905996,0.014000696777538934,0.044183614898194445,0.012720705020843638,0.1,0.0
900,0.024698104984346155,0.010007564015367532,0.011710796837888726,0.014501294539049829,0.052545356431392486,0.013311191979916185,0.1,0.0
1000,0.02624584144216025,0.010008757061980069,0.011900053090558268,0.015002005821461818,0.06227199122743924,0.013989293013297512,0.1,0.0
1100,0.027776409252274873,0.01001001509261237,0.012089143419098334,0.015502830636664503,0.07351795352049854,0.014768068500960218,0.1,0.0
1200,0.02928968763336445,0.010011336637464462,0.012278067968564404,0.016003768996554132,0.08643484246998039,0.01566184705709784,0.1,0.0
1300,0.030785517708962467,0.010012720235365646,0.012466826883884752,0.01650482091303298,0.10116619022550268,0.016686139728528743,0.1,0.0
1400,0.0322637010654425,0.010014164431556219,0.01265542030986109,0.017005986398008988,0.11784123527026705,0.01785749235257445,0.1,0.0
1500,0.033723999545893814,0.010015667775389512,0.012843848391168686,0.017507265463395788,0.13656901507418726,0.019193268445802266,0.1,0.0
1600,0.03516613617925766,0.010017228818286797,0.013032111272356246,0.018008658121112787,0.15743324899789315,0.02071138030630608,0.1,0.0
1700,0.036589797468905394,0.010018846111869208,0.013220209097845976,0.018510164383085236,0.18048899923918332,0.022429989537688884,0.1,0.0
1800,0.037994636750602634,0.010020518206143284,0.013408142011933777,0.019011784261244134,0.20576088972862944,0.02436718929129921,0.1,0.0
1900,0.03938027856416997,0.010022243647828083,0.013595910158789406,0.019513517767526203,0.23324298655576398,0.026540683872923906,0.1,0.0
2000,0.04074632391450478,0.010024020978968965,0.013783513682456559,0.02001536491387389,0.26290030807877257,0.028967484761018097,0.1,0.0
2100,0.04209235623106822,0.010025848735885268,0.01397095272685295,0.020517325712235385,0.29467177148767804,0.031663640750706275,0.1,0.0
2200,0.043417947758277765,0.01002772544843744,0.014158227435770426,0.02101940017456459,0.3284741563478915,0.03464401468220185,0.1,0.0
2300,0.04472266609411213,0.010029649639596109,0.014345337952875096,0.021521588312821124,0.36420655985802786,0.03792211029545773,0.1,0.0
2400,0.0460060806734749,0.010031619825349523,0.014532284421707436,0.022023890138970298,0.40175498525128295,0.04150995422330846,0.1,0.0
