milliseconds,IL1b,IL1Ra,Anakinra,Proinsulin,Insulin,TigB,B,f,Anakinrasc,Glucose,a1c1,rbc1,a1c2,rbc2,a1c3,rbc3,a1c4,rbc4,a1c5,rbc5,a1c6,rbc6,a1c7,rbc7,a1c8,rbc8,a1c9,rbc9,a1c10,rbc10,a1c11,rbc11,a1c12,rbc12
0,4.914462040029968,40.0,0.0,43.0003531009005,100.0373821821358,0.1870087812936404,40.00042589281337,0.04282805882266831,0.0,10.79999973638033,0.12299610497446474,8.627003841594284,0.24426344677902853,8.505736301562148,0.3638261617580757,8.38617318577201,0.48170831863448194,8.268290566291135,0.5979336357272981,8.152065011588796,0.7125254171296147,8.037473281999935,0.825506564954955,7.924492369536823,0.9368997413379594,7.8130996610956505,1.0467271239063487,7.703272892494877,1.155010749845668,7.594989922671743,1.261772368153495,7.488228726205527,1.3670334819360503,7.382967700876639
100,4.876379861404907,40.0,0.0,43.00051610903621,100.01415957940566,0.1861772009940258,39.99939830246576,0.0427998767839519,0.0,10.80000592672059,0.12299612525662801,8.627003827841053,0.24426345081169698,8.505736303233412,0.363826170343923,8.386173170110691,0.4817083227780009,8.268290564715027,0.59793364219733,8.15206499322265,0.7125254200704189,8.037473269385286,0.825506572317151,7.92449235883129,0.9368997391814957,7.813099661890647,1.046727130010542,7.703272885937454,1.1550107512970675,7.594989921849746,1.2617723710788438,7.488228735315495,1.367033470451746,7.382967708816334
200,4.829835288773345,40.0,0.0,42.99903721519861,99.97933313478916,0.18565137719643712,39.997963472008564,0.0427651515565212,0.0,10.799989459853716,0.12299613405389272,8.627003813152939,0.24426347612694588,8.505736295188262,0.3638261720283445,8.38617317304098,0.48170834259200473,8.26829054641431,0.5979336434681065,8.15206500210573,0.7125254231097103,8.037473259335862,0.8255065853898492,7.924492356467327,0.9368997269531824,7.81309965520569,1.0467271153937465,7.703272870855596,1.1550107529063596,7.594989913917164,1.261772376846111,7.488228720673997,1.3670334491625016,7.382967735449524
300,4.663061644467891,40.0,0.0,42.99912493122119,99.99119166737356,0.18569048320560172,39.99703379318914,0.04283469882638227,0.0,10.800004610276602,0.12299614632061937,8.627003806595019,0.24426347775265017,8.505736283223495,0.3638262006844178,8.38617315652973,0.481708354463769,8.268290541830261,0.5979336655357591,8.152064986858372,0.7125254344376462,8.037473267197516,0.8255065906055973,7.92449235788926,0.9368997199450245,7.813099650264555,1.0467271154436755,7.703272871091891,1.1550107494651027,7.594989895691795,1.261772352617037,7.488228718251774,1.367033442000247,7.382967703030672
400,4.689839027800204,40.0,0.0,43.00002016816408,100.03096889111227,0.18577967213327637,39.99599336448946,0.04276035944520987,0.0,10.800005274034985,0.12299616928074165,8.62700378298992,0.24426348265904185,8.505736270277236,0.3638262010351037,8.386173148566796,0.4817083636523742,8.268290548914008,0.597933665658084,8.152064977438288,0.7125254328648395,8.037473251282792,0.8255065747531959,7.9244923515182375,0.9368997422760167,7.813099642561579,1.0467271393208633,7.703272868835983,1.1550107349894625,7.594989895442418,1.2617723766352742,7.488228713094126,1.3670334620538442,7.382967707456166
500,4.562955985103744,40.0,0.0,43.00100519298605,99.99371318593164,0.18613648866651497,39.99554318672027,0.042701562499636136,0.0,10.79998971685397,0.12299617825884994,8.627003786201156,0.2442635035596412,8.505736255653533,0.36382621552153155,8.386173146295906,0.4817083750612035,8.268290534507075,0.5979336717354127,8.152064988147162,0.7125254379360051,8.037473255788576,0.8255065890735644,7.924492338548492,0.9368997247288792,7.813099628152116,1.046727123272106,7.703272851495238,1.1550107395374707,7.594989884817114,1.2617723664546854,7.4882287092896345,1.3670334304908627,7.382967744785721
600,4.528316760165939,40.0,0.0,43.000451352789504,100.01390109130001,0.1874066377761915,39.99516491273465,0.0427407458651116,0.0,10.800008542223265,0.12299619228868673,8.627003767939359,0.2442635169308271,8.505736243743057,0.36382623346967086,8.386173145482545,0.4817083791758922,8.268290543143712,0.5979336866376966,8.152064984977123,0.7125254412851096,8.037473237618489,0.8255065858988477,7.924492330114241,0.9368997348684164,7.813099630424742,1.04672711602152,7.703272847595577,1.1550107428813365,7.5949898763688655,1.2617723661469464,7.48822870543623,1.3670334641287223,7.382967727982002
700,4.314736053067457,40.0,0.0,43.00113907508517,99.9913780859267,0.18749229642402224,39.9942999887544,0.04276015765360435,0.0,10.799987202286692,0.12299621337781716,8.627003752511088,0.244263526622357,8.505736238941937,0.3638262349091732,8.38617312440634,0.4817083873306927,8.268290532585995,0.5979336890300463,8.152064981503239,0.7125254369085556,8.037473236534863,0.8255065957303048,7.924492337728611,0.9368997476015877,7.813099621351,1.0467271198728667,7.703272844954117,1.1550107469098865,7.594989865260455,1.2617723677984867,7.488228695220345,1.3670334432249074,7.382967721778569
800,4.269291724917624,40.0,0.0,43.000304021110296,100.00870267609413,0.18717156126557874,39.993056123086006,0.042740986881600516,0.0,10.799991844952773,0.12299622297233538,8.627003740949382,0.24426354827498176,8.505736227747933,0.363826251467246,8.3861731278801,0.4817084017950514,8.26829052289278,0.5979336986029056,8.152064961790144,0.7125254597149993,8.03747322602639,0.8255065993896639,7.924492330612603,0.9368997427134468,7.81309960797036,1.0467271203321031,7.70327282966106,1.1550107525201754,7.594989860108783,1.2617723714982938,7.4882287103964,1.3670334405691669,7.382967748303663
900,4.24652100766331,40.0,0.0,42.99992476146254,100.03663377103113,0.1879603170512554,39.99224429009993,0.042698672584944655,0.0,10.799985743035622,0.12299623767331773,8.627003727368495,0.24426354897440614,8.505736220286396,0.36382625386619116,8.386173115464679,0.48170841527811314,8.268290512579359,0.5979337078138204,8.152064961500109,0.7125254474331284,8.037473227958568,0.825506593381126,7.924492326785345,0.9368997431038518,7.813099606149673,1.0467271247761132,7.703272824314404,1.1550107382005932,7.594989850155309,1.2617723638464622,7.488228700314914,1.367033414236151,7.382967741205036
