milliseconds,IL1b,IL1Ra,Anakinra,Proinsulin,Insulin,TigB,B,f,Anakinrasc,Glucose,a1c1,rbc1,a1c2,rbc2,a1c3,rbc3,a1c4,rbc4,a1c5,rbc5,a1c6,rbc6,a1c7,rbc7,a1c8,rbc8,a1c9,rbc9,a1c10,rbc10,a1c11,rbc11,a1c12,rbc12
0,5.059418528889504,40.0,6.1873553118722455,43.00203319435789,100.06767323483567,0.18560728664489737,40.00030478504303,0.04284088099344878,1769.682504663895,10.799996831516074,0.12299517157319768,8.627003069098322,0.244263625584855,8.505733220522075,0.3638271266035813,8.386170745614635,0.4817100198652525,8.26829028395401,0.5979359113404498,8.152063395434979,0.7125280723983898,8.037471439243033,0.825509773753532,7.92449114849946,0.9369030976832453,7.813100257572684,1.0467292026691284,7.7032726278993975,1.1550154647068445,7.594984958859312,1.2617780358338362,7.48822209107006,1.3670384410878724,7.382961562142318
100,4.954188794965547,40.0,6.229531924632251,43.00260048105813,100.01638364364834,0.18693237368215979,39.998800542634804,0.042829058043511774,-1177.4151266591912,10.799962926353128,0.12299525012125405,8.627003155467426,0.24426363688193314,8.505733266881066,0.36382713272765027,8.386170714649715,0.4817100063313134,8.268290266636704,0.5979359923355065,8.152063379925535,0.7125281039572122,8.037471438681015,0.8255097582256085,7.924491136129987,0.936903146323517,7.813100252353517,1.046729172418024,7.703272631279771,1.1550154406890316,7.594985053404283,1.2617779697766494,7.488222055588623,1.367038523736461,7.382961563584882
200,4.753689278495296,40.0,7.3337410250845965,43.00253301718321,100.0978304075411,0.18550329533164095,39.99811372200553,0.04271375734864592,-282.8306536334989,10.799983239544272,0.12299521452183027,8.627003169741291,0.24426363233113466,8.505733260844647,0.36382711500121995,8.38617066803797,0.48170996296433455,8.268290216503235,0.59793593994819,8.152063392766836,0.7125281024795669,8.037471467024174,0.8255097732261245,7.924491124685708,0.9369031374142192,7.81310022789081,1.0467291846011153,7.703272604369775,1.1550153876875866,7.59498505645905,1.261777977009831,7.488222112394446,1.3670384659740227,7.382961571145565
300,4.640040644231294,40.0,-0.7722693919597008,42.999824747903524,100.09031175073554,0.18694918490557166,39.99755801763366,0.042723633574846466,-1708.9779713825078,10.800038238417518,0.12299524945347938,8.627003127569202,0.24426364577783824,8.505733292864255,0.363827172687081,8.386170665391548,0.4817100142198988,8.268290209233776,0.5979359163357287,8.152063452971534,0.7125280335424943,8.037471405897662,0.8255097744259413,7.924491143925277,0.9369030501532668,7.813100173304444,1.046729196883474,7.703272663522305,1.1550153718334772,7.59498518402219,1.2617780128362623,7.488222191961176,1.3670384664130708,7.382961553616013
400,4.532943970080475,40.0,-1.8708634767623027,43.00007278752672,99.95802160965454,0.18701343297172204,39.99668672496976,0.04277983927932686,-1100.8777663012365,10.80001849439381,0.12299534972796529,8.62700303271192,0.24426362788550715,8.505733310737215,0.36382717673807047,8.386170638272345,0.4817100146450271,8.268290169251113,0.5979360017044532,8.152063514930763,0.7125280562141346,8.037471485781536,0.8255098021214882,7.924491155647278,0.9369031219224534,7.813100158684751,1.046729267784302,7.703272591602971,1.1550154331829752,7.594985205509069,1.2617779845119004,7.488222175987327,1.3670384962100137,7.382961506368025
500,4.56206683540206,40.0,7.037251667011722,43.00126899213342,99.98650282820005,0.1870085562670908,39.99567457369461,0.042714494851073787,-1171.5735990635444,10.799978107082836,0.12299528427594812,8.627003145184169,0.2442635694213023,8.5057333663016,0.3638271251410501,8.386170659254121,0.481709958096048,8.26829018141,0.5979359008063374,8.152063402405753,0.7125280664396976,8.037471424191464,0.8255097590889299,7.9244911050528515,0.9369030929256518,7.813100107632094,1.0467292297288748,7.703272639060691,1.1550154308885698,7.59498535813985,1.261777951464702,7.488222245525303,1.3670384977780148,7.3829615772250925
600,4.430747520077092,40.0,-5.664871206065695,43.00218655996826,100.02181709503829,0.18666581307211466,39.99477602849507,0.042775827310758484,-641.0467986605925,10.800000776120049,0.12299535285528883,8.627003097004629,0.24426361225021226,8.505733336321722,0.3638271707179236,8.386170618137664,0.4817099867129193,8.268290121192987,0.5979359900047927,8.152063546959715,0.7125281035065519,8.037471478629044,0.8255097581423838,7.924491135292523,0.9369030710569872,7.813100131344777,1.046729298800797,7.703272693291129,1.1550153431870707,7.594985370835122,1.2617779575679664,7.488222245384416,1.367038468596391,7.38296152936305
700,4.440351307663943,40.0,-5.896847716004925,42.998194942476985,100.10120451303185,0.18679283291959461,39.99367281627714,0.042670549601318934,-1432.116892271695,10.79996877580705,0.12299533996922454,8.627003091878633,0.24426366700741928,8.50573339488883,0.3638271410519595,8.386170604593193,0.48170998216754574,8.268290084079673,0.5979358880300827,8.15206349965502,0.7125280282791321,8.037471463843243,0.8255097124136912,7.924491121429602,0.9369031062101196,7.813100088361793,1.046729266045138,7.703272727112431,1.155015146849774,7.594985384473219,1.2617779000330525,7.488222211341149,1.3670385325415009,7.382961563015849
800,4.255382563696508,40.0,1.2018880562957237,42.99894910695839,100.03739768962699,0.1873998485921902,39.99301802942158,0.042669118887581105,539.4065944867556,10.79999732836615,0.12299539771443437,8.627003129131433,0.24426364750540472,8.50573341125885,0.3638270948771478,8.386170640748594,0.4817100259738715,8.268290072480015,0.5979359845074018,8.152063522906351,0.7125280506119319,8.037471408582437,0.8255097801004052,7.9244910482155735,0.9369030438429005,7.813100035714255,1.0467293063662586,7.7032726005106875,1.1550151838675242,7.594985346394465,1.2617779239841582,7.488222307228988,1.3670385341851452,7.382961498643967
900,4.166725393096846,40.0,0.8025579810672004,43.001509830363304,99.95545494287038,0.18794391281757827,39.992675273635044,0.04264117603698456,-1345.9184748924188,10.799994336754354,0.12299545752739265,8.627003100821995,0.24426358544657625,8.505733378741922,0.363827178289945,8.386170632526484,0.48171005831420327,8.268290062953394,0.5979359806050658,8.15206349978208,0.7125280118837702,8.037471458697294,0.8255097270000791,7.9244910444056424,0.9369030574641636,7.813100015989669,1.0467293250598584,7.70327270177782,1.1550151030151714,7.594985537737389,1.2617778890125524,7.488222237246282,1.367038482321404,7.382961512597004
