milliseconds,T,H1,H2,M1,M2
0,100748.2014927207,1154662.9095630122,-0.20511190569899632,4178.135748026182,179.04340712911707
100,97875.34582937375,-483909.03109858156,-0.12565051993439189,638.5593350756568,-253.66879033812623
200,107378.3623459821,-2020693.9871233087,-0.12965100294927698,1269.452718657102,322.7419535296624
300,117080.25267098626,2064416.3799565318,0.21006727637681966,-3653.0036852459134,-42.70091200815459
400,134658.2702008383,572182.4185524883,-0.09145481924792725,-621.0284704815376,-285.4087789055272
500,141735.96549901282,-282570.15986323595,0.26951800189488606,496.5900277748613,-125.88498413701083
600,143537.58242658997,850050.0459752828,-0.17568863332949364,-3519.710171155788,118.82841866229833
700,164636.1669764024,1559579.039902808,-0.16816780057352618,-698.8738272358419,-107.32994469222778
800,172856.33275214978,-411478.0745534614,-0.1440740710667918,-1347.371317540908,325.86853157749545
900,193119.35523495835,2223477.9622661523,-0.20153602675254723,1459.1081999399462,-2.057153420928814
1000,197529.98997338404,691012.72191506,0.1192516315716778,-3283.845914499458,-75.78773344682058
1100,221136.73820855358,651004.3216968256,0.16006616821277464,916.5437721033499,84.61069270074525
1200,229724.20663058007,-1747963.0733003067,0.24538279172293412,-2726.1069228734796,-295.0531139862347
1300,252229.50637589066,2382391.466717028,-0.08269864508215045,-2034.0363177717759,-265.12876460347576
1400,267809.52721782314,1241689.9464363963,-0.18190783968964455,-3406.477675488659,-60.7136108605013
1500,285560.47250256914,104841.54016573823,-0.026229049516700388,1463.8293586767866,215.61884000485884
1600,303765.25771285,2028433.747140562,0.28650843498329603,-1197.521160593131,-248.10686696496424
1700,325387.37179463735,1183879.9726834719,-0.21141605689622534,-704.1493787730492,264.6690551141568
1800,350341.18848978996,2745375.827210079,-0.12868514748873866,3187.1038047184975,191.36532546868915
1900,376173.28024288756,3107344.3322652327,0.21787128943231795,668.2034808548322,311.4367381309298
2000,391124.8090569247,102260381.05206685,0.21874682023173944,762.3582311804498,-17.204425025403726
2100,390597.5774018875,98078573.70745994,0.041502615817616315,10580.655637977441,258.4951180125318
2200,408381.4813863304,97876250.48272559,0.016314276794819026,21305.389526527204,-106.14128402276799
2300,422308.01543442154,98384750.5351088,-0.10561858537032304,30809.531052435814,252.08408369087846
2400,415902.9509852125,101584883.3624421,0.2601679569163363,39605.28422762983,297.3994481972867
2500,432238.32991564757,98933779.34439272,0.02679890139087099,56426.45772336238,742.8387422287763
2600,446912.6246306408,99668994.5752411,0.09167810570959756,60245.53661381272,1053.5739372854425
2700,447036.2816691848,100636665.32862172,0.5102987688939014,69386.85920974826,1332.9534716326348
2800,461502.77552190033,102019224.22648148,0.5023840021721983,85683.9155514353,1584.8771083279755
2900,462898.3553492914,97790622.0393918,0.6044659615063275,94328.17964774962,2474.047936707169
3000,486763.2520044787,97711898.4970142,1.1500872979562031,100050.64804864416,2477.3309582257575
3100,490941.47995383665,101789014.5530777,0.956342700487071,106082.47011035329,3219.6531158958687
3200,505650.7041852608,98078871.74193826,1.7730152698238375,117980.0552486616,3595.9796082226703
3300,505702.72021492664,102197180.62173152,1.776716632206345,125893.04995433184,4134.713947498155
3400,520591.9667469191,98470920.67743383,2.629128468493627,137321.54629843522,4598.59753805954
3500,525403.1951578842,102047343.98470819,3.1492960961759358,143437.3493836939,5392.783516487004
3600,541148.7763576527,100114310.41116112,3.7254012962958583,149760.6897522813,6346.061481055571
3700,556703.3490910694,98076621.42097445,4.146922293996626,165334.13544520998,6995.222221873451
3800,559443.9870347439,101157983.79337949,4.816572506734415,169950.80007868443,8112.601865302879
3900,575582.9513448076,98620420.46576154,5.424747105838935,176014.37738807194,9100.082211349329
4000,595326.7847298915,98076470.01408845,6.727763417824275,188734.29978390917,9971.094017768033
4100,599413.773394742,101249597.97380996,7.3973712856773775,191260.43251369518,11193.613019904886
4200,617077.2713881885,98318869.58033961,8.501158315775657,200989.40839275793,12116.59311874594
4300,619559.1975901029,102204923.308531,9.84599557308799,206922.3387055527,13423.172802035473
4400,638103.9222279578,98828053.43831079,11.162176912348936,214507.70493785912,14537.047979112018
4500,659000.0282921655,100227323.17451021,12.340440723782828,221439.53254263668,15774.514130922063
4600,672267.642359493,99086851.00267427,14.002623257205894,234873.76677719015,17676.51822210919
4700,681510.096030053,99682034.27965242,15.988403937577091,243481.2138931766,18808.1887888051
4800,694201.2182106638,99611126.65628245,17.780094123209444,245120.62085926827,21209.128086379034
4900,716345.8496171306,102055514.67019121,19.65214597700485,251463.62168602535,23115.021053595898
5000,731873.3851939313,101951443.68642744,21.94048607236707,259412.87604998625,25289.75188012591
