milliseconds,T,H1,H2,M1,M2
0,91520.38673892069,457647.097618776,-0.10011417916623533,-787.5150173478603,-335.102645028989
100,109286.01346772519,-817000.4618321536,-0.24098581705262215,-1056.740684140674,-145.64691007600499
200,107316.95362805406,-1754604.1410406951,0.23922857240516884,1028.354431200888,239.22775423850732
300,122687.64116735768,1488334.045833681,-0.2299113812236485,504.73820438742086,220.23589971789772
400,137158.72793023047,-2214549.29820235,-0.2753965140824065,3531.4504956465835,-275.6362086914704
500,147016.97828099722,318737.5086028425,0.17859141975327728,-2225.103207964962,297.38542307129796
600,152689.27460128677,802684.6686157442,-0.22536304140153482,3331.067757360359,265.09391161520756
700,159705.3381783174,1272081.4216908624,0.17580733329033202,317.3860316687933,108.14010990612435
800,169906.61703683078,-773201.0525020375,-0.07714519275716042,2024.7676091769965,226.10618765843364
900,181111.40927152365,-1171984.4461350176,-0.030280776083098582,-2061.3291317013473,141.2835138501266
1000,194445.7075512649,-375220.5684356738,0.030062229506455568,4260.243846782336,214.89231681416436
1100,206056.69159149137,-2063213.2804831518,-0.20517219892692937,1924.047575620577,14.879441281674984
1200,227522.93575552464,-2256758.457961799,0.0780055399900107,1797.4374320720947,154.43064407275932
1300,236282.78193657263,1287266.8679185482,0.08782710075803991,-437.5407243062622,152.55600958601852
1400,266853.53240097966,-1849487.1109087036,0.1391054584223232,-3240.0844985818676,349.1069049178042
1500,280664.55086480966,-127421.61280355472,0.2085484584424052,-956.2983276411749,18.11935829680418
1600,309399.65310994117,1325470.2218948938,0.07208127092636753,4580.722881640781,-263.30384758674137
1700,320544.17556248355,96513.9453428781,-0.19683828303073103,4648.727281440525,14.204850419534619
1800,344168.4495825795,-538893.1341232504,0.22916318936072258,-1138.4382675049408,30.90953928633057
1900,374281.2120846098,5432109.842258457,0.28837254892677017,-2386.0676959021225,136.0578043276482
2000,397861.182599345,97754503.57336809,-0.11277614727238948,1329.751083244808,-58.29543044551349
2100,395058.61501327314,98697732.48128736,0.2494453477013081,14815.79971810945,28.72705192711362
2200,410223.20461124904,98841953.46063048,-0.052955773410354894,28293.301065813073,-36.188830434364206
2300,405357.03761864855,101766157.61845657,0.05488375858973814,32056.353023138447,223.56335475397202
2400,415327.4021364059,101216094.23831789,-0.027489060295146833,40598.098629434506,284.9664840537503
2500,433731.87434872426,101164165.43766436,0.06979463329944266,56352.09807638494,592.5382734211155
2600,440001.7882305107,100907449.60810922,0.28948530968922,60642.5653331879,1086.3500588167954
2700,442226.48279789946,101537986.49017741,0.15171054635706643,76284.57224380573,1372.4347359732885
2800,452269.3913028918,99084886.64057064,0.7213220705257093,80415.8348725286,1611.9812233334874
2900,461694.74612448126,99012275.94134009,0.7713575418193683,90514.00516464752,1978.8541040367356
3000,477899.81415888044,97717235.64330219,1.1001568342169474,102086.1664452376,2676.8283065088613
3100,490018.6918946459,98311395.80430348,0.9996400418806797,109442.24863236737,3144.348682057234
3200,491749.3588503601,100752584.52435677,1.678353144790978,119384.56283507662,3792.5237110525172
3300,516043.23771997093,102243345.12046649,1.9876481886137762,124508.69193511749,4492.653597792615
3400,513630.6396505827,99242777.11964081,2.575936974497209,135857.72469217444,4837.765296552602
3500,523643.755301736,99007196.02886672,2.696304642922813,139460.72824586663,5711.95371596899
3600,546052.4072899973,101645180.60301743,3.3173068896582443,150399.78320637404,6118.135280344869
3700,557698.6533425845,101727994.00732931,4.049592807098424,160573.82622249261,7370.47185858283
3800,570258.0330170306,98841990.67813872,4.730881063297757,168360.96926025767,7749.655147557952
3900,579242.7398851116,102093864.09042595,5.872568960938952,174862.0292409667,8850.766372736967
4000,595057.5969458853,98247501.77668524,6.711181897141982,188405.22787513252,10245.190488137398
4100,610535.2862981611,101850597.19103889,7.4556318404220425,197355.23098094997,10737.560878310185
4200,617716.9616941751,101563601.82586467,8.777362698502063,201185.35250635803,12346.74224563627
4300,632031.7106238302,98063768.08116081,9.885903605951933,208924.7029476665,13005.29932179024
4400,632118.9862297316,97804200.94353339,11.294550051173504,215559.12965759676,14392.845875375324
4500,654160.8745977209,99075288.26495078,12.436231720984553,224915.4922862394,15810.22211635101
4600,667979.5242060473,100730259.22085287,14.297614436426297,229075.33416011176,17116.98318416563
4700,688434.0645466445,99345598.80092944,15.607656960078135,242831.33648813856,18952.279078527925
4800,701557.6464765471,98592629.59837855,17.389173686387775,249621.8522086171,20629.747019733633
4900,704267.3329618108,102232943.0726413,19.44717624186778,255172.03660560652,22599.9203232196
5000,725156.2546045074,98708566.95718995,21.5160356941628,262419.16730995424,25070.297703965258
