miliseconds,species_1,species_2,species_3,species_4,species_5,species_6
0,0.004746322529269868,-0.047283119048635164,0.11146445940840624,-0.2570234867537619,100.33146919515772,1.0
100,-0.016269209611817957,0.00039929276803870976,31.577951272236312,31.493572852505352,36.39509750395947,1.0
200,-0.016227339486325792,-0.022596854908161622,43.235152056009376,43.27892740219945,13.115646860951516,1.0
300,0.0531396810873438,0.1336624859041225,47.45773543912726,47.64355830118327,5.4256563305778185,1.0
400,0.18360365326103714,0.2916182570281681,49.315258464841996,49.05433277187517,2.056470972262842,1.0
500,0.5132974403611994,0.4327371926633849,49.4010492658522,49.65362361558573,1.054294509989939,1.0
600,0.7401574262897481,0.7578968219596813,49.57850883579358,49.295773140762336,0.9423430360941343,1.0
700,0.9835573482032722,0.900658010383439,49.859927731453155,49.45680537464011,0.26567260097381085,1.0
800,1.1531703167658973,1.1215665302723692,50.13331923520253,49.44400686388115,0.1089917448879662,1.0
900,1.2504508354175843,1.2958320268308303,49.93951432342309,49.58104010096474,-0.061684231778015686,1.0
1000,1.4636655774343725,1.5132561866653638,49.969574534886874,49.78241927781726,-0.2484422083748516,1.0
1100,1.6103000515651549,1.6125804408948936,50.15459279318165,49.86199477580582,0.7240357107321684,1.0
1200,1.7081778089250277,1.6729308898753248,50.03454182537936,49.7612330205487,0.9074630677303217,1.0
1300,1.844182809724138,1.9159375849464988,49.58864549145664,49.620898619118,0.8578951365245268,1.0
1400,2.0159500040214047,2.010105331600001,50.186375001256266,49.74064735149774,0.4065585678417199,1.0
1500,2.085479372962167,2.1172481623831936,50.10782103446725,49.75398199774263,0.3541389776511275,1.0
1600,2.143669799611553,2.164668690634207,49.9589989434666,49.71296828607921,-0.2710211822698585,1.0
1700,2.285860629622831,2.293881912128868,49.66486328129544,49.68380893507233,-0.17689121073869546,1.0
1800,2.402583750386817,2.4379271299267407,50.184779497071624,50.12191458157751,0.6592495628641822,1.0
1900,2.5316565156745074,2.4818191605730653,49.86760385534088,49.99717443005315,-0.4259911116384323,1.0
2000,2.603038625952641,2.5132151915644707,49.83342406889149,49.77824229783554,0.7123820544863196,1.0
2100,2.659069335149642,2.6288471243111142,50.14667299923684,49.77785973838066,-0.007549002227594137,1.0
2200,2.698420938281089,2.74550967402355,49.56131406647391,50.14024467984967,-0.2547974600359848,1.0
2300,2.8523960765545002,2.7524352599274033,49.58074586588206,49.61460107551215,-0.39340723399012745,1.0
2400,2.8569323385789356,2.8631876879731166,50.03949762162075,50.235689097882464,0.0999263565888812,1.0
2500,2.9139897262654957,2.947978056882655,50.0391974824239,49.81824595213586,-0.34476847637097585,1.0
2600,3.0023626797446923,2.98131741076455,50.24437907886638,50.08878828074967,-0.20774750313645732,1.0
2700,3.0870389623817722,3.0498266019371743,50.21644851843478,49.986773248087495,-0.00047437948238879257,1.0
2800,3.1275271011440537,3.146979477242683,49.8655719944359,49.83890836616194,0.37164962948891095,1.0
2900,3.172595375286426,3.2716663883882253,49.66685269909462,49.685872155072886,-0.4425455383180433,1.0
3000,3.315408842699961,3.2903502439510186,49.72147675786164,50.1110179324891,0.6906321324455859,1.0
3100,3.357440829473728,3.3498488471773156,50.0018427864047,49.921443738031954,-0.30172910481631077,1.0
3200,3.37717547136805,3.4168075244863516,50.292116432214065,49.84507924472928,-0.2106132304363726,1.0
3300,3.458203840691536,3.5064815522684687,50.16038656122238,49.59663839130753,-0.44352927634520656,1.0
3400,3.497027475796266,3.4781058785893046,49.83900981739919,49.89460060201207,0.06664633235261125,1.0
3500,3.580480649895309,3.587937217885761,49.74874439061971,50.26419122171532,0.5485612048624794,1.0
3600,3.579958123620597,3.686868057628014,50.12877318383492,50.23359505151748,0.7676650087910258,1.0
3700,3.706235773002086,3.7173077317091145,49.834987392785244,50.28278599646064,-0.1707314668007838,1.0
3800,3.805188725066293,3.766730970025853,49.667239708380926,49.90643383504012,-0.48310779557843614,1.0
3900,3.8129457679429226,3.827336441239614,49.78808653280368,50.10804174996745,0.8658921954868525,1.0
4000,3.8053699959621823,3.885706865556118,50.219098763924784,49.64711972845172,-0.2512569060055211,1.0
4100,3.9545616467628366,3.948451018751007,49.85724291801593,49.59801608356042,0.3509663198687183,1.0
4200,3.96412846188817,3.9272921661965388,49.68351963592613,49.89476610824428,-0.24199095157483438,1.0
4300,4.017693685709588,4.039330373831664,49.90975847301238,50.16767202438712,0.17181004119688154,1.0
4400,4.083517165355703,4.023922955545463,49.99260652654629,49.65697702910172,-0.06135138460124162,1.0
4500,4.11893833798003,4.1128958901424655,49.913396880590405,49.63846297937748,0.1436769502462305,1.0
4600,4.138130416590861,4.190891259034638,50.1684066177396,49.94158296537311,-0.03277692200056863,1.0
4700,4.2048687955897,4.2366475448556,49.63003142093426,49.793761943184826,-0.3671608684526036,1.0
4800,4.222059844244032,4.2483662037686445,50.16795522736748,50.265128781374116,-0.40443486653800637,1.0
4900,4.242364298655371,4.260825800164177,50.04814024285924,50.27823430309801,0.43748972509934636,1.0
5000,4.256433040055237,4.257424328850347,49.91740772502842,50.272379459417536,0.5873352354421763,1.0
