milliseconds,species_1,species_2,species_3,species_4,species_5,species_6
0,-0.009493773305579115,-0.062412567876123745,0.09153172072626359,0.27878827336932405,100.62774517229202,1.0
100,-0.0014111923752355773,-0.04601246209668294,31.351659179932764,31.468234100295305,36.18664955692183,1.0
200,0.07966245829411944,0.09961343149690724,42.96113085893199,42.9610807709658,13.38019638025814,1.0
300,0.15109681535118882,0.05013530666318297,47.1535963347791,47.626252941490264,5.221016620069544,1.0
400,0.29528106125578846,0.24411392427510645,49.298427713071284,49.135240493576,1.614363855343023,1.0
500,0.4868156055896498,0.43917181462300187,49.81451732237864,49.210485254184626,1.3769963637585532,1.0
600,0.6786526144378463,0.6763952552757679,49.46900741301288,49.53360499275538,0.13951229969557777,1.0
700,0.907337880811879,0.9015139946427504,49.62016918204993,49.771818034959274,0.252957845183258,1.0
800,1.1701877959811784,1.152809129652219,49.93974423162866,49.62103012166965,0.061850447529071984,1.0
900,1.3054195215599744,1.269291226594654,50.053345061617144,49.4830780338512,1.053826602397116,1.0
1000,1.507651023143328,1.392438710975227,49.63523888457238,49.56471797877951,-0.28675622857235755,1.0
1100,1.6380539365504339,1.5750919739800584,49.75069307753,50.05625165927679,0.28992014396372534,1.0
1200,1.6959558407175974,1.7027010159752207,49.95950392162044,49.680603745859244,-0.3085203938472264,1.0
1300,1.8841036136466691,1.8353026331627942,50.13319855923126,49.62098363418621,0.9274759601352749,1.0
1400,2.0297541455520944,2.006012593751845,49.52348212813721,50.081614285730566,0.9019789329209504,1.0
1500,2.081276629736811,2.1201929454720725,49.99600027250186,49.93868429511441,0.3609080210824508,1.0
1600,2.1877992310068866,2.2459149289802416,49.972153681158964,49.52699699935101,-0.48497210055478923,1.0
1700,2.2410968123073807,2.235366822222285,50.1483365516577,50.1409327689314,0.5289078682311315,1.0
1800,2.3974779933351362,2.3398743938635223,49.94931992898673,49.669157588119305,0.3758574850251023,1.0
1900,2.4743880213104936,2.4283289653070677,49.638916623082146,49.61038955046949,0.6693293209958212,1.0
2000,2.5469418072552616,2.542769309558951,49.90180007281307,49.59743964666651,0.42224746916128586,1.0
2100,2.6596674276100987,2.6618761986604937,49.78766731756146,49.88019803746054,0.5246654634356546,1.0
2200,2.7376792409607256,2.670845924625246,49.76364047006558,49.72589908314773,0.5527135481859169,1.0
2300,2.750718788633977,2.7807999105330157,50.016633318755446,50.21316926405273,-0.2608772868760435,1.0
2400,2.869057923458677,2.8272760639587067,49.690104838980766,49.78163594421011,0.5420860499733138,1.0
2500,2.8976295724058,2.9615803929811375,50.18509587739016,50.133758906860685,0.1948953957591116,1.0
2600,2.9547363299262246,3.006771873861265,49.90539441827556,50.281604906948246,0.6845322395983334,1.0
2700,3.0725827630008777,3.106211581642864,49.5889183723853,49.88467414993756,0.11133612327505567,1.0
2800,3.180017000595189,3.1257884466206876,50.13668021738581,49.692500427981386,-0.21068943176358917,1.0
2900,3.2839123355170243,3.2733474049359867,49.65741559834631,49.98478309167951,-0.20627052198171847,1.0
3000,3.251696254855173,3.2260268191390034,49.55921223464875,50.24710014197527,-0.2258340362237364,1.0
3100,3.3703149884553825,3.397333234491125,50.038496734279356,49.56425479712539,0.5485236024250357,1.0
3200,3.4509327997037755,3.356204797531023,49.97727615496796,49.57007554047307,0.22034136365718782,1.0
3300,3.5239459606732404,3.413498582563069,49.781818890568985,49.78930069995042,-0.3510656149400072,1.0
3400,3.4850474646491065,3.469433738375802,49.78047742149359,49.8234059158506,-0.34352779698794866,1.0
3500,3.5180191281808018,3.6449861377222628,49.879500526956676,49.56217053676243,0.8698086853888723,1.0
3600,3.6697869713202036,3.5970185067120224,49.61268460798898,50.156003620528274,-0.3767216832179605,1.0
3700,3.6689983894082707,3.6486289591761887,49.8117053776559,50.06080429417201,0.658073396722046,1.0
3800,3.7418796968280867,3.8053780976924796,49.70266248563498,49.775900296839495,0.08150001156982484,1.0
3900,3.7724176169657073,3.760046104341831,50.14382555479834,49.856414026475484,0.06437470825364379,1.0
4000,3.7860917821477216,3.854867851344505,49.580415956283204,49.717503196182555,0.39842694751699603,1.0
4100,3.8953260627049477,3.8537179619648665,49.83492509912857,50.123930761119475,-0.16095915498933752,1.0
4200,3.9888473174032804,3.8845706746364184,49.801032664259395,49.566786257987495,-0.6053931881114019,1.0
4300,3.9537735268896257,3.9643085827290188,50.18139503713913,50.210251814793274,0.7021778897261265,1.0
4400,4.001257063982902,3.9815149555255265,49.731136337725886,49.675136698938445,-0.22825239505802247,1.0
4500,4.050002864288098,4.110701789390373,49.66262950404646,49.89093057865952,-0.16330278854855357,1.0
4600,4.0939585325181245,4.146069625483763,49.84498480962719,49.80292074964028,0.3859544764613374,1.0
4700,4.145057085957712,4.2121610931401605,50.1654113683846,50.05629603983907,0.026149003725682574,1.0
4800,4.193379832728926,4.160742998930947,49.853198015123716,50.08527237065063,0.7016896692011425,1.0
4900,4.295864751680725,4.294944018513708,49.59283578937584,49.9703886381701,-0.32525258384475664,1.0
5000,4.301477623726356,4.304741531341173,50.04790057269131,49.701708206903845,0.5638037060774239,1.0
