miliseconds,species_1,species_2,species_3,species_4,species_5,species_6
0,-0.03500170435129193,-0.030862860248185943,-0.32208475623604543,0.14149678948338681,100.16173710065236,1.0
100,-0.02656567193334366,0.048166058915826725,31.871851485885806,31.40159039483285,36.10293347882899,1.0
200,0.023222089394584193,0.01012269510605527,43.49439298331925,43.099390036626374,13.677611101786837,1.0
300,0.05689274714632948,0.05488235877009129,47.60494970859954,47.179761900065856,4.983359759763032,1.0
400,0.19707793083054254,0.2014754694468079,48.78937285604066,48.75838622082857,1.5155094390338948,1.0
500,0.4406869047293444,0.5046966222673824,49.166950597173546,49.26701822430167,0.45610873753833947,1.0
600,0.7232427584923284,0.7332557752372697,49.749579232684745,49.694656771696216,-0.0018860799623584557,1.0
700,0.996058220548621,0.900596221242181,50.07365659333348,49.42073897675993,0.8552010898250095,1.0
800,1.105231084644007,1.0958758497628172,49.91854796620526,49.65607895791626,0.054979161662358056,1.0
900,1.3519313396441555,1.259554530754574,49.68784462779447,49.758113514856774,0.21749533909364832,1.0
1000,1.3918721413952706,1.4852268737865666,49.956873217761036,49.77594245763188,0.5654143820000319,1.0
1100,1.5513743017050015,1.5724561859254218,49.94745393390416,49.94321659689433,0.2959260040651913,1.0
1200,1.719157427477937,1.7231471267064844,49.61689884026966,49.716013034508734,0.22809781716452565,1.0
1300,1.849679897951995,1.791682881048862,49.804697688296734,49.765907589747485,0.7492539466998215,1.0
1400,2.007135521175707,1.9654676941365083,50.12367832397854,50.210963917262355,0.03457835580806734,1.0
1500,2.078526837891952,2.0788649479210184,50.10203350866429,50.0112700469011,0.20137075663055307,1.0
1600,2.2176597431383183,2.202257073892697,50.139604829609894,49.63111998368986,0.19909615375483788,1.0
1700,2.335205329736138,2.273366532616896,49.85117053658844,49.649131198559814,-0.20263755766849834,1.0
1800,2.380188340060279,2.394782011007283,49.81188728132603,49.832366721434454,-0.019947909450643425,1.0
1900,2.4142218995835436,2.49557742594227,49.837899107788346,49.690688622918515,0.21273970580025575,1.0
2000,2.5151824781863255,2.5899430772656373,49.87908761065812,50.12160782326324,0.7046496697159843,1.0
2100,2.6666451165739264,2.645932615542854,49.81009671200274,49.79840317916169,0.3368305135535458,1.0
2200,2.724256696361323,2.757519985182857,49.819434463016265,49.6500180352021,0.7424218647519156,1.0
2300,2.846494596612378,2.8253421332860875,49.54213774222559,49.955587560169015,-0.16737361095239908,1.0
2400,2.867166597233791,2.878445069353134,49.64434577255938,49.709916876726886,-0.15881700218662975,1.0
2500,2.9975004065494915,2.9098563905684283,49.871534226404926,49.595927199391284,0.2389334061039305,1.0
2600,3.06131103330616,2.9765657137968096,50.05533424871165,50.10196840391922,-0.08652561033006642,1.0
2700,3.1140228352617894,3.1139554236240494,50.106523520361115,49.918452629680424,0.6299118101261533,1.0
2800,3.0995081298760025,3.0990838685113147,50.13002754428308,50.257840468064124,0.09979317583206149,1.0
2900,3.179673631680638,3.175424996357328,50.16022043974366,50.25233689788791,-0.06512110276455604,1.0
3000,3.2555870953230928,3.3424609223756963,50.10743715334592,49.836792737843595,0.6177246329305303,1.0
3100,3.4097318692122145,3.341879618941963,50.11443452369301,50.02155887449044,-0.09234107837234087,1.0
3200,3.3511099225245538,3.4229516418552843,49.857501833402324,49.643010916815186,-0.526059801130687,1.0
3300,3.439369835404937,3.495521837842254,49.864099792516825,49.90215776513112,-0.4783117923676744,1.0
3400,3.5231142379942586,3.4753810033235744,50.078045071443874,49.57739374322904,0.8549425860436611,1.0
3500,3.604662219269442,3.5836147489147803,50.222377121812656,50.121783374741526,0.700523486639191,1.0
3600,3.63040203371092,3.6949365476077807,49.66230654646867,49.693425852888666,0.4386954241398593,1.0
3700,3.6305409274127842,3.6974529277773973,50.03186308823985,49.570862668442274,0.6878470342832947,1.0
3800,3.755261183278424,3.715362223283218,49.939247979528425,50.141250101441855,0.11081474395544293,1.0
3900,3.8343774606406194,3.782406301005217,50.21065937832124,50.26132536101612,0.02572279009030891,1.0
4000,3.8404092031380372,3.9015210414851405,49.973663196369706,49.7735236942348,0.5076726900456805,1.0
4100,3.888996394130629,3.9095854671917127,49.66929480413367,49.84910937458616,-0.057778929194736844,1.0
4200,3.9346542225916084,3.984744056710361,50.12984122830522,49.93319157886466,0.8232668484168431,1.0
4300,4.034883369732725,3.9625578849907614,49.767340967549366,49.948604495500774,-0.1934814802931893,1.0
4400,4.09896937298467,4.041316006567083,50.08369313725285,50.22231791313242,-0.2286620977422978,1.0
4500,4.06776126967954,4.042692689005711,49.73828997836382,50.02672488722442,-0.5719863345222129,1.0
4600,4.192143409775049,4.136154351321483,49.59867132809768,50.27007753060252,-0.4170187696358806,1.0
4700,4.14950828186383,4.234684822979734,50.10089188477293,50.26505030109901,0.4160695036891889,1.0
4800,4.213298159895755,4.190183210087346,50.20007594418685,49.7231567465562,-0.5729440025624717,1.0
4900,4.2836567132327055,4.284670092869722,49.89741622122338,50.215701123610984,-0.35181564330751414,1.0
5000,4.326353420675039,4.319165613134081,49.95654087252119,50.008488330992755,0.2802583805211824,1.0
