miliseconds,UbE,UbE2,Wee1,Cdc25,G2K,R,G1K,IE,PG2,G1R,G2R,PG2R,SPF,MPF,Rum1Total,Cdc13Total,Cig2Total,Mass
1000,0.023979755334289962,7.508143116078185e-05,0.2103900369867124,0.00015524246182074242,0.0004964195120834829,0.3770324326164135,0.0004959395439924057,1.9609788587252235e-05,1.7578734880482168e-06,0.0012638961126788344,0.014597520896431996,2.2328443542268682e-05,0.0006122059676696629,0.0004916111842572236,0.3933863759643495,0.013810193373895796,0.001704168237079118,0.24668117597206463
1100,0.017731802440727543,7.621627383764039e-05,0.24643498899286667,0.0001586144372793577,0.0005045038754542917,0.3758570118390054,0.0005166209014982679,1.9569584532021543e-05,1.5420308879584268e-06,0.0014297089929738223,0.014500476199254519,2.7824628662840132e-05,0.0006389634406826279,0.0005090753001359991,0.3917749405367481,0.016642899022610375,0.0018066480240597708,0.24558836992933697
1200,0.01300790583934076,8.042357236914142e-05,0.2674750096778448,0.00016756375846222255,0.0005323462681908516,0.37231295175985807,0.0005395367438855496,2.0004443155954756e-05,1.914877676598916e-06,0.0016191830381943081,0.016411373194413388,2.898127860147484e-05,0.0006612848482468275,0.0005255091545867871,0.39064264846942337,0.017597799085314513,0.0020759927496373015,0.24572086533430665
1300,0.007637417799347752,8.270047415840882e-05,0.30076220102275997,0.0001678423916144508,0.0005423470636503712,0.37020518262438895,0.0005516141481921544,2.089167082395396e-05,1.9666765742490883e-06,0.0016516426709235453,0.018390775236087314,3.586325394857121e-05,0.0006752828962292781,0.000538504669850575,0.38893929102845193,0.01931092291232593,0.002295635485077757,0.24428928827950452
1400,0.0027961508692575256,8.535639850873251e-05,0.29842847771357467,0.00018246127242369802,0.0005583284624422212,0.3674305654835017,0.0005737099222656465,2.105613092133169e-05,2.4671841284040897e-06,0.0018843005282895636,0.01987466537034258,4.538328861667194e-05,0.000688750117951928,0.0005575438923235796,0.3880126675918626,0.019947404009910158,0.002394791625177177,0.24882935991422148
1500,0.0027964771182949315,8.853124367856022e-05,0.34302509839119877,0.0001863569912597991,0.0005815283298879951,0.3629301874643082,0.0005829310317275843,2.21029154644989e-05,2.4263975791834262e-06,0.0019785534169119877,0.020732040932867804,5.319259748420451e-05,0.0007068764141377012,0.0005630408548886708,0.38647023276779546,0.020864691594088308,0.00251703397002519,0.24593554353704966
1600,-3.6424917624997433e-06,8.800284991014166e-05,0.3518069824312733,0.00018925036991497907,0.0005765624320705472,0.36016939990628977,0.000614416910788601,2.2667295728948916e-05,2.804399607018066e-06,0.0022725041899197673,0.02273873419724394,6.467118668100761e-05,0.0007416260979127014,0.0005830570949894331,0.3846438702317887,0.02326137515772108,0.002848401688200176,0.24600987002202634
1700,0.0013116672320197362,9.282911800571253e-05,0.38314105839121765,0.00019227794833676817,0.000592193863596389,0.3584387350448405,0.0006194365020816668,2.3434827804992864e-05,3.1247340304562474e-06,0.0023663139798796567,0.024366665206495906,8.094236070086711e-05,0.0007618196170957234,0.0006022477780953989,0.3830721965235401,0.02397494770352735,0.0029039206660553063,0.24573006500678804
1800,0.0012675565908405312,9.327308471496768e-05,0.39805562104947845,0.00020429653978896087,0.0006275377806782082,0.3551840977789699,0.0006476869167751809,2.358837703417724e-05,3.2735732200426444e-06,0.0024430142936657266,0.025489931631891585,7.82448376132412e-05,0.0007864842506357459,0.0006277483186505198,0.3812196927354713,0.025178922146816638,0.0030534134447171863,0.2453835613603923
1900,0.0011584055822436413,9.563598980012133e-05,0.4205306627742864,0.00020465917418304905,0.0006307919868706035,0.3507476510905985,0.0006460431620111382,2.4717833206494672e-05,3.906779559197608e-06,0.0027106521149420377,0.026495233896483953,8.908452646418044e-05,0.0007907983678195413,0.0006457170807871161,0.37960773957463917,0.0274394357373889,0.0032851929611512,0.24755058316349293
2000,-0.0013205121981373562,9.987203865519746e-05,0.4286285975176602,0.0002114603172458935,0.0006593137724020354,0.3474617802330296,0.0006705228581813526,2.5660650541164237e-05,4.213463272527365e-06,0.0027821680221769333,0.026572933877395444,0.00010674732875219745,0.0008179964397377599,0.000647247832094276,0.3774689438313453,0.029030659936928556,0.0035824137528100795,0.2471834235502188
2100,-0.0013649194694160774,0.00010321049059890136,0.4760681433560422,0.0002159240797172679,0.0006681231012244992,0.34375902362845784,0.0006849931590483012,2.597282334008352e-05,4.4545211010215905e-06,0.0029965268758021407,0.029233508170645416,0.00012146129494048204,0.0008510053974893345,0.000670736934282449,0.37550822142257834,0.028966573212925804,0.0037420316368048097,0.24528021275870215
2200,0.0005996100365989693,0.00010599501477632421,0.47696269697027405,0.00022288528680302133,0.0006783400678386141,0.3406647864965705,0.000718957593402915,2.638945616579916e-05,4.938596169727957e-06,0.0030578327576548285,0.0299499771426795,0.00011821671448348524,0.0008683645134819622,0.0006818406200980457,0.3734006407342484,0.03150637838038338,0.003691526597858678,0.248911614431584
2300,-0.0001280476756263353,0.00010899032581327599,0.5130967365557746,0.0002341944018516179,0.0007066259036699748,0.3365396692708866,0.0007383835698464899,2.7581158958492093e-05,5.301304073440015e-06,0.003328167540569959,0.031951088441357134,0.00014319791704233336,0.0008743189192323345,0.0007132866865250581,0.3716990336332693,0.031615421561170864,0.004088887297903048,0.2482825178413915
2400,0.0002859190478982221,0.00011106941958956228,0.5342471622281194,0.00024079825614905883,0.0007295171822043733,0.33279769023290173,0.000759061466409828,2.794701351371669e-05,5.48999417290106e-06,0.0033748765612964583,0.03349449874682945,0.00014478923140395433,0.0009230732387969541,0.0007281384287655379,0.36915612716270346,0.03398059615288773,0.0041933055996009475,0.25008368912220924
2500,0.0010612111512729202,0.00011223952517063777,0.5457074929269514,0.00024225801885811464,0.0007487081447550447,0.32966141780490615,0.0007837045918602789,2.8636040320115764e-05,5.8538359228024556e-06,0.0034395378045724793,0.03339115289292657,0.00015466866370086998,0.0009303124121558077,0.0007387861782978385,0.3672946107961916,0.03554762981617897,0.004348551605171259,0.24614901222064917
2600,0.0012160145308464866,0.00011537292434835642,0.571956757126038,0.00024802549922403583,0.0007645734065745824,0.3260366150277542,0.0007939419365423006,2.9445141303801695e-05,6.263445658003996e-06,0.0036232309863715303,0.03449599015136054,0.00018306905019222508,0.0009727840222215099,0.0007539968659851145,0.3644730574995902,0.03595781469633053,0.004512873091271304,0.24968143261603387
2700,-0.0013854880939123497,0.00011838940046834118,0.593598245913746,0.0002593976086151777,0.0007778681640758204,0.3213374535337641,0.0008115765456645337,3.0211869431724324e-05,6.792368663242385e-06,0.0037722341873649484,0.0366986682087213,0.00020069821029864018,0.0009719644538749557,0.0007840118153791026,0.36229864074595874,0.03802440127056723,0.0047443159117858055,0.2480170851331816
2800,0.00037249280253667544,0.00012067202652215092,0.6004452419492711,0.0002609482985508761,0.0007999048481585747,0.3172663607818795,0.0008364355192956768,3.103010414305009e-05,7.451257989895897e-06,0.003998183240409982,0.03688117420881597,0.00020934705666753015,0.0010057914158758164,0.0008030464302298354,0.3599898701985967,0.03807815433855436,0.004831111182369627,0.24957756837599981
2900,0.00022264136467479667,0.0001252268688690738,0.6395777196503555,0.00026760524589779987,0.0008146533152584367,0.31249775549663034,0.0008522369825312206,3.20769810898667e-05,8.053746032077966e-06,0.004136612951308976,0.038479836914716486,0.0002203213184931391,0.0010283675168183631,0.000814449192461506,0.35698919578970945,0.04057625911326309,0.0051137952238063614,0.2469308249801185
3000,-0.00024044283247953634,0.00012816462160885047,0.6442308157401673,0.0002800522453223757,0.0008542920711064198,0.30917893766805304,0.0008838586041792749,3.253666536348132e-05,8.428461970244407e-06,0.004191561243719491,0.04030623484036216,0.0002372687518818739,0.0010742865949853856,0.0008498092885014202,0.35418482936392104,0.04164627707264907,0.005303954510752069,0.24906642874327906
3100,-3.674653247217278e-05,0.00013054985119852382,0.6763524364516342,0.00028418005998420335,0.0008716947313910751,0.304246776453635,0.0008892261005820581,3.362363595808745e-05,9.283044121663745e-06,0.004404904866595951,0.04135276005973927,0.00026556378424054324,0.0010957769695359744,0.0008571376446005384,0.3516991288554754,0.04243802735332348,0.005312568872852788,0.24690165901174463
3200,-6.088624823192317e-05,0.00013674121350666367,0.6918289413302626,0.00029715256855017115,0.0008935663446841172,0.3012777873182277,0.0009139645608193944,3.441075787943423e-05,9.997167243053632e-06,0.00456734681620813,0.04325581650545759,0.0002755833384905299,0.0011194126995502105,0.0008908354548475234,0.34861280539508255,0.04389539202283913,0.005599786361845239,0.2489409903997468
3300,0.0008201682732009758,0.0001410800163775882,0.6877258683640652,0.00029708510488804496,0.0009109975325717396,0.29693959304738154,0.0009631463811486137,3.561723152522662e-05,1.051423945560602e-05,0.004689220262037355,0.0439879404247975,0.00030274550175090844,0.0011434281334087326,0.0009070798077564407,0.3453932400855513,0.044196850710545375,0.005669991737197064,0.24701866996875127
3400,-0.001001572141694005,0.00014170219502347277,0.7080924243515377,0.0003126046435254315,0.0009450882349758099,0.29368451678610835,0.0009650094846294978,3.6475819773982786e-05,1.1403861592570764e-05,0.004924522042931241,0.04442878168735536,0.0003214230385115151,0.00117876692602749,0.0009394803315028873,0.342730972542036,0.0453670108266028,0.005803716609738264,0.24966648298673216
3500,-0.00036132059992587703,0.000146700119465304,0.7469547694719352,0.0003151260328559876,0.0009631450793459323,0.28732782138327867,0.0010152482500941059,3.7117626671003966e-05,1.187867447700427e-05,0.0050714812652647495,0.046868379242023625,0.00033766168693463066,0.0012136380717972248,0.0009641789328388723,0.3391787807596962,0.047193580963321775,0.006143898955417329,0.24960730709722115
3600,-0.0011456013609734816,0.00015237252438496344,0.7510261840076681,0.0003271654071248553,0.0010006394274065366,0.2836439403511708,0.0010330045964789178,3.8231774182106674e-05,1.2863485402190607e-05,0.005134655578449109,0.04801540005269071,0.0003690497907664424,0.0012413807195138138,0.0009871090198437997,0.3358906364360082,0.04793947424144108,0.006257897059800397,0.24956830847026146
3700,1.4112933379807094e-05,0.00015520147570910716,0.7628009725649512,0.00033255604641349573,0.0010166247698216741,0.2787639902358133,0.0010617392225133438,3.928903749315964e-05,1.369045823416003e-05,0.0054088975562609255,0.04941904739170558,0.00039921421852103607,0.0012768721198248914,0.0010097736921908806,0.3325280620077707,0.04987637720477226,0.006458682399825423,0.248624212830334
3800,0.0011706379470222048,0.00015813791564858528,0.7980797173696164,0.00034893150833682546,0.0010583326209201301,0.2744127347969911,0.0010984062432389072,4.081116033091049e-05,1.473880604273569e-05,0.005550362621478761,0.048979223079999315,0.0004097844815874985,0.00131215119483352,0.0010526962188121373,0.3291706309212512,0.051322231040307274,0.006606029080615976,0.25050019881361507
3900,0.0013481213623614918,0.00016483897357528012,0.8078580975109194,0.00035781279926033434,0.001084034488369704,0.26829895282708227,0.0011092264448445243,4.189741178374102e-05,1.592922007376075e-05,0.005555680009302604,0.05039659889880483,0.00044799415357953625,0.001360339985204067,0.0010784167849854252,0.32524267570596993,0.05190113588915714,0.006811227447260169,0.25101724712962264
4000,0.0009097206451697582,0.00016939753701961148,0.8378623746530787,0.0003686517422444362,0.0011055870200649175,0.2630177892163376,0.0011643468711578012,4.298481929037283e-05,1.6985215335960886e-05,0.005666980818153713,0.05185953017041295,0.00048276344308419194,0.0013906627390200983,0.001117481528869209,0.3213296069242209,0.054378612762548205,0.006937531227742026,0.250870908681111
4100,0.0002479196971253858,0.0001758525454645504,0.827435511123577,0.00037162899127383254,0.0011421172255154897,0.2587261832691547,0.001181100937742115,4.464954893499785e-05,1.862075415778324e-05,0.005929257480452631,0.053304657565669204,0.000509319254839222,0.0014431947508216747,0.0011486099578782792,0.3175495983123652,0.055529744325367614,0.007089331766644524,0.2495521800506454
4200,-0.0012382541202352404,0.00018103970979612785,0.8437719629087024,0.0003832976839063885,0.0011824049430745483,0.25337075924769226,0.0012142643942231396,4.580858790617873e-05,1.968600013136674e-05,0.005904152152951418,0.05421046459151846,0.0005387243008710972,0.0014958459952520197,0.0011879312174662893,0.31363952165168363,0.05604505844083195,0.007313557793046804,0.2484202689608594
4300,0.000137937919355459,0.00018465724452975277,0.8663032395650743,0.00039703721171475894,0.0012293346976322735,0.24621354532617665,0.001242531144982666,4.685976736462287e-05,2.126792748936008e-05,0.006158834457795331,0.055423072116285846,0.00057337270192797,0.0015475391923232271,0.0012297126511606963,0.30929591074492757,0.05796708137543445,0.007459727354760261,0.25251831078090115
4400,6.328116299375103e-05,0.00018998604114198498,0.8918613763324941,0.0004111144192148049,0.0012703216157469942,0.24243509924536738,0.001287187957824281,4.9028969871492904e-05,2.276844926241023e-05,0.006183260393432875,0.05699603187392582,0.0005938917218304511,0.0015980299233881697,0.0012545919918532842,0.30454792040778383,0.05831501715270341,0.00748384214825656,0.2499103106771149
4500,6.513997182275653e-05,0.0001962976610084354,0.9027397663069526,0.00042039860484634396,0.0013084842058068242,0.23432869155737948,0.0013295285297311686,5.039486423877683e-05,2.437041950688496e-05,0.0062992167298058545,0.056869778387689175,0.0006366054724151012,0.0016257703953927547,0.0013037156492291446,0.29980640657658036,0.05918093462976831,0.0077357191013131986,0.24973809583971357
4600,-0.00020487062629721484,0.00020550690914723877,0.9174062430866854,0.0004353625398755418,0.0013499481060371711,0.2297609724178738,0.001384693841383899,5.203225383587428e-05,2.619301620155429e-05,0.006430486376453466,0.05934652280534823,0.000678557337394293,0.0016840978486607316,0.0013612058506096653,0.29489720346425224,0.05992060178837388,0.007972491826582512,0.25212198783590895
4700,-0.00026767744796135043,0.00021017575727402157,0.9093456299129448,0.0004524274266187991,0.0013966708649015642,0.22375530765509924,0.0014056379120940593,5.368072098597694e-05,2.8252796518395904e-05,0.006592115388732816,0.05899155230949529,0.0007067239697850158,0.0017592833114211867,0.0014053850355748958,0.2898253227518783,0.06175828955475583,0.0080734767570475,0.2517462499718431
4800,0.00042140291244830737,0.0002172903849366924,0.9412844295601992,0.00046629455054139895,0.0014612866847760599,0.21578576375048222,0.0014666543502263323,5.6014973772735836e-05,3.057139560565353e-05,0.006722019302847137,0.06073063101162603,0.0007549575241889882,0.0018170105278044646,0.0014548299189901298,0.28499947670568887,0.06231717485550204,0.008202483920005966,0.2526646581455934
4900,0.0007730722556008023,0.0002279280034207855,0.9528325840025864,0.0004845454335825206,0.0015147016103717063,0.21073099749474233,0.001512116207817119,5.7531459574295823e-05,3.332591826158966e-05,0.006833081074916803,0.06118351611152184,0.0007836647148083179,0.001883755296647075,0.0015033563904856548,0.2790570431179734,0.06339448044167113,0.008421017523303247,0.25264141931783196
5000,-0.0008883459084139621,0.00023449874430952992,0.9546027374425697,0.0005000566979616543,0.0015747473691896747,0.20322682309001747,0.0015574430962723806,6.01859707217651e-05,3.6110479502151436e-05,0.00711738019249879,0.06278588897632167,0.000837774155593292,0.001960964144903797,0.0015671013637098751,0.2735196712227986,0.064643889626216,0.008539296924499505,0.25308013345145397
