milliseconds,UbE,UbE2,Wee1,Cdc25,G2K,R,G1K,IE,PG2,G1R,G2R,PG2R,SPF,MPF,Rum1Total,Cdc13Total,Cig2Total,Mass
2400,-9.727502492528301e-05,0.004125599878906774,0.5062332125558917,0.00819103051780615,0.026238285228700555,0.0033770791256717133,0.0036303830491517704,0.001142853877504786,0.003990096208673285,0.0002897015450962075,0.004376025004919235,1.0438692058191398e-05,0.027366982410006017,0.026042588131967796,0.00853488012527714,0.034197778766427045,0.0039139983631209085,0.24754146540289254
2500,0.00011625352992429008,0.004355332245143275,0.512774340583446,0.008870638522138846,0.027495389112569074,-0.003326077942221591,0.0038485843959975338,0.0011606809688867066,0.0041480934605905165,0.00025879911903661665,0.0042545892616787095,1.1042660031872943e-05,0.028750977000038834,0.02753286458098044,0.009537245736520709,0.0361670438039061,0.00410402308135144,0.2471102691751462
2600,0.0007958204271600247,0.0046527610850708246,0.5505615423601526,0.009124532052250063,0.027952987260978637,-0.005105362754190581,0.004118336169528118,0.0012520719991057933,0.0047642273224676535,0.00026779543761575145,0.004103518769426212,1.0516853895455697e-05,0.030066655112578465,0.028965570886242863,0.0018570113027457356,0.03711429859711186,0.004315810651638676,0.24952648121394513
2700,-0.0006881994762523204,0.004888009262408447,0.5566847247521912,0.009475824158341395,0.029095768138842366,-0.0013475120172334175,0.004075900391168772,0.0012618793646214756,0.005526109003466435,0.0002611080929112429,0.003922816891204629,1.077143107710691e-05,0.030905601801053843,0.029512471597695593,0.0010653865210078482,0.03911074751692242,0.00435108871347528,0.24985720713388848
2800,-0.00043727506967777233,0.005077499687262282,0.5820276929569608,0.010454167951689936,0.030629140640310193,0.0009615941732066125,0.004237498568734374,0.001300156879374417,0.0059252807283029195,0.00025479050507649323,0.003817531199623171,1.0080821194199966e-05,0.032528370103290676,0.03137774294796662,0.0027677258100966065,0.0402452204477067,0.004642175036234336,0.2474537408640156
2900,0.00010491799489952786,0.005336241001335455,0.5898439521128356,0.01056331880026134,0.031198228291349377,-0.00034073473059395077,0.004347483665282709,0.0014034694994518816,0.00711843264297035,0.00023626809169939635,0.003682099924291073,1.0032139007390552e-05,0.03218646625641821,0.03152691027149795,-0.0021426478337370977,0.04110859034095994,0.004795745785995639,0.24739986300033534
3000,-0.0013803422034383242,0.00549421121725553,0.6197587609191502,0.01121289813483832,0.03202051416173749,-0.0012231839053644816,0.004532521482715399,0.0014200066422252959,0.00767508079924119,0.00024336057031902253,0.003488996090042852,1.0161415746079439e-05,0.03383900770421635,0.033175658449598584,-0.002276920611410463,0.04409157081489168,0.004734999701317639,0.24815280915625543
3100,0.00045548936428488465,0.0056233768350458626,0.6266105848310239,0.011694895919880119,0.033180569777475875,-0.005450937450904305,0.004661190296150873,0.001451825053528563,0.00864446660132702,0.00021463496089292947,0.00365916174438958,1.0427412275125033e-05,0.03408361389004081,0.033872546407111015,0.00805551087123773,0.045345001441363955,0.005023441256845114,0.2464560503981078
3200,-0.00033760880660068944,0.005676881189518503,0.636501260381956,0.011996237176769156,0.03473141007709512,0.0027839195216187787,0.004781145969115208,0.0015406952540738886,0.008756054885692872,0.00021008946288904884,0.0033204212579402725,1.0449228208994458e-05,0.0361654504166196,0.03424309979624569,0.0018966129989491751,0.0468256262324669,0.005107520446047797,0.24851196243840204
3300,0.0010260521178704488,0.005890088223493887,0.6664741942040441,0.012550429899197272,0.03426140218190292,-0.0013659301987297538,0.00492050391651363,0.001546111467838991,0.010128063285953262,0.00020960319614258898,0.0032265102308174165,1.033048916821533e-05,0.035768319482251745,0.035896922996477995,0.0003916832894016284,0.04813241925908835,0.005145636014440749,0.25022565301716254
3400,-0.00043881541770156963,0.00608210477895857,0.6756442536324707,0.013091780662515737,0.035006893287186966,-0.002883213380117326,0.00514537044336243,0.0016168364379251208,0.01052012420391747,0.0002144785252560375,0.0030814274475743026,9.519715935785402e-06,0.03657399635571139,0.035706053521420825,0.0012683854813915645,0.04844233461263353,0.005445385676307649,0.251133241790212
3500,0.0008277029727024056,0.006335606621338546,0.6961798272690656,0.013630564777872082,0.03648300845737898,-0.0008776913327526776,0.005355347421978101,0.0016652648821828006,0.011558568978732833,0.00018965646963997235,0.0031030857636865504,1.0359913689803826e-05,0.03770597692361203,0.03707344591486507,0.004023209094858665,0.05070781839873842,0.005600585564180187,0.2515663823280833
3600,-0.0011053763056589252,0.006486490625936736,0.7019315101413752,0.013893712785593088,0.036419617895102,0.004045304959871639,0.005538714461472645,0.001655622374933655,0.012503339397093893,0.00019243475568307634,0.0029267061938475537,9.268544752741344e-06,0.03933873214757034,0.037096513057251944,0.00944219719850574,0.052347899608833674,0.005607121746605455,0.25124010122747853
3700,-3.2166471213777623e-06,0.006499705561882631,0.7170037272468445,0.014194080133530839,0.03819408073090967,1.1798517771436102e-06,0.005679778193702804,0.0017111086313426234,0.013354208006098808,0.00020383168599143615,0.0027847834531227874,9.43399693801546e-06,0.040018027016646654,0.03895326631187852,0.0048324668344555686,0.05351667041585754,0.0057603739251266195,0.24751144475634235
3800,0.0007069325141591458,0.006744389412581028,0.7296319381290851,0.014479366105048434,0.0377271970369102,0.0007657951859478554,0.005602136689575109,0.0017879834954173646,0.014200514324697721,0.00017510348827212916,0.002620692251032541,9.413331071380917e-06,0.03963699756123744,0.038368116997734326,0.005021586084921253,0.05435648739994939,0.00588302901133357,0.24865509848798403
3900,-0.0009295365254193859,0.0067624925987621355,0.7479447610699864,0.015000767751653838,0.03846476428064306,-0.004205424712185454,0.005911525063832036,0.0017853942847488235,0.015352871839031532,0.00018946362049047756,0.002827228378906324,1.0197045644873998e-05,0.0405257484124529,0.039905339525214675,0.008328063660764003,0.05682703795868193,0.006027686061840307,0.24909215885352495
4000,0.00031375378881015766,0.006877413573510188,0.7608518412151791,0.01510110957703605,0.039488488570274774,-0.0019527467174322106,0.00600392350888563,0.0018574989713568916,0.0161208874644005,0.00018281343616620706,0.0026030811973275125,1.0459675862813221e-05,0.04079018919939519,0.039741796930425115,0.002330798955497751,0.05848647434388434,0.006167019335968352,0.2482484940135057
4100,-0.0014392916610042109,0.007087746097087796,0.776520059368377,0.01570680823333737,0.03996795105066931,0.00026144963538229883,0.0061557225982606534,0.0018698669645782983,0.017317862033246534,0.00015844773090194529,0.0026375750072479233,1.0352798670431548e-05,0.04206929506920405,0.040744428592772795,0.005240153262568622,0.0601240047641295,0.006188106316794543,0.24940802310912416
4200,-0.0006778383582436724,0.00710601157501261,0.7954586969004747,0.01601562958025384,0.04060578088341876,0.003256259689919628,0.006235084227652217,0.0018759916079063624,0.018472986946337047,0.00016693573375479268,0.002518895077257947,1.0447774794171932e-05,0.04299816049943821,0.04098688716960464,-0.002791668917354073,0.060216889278258794,0.006438504296384158,0.2518451592003932
4300,0.00040153626469162953,0.007357454089854379,0.8208137300427755,0.016004120510154533,0.04135577381630447,-0.002274685812025044,0.006322457135373756,0.001955944366302119,0.019788769302250535,0.00015197868364642735,0.002394173380353403,9.863847464165206e-06,0.04277085150948315,0.04231737846665479,-0.0035663763651908524,0.06258717216080815,0.00653424349168045,0.25021557217449963
4400,-0.001104644918727817,0.00735838874027594,0.8084814216577734,0.01621019079361695,0.0409161369547451,-0.001686290061095338,0.006398717642346299,0.0019868353157769915,0.020448740134509386,0.00014548307607356424,0.002166285410189436,1.0863212744786552e-05,0.0434228833939165,0.041812764240200716,-0.003239738909862138,0.06367210957249937,0.00652403206678698,0.248614195830157
4500,-0.0010450893027856472,0.0076428686051497425,0.829892444568771,0.016660443266905498,0.041750482535848926,-0.0013372693313386448,0.0066378658756531045,0.0019905762678269824,0.02186340045431191,0.0001509203072512257,0.0022955501391528953,1.1309286850619519e-05,0.0437982826658172,0.042714773167712355,0.0008690694861359855,0.06464752830016723,0.006762362239861096,0.24971149775591028
4600,0.0009344448421631046,0.0077995492328131145,0.8366523081906319,0.01683315687814814,0.04168499108021714,-0.002572917774340682,0.006745832535000722,0.0019998813539654535,0.022585654005848468,0.00013735769812987109,0.001933590509220752,1.1510788494059536e-05,0.04474936180304405,0.04346586048893777,0.008280961684027165,0.06567304632020221,0.006948984750920903,0.2521797390916051
4700,-0.0008339410154168037,0.007797777538779638,0.8641881501634561,0.017026612267665425,0.042686377774845234,-0.0031186140191830445,0.006827675072750324,0.002058603700842154,0.02441595345215333,0.00013283415449952322,0.002158366895386418,1.0870627575329782e-05,0.0446306456065776,0.042674007844110365,0.0032726813751989214,0.0683739030011701,0.006877876837651858,0.24882576329814884
4800,0.0008944477915150336,0.00794517464546278,0.8723906388746604,0.017515983843736815,0.042859865842802956,0.006307073227932514,0.0068756996457453486,0.0020523872815050425,0.025218557180659504,0.00013698595499581494,0.002012515104386025,1.197335260167389e-05,0.04546258369270117,0.0430917772372206,0.00015419729563315165,0.06853859097607892,0.007059296494852392,0.25256849526925623
4900,0.00090387980520437,0.00804570588102253,0.8893351646076058,0.01797964363549985,0.04340199214292022,0.0017620614575386375,0.006984635385322153,0.002053770917869473,0.026475538580434478,0.0001289532042863584,0.002053336940669586,1.2057395888163897e-05,0.046553999842215914,0.043948149417016726,0.003907627489931326,0.07134275057491392,0.0070670444844658144,0.2518349036007941
5000,-0.00046138485352288015,0.008006155983314915,0.8960458278309391,0.017807972237086085,0.04346608023888009,0.005254678449831771,0.007080124758183663,0.0020998315910402414,0.027316758817830616,0.00013645398292079264,0.0017695547470304223,1.2524554669185088e-05,0.04591802412994979,0.045007642394951884,-0.0015510432285238784,0.072381476122074,0.007175160059378758,0.2516051794283855
