milliseconds,x_Tumor_Cells,y_CD4_T_Cells,z_Cytokine
0,0.5,0.01,0.0
100,0.5014994854520497,1.0090292858723933,0.0014162531902520586
200,0.5029977867750666,2.0061580150810814,0.0031839707052210447
300,0.5044946334904716,3.001390344297336,0.004953251386052015
400,0.5059900010810097,3.994730419712718,0.006720937971564286
500,0.5074838673345086,4.986182376985877,0.008486955726230705
600,0.5089762102162668,5.975750341115137,0.010251318003301115
700,0.5104670077756398,6.963438427059907,0.012014001321253872
800,0.5119562382098216,7.949250736976346,0.013774992966663955
900,0.5134438797959435,8.933191365744834,0.015534281024911145
1000,0.5149299109526008,9.915264395347586,0.017291854063792297
1100,0.5164143102973793,10.89547388961945,0.019047700372729445
1200,0.5178970563491017,11.873823921443096,0.020801807975452433
1300,0.5193781286431512,12.850318471396093,0.02255416628452238
1400,0.5208575053422887,13.824961644672667,0.024304762928729864
1500,0.522335164997894,14.79775751118536,0.026053586041889794
1600,0.5238110870210677,15.768710062728523,0.027800625251048372
1700,0.5252852515982812,16.737823220642735,0.029545871529977924
1800,0.5267576368038414,17.70510109818961,0.0312893121838744
1900,0.52822822157851,18.67054772990064,0.033030936022862334
2000,0.5296969865214718,19.63416699994867,0.034770734295345454
2100,0.5311639116064774,20.595962849210647,0.036508697330189716
2200,0.532628975516317,21.555939335606737,0.03824481355823918
2300,0.534092157642585,22.514100452794324,0.03997907245245019
2400,0.5355534404275928,23.47044991821673,0.0417114670972097
2500,0.5370128032838616,24.42499172363659,0.0434419869902473
2600,0.538470225748681,25.377729849519955,0.04517062177699274
2700,0.5399256877948533,26.328668236901215,0.046897361618435114
2800,0.5413791693974803,27.277810826606597,0.04862219667828497
2900,0.5428306505339625,28.225161559254182,0.050345117122974375
3000,0.5442801137775382,29.170724141282008,0.052066116908489904
3100,0.545727540801053,30.114502360354855,0.05378518867551657
3200,0.5471729107292165,31.05650023401267,0.05550232134356473
3300,0.548616204295816,31.996721634634312,0.057217506180928
3400,0.5500574022969786,32.935170428974025,0.058930734546287174
3500,0.5514964855911713,33.871850478161406,0.060641997888710206
3600,0.5529334359062518,34.806765564109035,0.06235128864047097
3700,0.554368236622482,35.73991931811208,0.06405860108327507
3800,0.5558008676899273,36.671315684314116,0.06576392572551809
3900,0.5572313106976656,37.60095845746238,0.06746725491021294
4000,0.5586595473401146,38.528851422758514,0.06916858111832913
4100,0.5600855594170312,39.45499835585847,0.07086789696879281
4200,0.5615093288377839,40.379403022484865,0.07256519521366073
4300,0.5629308385425575,41.30206909481538,0.07426046769749925
4400,0.5643500702433687,42.223000356515556,0.07595370790920267
4500,0.5657670062867892,43.14220053367193,0.07764490887780348
4600,0.5671816291362218,44.059673341782435,0.07933406375730986
4700,0.5685939213718997,44.97542248575639,0.08102116582670577
4800,0.5700038656908869,45.88945165991447,0.08270620848995076
4900,0.5714114443289162,46.80176459946007,0.08438918470548369
5000,0.5728166402659988,47.71236497314894,0.08607008817584758
