milliseconds,sigb,lacz,x
0,-824.4100805384207,-0.001712674863408015,-3.2210286319980764e-05
100,196.70573855570547,0.0020501887898068815,-0.0003335629505013449
200,1356.1948354936135,0.0027405097390343935,0.0003192092844061908
300,1945.3238307188922,0.0011382890659808892,0.00038711547033482485
400,5290.486616622693,0.0031915102246165283,0.00025090004942367693
500,3629.913139256414,0.0023043482756741262,0.0004330203059843181
600,6548.3601116012,0.002469767973210636,0.0004604466843221236
700,6026.854479263178,-0.000727142300245725,7.410319102414407e-05
800,8522.200266781629,-0.00027909901594671974,0.000623956255851489
900,7527.219751203789,0.0013260345238476343,9.955824946075432e-05
1000,10709.781561393032,0.0038219354572172457,0.00023965166672646967
1100,10386.264652437947,0.0023267736383023527,0.0004290810614225437
1200,10826.02469094777,0.005943570247952988,0.0007809591879444651
1300,13630.476473548897,0.010150339929914654,0.000920002205364207
1400,12683.193565860818,0.006236329898736214,0.0011591713627321244
1500,14106.582942283894,0.010203088658532885,0.0007449545261511636
1600,15371.255790291018,0.011235229465332713,0.0011897500749579403
1700,16796.688884715633,0.009975858769162328,0.0013948591161296645
1800,18401.086678309268,0.014056339500925333,0.0015821942839418688
1900,19184.57551551765,0.013960321575187321,0.0015797950822974485
2000,20900.930112539234,0.018615267700044433,0.0020480371782591587
2100,19814.688571000137,0.01990952062881063,0.00198687350494952
2200,22810.090949828198,0.02016508718917537,0.0022034332909069212
2300,22591.053012856606,0.025889766414111084,0.002226236497503494
2400,22382.104481915154,0.027849486032362116,0.002604710980877236
2500,23623.94741895179,0.025259994351611862,0.002707353751283771
2600,25856.796939611053,0.029616689383642522,0.0034219315242353986
2700,27717.81572795729,0.030715115689018226,0.003600148616003808
2800,27017.884031877493,0.03813743123056833,0.0038646893051868763
2900,29038.931701822254,0.03810184721762712,0.003787158982330569
3000,28150.134660856635,0.04059167786882103,0.004282206356296808
3100,31029.87108048339,0.04085237681364727,0.004515198038431602
3200,31135.717759352927,0.04675492788423499,0.004449041950200892
3300,31813.016027270052,0.04652981299770956,0.004757191396699188
3400,33804.61847163072,0.05126875758204699,0.005470143514613828
3500,34789.6249182208,0.0519549678508629,0.0057807596489101816
3600,36056.725796299776,0.056267392207423494,0.005835146532903018
3700,36101.497841844815,0.0574702551267105,0.0059810658459636575
3800,35812.58410847368,0.06639677205267465,0.006844688483372123
3900,37753.51247249696,0.06784617038772735,0.007242450542933284
4000,39183.20614770248,0.07112549843462766,0.007186294046858164
4100,40683.95221907256,0.0727937001167656,0.007330267542697829
4200,40708.484812905,0.07977536220525254,0.008065112170124655
4300,41631.476254850495,0.08277829761838934,0.008691835239102424
4400,43576.59431167782,0.0847348826483477,0.008863153541620684
4500,42480.81602387925,0.08637280272607999,0.009219599964370714
4600,44564.65848024679,0.09598760244590807,0.009642396569725908
4700,44097.07054622094,0.1002507892570982,0.010229558369707459
4800,45674.57597341201,0.10206196142467995,0.010173359861067814
4900,45663.403117125556,0.10260807046346115,0.011127005271481387
5000,48235.972679145125,0.11009776978361496,0.011058780885054431
