milliseconds,sigb,lacz,x
0,906.383461968102,-0.0017442745217191528,-0.0001351497793086842
100,2313.6996430601903,-0.0014685889820025598,0.00023278008352692984
200,2863.458218880085,0.0031273889801413553,0.00020786184914194864
300,2596.108742483725,-0.001980824168823268,0.00015868670434180578
400,2852.377577547737,0.001352425207958346,-6.258938765844687e-05
500,3578.3762983791853,-0.0022206050439117033,6.387642712088857e-05
600,5632.522707922567,0.0005634350276686984,0.0002106776937518797
700,5743.125243226545,-0.00019801123300004818,-0.00011729363328255487
800,7986.259306458019,0.0026034207082757826,0.0005644507192029383
900,9520.995224263721,0.005286797655356218,0.00016048507043687292
1000,10492.9205589709,0.004875300240753426,0.00023734146369189523
1100,11271.197214152919,0.008631241883777998,0.0006880777883441265
1200,11171.964690066963,0.0048024926959762656,0.0007018121894952293
1300,12523.116998435074,0.009251745764245964,0.0010401772366086656
1400,13010.797547779035,0.01137782325354822,0.0011461069203957293
1500,14498.750474212198,0.012419596960255979,0.0013827163208038832
1600,16398.24028591572,0.012790241365606882,0.0008860893043543545
1700,16607.69913320155,0.014244762863782732,0.0014060854352879455
1800,18430.28741265111,0.013853404931486502,0.0012222229420238149
1900,19693.091416424075,0.0166732329350034,0.0015981848147537886
2000,18372.10971092242,0.01918334162896448,0.0021462255004041715
2100,21507.267103086288,0.018912714331090815,0.0020497403340534854
2200,23007.670965998142,0.022816163421579085,0.0024092387198707673
2300,21831.310638409155,0.025037765340324942,0.0024550485197717834
2400,23263.206025610183,0.024379630193320703,0.0024480443655997344
2500,23132.08054426941,0.024568799584555583,0.003222282825626959
2600,25795.186640454547,0.02973817547648352,0.0032821292546858223
2700,26915.031363650905,0.031154273407806264,0.0033456931962674483
2800,28293.409256863662,0.03569009581594539,0.0035709082993098085
2900,28197.533394168837,0.04009984955543154,0.0037098507363713482
3000,28218.60065789553,0.03877004243864438,0.004358473003055466
3100,29619.492948616407,0.04428332861663519,0.0044219708765160974
3200,32190.340114419367,0.04332454181757165,0.0045945137606736115
3300,32858.20654424401,0.04796342076036255,0.004853655559673893
3400,31799.96562469438,0.04931844114555078,0.005388258207770345
3500,35057.40836611537,0.05575733645998881,0.005804344084743751
3600,35924.26614174757,0.05826408351752149,0.00594636696639868
3700,35873.212788990466,0.06090356409710365,0.005936079590757133
3800,35444.44834846988,0.060569262506141405,0.006423108489723674
3900,36526.45482332534,0.06977713147719883,0.00716819305658561
4000,38447.84600288047,0.06962411150534613,0.007553033666054476
4100,40562.38929683122,0.07746228262077869,0.00791329346958395
4200,41918.07783538208,0.07596384465526902,0.008100826776666284
4300,41734.056104377465,0.08283991594235014,0.008177450220910824
4400,43008.58864930062,0.08724884889005706,0.009037736825184002
4500,43921.80964073529,0.09026039487242296,0.009542634832233129
4600,44494.409112910515,0.09430655152388583,0.009278934152239543
4700,45341.72107724985,0.09596896566958071,0.010227092485022902
4800,46468.9752236725,0.09927559183969516,0.010692889993111925
4900,48494.63613719324,0.10405158410731068,0.011099050002815086
5000,47756.44094415577,0.11051667432711319,0.0114609089502351
