milliseconds,sigb,lacz,x
0,799.8531185565132,-0.00319729805407628,-3.830340193522832e-06
100,1591.5585773355808,0.002508116947270758,-5.7575446046852086e-05
200,1373.4293574696687,-0.0022008669387032893,-0.0002604959684889474
300,2121.009556757335,0.003368531167808895,0.0001535977973946417
400,4779.101414344826,-0.0012759246414556437,-6.551731948886997e-06
500,3637.9411110160445,0.0030071279467017327,0.0004313750479969822
600,6184.156563982659,0.004682642651403349,9.735738456035345e-05
700,7290.898663818254,0.0034608485185376008,1.9578352829010333e-05
800,7136.907980211205,0.004914661517957325,0.0004769413985974387
900,8231.055588975798,0.004527529365009284,0.0007103007741481213
1000,10912.555981231522,0.003701606323788689,0.0006647044409458686
1100,10033.708679951711,0.004530189711715553,0.0008598562229611228
1200,13056.396451329714,0.005142464996634208,0.0004395309333828125
1300,12595.769128848635,0.006352019261255461,0.0011255281937097399
1400,13407.091794164455,0.009198009621457453,0.0011536535308759946
1500,15207.835601092815,0.012131493940210287,0.0013514139131061546
1600,16507.519737438557,0.012040206423226826,0.0011580400869834627
1700,16840.469095688542,0.01513886638775672,0.0012450796718563749
1800,17047.710901861297,0.017825476271984685,0.001590256671862777
1900,18906.840051595973,0.0158432038956675,0.001822093603572726
2000,18341.18659631676,0.017940708539382125,0.0020243122937673853
2100,20370.239741709527,0.02197875974167488,0.0020999589160307533
2200,20776.72747416603,0.0189312290480651,0.002530117081054721
2300,21900.677684386577,0.02376947345125542,0.0023328644655409027
2400,23483.915050736403,0.025257448043320516,0.0027839916579492406
2500,25435.11949787998,0.028582641420386114,0.0030966375226036823
2600,25255.166080876414,0.02930139660889894,0.0027601065603758807
2700,26712.120700332693,0.032855056067625815,0.0032215631488371936
2800,27694.15932478702,0.03632006165440573,0.0035123877166840962
2900,29453.691084347774,0.035124957564701687,0.003920907231781804
3000,29245.64136400894,0.04334707736310422,0.0038602189125322723
3100,29546.13090141213,0.04558966444724432,0.004287467435896507
3200,29819.102402261105,0.04604481372874719,0.00489767103243196
3300,31595.82169684531,0.05145568386117432,0.00521565608137139
3400,31750.85450941315,0.05357375041615336,0.005406159625938644
3500,32824.10300074746,0.054908374172817936,0.00548064338570573
3600,34336.33764085545,0.05577908238383713,0.0058870966513932185
3700,35342.39679707651,0.05860145547729192,0.00596493445526077
3800,38195.36699550981,0.06218155166927444,0.006876381053417206
3900,36611.56090063478,0.06965341216005015,0.006947741484581502
4000,39253.836118457424,0.07057961417494658,0.007396092324638868
4100,39264.031294045366,0.07114528439438698,0.007442439827035432
4200,41485.024413510684,0.07635640804403833,0.00822151489909712
4300,41113.22583467526,0.0802693834692225,0.008586611194580695
4400,41326.88658618349,0.08349585611735375,0.008683021964400519
4500,44090.049756993496,0.0880466286804605,0.00932348121256403
4600,45504.86814904782,0.09507223829899177,0.009284139968263
4700,46406.01525217565,0.09434076725001271,0.01017338289796447
4800,47385.8586077968,0.10342690602948938,0.010685870898940715
4900,46732.71760309864,0.10662021408731821,0.010710423060901912
5000,47072.351936253086,0.11249418941986704,0.011335457838913094
