milliseconds,sigb,lacz,x
0,-1295.3805527146492,0.001986304267252562,-0.0002036382878379919
100,-282.80124830949876,-0.0028128325599740367,0.0003103060315952365
200,1349.1789100905962,-2.4933169448148723e-05,0.00021051352980818296
300,4170.155964674262,0.0021719206782583995,0.000216460006045162
400,2695.9600810758157,-0.0021634929726648917,0.0004055996777897052
500,5154.658366108665,0.0037199333236746725,0.00044158297469625295
600,4800.435229000132,0.0009850175727760316,3.59254614664638e-05
700,7807.879050178676,0.002392203211831815,0.000477685699187851
800,7517.601039617648,0.003162067479140603,0.0001795521800575776
900,8290.165121936387,0.003040274496794193,0.0001520900800324265
1000,10658.382313135744,0.007450817262539768,0.00012873780561471987
1100,10843.86262172405,0.008485207434475516,0.0002260077824793901
1200,11598.689806051574,0.00838538328611847,0.0005262740613349132
1300,13634.191382822093,0.005660001992034218,0.0009493588297623413
1400,13813.325407417633,0.007982369348400914,0.0007284539680649283
1500,13978.58167146871,0.011178699815288635,0.000772327215199808
1600,16346.953912181416,0.011306633781125798,0.0013848984629496344
1700,16156.983997184632,0.01536522609524773,0.0016405997240060135
1800,18973.769248077286,0.013102627935296145,0.0011693944676313024
1900,19491.30557112081,0.014082706135883766,0.0017537026470811534
2000,18375.455753155795,0.015732780765240616,0.0016244698189120485
2100,20409.367331924495,0.021173279103954973,0.0022282269876050843
2200,23012.384283357038,0.02309591376308752,0.0019571561206081648
2300,23028.69954761318,0.021384172771203133,0.0024180490890496997
2400,23272.6787366482,0.026255829465634418,0.0026209313243806486
2500,23962.169849879523,0.026557684852117975,0.002634210238391372
2600,26341.224006333243,0.029475784923446376,0.003169404128939196
2700,26419.456238707375,0.02941483681268073,0.003307127381502101
2800,26492.20382847913,0.03409345357647057,0.003710058964181506
2900,29056.57806166925,0.03444913566219169,0.0035637729643815527
3000,30645.64783375642,0.04322158150011929,0.0039470185111388275
3100,31311.099898051038,0.045612733711715626,0.004317624465776686
3200,31341.645346902365,0.04277027423662475,0.004800119950786632
3300,32887.067638308225,0.04572610120955573,0.004814404920814629
3400,34184.91969372499,0.054216996656577934,0.005397183810461701
3500,32916.33807710912,0.052414891633134314,0.005629281353080426
3600,36183.98291723444,0.05479803659360425,0.006029935374390343
3700,35359.79983576798,0.06180825124181117,0.006370432839702417
3800,36288.61570399041,0.06289369422556684,0.006649491760019292
3900,38055.656026118646,0.07047091398004095,0.007254017321613825
4000,37504.203471297966,0.06844564894515541,0.007502583181114666
4100,40160.74890263237,0.07529105620058911,0.0074635301526869025
4200,39598.45863070606,0.07464638266358203,0.007977766054098664
4300,40719.62465348566,0.08289781441065537,0.00810241179522331
4400,42925.26543689004,0.0829902341118345,0.008666921447408391
4500,42684.08378413821,0.08634559531822962,0.008952906533726965
4600,44618.39759495723,0.09214916284263373,0.009669267492621517
4700,45118.60009375781,0.09834072426620878,0.010364510073241203
4800,45516.417458255935,0.0993969010863686,0.010416914466823699
4900,46522.712382950005,0.10848553191021654,0.011056812846221514
5000,47007.42849872478,0.11112633152374721,0.011097125179949905
