milliseconds,PGA,NADPH
0,2.4,0.21
100,2.490833786301569,0.16682956120321277
200,2.5887641032487143,0.1348102896050975
300,2.6920321474494946,0.111061692411758
400,2.799302936104367,0.09344732446011914
500,2.9095551481206483,0.08038308665336485
600,3.022002616047318,0.07069316088318293
700,3.136039173978843,0.06350641653707438
800,3.2511959608559473,0.05817614036587362
900,3.3671103337105914,0.054222603275039125
1000,3.483502095791172,0.051290279774422326
1100,3.6001548117737503,0.04911536761336925
1200,3.716901522733549,0.047502222479076026
1300,3.8336137052970183,0.046305752475843995
1400,3.950192607655028,0.04541832366133365
1500,4.06656254283689,0.04476011471682991
1600,4.1826656804475695,0.04427192015023282
1700,4.298457973159997,0.04390982478466508
1800,4.413906022731569,0.04364125744318769
1900,4.528984634532535,0.0434420600286693
2000,4.643674918248541,0.043294314561173615
2100,4.757962835838696,0.04318473157105831
2200,4.8718380789392155,0.04310346323889041
2300,4.9852931810004515,0.04304319894800602
2400,5.098322849614536,0.042998496775978355
2500,5.210923466299178,0.04296532943555212
2600,5.323092699299549,0.04294072502914565
2700,5.434829190630446,0.042922477791958985
2800,5.546132314961598,0.04290894359770396
2900,5.65700200573454,0.04289890277824207
3000,5.7674386249296195,0.04289145437064947
3100,5.877442864150537,0.042885934317527304
3200,5.987015655716078,0.04288184615480152
3300,6.0961581075466285,0.04287882085335602
3400,6.20487147917073,0.042876582875410935
3500,6.313157117074617,0.042874912926424244
3600,6.421016446308252,0.04287366733023129
3700,6.528450951710925,0.04287273803559429
3800,6.63546215812306,0.042872046998209026
3900,6.742051631471225,0.042871539197929284
4000,6.848220955041221,0.04287118381252895
4100,6.953971720182861,0.04287093214886173
4200,7.059305523615434,0.042870735628299725
4300,7.164223984382443,0.042870596191070025
4400,7.268728704530031,0.04287047147202076
4500,7.3728213254584265,0.042870368835782734
4600,7.4765034631584255,0.042870284856995705
4700,7.579776695229107,0.04287021526134599
4800,7.682642612790917,0.04287016944791708
4900,7.7851028333124015,0.04287013893580504
5000,7.887158943481775,0.04287012094761681
