miliseconds,Enz,Ts,Tt
0,0.00011335767193133759,-0.00011078540413046269,13.461699011388028
100,0.001238652935133201,0.0003783385046156204,13.461776318563249
200,0.002637160055835273,0.0007225107700433835,13.462300130732663
300,0.004687064802863479,0.0010531984108189574,13.462227578177146
400,0.00644815750001233,0.0012962537095697066,13.462678706536238
500,0.006846053341288263,0.0017107944558432831,13.462840756157936
600,0.008669649658931097,0.001992976055290068,13.463356687745836
700,0.010978904854739985,0.001990850242621977,13.463555851295947
800,0.011941159483272559,0.0022956446626017993,13.463742014446144
900,0.013239592830597849,0.0027013574125854638,13.464034466301557
1000,0.015555283362960439,0.0029246050519748296,13.464295586303297
1100,0.01695592070595154,0.0032344508398437547,13.464608471951442
1200,0.017801853993864303,0.0034679280729130236,13.465039670035408
1300,0.019107373650097112,0.0037607942454468734,13.46541009740204
1400,0.022056245789817287,0.0040761404061607255,13.465693937100664
1500,0.022418110213186616,0.004401539390339007,13.466085781305267
1600,0.024847530423823372,0.004946107597413129,13.46628363153266
1700,0.02637739536036975,0.004990693791009843,13.466547739597955
1800,0.02626182065600812,0.005403922650726378,13.467017149107782
1900,0.029286929052309223,0.005634696389637785,13.467494711123939
2000,0.03087655019121302,0.006202698842602728,13.467593917827141
2100,0.030953023501218813,0.006310830539246555,13.46794756775565
2200,0.03389241901042946,0.006836238221287911,13.468006674133928
2300,0.03529390788299009,0.007150199125717727,13.468395328398952
2400,0.03645051591933444,0.00744197649009982,13.468820342458423
2500,0.038208506814345,0.007869802342341782,13.46902225671297
2600,0.03835726658640291,0.008192418355166856,13.469585929580749
2700,0.04029360317647522,0.008284595322459277,13.469739510445585
2800,0.04181677551307535,0.00873483713669052,13.469984030206108
2900,0.04416501259133864,0.00890691138781328,13.470256409880504
3000,0.045622065512456386,0.009232647722236847,13.47075528134864
3100,0.046880341961018035,0.009715493955578152,13.471161524115917
3200,0.047194654044947264,0.009743054303513141,13.471447440828735
3300,0.04934559268817582,0.009996255267003129,13.471864459604324
3400,0.05155967027836539,0.010729137525330154,13.471959729121291
3500,0.052693646590296545,0.010968448798504248,13.47219123673138
3600,0.05341115651030116,0.011389992805971201,13.472696032220997
3700,0.05572320171098774,0.011624885497964534,13.473122558748585
3800,0.057505535352928676,0.011621780532085691,13.473262497759679
3900,0.057431563507356564,0.012193441564776131,13.47381305033937
4000,0.05928774685659016,0.01265471302562874,13.473814714108224
4100,0.06052340689581897,0.012952310152068613,13.474058378252069
4200,0.06330547453476047,0.013142071199933119,13.474629787044867
4300,0.06419434087078642,0.013394293044610494,13.474999528031796
4400,0.0665190466923098,0.013925581262574654,13.475388326376562
4500,0.06703443998137044,0.014197280434643755,13.475339211662346
4600,0.06816949881365246,0.01449216866726111,13.475906337983215
4700,0.0707215626350088,0.014608733171309273,13.476432019480587
4800,0.07050036227598351,0.0149806968787086,13.476725886406715
4900,0.07388882282559898,0.015184403195023245,13.477046305356128
5000,0.07365518855643968,0.015537605673030213,13.477160809175055
