miliseconds,Enz,Ts,Tt
0,-0.0002569476065640472,9.603643877784836e-05,13.461360697272102
100,0.002321665446251362,0.000457186467679419,13.461769283593815
200,0.0038332636712281034,0.0004651485225484947,13.462089216647485
300,0.003778370247867999,0.001061421628529646,13.462514052092299
400,0.006707829886784356,0.001343558833346765,13.462605363659614
500,0.008053057954484319,0.001668686607610099,13.463075489529562
600,0.008636186867106944,0.0019405057778920487,13.463298565508726
700,0.010969441407508152,0.001987245960610536,13.463532416254413
800,0.011818601970340825,0.0024655724317818165,13.46412240536299
900,0.012682834655284777,0.0025940135103569113,13.46439874956112
1000,0.016249921686057267,0.0030458548794469673,13.464647511200681
1100,0.0172734625112917,0.0033495782510471798,13.464620152862164
1200,0.017472377944122777,0.0034523336008577686,13.465307421969877
1300,0.02016951660855499,0.003991492903528399,13.465427163095363
1400,0.020626494756503643,0.004437080991019194,13.465833114236398
1500,0.02222749185953431,0.004567941732646943,13.46612580854635
1600,0.023569197558598345,0.00482691798251083,13.466189305070339
1700,0.025832302993737826,0.005152554033170757,13.466568681399544
1800,0.02678119939681091,0.005368541911763355,13.467130348409974
1900,0.02834460142529022,0.005786602468201262,13.467494330711016
2000,0.02980759193763419,0.005862655189137244,13.467826868019735
2100,0.030744211367775325,0.006445010912620419,13.467876731518418
2200,0.03324941687207771,0.006707579446307036,13.468027775940788
2300,0.034888108001920326,0.006846774587010535,13.468441234862244
2400,0.03557216832785024,0.007373130512659272,13.468970327982237
2500,0.037933978168229,0.007483070846306402,13.469370340407377
2600,0.03862607266259001,0.008033802535641697,13.46941139390259
2700,0.041067762799938595,0.008494729072806032,13.469716407206446
2800,0.04245403242785531,0.008810793363304242,13.470004261943878
2900,0.043767397569158775,0.009079407889511944,13.470641317293337
3000,0.04459407131273677,0.009115405821142578,13.470710983477707
3100,0.046663375209951966,0.009352212979632684,13.471162566298219
3200,0.04785458359850391,0.00969816843979945,13.471145520716888
3300,0.04838094725649959,0.010120373806418973,13.471508021044713
3400,0.05110934551510268,0.010341654841740195,13.472149421551912
3500,0.05156749353880645,0.010688472848150311,13.472201478663123
3600,0.0536556019740436,0.011007547989324384,13.472767423501118
3700,0.05436246991553556,0.011392870034367703,13.472840375847422
3800,0.05575667331044569,0.0115792407217609,13.47342569288499
3900,0.05899781028169984,0.012062777259323216,13.473599833501495
4000,0.06010564496105055,0.012603924549038846,13.473722407943335
4100,0.0606998078884057,0.01258914997663103,13.474056835631414
4200,0.06369647012208185,0.013180951487713937,13.474557063079205
4300,0.06365579826202351,0.013610515543798765,13.475034982016473
4400,0.06542886903050472,0.013612109436114118,13.475050424161706
4500,0.06710733506121874,0.013854881654506709,13.47576406222333
4600,0.06872410692512596,0.014279372352068652,13.476057867364089
4700,0.06931567396966169,0.014544769069663982,13.47603832070795
4800,0.07205465906038777,0.015155227517639784,13.476455784564449
4900,0.07353285786293921,0.015174221697109065,13.47703136547179
5000,0.0752549461636325,0.01581093692079672,13.477242451382185
