milliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
0,0.023800726069518996,0.12198824144267209,0.4112506317054396,0.9945146527958213,0.04834910792922876,0.04700088368736618,0.019749956189442457,0.830354585997423,0.009908312523982584,0.05217886193084775,0.0452945199677737,0.3577253031952056,0.3908843570961157,0.2542135213332969,0.23816907109244856,0.10186117346896403,0.09508289616549177,0.07363405765821104,0.32282371036252205
100,0.01715369560500214,0.15144066126930283,0.4386822917988864,1.0112122116086713,0.059111700803548564,0.039782766194459515,0.0060707920578449495,0.7893373938757031,0.0020832114787590304,0.06072219780993235,0.05800521398137812,0.4293554714170987,0.3896615877215081,0.2405428278186263,0.2402703401490818,0.10209866634802574,0.11153792329020738,0.08974729005493927,0.32012353780600405
200,0.012746797814729014,0.1891044552403761,0.46141905730186217,1.0088894248414377,0.059640210855073456,0.044334293924636066,0.006566274347581992,0.7298586083066865,0.014829782899745984,0.08791443426337339,0.09881060104422264,0.5270954252469602,0.385709680697909,0.23550744539396476,0.23409483536085215,0.1037478955942115,0.12393805055902424,0.08576473694434182,0.31862442473896296
300,0.010323192662630546,0.21450142379039513,0.478152083867818,0.9727817612253579,0.06907469814482224,0.0376810125962416,0.007147452842573302,0.667719864058817,0.04402731264437171,0.08057277220022074,0.13223268966353272,0.6276455388857759,0.3877406161909725,0.23790494309127977,0.2372948560647,0.1077758423018225,0.1439919214126973,0.09373815462573755,0.3189577962046079
400,0.0088244776428908,0.2520895504196124,0.4921277458416175,0.9418179076429021,0.07142642526716161,0.04223285616193818,-0.0040679978390941625,0.6333005403061698,0.022844577681914894,0.12088268777769579,0.18873635825360263,0.7341874891318232,0.38333745684185155,0.2303636069015196,0.23363304612630362,0.1106777340067241,0.15812369702384882,0.10590631915413065,0.3186050056097682
500,0.008495197504884774,0.27673963401573887,0.5248651166241802,0.9141433182319676,0.08311457692984392,0.03442084123781174,0.013220867251799365,0.5781463553727401,0.032035167138527235,0.15345225635228252,0.21095752381475916,0.7747374917821511,0.3842683614490931,0.2222780331990606,0.2321532895041071,0.1143078676954385,0.17417972552909985,0.099651171685599,0.3194017224962106
600,0.008350966462279449,0.3029885428804063,0.5302584367460349,0.9132777859724411,0.08843337027549228,0.0395864907438722,0.006776129819627871,0.5385160217203739,0.037655420423943785,0.12858120920089017,0.24176526283168287,0.836409006459642,0.37757845752982555,0.2184531902280674,0.22509491185872474,0.12024388735322199,0.18047216612929123,0.1122467903404381,0.31910673814746743
700,0.00816831944583109,0.3276944806820971,0.5589479689930167,0.8755303695953677,0.08856502492268321,0.039618390305689345,0.01678581935468911,0.5022682559906613,0.049250374982533214,0.13609366457486244,0.3120264988449567,0.9250101345811897,0.377190515952718,0.21637498377001615,0.22077124944126164,0.12319338562673429,0.1938755932351456,0.11934857682671678,0.31861704416017217
800,0.00830820932572404,0.33537662384946954,0.5716824426584072,0.8549631834082909,0.09954890783676618,0.039452520695727473,0.01382964510663523,0.43116650058594047,0.043295651958587526,0.17181437122767934,0.3867595946364631,0.9253121529129428,0.37048838869664497,0.20675826456272708,0.2182649421232747,0.12987950430730585,0.19968742916135962,0.1202463003604385,0.3186769594498434
900,0.008535577893053361,0.3509026071762216,0.5821241565407375,0.7873949547439776,0.09780424025394101,0.036990314688312986,0.022840488156780574,0.40599172177559756,0.05564295757584086,0.22048767627365137,0.40942359787720206,0.9535750718295335,0.36593665892235355,0.2058337231609949,0.21818960206994167,0.13241758255732208,0.19966036906403012,0.12438643912356775,0.31779365193908315
