milliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
2900,0.008067752424544196,0.3234322934405894,0.5848795597511304,0.30545239018220827,0.19080273480746926,0.03974164733063915,0.11685194019456314,0.06662477574706686,0.30130719000155415,0.7160981140625263,1.0097482090803669,0.4704903126769969,0.31232586708866117,0.1321390332700207,0.17023446053877783,0.18405660214755587,0.12468846770693946,0.22060999370684253,0.310784071326294
3000,0.007921709841825343,0.3187073421437375,0.5633298719543107,0.2924887513729653,0.19378397238061462,0.049302010195477725,0.12485606281620125,0.06236771393758931,0.32240200628098803,0.7492579385911127,1.0012167208485618,0.4307238067508488,0.30497139878465584,0.1259052167756218,0.16958331073612054,0.17937237606846454,0.12133081610568286,0.21478055723814632,0.31069110454892507
3100,0.007797113234219119,0.3183029934342412,0.5652286137713687,0.24650353618589443,0.19751341009907272,0.05156455143009214,0.13016200984135776,0.037279848605214536,0.33532804920929393,0.7417946949191736,0.9655627715194859,0.4497351128936736,0.301537167989672,0.12427088993414563,0.16235154606516308,0.18318132028748635,0.11775774266364011,0.2212426297114906,0.3112983205292437
3200,0.007755604977831733,0.3251937765849575,0.5476964056749478,0.25651201218488484,0.20804578862872256,0.05337003585996619,0.13892954812495864,0.06186643972285702,0.376055939157977,0.8063675020829782,0.9716737556164736,0.4034778838390036,0.29378675856072595,0.1289567550400894,0.1662283930966993,0.17990452164106857,0.11454344761891987,0.2247542580525391,0.31191533150907114
3300,0.007811806437210059,0.3184421879680874,0.5509484628631363,0.2577893545399727,0.20893437537064263,0.055879517267999335,0.15128065971720137,0.05663375718677729,0.40513935463692125,0.8164804157667466,0.9917152538238876,0.3536351422157297,0.29425303468394537,0.12565196576911464,0.16108733442063275,0.18102717970745083,0.10933051875846986,0.22476943362834712,0.31237505082873646
3400,0.007496050137418501,0.3192827902299469,0.5356865652227869,0.22887666948586627,0.21373088030661042,0.05652734734325695,0.16876575141755898,0.01588688760096598,0.4251672301215702,0.8236485165229055,0.9553084490408855,0.3277961813795642,0.28667930601128916,0.12225715923600652,0.16133228839989414,0.1810065269074272,0.11300963039284315,0.22469841223083303,0.31272548199072975
3500,0.007573502267301038,0.3211662605196032,0.5211079022887568,0.2347191122948185,0.2169778633078969,0.06845981249579426,0.20194946873728167,0.040709161211179054,0.4138550779696898,0.8383842508457882,0.969281502981868,0.3066674130304967,0.28894228093527197,0.11664089222266424,0.15348372186720105,0.17740874179671132,0.10792862871468015,0.22729167738789033,0.3126462299545259
3600,0.007769974992777776,0.3211182309686926,0.5089923276724974,0.16621515311079157,0.21203431268194609,0.0676756683787438,0.19896356304676277,0.013774739990972746,0.44146106832455645,0.8810429460775708,0.9548341119433694,0.3220222919862501,0.2811790659656463,0.11963035428125582,0.15723579222287543,0.17899615076620956,0.1087393887244804,0.23561104263974586,0.3131424406818303
3700,0.007588463819144073,0.32503350801409975,0.5109998382692285,0.20889004617346701,0.215821727223594,0.08040002690432314,0.22379053049495196,0.010999390474878919,0.4604948984179292,0.8425712907895082,0.9358938121068777,0.270267518745679,0.2770224499663148,0.11602078460436333,0.15527147423684617,0.17632509797305423,0.10967405008142715,0.23837647504221465,0.31293252103413827
3800,0.007824739192081848,0.32983986500934037,0.4955033763533398,0.20185196044318376,0.22574308011430255,0.08009597504232671,0.25274837602260064,0.0351253564789759,0.5063094807410979,0.8671561036571638,0.9426201560693661,0.24946191228151193,0.2775322112725181,0.11744116636645222,0.1496106727705997,0.18009152755704702,0.10837117078738547,0.2428505269747633,0.31327613128911586
3900,0.008161022517022727,0.3319958255659665,0.4933566574503737,0.13738444866475263,0.22077476205030777,0.08537633735502988,0.263333030747741,0.03891922448676925,0.5061589580476868,0.8845758156347429,0.927115036540691,0.27865197420811827,0.2695174853191166,0.11048827290532147,0.14547191140426124,0.17761569705953192,0.10751562924351213,0.2399931207967788,0.31324425567942477
4000,0.007862635113258203,0.3374936076822621,0.4726274213004086,0.14923589183395258,0.2260001710150219,0.09865525315233799,0.30027435908373534,0.030398314414175346,0.5178580590612205,0.9466402205311033,0.9431546846758253,0.2656467118666647,0.2666856471492332,0.11093819187885502,0.14812400620081903,0.1775219498242005,0.11220889766442647,0.24815596347962568,0.31303895715321034
4100,0.008067429488860085,0.34367853950654675,0.46264928842433556,0.15529927728656112,0.2223716623247469,0.10770744734525244,0.3096177658107019,-0.0010383899359736777,0.5571946651154153,0.9031321553730239,0.889501378667213,0.2171864410148391,0.26721263201655754,0.11220683673127771,0.14250125888706028,0.17472060217593788,0.11331991121539242,0.24717970250430477,0.3127946311720512
4200,0.00799322261177125,0.3515875971773627,0.4633614195324372,0.12279283149704633,0.22754048701507065,0.1133838569325772,0.3186926502575939,0.02525206647730722,0.5764282786477151,0.9440961877737806,0.8708898338359259,0.2024531739550622,0.2585093297632619,0.11283453822791041,0.14025483228244667,0.17907276702475955,0.11350382229615387,0.24558495499899832,0.31265129248740453
4300,0.008204904537773401,0.35074909823741535,0.455560858870987,0.11965140283264482,0.22486431279960678,0.11749562579923008,0.3470200311717063,0.028985344916403286,0.5688522870890413,0.9828575116181578,0.875618088395808,0.17427856822108417,0.25832106479180345,0.11179289427409028,0.14368692735851626,0.17437139412816183,0.11605933501317696,0.2555358185435826,0.31279269580959346
4400,0.008348190922712162,0.36706501509874595,0.43850388727885437,0.15597210729691655,0.2272972892166539,0.1328036455642944,0.3752055194736572,-0.0019794452495911826,0.6110777914781977,0.9583864129895351,0.8422278254848292,0.17508070253354344,0.2515665542178518,0.10555419313937067,0.13922761305756906,0.17893497516779572,0.11995428857057876,0.25368766639015244,0.3121501919342634
4500,0.00860803919632555,0.3641428940988993,0.4372282709349426,0.11902658115913135,0.22950931282356873,0.14082421496586256,0.3995205064762122,0.03132918690510051,0.6081341423317536,0.9719306005906906,0.821772116338029,0.17654523816678358,0.25192685584839464,0.10817805603937072,0.13831996488159137,0.1787044627790544,0.12270000896281827,0.2596430412619002,0.31150275198407923
4600,0.008924796145603556,0.37334047942737303,0.4257602033477664,0.14363895681090938,0.23683464043083247,0.14752859769466475,0.4107469859504285,0.0064769978230496215,0.6643025858538287,1.0007186790574163,0.8603994198098742,0.1594933853708989,0.24640041365194223,0.10925037712193482,0.13295663320991097,0.1750814167432179,0.12723380809512413,0.2627786036359793,0.31130029273699944
4700,0.009107573730478744,0.3811983640488991,0.4148868145368489,0.13588238491380272,0.23144774378323132,0.15916444705182736,0.4249231279356238,0.005144103348394324,0.6859353761535646,0.9671830565245161,0.8065292663143193,0.128879607395964,0.24785499454738869,0.1054487213498075,0.1342545361131608,0.17633562741196288,0.1317277155247945,0.26584819029582885,0.31001501975127316
4800,0.009425599706251253,0.39174805566494386,0.4033171027232629,0.13091749325327248,0.2342907837726393,0.16987815324535632,0.46195036745618034,0.012205748203878042,0.708534486037455,1.0236522290621892,0.7879941066797427,0.14168617924186508,0.24675131225407496,0.10822712550907428,0.13243045110677926,0.18021350976490993,0.13922985399958732,0.2710985991057853,0.30934069439404815
4900,0.00931418192956815,0.40407009167975155,0.39565863230884624,0.07712515607610093,0.23593271987981806,0.17981744628381655,0.4677872616404689,0.018374934339468955,0.7229536282805384,0.9824207419730295,0.8161760177734547,0.15710379501502225,0.2433400703047769,0.10514061195370861,0.12610463922534235,0.17906014278018997,0.14810250195837873,0.2672423327905692,0.3085218245851449
5000,0.009750250104577833,0.417807114417021,0.39352991855339575,0.07617307120477597,0.23439299342247602,0.19683542676165383,0.4937384891181861,0.02070047405060032,0.7447488977191659,1.029715758527916,0.759652060580954,0.1458968294959656,0.2366213711990638,0.10190933676285957,0.12762718150961253,0.17848768710255977,0.1508104157272304,0.2775469367317256,0.3079092455679526
