milliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
0,0.023745721313768203,0.12031368941674583,0.40981633605356715,1.029856076310484,0.05450242866081413,0.046976083941212526,0.0006736189838125531,0.8428813288332739,-0.0006498216349344818,0.047428744056771444,0.07770716417195266,0.37477655687903766,0.3890457030893057,0.24855193723948707,0.24307366666279437,0.10233404454398187,0.09015844440357594,0.08074774698292157,0.3232517606219106
100,0.017415182377225395,0.14737929535209676,0.43752383256599015,1.0282091332786862,0.06126066800698646,0.03892759865155843,0.0036729203277498356,0.8067791089439442,0.013678178030709653,0.06508220286586133,0.07161500788869203,0.43396228990603203,0.39390670570147496,0.2430959949383073,0.23750578841621559,0.10171745726628233,0.11162538942594279,0.08613955382229337,0.32023734931966963
200,0.012700434484718698,0.18733996224323868,0.4567812430611056,1.0097526778368866,0.05892663184587567,0.03982000836431576,-0.004582021720976664,0.7585098688404018,0.030738802012623474,0.12116111304964415,0.07683098557099204,0.5617073404179712,0.38731899962802596,0.24376912072818485,0.23309431552591423,0.10425129322178334,0.12827537967940986,0.0893096596616887,0.3186505765671772
300,0.010167603095110833,0.219329734703503,0.48540285430706376,1.009007143261957,0.06883989182232678,0.036641973971165934,-0.00551325778423118,0.6646780769927514,0.0409295495903587,0.09678758743977578,0.11758991727178922,0.6242895150748172,0.3863325862656033,0.2330910623600432,0.2310663491400482,0.10583088403594029,0.14411771548505703,0.09272952042124177,0.3190449621907541
400,0.00895029866311396,0.253683227906973,0.5060656495819672,0.9616783560807828,0.07385269473084838,0.0395514356585097,-0.002629505001712268,0.6247783571191492,0.04519783601768053,0.11941672361873933,0.15194204750250656,0.7255373167139477,0.3852809403278134,0.22635290202525088,0.23351074418921197,0.11107416687135595,0.15874599153925087,0.10551937656122022,0.31878829129083663
500,0.008429405307683388,0.2773711529152569,0.5214358662564214,0.9284285810806916,0.07378282789128658,0.03703290884527562,0.0069420667303837814,0.592495911200771,0.015524747176797252,0.11581132950059421,0.21270932062888617,0.7748171107677669,0.3753803130631853,0.22193871027217563,0.2310554264438738,0.11545189508551217,0.16915396873778415,0.1034982118693603,0.31896213216149494
600,0.008275088776307612,0.3031428252964094,0.5343522111216276,0.8741759606998646,0.08292909504749413,0.041115734559663886,0.008687768122119917,0.5425245208641304,0.01634890653184125,0.12323415059219275,0.2679547761000649,0.8484583381919695,0.3775366561535179,0.2202731081409723,0.22908730097780022,0.1158647566592202,0.18587615727029133,0.11475232120589239,0.31895460316852525
700,0.008498578071441188,0.3184318724672121,0.5485435267137669,0.8823254642956708,0.08626722317245925,0.03634014065533765,0.01092820845066737,0.47004887509629295,0.03224922510390624,0.13239832200116428,0.2833339667956042,0.9258476946096118,0.37864775086237695,0.21232489089118373,0.2206063991249829,0.12013570480126103,0.19485181503846288,0.11186787028752819,0.319011289675183
800,0.008504631302318806,0.3360191134164417,0.5653760533471904,0.8204120797065466,0.09066559144897633,0.03592408423496225,0.023235251758701763,0.467057468904049,0.04184848490761624,0.15713723543957023,0.36319524557841704,0.9747763903272274,0.3737509505146696,0.20705351094898186,0.2236518361583163,0.1286075841666649,0.19653006389856753,0.11758713021586571,0.3185405469026727
900,0.008423838248643383,0.3570853204377731,0.5751293803830598,0.7691496702874874,0.09709700243699936,0.03146049400549453,0.009872103090092472,0.41116269946706807,0.034218983638243425,0.21737182957880338,0.4247195942518298,0.9972046487011255,0.3672999928092625,0.1999810193997162,0.2211502999127808,0.13192071439945172,0.2053104984540535,0.12871456047104146,0.3176793575964044
1000,0.008826005679814938,0.3679169746060592,0.5880099846783744,0.7602978782069592,0.10506136359406736,0.03779081396453614,0.022433346491334688,0.3479876034749495,0.04222460722312081,0.22649814097579074,0.4446449358485973,0.99188088099112,0.37277690752116827,0.20032566246144223,0.21438157897441804,0.1383503104666636,0.20304273666572004,0.12846600955034423,0.316703644461667
1100,0.008829641901357843,0.36842555131260957,0.6030070530292846,0.7337804744822898,0.10831507354600255,0.03326707537753489,0.013648551386920133,0.340425453228566,0.05564496396892071,0.23552858554474285,0.5031239564892757,0.9818658117584786,0.36965365926949345,0.19147298957668674,0.21151541921544012,0.14466420018717,0.2066508486011457,0.13091867366526444,0.31525205533735556
