milliseconds,C,E,T,P,A
0,9.0,10.0,1.023,0.0,0.0
100,8.990902836960988,9.98987179840638,1.0087826672673095,0.010097810036605568,5.0708795668228044e-05
200,8.982022365057732,9.979944736754579,0.9947734683058429,0.019934879085521304,0.00020108692695219475
300,8.973354176722145,9.970215176476419,0.9809705671516581,0.02951659179159353,0.0004485502957126041
400,8.964893950795554,9.960679539884078,0.9673720835848246,0.038848236623602206,0.0007905646020487757
500,8.956637448908625,9.951334307851143,0.9539760957700102,0.04793500957727497,0.0012246434300676942
600,8.94858051373165,9.942176018958614,0.9407806431435854,0.05678201555862818,0.0017483474180647238
700,8.940719068014024,9.933201269240806,0.9277837295428821,0.06539426907951143,0.002359283880162423
800,8.933049116153228,9.924406713950244,0.9149833267556018,0.07377669160918797,0.0030551078928208585
900,8.925566741259585,9.915789065686589,0.9023773768539347,0.08193411436298602,0.0038335207371209927
1000,8.9182681023801,9.907345092667596,0.8899637949060364,0.08987128109493642,0.004692268440409837
1100,8.911149435638707,9.899071619703731,0.8777404697889065,0.09759284676808173,0.005629142462293102
1200,8.904207048490624,9.890965524467422,0.8657052688996432,0.10510338355581822,0.006641976623236647
1300,8.897437320779224,9.883023738646786,0.8538560405056588,0.11240737886773618,0.007728647836090958
1400,8.890836703898316,9.875243247348406,0.8421906143267032,0.11950923652771639,0.008887075636365815
1500,8.884401717983609,9.867621087691273,0.8307068070468308,0.12641327910656178,0.010115220829449972
1600,8.878128950379297,9.860154347973188,0.819402425248333,0.13312374935233942,0.011411084734373063
1700,8.87201506076554,9.852840170304667,0.8082752551576103,0.13964480564354578,0.012772711666632505
1800,8.866056765950923,9.845675742434462,0.7973230901782281,0.14598053558569385,0.014198181386686602
1900,8.86025086033422,9.83865830884674,0.7865436945822929,0.1521349376737177,0.015685619308427035
2000,8.854594188589994,9.831785155653474,0.7759348506639367,0.1581119466483019,0.017233182706526014
2100,8.849083668173419,9.82505362316105,0.7654943203916813,0.1639154122216097,0.018839072148530644
2200,8.843716272126358,9.81846109604836,0.7552198733698707,0.16954911525733274,0.02050152266762217
2300,8.838489032846839,9.81200500556873,0.7451092810179535,0.17501676426876753,0.02221880571709394
2400,8.833399044555167,9.805682830775815,0.7351603118661704,0.18032199351461292,0.023989230374337582
2500,8.828443449566658,9.79949209039002,0.7253707524614728,0.1854683761937552,0.025811136187437272
2600,8.823619460982371,9.79343035658159,0.7157383741186449,0.19045940189288227,0.027682905114994702
2700,8.818924348044954,9.787495246016157,0.7062609541463005,0.19529849128636048,0.029602953795433908
2800,8.814355407619253,9.78168440183568,0.6969363148156784,0.19998902655631284,0.03156971813193385
2900,8.80991002306723,9.775995530700952,0.6877622422786001,0.20453428907482324,0.03358168501853307
3000,8.805585624626511,9.770426377848917,0.6787365410769252,0.20893750138541006,0.0356373709805596
3100,8.80137968023051,9.76497472111899,0.6698570443242424,0.21320183557164873,0.037735317097290236
3200,8.797289709589144,9.759638379950413,0.6611215961460386,0.21733039942975718,0.03987409668132799
3300,8.793313295437324,9.75441522256838,0.6525280376474024,0.22132622542896385,0.04205232141242964
3400,8.789448062329456,9.749303152291976,0.6440742326293393,0.22519229201300833,0.04426862969616828
3500,8.785691672899809,9.74430010465737,0.6357580696196076,0.22893152884623197,0.046521684367889844
3600,8.782041846861421,9.73940406066289,0.6275774441966347,0.23254679460912042,0.04881018363448681
3700,8.77849634509052,9.734613035742331,0.6195302742056841,0.23604089539438586,0.05113285194326331
3800,8.775052976030945,9.729925083150727,0.6116144874709394,0.23941657973029196,0.05348844318973778
3900,8.771709589167374,9.725338291031877,0.6038280373626149,0.24267654239263392,0.055875737684537616
4000,8.768464076106214,9.720850782574841,0.5961688982907459,0.24582342451561504,0.058293542511276754
4100,8.765314372811781,9.716460716973824,0.5886350596379543,0.24885981205626398,0.06074069253699682
4200,8.762258459664341,9.712166289360656,0.5812245248032554,0.25178823578234644,0.06321605039287535
4300,8.759294352617648,9.707965725918845,0.5739353283713621,0.2546111794976632,0.06571850199186494
4400,8.756420109260727,9.703857286972834,0.5667655224741958,0.25733107475543465,0.06824695947896295
4500,8.75363382837683,9.699839266482257,0.5597131738096472,0.25995030063772034,0.07080036074980871
4600,8.750933645108395,9.69590998951233,0.552776377643321,0.2624711898714083,0.07337766731361141
4700,8.748317732932401,9.692067812990105,0.5459532490848297,0.26489602619429264,0.07597786496609675
4800,8.74578430155324,9.688311124142686,0.5392419229081753,0.2672270467599992,0.07859996235924002
4900,8.743331596849732,9.684638340650976,0.532640557079595,0.26946644233273,0.0812429912894311
5000,8.740957900517785,9.681047910498684,0.526147334999089,0.2716163577795631,0.08390600667024851
