milliseconds,s_glu,s_pyr,s_acetate,s_acetald,s_EtOH,x,X_a,X_AcDH
0,15.000104780848172,-1.9699374255342556e-07,1.309643672356586e-09,-1.7560662695931384e-08,9.11667642751356e-10,0.0019647759840927376,0.09736936299300178,0.007499001340920215
100,14.999758488492228,2.271341663283883e-05,7.903229496003127e-10,2.3234554972619862e-09,1.6048342278937166e-11,0.0020128824777841765,0.1091444230926956,0.007456597323687749
200,14.999928958448377,0.00019543760070270093,9.824729036096137e-10,1.7140933140061334e-08,-1.21134209289231e-10,0.002021625438247998,0.0997587444090877,0.007388111835458276
300,14.999670091836329,9.92177869026108e-05,3.818597957174527e-10,2.396155665425946e-08,7.716495762433273e-10,0.0020329102332716604,0.11781632598203293,0.007408536545472678
400,14.999955763723912,0.00012128656850272484,-1.2519707766382693e-09,7.526109627727919e-09,5.972531096079509e-10,0.0019837028174290363,0.12347971620043485,0.007310188357952886
500,14.999662859072664,7.710184061522315e-05,-6.475626449067944e-10,-8.180844007514007e-09,1.7983279705123992e-11,0.0019734501295377987,0.12234321218163717,0.007220508093363114
600,14.99979022232255,0.0001434434186147591,1.1407187652291904e-09,-1.0484182259380073e-08,-7.172430326410507e-10,0.0020235405774527613,0.13412868316998242,0.007260522979157779
700,14.99941243065329,0.000240299863420335,1.4864990503882694e-09,-5.11414095726811e-09,-4.313438883202216e-11,0.002011403820080032,0.12937344497065525,0.00715625250806493
800,14.999487994536118,0.00027429823373983567,-5.151620054539848e-10,6.015259955079589e-09,1.710689725851245e-10,0.0020132639609771507,0.13260576919927047,0.007157320494082517
900,14.999461837917432,0.0002492495168048905,1.3580935106247819e-09,1.6278272935397179e-09,7.753653107436209e-10,0.0020325784447349626,0.14409126943681344,0.007097350634392497
1000,14.99922540960525,0.0003957433970687052,1.3457898215266265e-09,-4.71234077322669e-09,5.653012742753845e-11,0.0020036976851327995,0.13889001894654374,0.007023738944843737
1100,14.998968745035434,0.000412498071840698,-2.2726857598405197e-10,-1.1208107910295364e-08,-7.276754727732764e-10,0.002046089681207788,0.15889422597598507,0.007027479093725665
1200,14.998926180901558,0.00053982326592958,1.9330076913777218e-11,6.213777798283687e-10,1.0252226655221764e-10,0.0020076702447067115,0.16441179712333717,0.006935584540733007
1300,14.998864118825557,0.00045948188495180755,-1.3784125413080618e-09,2.1060216765353356e-09,5.036275464378228e-10,0.001992453594163748,0.16279303440390266,0.0069064793194676365
1400,14.999137617532265,0.0007052878796398396,-1.60485372088045e-10,1.1975438799408515e-08,4.752507760658746e-11,0.0020193301293801504,0.17257337844510848,0.006887395366157984
1500,14.998733034350249,0.0006039982737756651,-1.4334490580650362e-09,-1.24834453560005e-08,-8.354352587536438e-10,0.0020451519131937817,0.1658101170668648,0.006817417934539376
1600,14.99868595549596,0.0006055265956674895,1.4544106399916648e-09,-2.4453268374577574e-08,6.030884623825561e-10,0.0020642424919580468,0.17226289245533735,0.006761685290692897
1700,14.998711779499985,0.0008814607935612167,-1.5886129238415315e-10,-2.1464157990269766e-08,-6.067014652073985e-11,0.0021089085789383214,0.17645632516968868,0.006708396279760747
1800,14.998497554794357,0.0008858456161675247,9.81702770501698e-10,-2.1389606653235225e-08,2.9438610071415946e-10,0.002049085336148747,0.18598786596238087,0.006740482797327614
1900,14.998379708826118,0.000979701391538985,-1.0927511806062672e-09,-2.594287803279905e-09,2.8545239152508387e-11,0.0021018006658910953,0.19695782032950038,0.006639905397024069
2000,14.99837587837876,0.0009110614428143946,-1.016826169959319e-09,4.3848898095429185e-09,9.162082772693194e-10,0.0021010328383817335,0.21112428246447026,0.006583420330773125
2100,14.998265761048012,0.0010766416453201171,-8.322102829829181e-10,3.397801486078558e-09,-4.700526157461791e-10,0.002165812385794297,0.202925763268161,0.0064811589702342375
2200,14.99804175689619,0.0009810822676123237,-3.173882812748924e-10,2.1168691902300694e-09,-7.637399891729606e-10,0.0021610361931015797,0.21921481747746127,0.006414525099004046
2300,14.99791391443905,0.0010445765303875795,-6.673881850000366e-10,2.3598200271666205e-08,-2.4347010922778095e-10,0.0022144753407416407,0.22663097500970147,0.006475486792454409
2400,14.997584766625435,0.0011505361960839357,1.2752242620637282e-09,-1.1383577951374488e-08,1.0386386532537744e-10,0.002176959954372169,0.2239013897139682,0.0063942041587590585
2500,14.997687400278698,0.0014110175526466859,8.849215501550512e-10,8.51885419489431e-09,1.6797290918600597e-10,0.0021843018628510506,0.22756457982971257,0.006403310655595721
2600,14.99739014166752,0.0013764671741146488,-7.764547667862653e-10,-1.6503977575134067e-08,-1.5363768178426007e-10,0.002269545163119359,0.24372079130865687,0.00633757043308899
2700,14.997128175606123,0.0014348414246858766,-1.1552231781503877e-09,1.9385462823462607e-08,6.177133607901626e-10,0.0022918248676929522,0.2531894576941813,0.006270600771953093
