milliseconds,s_glu,s_pyr,s_acetate,s_acetald,s_EtOH,x,X_a,X_AcDH
0,14.99999156572958,7.306375958557829e-06,8.726236840821233e-10,-1.6731944564755213e-08,-3.7663485178079327e-10,0.002017519259701976,0.09861648801298238,0.0074639819642538935
100,14.999936038609482,7.20046083352361e-05,1.2930036755322408e-09,1.838596969160552e-08,9.943728201881004e-10,0.0020132659575189038,0.10539526455587774,0.007513246317148342
200,14.999963297137537,9.357998519413499e-05,-1.4151133999323266e-09,1.7985671310561504e-08,-6.338257045979e-10,0.0020110799864537987,0.10307040772644813,0.007408794252780353
300,14.999897372178713,9.937898819647057e-05,7.981667742076401e-10,1.9249963447495647e-08,-9.903959577810115e-10,0.0019626018944129153,0.10486531668519844,0.007311563148910661
400,14.999703832822558,0.00018447269360763886,1.5353291766751738e-09,1.8183211704484895e-08,-6.017208575014207e-10,0.0019996721034759505,0.12523571389018312,0.007331313801219797
500,14.999664834553908,0.00029892592530869665,-1.2825629698637784e-10,3.578487532808559e-10,6.020908250359972e-10,0.0020331167052251276,0.12994307085469697,0.007280104061117362
600,14.999749870693226,0.0002677302318324132,-8.271568681517317e-10,5.834917556403992e-09,2.754554265325199e-10,0.0020287394160422843,0.12122597095356992,0.00720878022231118
700,14.999607442294636,0.00035653677342759456,-1.5910035394723994e-09,1.4332539425516234e-08,6.94029882258793e-10,0.002008265761216965,0.13603132288778774,0.007224518500337473
800,14.999663266623248,0.0004072323552027269,-1.5309351777841394e-09,-2.048644189818596e-08,2.465192990938717e-10,0.002021413149445266,0.13961001912921162,0.007185027042067446
900,14.999586299751115,0.00038497985394471336,-9.781557596133876e-10,1.2714223152536303e-08,-6.906835260007923e-10,0.0019848574855916624,0.13973111778282404,0.007078301951303451
1000,14.999438869018132,0.0004331455579063639,-6.864835335214147e-10,-1.9031072802641416e-08,-5.618565540405029e-10,0.0020324288083806213,0.15414683787680544,0.007011991224184907
1100,14.999141120829991,0.00042209220774650267,-1.358265836252254e-09,7.0200748143999894e-09,-3.3608476923117816e-10,0.0020290399124986568,0.14925330691719463,0.007049497816933876
1200,14.99913992318238,0.0005173187779670407,9.857450623834973e-10,-1.9847773557131905e-08,9.016193753593445e-10,0.0020279224740779316,0.1532182074656146,0.006933739841401628
1300,14.999067044850978,0.000561492479672842,9.975237524112026e-10,9.633389555141391e-09,8.182038640322791e-10,0.002045706890553475,0.16935300150737792,0.006885061859781103
1400,14.998958969867518,0.0005826316399739556,8.345600335203975e-10,-2.000665324451391e-08,-1.0933577817606327e-10,0.0020222478703079455,0.16016992760156112,0.006941653636170052
1500,14.998952894348687,0.0005943543972673438,-1.3877180127550208e-09,-2.123405691022079e-08,-6.816383898431696e-10,0.0020865356501369972,0.1665468740031578,0.006805671929859782
1600,14.998802925838666,0.0006048271310717404,5.891212416369808e-10,-1.5957105092805283e-08,-2.418300392773127e-10,0.0021076784474571247,0.1800097924232153,0.006828175143752188
1700,14.998448468844233,0.0007326463930426243,8.960080353326889e-10,-1.0411296607912914e-09,4.912094544563195e-10,0.002090991533004783,0.17839168811394823,0.006712952534856706
1800,14.998597853688272,0.0006979295704755308,1.5887297469864854e-09,4.7531574261489875e-09,5.008105864543095e-10,0.0020810330294448007,0.188665069457049,0.00667915077449497
1900,14.998471475738787,0.0008660279012879667,-1.3583421289171276e-09,2.220207909381271e-08,-2.1214803261653244e-10,0.0020838229219591626,0.19729861970029666,0.006582884000604272
2000,14.9982499011393,0.0009917152895899538,1.2266830347716315e-09,1.0472990677291377e-08,2.928792758423501e-10,0.002158153335143499,0.20494128623000946,0.006572464512948209
2100,14.99798760672048,0.0010774285519219741,1.3497206969841183e-09,-2.2879878160588313e-08,-3.1252035353463135e-10,0.0021524195424239994,0.21766376007389907,0.006564783327136182
2200,14.997864058447815,0.0011592482538164022,-6.900245902095262e-10,1.817530986373973e-08,5.661718944783509e-10,0.0021986483069766035,0.214794275338722,0.006465644163288834
2300,14.998017254173831,0.0010178420155593179,-8.446675416455744e-10,-1.9884587446883565e-08,5.258709215927483e-10,0.002162189870140651,0.22648262975297506,0.006495654362525869
2400,14.997847916642018,0.0011849514909793323,-1.3524428342825193e-09,-4.239415313742164e-09,6.799801870206922e-10,0.0022114060816931483,0.23533697350207097,0.00638742213481513
2500,14.997723567302707,0.0011898627270241094,1.631126601903099e-09,3.0377280557469194e-09,-5.465408805510541e-10,0.002221028353336962,0.2437403807081984,0.006326054844659765
2600,14.997519451851653,0.001438996077009054,1.6754581523933284e-09,2.353070250611042e-10,3.674258553614213e-10,0.002282514122344304,0.24943182787107424,0.006258001273336809
2700,14.997169165135682,0.001559383653173745,7.390104082571692e-10,-1.885514762600386e-08,-7.522396155292613e-10,0.002293215765010746,0.24016804373872225,0.006265093139845999
2800,14.997227408786934,0.0015048976376795585,-8.726374137994963e-10,-6.21475133110467e-09,-6.140266612003381e-10,0.002325779198917887,0.26291043297927574,0.006194458791443972
2900,14.99715238289499,0.0017082456950960065,-1.7665575021968635e-10,2.822718303794643e-08,-4.210825455716474e-10,0.0023073456592730426,0.2561892222276094,0.006112796347699249
3000,14.996724006588247,0.001773595375313215,1.1020331329963688e-09,8.2936380291623e-09,1.1777380185304363e-09,0.0023641615218797725,0.26999991106675564,0.006026997599934908
3100,14.996702448478748,0.0018852379536323828,1.6252533719217367e-09,3.4185597414718786e-08,9.264461475156332e-10,0.002356689454459813,0.2785305995116716,0.005998525431881329
3200,14.996668958930666,0.00200990717604625,1.6670622009757566e-09,1.3190955988154113e-08,1.1515823190385944e-10,0.0024337429198159266,0.2864100034421107,0.00599566158346308
3300,14.996301393704973,0.0019964864137152014,1.3775693144895288e-09,1.5598773350312376e-08,8.103484132205972e-10,0.0024875378307875236,0.28651825700297434,0.0058806163462641935
3400,14.9959983414273,0.0021718878438451647,1.7438924425186063e-10,5.227467476071225e-08,6.509134859890808e-10,0.0025063727742690306,0.30291572935105854,0.005917948200979921
3500,14.9960871275973,0.0020807809709941,8.764141111857826e-10,5.4336165170373154e-08,1.7316872224292928e-09,0.0025846203425995825,0.2958555268913416,0.00589627556218485
3600,14.995752519127585,0.002397282772796447,6.011211822235433e-10,5.017377063399744e-08,1.1535623920983914e-09,0.0025973579732362704,0.3013546593966419,0.00585693967809048
3700,14.995512237136655,0.002508958643345885,3.780292293728413e-09,4.47310540073286e-08,1.3669476607586622e-09,0.002647812808420822,0.3201606265815035,0.0057280710952628145
3800,14.995443051051526,0.002548345651069005,2.996961098557214e-09,5.616801487439105e-08,2.426746123526114e-09,0.0027113475154882175,0.32930398113229037,0.005733344144337395
3900,14.995202105188435,0.002585394255425369,4.337197567986058e-09,9.027774587385374e-08,1.8632652074067026e-09,0.0027662655510893226,0.3317355013121305,0.005700278189583739
4000,14.995005239191233,0.0028372625381957524,6.485689817775294e-09,1.1368574058199136e-07,2.6418029004587426e-09,0.002765727824615555,0.3325976534081012,0.005685969214704196
4100,14.994596540650157,0.0028412176019245116,9.095699211530275e-09,1.4115040334381078e-07,3.7749628428728775e-09,0.0028248243892376426,0.3401480424539932,0.005533632313032706
4200,14.99452533331448,0.0030991641598098626,9.06260455886171e-09,1.7442013001172806e-07,5.2970045038800975e-09,0.0028869458992535697,0.34962222562563156,0.005505623358263293
4300,14.994108909985725,0.003111841602674481,1.2229672831939076e-08,2.3391441057391193e-07,8.172840436219839e-09,0.002968339277954022,0.359101323035963,0.0054667574699679075
4400,14.9939953438253,0.0034026563325467497,1.737984516882055e-08,3.084186644999898e-07,1.0441221264627853e-08,0.002992639181103977,0.34941201859148496,0.005407617896471764
4500,14.99368087721619,0.0034878740475209375,2.209363145257162e-08,3.9227466393294806e-07,1.2613553095856951e-08,0.003087814558804917,0.3711218487900781,0.005392189188117401
4600,14.993102155060672,0.003614225275989232,2.829727043397417e-08,5.049036725374633e-07,1.680395693350868e-08,0.0031743491430186723,0.36556509981200314,0.005414346024759296
4700,14.9930219590697,0.0038230837076738923,3.4744637807965383e-08,6.227496266612657e-07,2.212180099620298e-08,0.0032411984850703774,0.38282378252133786,0.005412271457758143
4800,14.992617088715587,0.00392263084670982,4.6461295996760016e-08,7.467845764877574e-07,3.082062868181993e-08,0.003332016888711376,0.3736497586899989,0.00525491766648452
4900,14.992462659845808,0.004129666766598235,6.177066921223702e-08,9.358233841168527e-07,3.8806150607658516e-08,0.003378732327719107,0.38781085124146175,0.005304760446800462
5000,14.991815515743863,0.004340302458311647,7.661100955365353e-08,1.1563219692724818e-06,5.119104929243459e-08,0.0034575929679360323,0.3999388690498494,0.005207693870718301
