milliseconds,pRB,pRBp,pRBpp,E2F,E2Fp,pRBc1,pRBc2,Cd,Mdi,Md,Mdp27,Ce,Mei,Me,Skp2,Mep27,Pei,Pe,Ca,Mai,Ma,Map27,p27,p27p,Cdh1i,Cdh1a,Pai,Pa,Cb,Mbi,Mb,Mbp27,Cdc20i,Cdc20a,Pbi,Pb,Wee1,Wee1p,Pol,Cdc45,Primer,Chk1,ATR,AP1,Mw
0,1.0129434376015356,0.2302150262842666,0.10014879205485039,0.08706104652978716,0.0009756928148329445,0.16045644917968596,0.050493333551304226,0.010384483121424279,0.00996472744308445,0.010188396791927479,-0.006130495245957811,0.010061612188268326,0.009914200061394068,0.009957771084812266,0.008644473071351313,0.010067430111863208,0.011512790646503093,0.014684795909903514,0.009981410395681317,0.01019567020904146,0.010016469528281736,0.009627460842072895,0.27195527812853804,0.009924153210313534,0.009983001663582833,0.011435211053592733,0.016294954871326414,0.008434177702634082,0.00962723246124406,0.00988335847661635,0.010029582602751698,0.010072179755503554,0.011593638558538464,0.00995524227994039,0.008301511958176102,0.10023296612724676,0.10192766151266586,0.009275940827655422,0.010071048267482174,0.009986151494538315,0.009881874467493633,0.010720463512212865,0.010001979511702013,-0.005337144121454028,0.0
100,3.0992140963971213,-0.006360044546319572,-0.0006458409460550515,0.40509003877479177,0.0004197771821778679,0.09304466509362715,0.01891721731054772,0.011620739286105458,0.0031895345332298287,0.016667391447504797,0.024692733513953513,0.0023176670554147494,0.01668329469133883,0.004659035955521281,0.18570004125942322,0.009083544977988283,0.0795207269863798,0.15089846774254156,0.008317360200190214,0.02189514763694135,0.002017521791010206,0.008260369641217931,1.083325441116958,0.01110738165457891,0.00030784035815448104,0.17900505619239906,0.11779162173188809,0.06197175590402167,0.047698072907513184,0.022317642625592507,0.0031815936792613446,0.007124326731920512,0.16149022209654484,0.002213291359065384,0.20612232059782484,0.05436998718831991,0.10071530101387331,0.07385411775168327,0.008078170484562601,0.00082278493674631,0.010231723546319101,0.032156148893114175,0.007942297741601784,1.3147964593641703,0.0
200,3.5727657993887734,0.004667595082212577,0.0004323320128238597,0.5977129749606298,0.0008746253017316013,0.23883561116580965,0.011565236623124722,0.023592531471351364,0.003740819195619317,0.01796132063636114,0.006976675485628289,0.0014498995068859654,0.012262738347106216,0.006692761293840149,0.21972686080743223,0.010673085679549247,0.11908746965291261,0.25640727949225034,0.007723216891925121,0.02294686345843323,0.0031937577827280974,0.0075321041265051115,1.7122339465690046,0.017527222051268578,0.00045596912855527545,0.3211854618146694,0.20713666328810393,0.09789520262830902,0.057330053988275925,0.02840264881869217,0.004534196422092737,0.006149355312175187,0.27983309578499643,0.003787390073404594,0.3011146255800259,0.06652711945422503,0.13286734025385022,0.0946336739275924,0.006306260912559278,0.001082440556893966,0.010016029929560572,0.04281048843472976,0.0061954220084302816,2.388270982717033,0.0
300,5.688801619642644,0.03183134760170454,-7.014073966879747e-05,0.7700988773070261,0.0014196273055120912,0.20085803091555332,0.007117981713263626,0.03544641164367346,0.004568110326256185,0.021939538744466948,0.031274927604098536,0.0014730766381231167,0.008606297163298318,0.007094591095877941,0.20051813428834164,0.013173802076647482,0.14535915644682149,0.3850898599406223,0.007385318714142244,0.02301995614228958,0.003992859997076953,0.007634910186469897,1.8899990718389907,0.019761686399382195,0.0006605201677175598,0.4418991496320282,0.27969241235462683,0.12392276679471362,0.05888768492538636,0.033891186981964985,0.005476486111543859,0.006299744936820109,0.3739877273309243,0.005081679119177768,0.37098713128207533,0.07390230236038853,0.1594826154651777,0.1124575395639784,0.005169239854110068,0.0010767421617193806,0.009202309338913181,0.04707247921413066,0.00498488504904698,3.2924510862665097,0.0
400,6.997866866205262,0.02311898475628936,-0.0006777823154271815,0.8500066062887088,0.0018442953524793334,0.5302726976785315,0.005187382764224425,0.04498742166765639,0.005517112047521593,0.026867547215053057,0.042286256733698256,0.0014829878536605622,0.006358401646131711,0.006604986986422897,0.17063137547542997,0.01552279779315356,0.16192857063133673,0.5095419365843527,0.007248061403206188,0.022921024892291905,0.004326262988979878,0.008496366017230738,2.080845736405047,0.02007184095555147,0.0007529869704046614,0.5556378180131797,0.3418694398065519,0.14035024870778895,0.057944002804528494,0.038232965526966735,0.006172339762425997,0.006827377043128726,0.43661200043566323,0.006040168623904943,0.42094551051492024,0.07807530347335004,0.18172771477207192,0.1238385585781766,0.004109387719477794,0.0009549127079985646,0.008332463614254661,0.04754953882313971,0.0039864329318874524,3.933610390566578,0.0
500,8.147793413819596,-0.02397670264771113,-1.0700272021307744e-06,0.9675259997128746,0.002243838586399817,0.7056063038021229,0.003987842227201334,0.05398456326345629,0.006410848579242931,0.0323842440955903,0.05513112760731371,0.0013761677183000188,0.0049203897845332915,0.00596766158857002,0.15307353888879083,0.017553135532142078,0.1728425087256069,0.5880388976750085,0.0071434758192487685,0.023053497177071634,0.00460126844462769,0.009130820905110717,2.391735269777753,0.019469842565013006,0.0007400919710711465,0.6411621319773474,0.39079252584334523,0.15532442338656058,0.055339480155319094,0.04071884247260082,0.006623881881615964,0.006798810849006461,0.5027195455924672,0.006642822894007046,0.45871779278297475,0.08181061367759089,0.19671154692166198,0.13180884298065945,0.003449202569961959,0.0009202194944756092,0.007532700886002602,0.04390093060370437,0.0031960400523848476,4.391039669893658,0.0
600,9.050673287020603,0.039220501823909126,0.000666724320121207,1.0530797595042205,0.002495287392613206,0.7050101483537574,0.0031844924900072155,0.0612856143976952,0.007167474784747061,0.03643500138961481,0.0770048096802683,0.0014534324281625238,0.003949491424459464,0.005337396650751561,0.14112469560005753,0.01878994252184599,0.18354713743657697,0.6861807995438335,0.006984596440339387,0.022655321228868555,0.004742447118976987,0.009875964236717969,2.522898048898915,0.0182705552489376,0.0007439607017534536,0.701826279738774,0.4339384301349371,0.1658055696105997,0.05244830871894321,0.04278344715002225,0.006956004662124577,0.007930239483945365,0.5457581850800559,0.007137568214774894,0.48773168019418667,0.08425720131150788,0.2120548849723326,0.1397102563190787,0.0029163699568387057,0.0007589052697468486,0.006585142397320402,0.04076647695764439,0.0025410120328716625,4.706586232209043,0.0
700,10.326510837556734,0.038380017632107064,0.0003537543136171859,1.11747365378811,0.0026935427215646892,0.8344311823210327,0.0006585864870294919,0.06591776433137253,0.007709904289982872,0.03989274447229255,0.09108564569952829,0.00128959323743846,0.0032535995698160357,0.004886124558801222,0.13252320245231086,0.020828400123650663,0.18804996404075885,0.7422157154869959,0.006733648593541409,0.02184619796816361,0.0048486412563824395,0.011203730878508528,3.1034301777728115,0.017005584311645935,0.0007724005889784109,0.7804173363669221,0.4711086372479187,0.1728571281093761,0.049344615520841954,0.043725185906105475,0.007165527866218496,0.009354007766068893,0.5775662301518089,0.007353463094767177,0.5072196858570069,0.08605351109488904,0.22053904540080646,0.1451954958646858,0.002530377438133801,0.0006960124931506707,0.005856018099692122,0.035684430317958975,0.002090712490696585,5.0589378210472145,0.0
800,10.741378389773292,-0.0061275714092598604,0.0002595030296759513,1.1671493554521757,0.0028693030547556576,0.9505366949225601,0.0022859173682478655,0.07120386519591153,0.008086661169751638,0.04159551072077086,0.11654841450379935,0.0012460847854547004,0.0028430701047704775,0.0044780012704411735,0.12761040443984828,0.02165911543740043,0.19291841357837738,0.823689921676688,0.006489801467016322,0.021171177968339255,0.004901925979288169,0.012230437619939654,3.192588251079603,0.015552952291624076,0.0007604329842470764,0.8321339605458656,0.49222200740261624,0.1824960232367133,0.04685986584871403,0.04361990728947265,0.007209135070393038,0.01080944232233997,0.6120792625999463,0.0075322833799230235,0.5170920047748475,0.08774676690268944,0.22971224671196133,0.15112893205522648,0.0022389296327392887,0.0006700187640308787,0.004998016681960539,0.03256132345236499,0.0016947484804942243,5.282324886958922,0.0
900,11.877588312871914,0.02855565968226346,-0.0006380568104033077,1.1939515750489804,0.0029580223516458403,1.3564083248431067,0.00249451023041014,0.07718060720384524,0.008232121376283008,0.042674211235135436,0.1435823134452031,0.0012458850965836198,0.0022414027599629996,0.004073427265154258,0.12517484541737525,0.023280809390153288,0.1934397036401902,0.8978808533319492,0.006326528619189577,0.020625629737837207,0.004813828128151472,0.014308925997170758,3.579820659811578,0.014600069260127158,0.0007728169061990722,0.8599231866255245,0.5208362051935549,0.18492040486063457,0.044627797104133546,0.043335109136788695,0.007229443332986753,0.011927055416694777,0.6324676224026906,0.007571888535486871,0.5264661500309155,0.08910641737355408,0.23889225479591852,0.1540075586694081,0.001961397401243345,0.0005089081863405352,0.004254602275712173,0.026936063398604406,0.001368588535349369,5.390022107583362,0.0
