miliseconds,pRB,pRBp,pRBpp,E2F,E2Fp,pRBc1,pRBc2,Cd,Mdi,Md,Mdp27,Ce,Mei,Me,Skp2,Mep27,Pei,Pe,Ca,Mai,Ma,Map27,p27,p27p,Cdh1i,Cdh1a,Pai,Pa,Cb,Mbi,Mb,Mbp27,Cdc20i,Cdc20a,Pbi,Pb,Wee1,Wee1p,Pol,Cdc45,Primer,Chk1,ATR,AP1,Mw
1000,13.17136278487301,0.023094027508698288,-0.00022709347867920146,1.23861119775312,0.0030530296736913484,1.5966872074277356,0.0031331815679482115,0.07979891608156585,0.008321782934648012,0.04253280061765696,0.15356788072433664,0.0012423780488932923,0.0021875840509203355,0.003628915517400588,0.12345233187921158,0.0240197630927445,0.19708237313093402,0.9512365997939317,0.006201555052037606,0.019653957638763417,0.004771371044470482,0.01553628435178604,3.993876350716688,0.01336137808895691,0.0007930169446947963,0.8942991538821784,0.5347903996009289,0.19285170104134944,0.04290898900661607,0.04310283137936224,0.007182450304909375,0.013523987638873143,0.6528284716065265,0.0076299024646878265,0.5388383264555153,0.08985618936305045,0.24431915249275785,0.15688783084742333,0.0016154407951816385,0.00046829444616546234,0.003727394476491628,0.02413350420957276,0.0010769957485470146,5.62509139736865,0.0
1100,14.257321001580477,0.006482455949245219,0.00025103769177189803,1.3181778463562464,0.003036441555122888,1.589633321048443,0.0009254658663197452,0.0818453211609779,0.00830212224543086,0.04160098670636053,0.19504179125432894,0.0011859776854861441,0.0016646889725643,0.003430935731099577,0.12027128291967917,0.02511693861074372,0.19563116988729592,0.985091901855283,0.005834917397871221,0.01887619177922951,0.004659054168414636,0.01676953655832523,4.244790924814092,0.01254551727738719,0.0008649592399087363,0.9260268871306294,0.5390687584348985,0.19482546086219824,0.04150452274765051,0.042431942485643574,0.00709407316552875,0.014359889863018702,0.6651316537349466,0.0075530221163465925,0.538658384005366,0.09018331363583981,0.2463435264447805,0.15888904677038934,0.0014443985710438036,0.00051153013536758,0.0031463298942693224,0.019414166177696528,0.0009024376879154529,5.720865283316517,0.0
1200,15.588251396705571,0.05966844990175902,0.0005836394799175874,1.3211784849616555,0.0030840552990211816,1.80187184607651,-0.0010876208953300077,0.0843498192052003,0.008197108701255467,0.04127717092054139,0.22557529050351305,0.0010698314125818975,0.0016789574963527775,0.0032043304877656634,0.12090524727915442,0.025922320048619687,0.1963360086727463,1.0120722049754236,0.005708959695091208,0.01827906796316934,0.004579563381925077,0.018996959537657836,4.688571276915232,0.011732828595921178,0.0008048004116873832,0.9659599752288487,0.5519361691362848,0.19957511412599654,0.03998846104099604,0.04166795781370586,0.007009219648634471,0.01613290091124416,0.6733153815343039,0.007471464360719419,0.5420206326972685,0.09119095139080881,0.24942672675304178,0.16103907600696887,0.0012187830443384654,0.0004313404773896375,0.0026939674828772857,0.017054324546620415,0.0007396053753567641,5.820950616831446,0.0
1300,17.168133214378432,0.039898754456686315,0.00045404366984993605,1.3845753905033,0.0030479863922019857,2.1842633887409937,0.005784577456171946,0.08741217224148547,0.008080141339981615,0.04043245635623404,0.26364444392469194,0.0010513445809906276,0.0013789424175456103,0.0030258206001485223,0.12018589585099013,0.026290213125456045,0.20010886650809162,1.0551317052435725,0.005449141985224372,0.017377913675178155,0.004392342339578103,0.019811701075169278,5.028740695274878,0.011264353402532581,0.0008305547566801837,0.9861582735681678,0.5659116892723975,0.20280601993972422,0.039361458858283245,0.04074535774050112,0.006926792198188159,0.01740503829699818,0.6732502982381346,0.007348713975968376,0.551356774351338,0.09155441278104791,0.25222329454777503,0.16156532261688464,0.0012501534876242352,0.00043408949332710787,0.0021529226002260987,0.014472472885976294,0.0006749611646290267,5.868523677867909,0.0
1400,18.227909702418692,0.09083469703186997,0.000520982693294075,1.3901111546668297,0.0030263903155449824,2.3648288259299957,0.0009342696576851522,0.08804073149786128,0.00799863486172478,0.03943170428893388,0.28221946836856215,0.0010111991080202492,0.0013533222548102325,0.002956415295245084,0.11831642679702917,0.027183179868978908,0.19838634055838908,1.0815651079265138,0.0052755911088704695,0.016887909060500365,0.0043180415206385105,0.021267612321803638,5.300300127493589,0.010559770987805016,0.000718254918500021,1.0060456884977191,0.5707268485805183,0.20173024705014755,0.03856714402416044,0.039617119395881244,0.00681296600137683,0.01871277002584148,0.6843149010675929,0.00725758024702832,0.5524110589797853,0.0917158022233054,0.25740018611213544,0.1634910532770624,0.0011597239841312193,0.00035660619700275404,0.001872435173741039,0.011807675475519825,0.0004740007113123925,5.907055024941202,0.0
1500,18.706324559152296,0.028537231221816464,0.000716640393910591,1.4181145992351818,0.0029947498148253865,2.380764161597225,0.0015959817794391437,0.08884148423412805,0.007817705859625578,0.038790321324369,0.3081217048707827,0.0008948076795032242,0.0011435084379482349,0.002760751643398608,0.11849158910304794,0.028385501555244892,0.20050907948738472,1.129715209931861,0.0049942412370941195,0.015870672001196004,0.004133800596939775,0.022580166491623515,5.769483892150992,0.010109446670130643,0.0007984534638990611,1.018626791838417,0.5735572272293092,0.20602124834108673,0.03755956561104037,0.03905731411942017,0.006730271224919037,0.019689632597330035,0.6904875677380686,0.007154036794155566,0.5485879481632541,0.09193048843560073,0.2590672145230331,0.1642583773165732,0.001002981313570366,0.0004080936676067467,0.0018252891447788691,0.009710716745490774,0.0004142667780761461,5.93291166725083,0.0
1600,19.991161330623484,0.05020302491804042,-0.0005693018641522666,1.4428887199410882,0.0029536033219448176,2.586027854709822,0.0036757474023473673,0.08933809341284975,0.007695342275899144,0.03800279019719405,0.3380277650416626,0.0009783398517452225,0.001313868165182422,0.0027007718942206383,0.116533994681957,0.028963500540887813,0.20040406494608987,1.13421550106877,0.004752085476033124,0.01545945664980351,0.004106644392119074,0.024077182423115514,5.936499236478732,0.00967642436953369,0.000742570687419027,1.0219455729580464,0.5815953922686826,0.20492064891485678,0.03662873316255518,0.038272665806903854,0.006627654886239669,0.02094412053739846,0.6918183139728076,0.007089655380496307,0.555060871899347,0.0926016887359581,0.25975130518297634,0.16415034823728383,0.000985070318724319,0.0003104650655439847,0.0014078554563700541,0.008352991600359048,0.00046935610664119987,6.0150953331920265,0.0
1700,21.991790304612312,0.0783579957062551,0.00034340448271337324,1.473052872355733,0.0029024199987628912,3.0666814013258263,0.003216386768098229,0.08968666651633903,0.007579237674488314,0.037398703699978275,0.38314963406211977,0.0008897478477653179,0.0010825724454471375,0.002598370280150162,0.11530697573718812,0.02893126970024848,0.20114736288176302,1.1569558936412199,0.004637539146238977,0.014964854410740719,0.004000202334938228,0.024985244533158008,6.372178348801404,0.009718914386012743,0.0006861445076352099,1.0488631055245332,0.5772188682169229,0.20792369534564054,0.03626870548903786,0.03750240477273151,0.006508428980205957,0.022270958158149667,0.6967171771031483,0.006917505066230477,0.54878462958166,0.09218942169193037,0.26065357538505907,0.16528022010181379,0.0008581915546760798,0.00033365731709733765,0.0011665191023716686,0.0074481723097525356,0.0004129458298847453,5.967406163840918,0.0
1800,22.592131981100156,0.08917163047004195,0.0003842842783564982,1.5301419173222377,0.0028843512982568145,3.1557031459034213,0.002986623681599689,0.09024773844382933,0.007537830994940989,0.03698794551425982,0.3964462084522893,0.0008156107233864714,0.000950666200459296,0.002451353480770017,0.11549634098087931,0.0293010323805644,0.19920292968969602,1.2000079301848212,0.0044823719978592195,0.014506847381562523,0.003911672755788038,0.02651456591869185,6.5529327712697265,0.009206921518727916,0.0007146693319965364,1.0410161007815069,0.5834764706877155,0.21070422556290846,0.03585115611862497,0.0368648774931181,0.00645670155046857,0.023372276999660633,0.698798859481187,0.006885988508031638,0.5471592415783664,0.09296854039503122,0.26289478548950385,0.1641314010366878,0.0007239603308995548,0.00028663275134680605,0.0011911410840191685,0.0059991309795326235,0.00019771321118197308,6.022050155153721,0.0
1900,22.979005175703367,0.09649914396430213,-0.00010233722854246428,1.5252572924318568,0.0028642495840442077,3.490310187900678,0.008272705335661297,0.09160103468846467,0.007404366050051,0.03660038769520879,0.4448799631729007,0.0008709612329635271,0.0009441776952257361,0.0023978759641925,0.11654973058088178,0.030221578782760605,0.20070715265588016,1.2192856712283362,0.0042620687387848934,0.013959662943408616,0.0037755998664596134,0.02708059024497832,7.028374661028113,0.00902061339172693,0.0006678205270792851,1.0630256160567924,0.5859947899034016,0.21039400230428001,0.03586037782787485,0.036691356065030885,0.006366863958383945,0.024293309061869207,0.7104047068378365,0.006783290011075918,0.5485805164297933,0.09301221038923198,0.26097177322678694,0.165418184210634,0.0006539611087267975,0.00031641642785412314,0.0008684041017011011,0.004453654143590017,0.00029332772498350657,5.979732696077829,0.0
2000,24.591819362662978,0.1479866612470171,0.000162521604371032,1.543778802601627,0.002853066210872026,3.764133908939216,0.009493942952847906,0.09249807365107597,0.007329059865786498,0.03574072235681912,0.4525288802895148,0.000744778852932189,0.001012888067191554,0.0024106272261075388,0.11595948736742989,0.030363223733131925,0.20050691588681605,1.2343164351625358,0.004181339296194161,0.013595825736739259,0.003735353852805444,0.027740141899804602,7.192159992176558,0.00872775386784205,0.0006732477600907874,1.0693777630918693,0.588671163579866,0.20974668726341786,0.035264932085661845,0.03590630745258642,0.006329089779982992,0.02424828987473694,0.706653857750651,0.006764411092429908,0.5505472141905544,0.0926150810384385,0.26224991891599014,0.1656973437774886,0.0007354472847527805,0.0002786926367910475,0.0006497121819801993,0.0044638021864173245,0.00023982513334991947,5.997598695591141,0.0
2100,26.63921616025941,0.13118363920748513,-0.00014475067464668942,1.5592150196692207,0.002803097085836029,3.6874476056067884,0.00916023662968009,0.09108244210847266,0.0072029496065269235,0.035564149831199175,0.46959127268857176,0.0007850984237123833,0.0011174128401747003,0.002327321475259433,0.1160316992571449,0.031216424596358483,0.20249022637354597,1.2485641128643261,0.004147367637034918,0.013342504459889618,0.003674125610725273,0.029153937014474916,7.464215986086841,0.00841736644239737,0.0006564479702865344,1.0728356231185736,0.5867042423680584,0.21103580589598284,0.03550162757622667,0.03547060752615418,0.006282941636015234,0.025428940818075677,0.7104330308063423,0.006705848172549458,0.5508778763765171,0.09305481400532069,0.26173988980071605,0.16650895872504573,0.0006029816245851784,0.00031605199348909603,0.0005725798829577997,0.003733731718211889,7.37723264201718e-05,6.054667137386842,0.0
2200,26.746134916933517,0.13799354837339614,4.704857476901076e-05,1.615446979761649,0.002799903944788924,4.172079035105874,0.011789158043076519,0.09181970259621046,0.007125439760892709,0.035286390627240406,0.4929583950715081,0.0006733245042779929,0.000996459619519441,0.0021965263960194025,0.11581319093862213,0.03104008856980106,0.19999640308916578,1.2420582042356076,0.0040266964667184735,0.013244020007993025,0.003568856976608168,0.029740907985966812,7.688167613782129,0.008298676787311353,0.0006990037929329084,1.0790219409468795,0.5948575357702259,0.2092272338046508,0.034790296922667545,0.035560200411096005,0.0062406194158133674,0.026013773770018872,0.7110573766367553,0.0066216213750618785,0.5569783211260565,0.09290323975796873,0.2647349884194889,0.16732366651116096,0.000629439876847015,0.0003297640575961823,0.0005317448406129749,0.0021898224777002016,0.00010886619975413445,6.056758648612535,0.0
2300,27.422804942451542,0.1455808808010188,0.00038397828377270004,1.6155706800260874,0.002785175309835971,4.404124280013578,0.012429117762362869,0.09197350868074308,0.007115912444434086,0.03532788845838566,0.5393771126544418,0.0006636214333170335,0.0009545495467614356,0.0022533824238866085,0.11515392471249353,0.031975573136305335,0.20113350975953578,1.2595361489398007,0.0038478184809083663,0.013039422918238413,0.003492320462072886,0.030192284053417926,7.87956856292993,0.008243811946286704,0.0006679722148116434,1.0823830068933726,0.5960045362696916,0.21022454298650975,0.03502492969857594,0.03522369131894261,0.0062284908932621575,0.02658229832860197,0.7081938205589955,0.0065506252129677416,0.5528942009294597,0.09286259417187266,0.2633194579040905,0.16557454514976097,0.000600170876136536,0.00030008289505944444,0.0005153090250256687,0.0019616824215021086,0.0001231245027561784,5.989352888192618,0.0
2400,29.213526581740922,0.13989913292061823,0.00032120192005340924,1.6442803036033056,0.002743620725990607,4.526176015350668,0.015681085746872783,0.09234777531638627,0.007027848312170275,0.03522321686628857,0.5734853979512755,0.0006917707867121676,0.0009400697974722413,0.002085081932511898,0.11560696172586409,0.03242715639594036,0.20023758710265216,1.2680406461210458,0.003901584189452639,0.012860867393802242,0.0034780265034434392,0.031140054072811965,7.894115543154919,0.00824054357865051,0.0006647097268044941,1.0864284033334835,0.5912812442636561,0.2129266690832661,0.03450529276031141,0.034866543817317845,0.00620204526279713,0.027392031192027162,0.7077636344888367,0.006520455346094803,0.5537300438657059,0.09286535805281411,0.2650119820527606,0.16711281474140569,0.0007087016991969506,0.0002780256757866916,0.00034291451948664797,0.0019739237213553433,0.00016572389341091635,6.086814854768768,0.0
2500,29.91378723251517,0.2274234268621319,9.077631096446236e-05,1.6573005750722414,0.0027094223865514375,4.662945632143659,0.01559543388400364,0.09205415387882265,0.007012137946478751,0.03509590576799261,0.568071225692736,0.0006297586908609563,0.00103379124706417,0.002048337964346591,0.11488315041843054,0.032594422507285795,0.20242082591061702,1.267025495063419,0.003692308190959089,0.012404730861723393,0.003458105067075773,0.03110243282991141,8.281742032987351,0.008110331125587254,0.0007115050966146725,1.085510754067424,0.5948203871352569,0.2103964986964929,0.034482337422683335,0.03492124568553441,0.006165141999335515,0.028457231751907914,0.7076369798534509,0.006504037543902438,0.5497003218763696,0.09281468173925611,0.26418702414962775,0.16813166232929208,0.0005947558043568231,0.00021250499318968555,0.0005517815651398528,0.0013557757300509854,8.027997077096773e-05,6.028598014932259,0.0
2600,31.317384197346325,0.23615995357245462,0.0002576917790903161,1.6737195003968774,0.002717872509459788,5.062780162783129,0.01933441708467304,0.09329290910916166,0.006892807770309205,0.03472221474904488,0.6039386001076991,0.0006419151241763033,0.0008106206750654839,0.0021568795801589734,0.11318066848902479,0.0325049060820092,0.20240302431012375,1.2738022539419689,0.003642018999813156,0.012352068537859239,0.00340461578608029,0.031629280988592016,8.207581318681724,0.008065733888349315,0.0006762695831709206,1.0942751340611359,0.5972168212362172,0.21223343604148082,0.034274367525463645,0.03446495855289675,0.006172174851715914,0.028841964178103953,0.7038648206127189,0.006506570721922489,0.5504547614222882,0.09299741263410112,0.2647067752976192,0.1671302122076971,0.0006158050140074348,0.00024180196249029795,0.00025069266609420166,0.0021165348315405953,0.0001696189261013785,6.088286492584508,0.0
2700,32.674274688702525,0.2671117948673367,1.7947666083416297e-06,1.669589999353153,0.0027362841433826767,5.327287792678535,0.018520513797302688,0.09273562900735721,0.0068709569348630335,0.03463727760247272,0.620157210256501,0.0005859465976963079,0.0007055350828448956,0.0021269132044160624,0.1152242254978354,0.03312577969118011,0.2026094218613625,1.2956186847768045,0.003566757340015006,0.01209188396628638,0.003377641772093115,0.03200535529100091,8.595585157154636,0.00792020129046952,0.0006091378938100149,1.0940141015959914,0.5897398276784672,0.21291572671597453,0.03417045989414722,0.034677172901454965,0.006123591197103066,0.029528353778347612,0.7181029670508977,0.006434883279071753,0.5530857816594709,0.09288144673194842,0.26630112376577153,0.16818016727338717,0.0006050212543338368,0.00022260309521194126,0.00046854101881603223,0.001811761316474126,-2.009563768199321e-05,6.004757145445015,0.0
2800,33.68135409611475,0.2888773644969306,-0.00010390458637815137,1.700850094520243,0.002687909465931653,5.426066535858675,0.022168947792529908,0.09385237916789484,0.006813473748584315,0.03500975675636131,0.6417439194864903,0.0006186397905795259,0.0008187565579498171,0.0020849085670330944,0.11400788301411692,0.033506681129597635,0.20136690032860335,1.2743335905487883,0.0036520690075828545,0.012095525079623536,0.003384196961193779,0.03306655871865445,8.74841590345392,0.007629067820954434,0.0005859545124724417,1.0810539622876474,0.5927982547958526,0.21197434588990735,0.03424925597377265,0.03419980335951556,0.006142588392531494,0.029580501897623734,0.7095624431523233,0.006490727561183876,0.5553027861717639,0.09295872933486729,0.266059726357744,0.16599580416178572,0.00048719011692470167,0.00023522030259785174,0.0002050551491819692,0.0003024700746862538,0.00013362415660893564,6.0575072292623116,0.0
2900,34.487728664442145,0.3055530639422364,-0.0002358924997787857,1.6993453212956269,0.0026959300682936707,5.644028836555189,0.023715716172715545,0.09398469332621877,0.006781370828063013,0.03501569436964813,0.6787231853345362,0.0005333138212778962,0.0009708406950606687,0.0020292511928559,0.11530880570687696,0.033965868495922286,0.20049976790747218,1.2896736079382112,0.003477376727432694,0.012067173197463775,0.003258608817934451,0.033201088695237795,8.839954219961196,0.007462773245937908,0.0006904150009566766,1.103288694805853,0.598230021064848,0.21012854977848097,0.034565082030314546,0.0343978606887812,0.006100505376418492,0.030490415709738587,0.7144661973965827,0.006412034848073814,0.5578749705149603,0.09329282241463464,0.2649020531103207,0.1683613992457652,0.0006411267774287491,0.0003106479669648803,0.0002715383243686819,0.0005437729632116048,6.480195872478828e-05,6.014423547186867,0.0
3000,36.46109920742511,0.311480771526099,-0.0005462846290881359,1.7349076539058954,0.002722773859268533,5.960530828521686,0.026599817426836918,0.0932286060655068,0.0068386906424890755,0.035158190212487866,0.6797839184137087,0.0005031334544057274,0.0008307790146670252,0.0020082688120249058,0.11361648274606995,0.03408817205815316,0.203752888223758,1.2970088286358348,0.0034240773014377326,0.011779880717474302,0.0033213931228154078,0.03355114378255274,8.735879658753797,0.007682168304740647,0.0005718956198441064,1.0942321323868696,0.5882171591326024,0.21378511504074124,0.03391625060838365,0.03403501543683932,0.006088303165499325,0.03104875788848244,0.707826756558882,0.006472787434001059,0.553450121807925,0.09304583806593801,0.2636698345062991,0.1662706975741934,0.0005114729644638315,0.0003242698136577671,0.0003819097292298638,0.0010473204756080645,3.6962450918566534e-05,6.069310035236927,0.0
3100,37.15181494299545,0.3695027341670362,0.0004853426590281452,1.738298724950873,0.0027165437400054762,6.1557446348990625,0.029924049456752953,0.09419397776245957,0.006747775277614942,0.035101214018699325,0.7178271722246594,0.0004995551344167644,0.0009423403888926788,0.002038068154089962,0.1150031575448658,0.03457717182272156,0.2006663515254927,1.3124065838376204,0.003441188282686584,0.011721677806587043,0.0033165701355814536,0.033749186233625494,8.994228313922585,0.007583299123360323,0.0006665273110165767,1.1016636900059238,0.5876521206698729,0.21073332197517639,0.034613865409839344,0.03417367964214086,0.006059544916848918,0.030992160991190926,0.7085095766857011,0.0064243749108515704,0.5547896554293998,0.0933829858630213,0.2670541089551703,0.16609953970519092,0.0006220169419586756,0.0002966218043378665,0.0003749785108958251,0.0012529534490949988,0.00012438703792839786,6.05332596936949,0.0
3200,37.01997490448364,0.4403300645610377,0.00045006426334904403,1.7309028202692585,0.0026885444522424004,6.271450770272035,0.034035324861996015,0.09282526713093181,0.006720041439210141,0.034900141351638936,0.7366998943727348,0.0005486452184093748,0.0007548908565425809,0.0019759579546666426,0.11390005536096512,0.03457799433607781,0.20270760563675813,1.2889370852119992,0.0033761084864029275,0.011694122581040658,0.003280413506622855,0.034258196885579184,9.02150843497313,0.007309853050115491,0.0006278633870239542,1.101715550975765,0.589812094244827,0.21099590937087628,0.03448030450138066,0.03402278638494645,0.006079441093646016,0.03172910712233348,0.7090158523985193,0.006479637300772933,0.5498901276186605,0.09283597229547151,0.26451799816658167,0.16818917171408101,0.0004313820582478569,0.0002073771876199834,0.00020659079862773972,0.0003641443457012024,0.00011003167000891561,6.004135669553139,0.0
