miliseconds,pRB,pRBp,pRBpp,E2F,E2Fp,pRBc1,pRBc2,Cd,Mdi,Md,Mdp27,Ce,Mei,Me,Skp2,Mep27,Pei,Pe,Ca,Mai,Ma,Map27,p27,p27p,Cdh1i,Cdh1a,Pai,Pa,Cb,Mbi,Mb,Mbp27,Cdc20i,Cdc20a,Pbi,Pb,Wee1,Wee1p,Pol,Cdc45,Primer,Chk1,ATR,AP1,Mw
1000,13.070192630077694,-0.005571187697728637,0.00019475965207280487,1.248640256121521,0.0030157417010718557,1.512916426835393,0.001256922033170675,0.08064032242179794,0.00828821130758934,0.04237221605705126,0.1567876481417094,0.0012223062271871214,0.0021732462285813676,0.003759779736655936,0.12284293125303035,0.02426501215647083,0.19655712301066572,0.9539520751031034,0.006094407704098482,0.019702027941055723,0.004781409753064956,0.01575918078878897,3.97660256738054,0.013645317071931208,0.0008327164716592089,0.9034370069581943,0.5325535590534022,0.1902416201681883,0.04338115280122112,0.04313221421500865,0.007197547950091038,0.013320865519279884,0.6459686972287717,0.007540014487943842,0.5380054453791153,0.0900795934934944,0.24283487778820234,0.15821846129307254,0.0016421575742436563,0.00045690205130876385,0.003775757728255187,0.023054649203134922,0.001101830813283269,5.554393029081464,0.0
1100,14.32667812050639,0.049195355103751635,-0.0005486342263583432,1.285981527536553,0.0030394857253064358,1.5468878268374702,-0.0012167030774750099,0.082715471130285,0.00829259689667994,0.04180523077475586,0.18626696095620748,0.001097369434810794,0.0019743361562793776,0.0034551124341258396,0.12137547056439225,0.02482811889283143,0.19576282420697916,0.9805244506111669,0.005906508664204289,0.0189024701859838,0.004625500136316494,0.01747269272995975,4.488756673227211,0.012440596204128632,0.0007819677332367057,0.9303572749826142,0.547500955594897,0.19534759482196673,0.0416477327045187,0.0422844114899679,0.0070662374466844485,0.014510132829188581,0.657503017083316,0.007510959616168533,0.5388120705577107,0.0904829094089262,0.24885258328183432,0.15840489057118923,0.0013631584987272092,0.0005404643730104008,0.0031955567959150166,0.019859822457952717,0.001021781116548687,5.653997927963926,0.0
1200,15.206512899738238,0.015313486310986307,-9.516239224773113e-05,1.325512732065694,0.003062180775199596,1.7971280704062764,0.003971956899944279,0.08530735192541641,0.008153833299585342,0.04093438771787361,0.22957032766597746,0.0010211863222374404,0.0015397973724287297,0.003232697933424453,0.1195399348372589,0.025687939558827803,0.19920471443301221,1.0308329681798316,0.0057021135929996095,0.018058388405222517,0.004531042288644963,0.019163781425060315,4.7389910983149255,0.012015163932876908,0.0007583691089893803,0.9563854019474993,0.5575944604588103,0.20065941848189084,0.04006973088131022,0.04140937478848076,0.007008864246217572,0.015468866828141527,0.6678181847312431,0.0074096107860059076,0.543350773212255,0.09137564954604553,0.24960918875810365,0.16052467748429847,0.0012583598192772434,0.00040539045470121813,0.002574446677858333,0.016309003055234066,0.000894730615521413,5.797304630214062,0.0
1300,17.226039304318054,0.047294798918970996,0.0002220516275328592,1.3750122466039174,0.003034272216827643,2.01590642264616,0.0014911937545296183,0.08583933090687682,0.00803385274572645,0.040056988270901296,0.2620280708674953,0.0010306933443745183,0.0013623817138425478,0.0030130672285218515,0.11853138250500736,0.026952514578513456,0.19720373731843574,1.0588284351777268,0.00546007795681642,0.017428060547045845,0.004449981256439101,0.01976397364600065,5.152683569378927,0.011344080469059213,0.000719068856907082,0.9720002766046089,0.568138509458772,0.20144167636011023,0.03907981360156717,0.04070375240070576,0.006939575221023614,0.01716036570936939,0.6740503540342322,0.007325590022774707,0.5494331430375436,0.09189458469158429,0.2522097388044492,0.16317561687728252,0.001203768033152659,0.00046944739187187003,0.0022255321710149133,0.013830475025095176,0.0006265466845886342,5.842836043756276,0.0
1400,17.885043965025368,0.017237881256086614,0.0007461187690688765,1.4147613601889129,0.0030090372171480946,2.45950005025759,0.006060145187152248,0.08729691224576629,0.007967867846986589,0.03955881895799974,0.2930881330697496,0.0010071317320464886,0.0012667250368499203,0.0028361105672444023,0.1175683860509623,0.02709608400999494,0.19837769825676108,1.0946096070247537,0.005138726138224284,0.016795345534639763,0.004279892784980432,0.02114595572166187,5.505278626103001,0.010902231519555558,0.0007077510737382648,0.9892074890275118,0.564645889118939,0.20440240013121733,0.037960882451370914,0.039998668313927045,0.006793581000735223,0.018656873643145593,0.6883396654702305,0.007215030852194319,0.5434695927254245,0.09200756104549851,0.255874365883257,0.16406362433187988,0.0010584652479971686,0.0003796230430744935,0.0019599424539330232,0.01257218838795745,0.0006196036215492157,5.889192409636336,0.0
1500,19.874519375295364,0.04021325508340348,0.00018148932393976776,1.4413702842939309,0.0029803752577196494,2.5711249942436534,0.006114627988316159,0.08963016918051524,0.007792555876658262,0.03868969810577493,0.3277243596461731,0.0009070928226711714,0.0011604997577976416,0.002664922076160913,0.11658084347873403,0.027834947243666676,0.20088959281797694,1.1080822390757887,0.004969432051734586,0.01598849488731406,0.004125777293043224,0.022571630879560413,5.6040125792316315,0.010300088937640565,0.0007934500704893504,1.0141517907668225,0.5783689746296174,0.20728303293116637,0.037844703945492664,0.039037656910162526,0.006729039515861317,0.019719330748205786,0.692073105827655,0.007181494079754517,0.5496490865989292,0.09184989594282812,0.25880458637861986,0.1629649772860527,0.0009365549244322267,0.0003470844131196486,0.0016394289137130554,0.01059359769361784,0.000382614441862578,5.937001107238655,0.0
1600,20.815456420166107,0.06164798584629298,0.00040394444932778824,1.4506139405535465,0.002938818752444751,2.879114507691985,0.004681912624933001,0.09002052174436581,0.007748544213183653,0.03802752087482353,0.3339369593424753,0.000986111403583475,0.0010950815183313589,0.0027225903530040674,0.11586824279448725,0.028713498671404217,0.19970655725549466,1.1579578468357439,0.0048499181627120955,0.015379651452773103,0.0040369240759834495,0.023803977215945384,5.9254836578574155,0.010005505506206137,0.0007766865246500133,1.016859205064785,0.5778834492464965,0.20616774650755496,0.03724652324367833,0.03834597782012754,0.006612276051287291,0.02066624948057881,0.7033229376552033,0.007071631653757367,0.5551122285550162,0.09225379124102127,0.2607036672753669,0.1647255356752053,0.0008670516853675215,0.0004104794359163737,0.0013824893570541562,0.0077396369851422476,0.0002868424728127626,5.988768415634599,0.0
1700,20.993242110561596,0.11842873535507453,0.0005682573774538139,1.4858634504938388,0.00294633624309533,3.0508914649733665,0.005956431424107554,0.09100571910270841,0.007628084277604593,0.0370002849251892,0.3826222468523956,0.0008507293188803452,0.000996176926845436,0.002622243356612268,0.11572224699893949,0.02882738378642723,0.19847315063423998,1.1828230455165378,0.0045993931302221866,0.014841975478486081,0.003990827944184876,0.025685066078584094,6.39349685227358,0.009702882019578713,0.0006730913079229907,1.0415618200309515,0.5754708091556421,0.20629990184836947,0.03664863191205758,0.037534863758258916,0.0065560229407294075,0.02187615787802703,0.6937465912285127,0.006924827599937684,0.5526000942374979,0.09279556229318178,0.2593032776376378,0.164490227630861,0.00083747851911206,0.0003384491482669233,0.0011471470602394318,0.006485315126385949,0.00040225140153936215,6.002870490419709,0.0
1800,22.3809660325249,0.06097776416967038,-9.941134184945116e-06,1.5339686124196152,0.002889246907050928,3.0770432909427776,0.007922012520578543,0.09177357185947971,0.007532888294790916,0.03655510781578926,0.4110154173751635,0.0008641678549808126,0.0011244791169114092,0.0024172732325403626,0.11576661792829519,0.0297427288408531,0.1997143957467248,1.2007995110487846,0.0044198102401421645,0.014703788005743755,0.0039214147255570335,0.026080212550707915,6.705468994216483,0.009227520864056891,0.000667904838291753,1.0511225034972616,0.5814972178910579,0.2092235376296116,0.035798397439196605,0.03714980586647371,0.006507124244136545,0.023261172332879717,0.705725726110289,0.006876214610272033,0.5475264088667996,0.09289065746012659,0.2613119009877503,0.16693385705480887,0.0008349035423679473,0.00036677247680368325,0.0009914017488293037,0.006366494265303355,0.00028781727181562014,5.99564628600767,0.0
1900,23.45422689395658,0.10831810768849964,0.00047515986318561317,1.5282909444683592,0.0028410369372005822,3.3565783022665068,0.0075578072469492715,0.0908632535855911,0.007427799469183233,0.036538349918493654,0.4343544611215995,0.0007976960807424403,0.001120570374629052,0.0023538842610266804,0.11445476249926263,0.03030114230729769,0.20134550481092736,1.2165328969114129,0.004425207821124385,0.014334740114347353,0.0037588142444002375,0.02746387264306929,6.957846525850549,0.009023772743269392,0.0007368501063592501,1.0590273897531177,0.5841112245825714,0.20885513215168838,0.03572865802967606,0.03636665875554872,0.006374228662493667,0.0241354718364002,0.704308112733298,0.0067766167230021036,0.5506107735093779,0.09242863878246846,0.2641266439025175,0.16516645557764703,0.0007941871116251853,0.0002513572220401273,0.0007997382150796107,0.005271327850074635,0.00020192440568861467,6.044993351759446,0.0
2000,25.55470519283224,0.10132811862492064,0.00025700380559040336,1.537512421871867,0.0028093036997433596,3.5872488026882055,0.006512554684402327,0.09119550955753661,0.0073693137403538864,0.03622578927355115,0.4657781415301735,0.000846440885448441,0.0008582452893494319,0.0023728091408619463,0.11503599498059641,0.03037621668298175,0.2024478224932453,1.2141535112286181,0.00415305511153405,0.013750971001122702,0.0037419954688567353,0.027602864860504277,7.276849773684633,0.008684401163306021,0.0006347528775896838,1.0695209858839072,0.591449951340141,0.21171952219354187,0.03527584187142573,0.03601781376969041,0.006357657583120189,0.02426776808846995,0.706084693217201,0.006747609721658613,0.5494010905766518,0.09295782965904509,0.26367022640062515,0.16534598631428127,0.0006270214113731911,0.0002511573186836774,0.0006494688986860995,0.004660039344510277,0.0002549653673667761,6.045080718569403,0.0
2100,26.545336812398567,0.11781973128683634,0.00047773545640402164,1.556928049488453,0.0028092959752239782,3.740844181371521,0.0092377087486537,0.09133934232555405,0.007289738998973352,0.035507227920364766,0.49689553502593603,0.0008067367679226009,0.0009885258151117694,0.0023258480839770815,0.11571960219745364,0.031304165302477246,0.2023748990081179,1.2266131862332403,0.004016940993999391,0.013314415598228177,0.0036469382742334885,0.029148219349890196,7.375773145722477,0.008582633324665186,0.0006774938823720265,1.0797597679020685,0.5864530788281964,0.2101043051976224,0.035440417877211104,0.035978684744666305,0.006256213169492953,0.025227235697814102,0.7111526081603323,0.006695992898811055,0.5491089645441489,0.09279074490461268,0.26333821243587924,0.16493266508234775,0.0007160124487444914,0.00028238658666495043,0.0006196482900271604,0.002835689116564203,5.491844353976009e-05,6.075437735045931,0.0
2200,26.511749304880972,0.16882777137265384,0.000504313343064151,1.599131056757555,0.002787415116923595,3.8995101063724125,0.011762412333065594,0.09241764583245007,0.007145761872442704,0.03532440800966703,0.521263335303549,0.0007576247851736413,0.0008098540530770803,0.002292599403694174,0.11340250425095266,0.031072515519293128,0.20247251079715073,1.2334918737325378,0.004078289540637219,0.013265960138019697,0.0036049244012467028,0.029207612888873413,7.591002777786647,0.008287075915806028,0.0007109363844426766,1.0678807826376333,0.5865404935185045,0.21057745191107732,0.034784284280059426,0.03557400780956326,0.00623352789493223,0.02609811792753465,0.7087173502479716,0.006585779272927754,0.5482691907622721,0.09295861247434178,0.2653526107376249,0.16685828750372206,0.0007063680518945705,0.0003560944595583841,0.0005239570931901639,0.002659255903670738,2.525743801561131e-05,6.010214619286092,0.0
2300,28.683804101479378,0.12991629870099586,7.511619291935865e-06,1.618836588767073,0.002753389081849663,4.331828862740786,0.012030853154014094,0.09252034078031217,0.007147341473679744,0.03510553418990611,0.5449233373864324,0.0006912196598869759,0.0008209258284400437,0.002256687943421753,0.11379261480294789,0.032159883648117914,0.19985045806668805,1.2618995758076845,0.003956085427285795,0.012970031955158418,0.003518944440823345,0.030193290923704395,7.863666919825472,0.008147770579217917,0.0006376359103249554,1.071521651694339,0.5894559212469871,0.2117911880622502,0.035170017107474326,0.03490870039328774,0.006194982349466815,0.02733728337842213,0.7024278166353892,0.006563815718588269,0.557239980271861,0.09304064157580401,0.2629475012513413,0.16611000298269368,0.0005458247697714567,0.0003014954254409178,0.0006653281796658503,0.0029401938211045696,0.0001465024504000274,6.024402209925713,0.0
2400,29.688134427437028,0.2138421020207985,-0.00032846328847155,1.643829508818789,0.002723767790526458,4.374097735117785,0.01441708213629404,0.09328840847915924,0.007020056393366184,0.034853396173499064,0.5573828666789623,0.0006457947640333218,0.0008702116095429947,0.0020658811079433807,0.115690897965215,0.03190495090568495,0.202196666928943,1.2557381518846096,0.0038700796407639825,0.012751278442484942,0.003467032442123055,0.030379022766754495,7.9014787337498325,0.008050078476405039,0.0006939329332581511,1.073668901716987,0.5868963525916044,0.21103567420071423,0.03480942811181849,0.034814698558278775,0.006158626277427064,0.027883372623013974,0.7082585442871208,0.006571462496765385,0.5534785288365425,0.09301128914342095,0.26431235621202115,0.1671566295734277,0.000576233709203615,0.00025778032289944935,0.0005845466738696893,0.0024985689514063717,3.3520348640156368e-06,6.071386320596973,0.0
2500,30.000589900712924,0.160292739359169,0.00014128764231306488,1.6351441588085898,0.002747527551466358,4.629788704949901,0.011228818607761558,0.09216440736339575,0.006942620037825202,0.03522183533505421,0.5725902779390143,0.000728605756589893,0.0009147786577109367,0.002142173355788945,0.11567970161694467,0.032732024432379415,0.2016652528686307,1.2883736671769344,0.003805062333173883,0.012603678263384252,0.003479996960911198,0.031094531287099776,8.24492461270539,0.007842069958917737,0.0007031772781925132,1.0816777067983043,0.59627665694228,0.21218655181322396,0.03429352624070579,0.03488436663613051,0.006176666806950162,0.028132964136897375,0.7129881307003948,0.006485010676133733,0.5561075073008745,0.09293402780037928,0.26338284217547725,0.1675427494451694,0.0006293367390045409,0.0003199966098540505,0.00043312377997566966,0.000981925177561694,9.700782465272629e-05,6.057971713704081,0.0
2600,31.6736055456692,0.248689918212868,-0.0005465974369758746,1.6583704078877184,0.002739184659202658,4.81355286979504,0.017045297510898134,0.0925545720421257,0.006980733222361507,0.03509290837887302,0.5926223037251392,0.0006084143197126964,0.0007725317467340859,0.0020076732614028154,0.11452396425147782,0.032497574745611796,0.20017020231964872,1.2743547360760974,0.003732387071341987,0.01242016622926205,0.0033834040453303367,0.03163664401081279,8.269228855404668,0.007971077181831557,0.000623522032243474,1.0733461628731922,0.5896606617898823,0.2108006340915513,0.03474619093414012,0.03473002414386557,0.006112595917629358,0.028392147236593886,0.7127461849251874,0.006480865351079556,0.5487397050572951,0.09286869417463377,0.2658295670306263,0.1671185164707893,0.0005278568689086276,0.00032961815223425184,0.0004072214971332571,0.0015703905864841439,0.00016665782619030276,6.052801395749269,0.0
2700,32.308311433935,0.2494371550132456,0.0005565994490200167,1.6973005345316734,0.002736692384296095,5.120635947670512,0.018188905847216906,0.09241546046307288,0.006904129515578545,0.035109384226769416,0.611399246352336,0.0005578196140932019,0.0007562523069377412,0.00206808732220371,0.11373908412844849,0.03313483382071215,0.20218297512231503,1.2834814126765042,0.0036865978203693703,0.012381303132914311,0.00334354160394102,0.03204068460551996,8.351752943954974,0.007916939555822169,0.0006502362292088691,1.0944629449609995,0.5917964312054458,0.2098606517988643,0.03428416083505681,0.03419763481351782,0.006109760552406137,0.029334850781840092,0.7076601942780143,0.006428268039287315,0.5504716028272016,0.09273444640262664,0.26474501851485377,0.1678889127397894,0.0005631536930645781,0.00029085139667269454,0.000403232454848299,0.000501503156779368,2.32302691982058e-05,6.026731590952361,0.0
2800,33.8481559522187,0.2687538493782522,0.0003631094035988356,1.6743485159297935,0.0026911255424573385,5.5370794381906325,0.017186473431890323,0.09217043257063817,0.006812531752248951,0.03503000050731982,0.646067873593347,0.0005887604636185183,0.0007378331522271773,0.0020047966266414172,0.1151566901334858,0.033182726531300805,0.20107619179159375,1.2762502107591638,0.0036295012775913404,0.012009799687523689,0.0033775245363380493,0.032789151126033776,8.457243155180493,0.007811943663639593,0.0006200578491604891,1.090776207595947,0.5923237480129392,0.21117309026465056,0.03408922747352158,0.03454057846484838,0.006142985648591317,0.029804785473468407,0.7073645234626239,0.006420979156522245,0.5552579737088114,0.09291460235799875,0.26398195771671407,0.16677610069630408,0.0004844452389534538,0.00021133607430768905,0.0002560614928268382,0.0010478961005150787,0.000131018190034524,5.995049137736357,0.0
2900,34.03553989614912,0.30868427850109903,0.00021965983409687835,1.717298580609983,0.00267987692373958,5.6469335888117005,0.02007319627481862,0.09203308233164312,0.006804326093102695,0.03462406518848251,0.6746958131844494,0.0006480136504816226,0.0009152927367891947,0.0020187810678717333,0.11449835533171221,0.033505650229943264,0.20053586808113286,1.3098075647978888,0.0035238015364349043,0.012176971943778855,0.003296185577285555,0.03254186362902671,8.7604249638396,0.007733795333217075,0.0006408587342028639,1.098618160709576,0.598493658238295,0.21140560394634889,0.034011144075941094,0.03450383490957677,0.006103656248703285,0.030746059714699688,0.7111452516148151,0.006429242048851037,0.5555952143735464,0.09301216272970143,0.2640852233654922,0.16779715342477836,0.000528623435287793,0.0003133405990623092,0.00017745645500353262,0.0009003012808771209,8.544983493993586e-06,6.101138446101255,0.0
3000,36.15882663271592,0.30800482437446614,0.0007390855391212972,1.7099383069298364,0.002712363599528787,5.78166759692142,0.02854469784247377,0.09246078391811025,0.006755017505991934,0.035145859788806126,0.6849000511861287,0.0005889910883792273,0.0007267623715450967,0.0020243926473399562,0.11307061795194336,0.034270738259678094,0.20143322519459403,1.2819621126673653,0.003507174823421449,0.011916676455770468,0.0033072445824827074,0.03343577225608158,8.725032648044582,0.007415455589546524,0.0006815745271128297,1.088344019449581,0.5959652027949235,0.21123610629720058,0.03418727988939184,0.034336126203444145,0.006117772931425555,0.031017486180597124,0.7110598435909942,0.006487804273019938,0.5529978914806171,0.09275954707988149,0.26398267890560906,0.16702981638190217,0.0006109004914099883,0.0002371061785241487,0.00032228234927956926,0.0008669301245778396,0.0001237424703009508,6.012482253067043,0.0
3100,37.37859874336501,0.39998881110946366,0.0005918800416419394,1.7289599009219525,0.002689508688213781,5.980689968092787,0.02723515887351088,0.09297207600853181,0.006710795499449409,0.0351403099028694,0.7174569213769469,0.0005307038161757766,0.000843266600780407,0.0019991315637382183,0.1139225675189698,0.034547089286020925,0.20229669210533893,1.3178751642584992,0.003441114735511158,0.011912294790074881,0.0032743727324331326,0.03413606946331588,8.912267199077304,0.007581129522231989,0.0005678974873567107,1.0914385273409632,0.5956676980570025,0.21323752202069152,0.034299694464643184,0.03437190810709879,0.006059463109800279,0.031691493257591956,0.71275898587039,0.006419035838087862,0.5517325929285618,0.09284096963821639,0.2653592518001761,0.1669868526559931,0.0005257014505086757,0.0002254901186140286,0.00017472339875537887,0.0010588901648464172,4.271779036313806e-05,6.058227342674312,0.0
3200,38.10619307924,0.3935168538163549,-0.0005042029415434271,1.7371166696630373,0.0026940343052826938,6.4496230614623915,0.034453990529517295,0.09334562453515485,0.006720653946413765,0.03488983610172818,0.7436963530780893,0.00048359161040966684,0.00090639021709475,0.0019485827968265547,0.11487904249419129,0.03408156205846074,0.20392715012318177,1.2973599529964681,0.003416877650437585,0.011794872593691677,0.0032786059638330186,0.03394786597936322,9.153576250642637,0.007411023700502461,0.0006137434914001439,1.100671419481472,0.5973865424939583,0.21298535192633608,0.03425438786912223,0.03406937920875348,0.006097563691088549,0.03171353041674652,0.7049566359338616,0.006395295937144428,0.5540686289319661,0.09287104045527816,0.26640366652403186,0.16657172680340232,0.0004937179872800424,0.00030599816352186633,0.00024005346351883898,0.00033643331305478367,1.2307894934445184e-05,6.026675680340889,0.0
