miliseconds,pRB,pRBp,pRBpp,E2F,E2Fp,pRBc1,pRBc2,Cd,Mdi,Md,Mdp27,Ce,Mei,Me,Skp2,Mep27,Pei,Pe,Ca,Mai,Ma,Map27,p27,p27p,Cdh1i,Cdh1a,Pai,Pa,Cb,Mbi,Mb,Mbp27,Cdc20i,Cdc20a,Pbi,Pb,Wee1,Wee1p,Pol,Cdc45,Primer,Chk1,ATR,AP1,Mw
0,1.4717639113491285,0.2852336959305338,0.10036209824729604,0.10721556824172349,0.0009768500044061252,0.07068327244550453,0.04708827171004407,0.010548078326203506,0.009950266091412275,0.009794326336818086,0.01442647202114223,0.010028229620040444,0.009902429205733128,0.009982392806248158,0.008673377288940352,0.009616856715464082,0.011082348306342773,0.01533807452303419,0.01006179245687927,0.010070658486811296,0.009998031090525704,0.010112441027275869,0.10806741300492823,0.010040048052907797,0.010025887256607082,0.01982537633483111,0.015805737242965166,0.008328716354336012,0.010337969637455667,0.010003526300067414,0.009996731100803022,0.01046914244386571,0.015405659272135283,0.010005118159854139,0.012973896343617007,0.10022404001171775,0.10170661226128724,0.008771030454817114,0.010094153692493425,0.009980364666545635,0.010144433750715819,0.01071607353521097,0.009898152532639844,-0.03409211595595543,0.0
100,2.987711868940317,0.0019889859062327793,0.00027892308055571497,0.38842946772347736,0.00037888982134096555,0.10211116448639024,0.018051068552132753,0.012068355707627374,0.003221612483015644,0.016582666095390636,0.006000924315635854,0.0024004238489363917,0.016812214289615015,0.004697699876386526,0.18583760178900158,0.009323801707526702,0.08048063860321858,0.15165190837495135,0.008240599612182108,0.021956351962078607,0.002052807835948623,0.008696806884032527,1.1395624445662484,0.010873550643089707,0.0003906834947369359,0.17870719899051601,0.11134897638449133,0.06421458838707442,0.04729857262004295,0.02243755055363136,0.003173846193411446,0.007596478039348251,0.16533558305931342,0.0021841286628074695,0.20253777009198987,0.05482404117338406,0.10191948520471585,0.07482913433127443,0.008105321356778281,0.000761220116752087,0.010118790596483048,0.032136402686154586,0.007818327468457764,1.371609908852655,0.0
200,3.998520282505548,0.037828816824952705,0.0001421902837459834,0.598732321868566,0.0008384541271066906,0.2830401658901713,0.010257871621255882,0.024190485446174723,0.003756264968467362,0.017797208069350954,0.028614827632094476,0.001533192807372627,0.012102765565581559,0.0067023033336947304,0.21940462052943885,0.010935681116330262,0.12020998444485637,0.27249343920971497,0.007698577449978501,0.022949778561561003,0.0032164503005093804,0.00729473644287033,1.6417686854823976,0.0174622740388173,0.00046629805958795775,0.34085713036838416,0.2015297394618356,0.10155665909734332,0.05724603227055177,0.028537537368157985,0.0045243107053539325,0.006483332029909672,0.28152093863868993,0.0038370393506951058,0.2965559622081158,0.06636576329363063,0.13553895772306604,0.09643320018972591,0.006201054200628635,0.0011095531026344134,0.009915501646940012,0.04303208507243899,0.006386920395118624,2.4829581382989936,0.0
300,5.673142505471459,-0.0108753323977986,0.0003796450309639005,0.7414662714352078,0.0013898646748546537,0.19808889654367073,0.0027042753078867394,0.034347007678167236,0.00460002534116103,0.021696237810589256,0.037348201826520495,0.0014001716096125522,0.008668316621321647,0.007016703549726547,0.19833171292477697,0.012787284239872836,0.14529536021202027,0.40390200219913613,0.007361315718670332,0.0229635429848887,0.003895518569889998,0.0076153346771748905,1.8015450966653839,0.019919553281620556,0.0006046746660744038,0.4591503764137844,0.28402780598637506,0.12360904910475085,0.058770053682350595,0.033952429568896964,0.005463304538488182,0.006103974964794641,0.3667528857971289,0.005071848960061681,0.3691713912597633,0.07384698443079168,0.1594425736974299,0.11029899740179429,0.005062516594584798,0.001049505163539114,0.009086987409431908,0.046761758254312,0.004997531945513484,3.2775859025582585,0.0
400,7.153690825632632,0.02690427528721301,-0.0002898440492457407,0.8459868473448179,0.0018666591638881742,0.5315317902685996,0.003830089045698126,0.04493552805464772,0.0055162374878199825,0.02691284388439394,0.035630367031942625,0.0014310665772946135,0.006357680642889526,0.006560413205129378,0.1711753599536913,0.015554248241717045,0.164218511195385,0.4919392781464893,0.007281701212266401,0.023305694110942028,0.0044193917768303075,0.008190528499128933,2.048043622922423,0.020133177759723737,0.0006520899218651067,0.5538512561026123,0.35079681248890066,0.14045089503011457,0.057321127369392384,0.03819797268709832,0.006203339941509777,0.0069371812557653964,0.4399882911258751,0.0059522327701388555,0.4189377082688081,0.07820463144567598,0.18090949204736984,0.12454247987760736,0.004131986825365951,0.0009943488284811853,0.008435286470131316,0.04691059787718531,0.004106142430051699,3.904567804040217,0.0
500,8.02470434883094,0.020662649666832622,0.0004913262368067535,0.957705314218086,0.0022201919216694854,0.5858915357607662,0.0010888525528970046,0.05373777987276179,0.00645171065732246,0.03194270806878593,0.040440266588406854,0.0013583627208284736,0.005102010580372172,0.0060774068266476146,0.1523779159410208,0.017442192839162613,0.17340174054499718,0.5911177560470163,0.007031201857581386,0.022699010158548173,0.004593181007319313,0.008670141751574177,2.379047139178733,0.01949959891411017,0.0007168658517190162,0.6294336830803597,0.402476835710607,0.15605716254733407,0.05524168063463345,0.04098159101264479,0.006698939816843998,0.007459325281438517,0.5014327266523261,0.0066407573829823175,0.46216557378716966,0.08163737694216852,0.19673651502396622,0.13357101575429586,0.0035622056818187487,0.0009133564125727399,0.00747115910341743,0.04408743755692309,0.0032548649262459923,4.34976151611867,0.0
600,8.524767648174558,-0.012627458898623475,-0.000661400240964755,1.019925902081459,0.002503634577476045,0.8374352209375806,0.0027996405471461486,0.05937473172862751,0.007200152673840254,0.036800485721448006,0.08089352823290943,0.0013995503432828896,0.004096117679985541,0.005321652927505335,0.14161186936088743,0.01894618297336749,0.18358559781902592,0.6641044710411519,0.006957989561716319,0.022543243774032617,0.004740544571249187,0.009726292335407227,2.6961888607296194,0.018336280759454687,0.0008025037577641378,0.7039743954211368,0.43586960261142144,0.16529491763999127,0.05225838026120534,0.04282581012153718,0.006966157900301583,0.007789520195064311,0.5448621611426147,0.007073037504512247,0.48624742093430207,0.08437279846933178,0.21044137751680464,0.14112360955654704,0.002909792075735991,0.0007233959998258952,0.006475589020784007,0.041176966994302774,0.0025856798143348257,4.789754799752218,0.0
700,10.403389773057071,0.04302590998511882,0.000126858691035862,1.079209450515549,0.0027345291320960263,1.0516102904358653,-0.002452828230491214,0.06661212651918054,0.0077157423495466644,0.039937374175114566,0.08305043374635468,0.0013774807115834286,0.0031612335956345736,0.004929992718426423,0.1341358148803071,0.020631591662661708,0.18710453310651565,0.7624015368861397,0.006820450019082109,0.0218118415778275,0.004897497696116821,0.011259652073016232,2.9455985137429455,0.01683913009780716,0.0008015985547623066,0.774072210719692,0.47572223804672253,0.17517542360943486,0.049665861189655824,0.04337923100953051,0.007127282120559597,0.00884491734760753,0.5841344954731642,0.007417258036395368,0.508434016873632,0.08582995033817206,0.2220128582524783,0.14494727983523792,0.002520341651524265,0.000646957425944625,0.0058146345819248225,0.03662225341972507,0.002048098869133779,5.034715548378039,0.0
800,10.824430460696119,0.054224891760844184,-6.0037979396270554e-05,1.1662635378674555,0.0028725167652040033,1.007825849470568,0.0009010213047727006,0.07236945685143117,0.008077006247169498,0.041782444229953336,0.12307644409335987,0.0012892851709623311,0.0026723907465691196,0.004496823191554058,0.12845960502418213,0.02204975040628828,0.19183752674508966,0.8111248256074256,0.006618049630428658,0.02124048267205752,0.004864450939515992,0.01211896355834356,3.2790589267051593,0.015579252062449728,0.0007956934025000127,0.8275232649514767,0.500137542711308,0.18273883904121138,0.04720305728917451,0.04360779886917056,0.0072248164911734745,0.010076194125399578,0.6100159892379117,0.007513127792118538,0.5184260270594139,0.08734425864325465,0.2290324950472561,0.15052243919163352,0.002129113957968473,0.0006302043689306271,0.00482275523902773,0.03252580055780749,0.0016511098811230049,5.318656030300623,0.0
900,11.684658677685398,-0.0074039879924449395,-0.000223929328456019,1.2118933132983587,0.0029622701885376555,1.230385733450451,-0.0005308041253929924,0.07606614918507865,0.008225580298556412,0.04264227646465751,0.14887297464532023,0.0012552728094235347,0.002337521577764425,0.0040573334688924515,0.12632284352320716,0.022888746669153723,0.19333008130000215,0.8688108786796842,0.006391360354779662,0.020288508451418972,0.004808625063389566,0.014404998802604084,3.772031320997997,0.014423061484119336,0.0007719652180802905,0.8529008906409421,0.5171476424624833,0.1861393300447046,0.04466416456938607,0.04328690066426611,0.00723391986925358,0.012102560823804766,0.6264145484016568,0.007635871124005023,0.5315117315820196,0.08863924682196428,0.23881527999115407,0.15352778632700984,0.0017962919119487901,0.0005444602128864353,0.004379672345620909,0.02707133645891489,0.0013526946830933798,5.486061889699377,0.0
1000,14.033684985643069,0.05838202119895947,0.00015294534235041978,1.268920502276309,0.003032114496308681,1.4561777399756721,0.0013998169362255141,0.07985760894406958,0.008246820122805561,0.042342361129409256,0.15486672196539794,0.0011537093355921827,0.0021137539267869557,0.0037890905896343467,0.1239170033904049,0.02397198465226321,0.19495264266127518,0.9399117051217354,0.0061221445872079875,0.019546999904342836,0.004775106211184827,0.01535188811064599,4.088195376858799,0.013647635473016189,0.0007615015578705538,0.9088211636094438,0.5369837042374086,0.18991032935034083,0.04306533014643904,0.04312544883594566,0.007155017647061568,0.013048122014882852,0.6518954701078957,0.007626671681020294,0.5395065981875784,0.08964817357178637,0.24100198684333876,0.15766929735188612,0.001695055897417504,0.0005597645308443096,0.0037701463469334458,0.023627853636107334,0.001278244180466882,5.54742191402767,0.0
1100,15.032481959815126,0.0447999588512076,0.0001779054982087929,1.3120537718256875,0.003060126806143523,1.666982448929326,0.0003380862748754176,0.08162252839073722,0.008279405056345517,0.041899530767296196,0.19855608197867075,0.0011809045425690066,0.001947062451152949,0.0033648326573618176,0.1199835534352734,0.025385973675048225,0.19565223715037117,0.9894443721176789,0.005822107409533778,0.018729256144236043,0.004659159546260217,0.017248910126568772,4.499572033160447,0.012635176092453182,0.0007493646407715368,0.9284315061484758,0.5481554251954687,0.19457711650456622,0.04170640103061898,0.0424907027272745,0.007074660952420168,0.014474408978639943,0.6649985200774675,0.007529485907949398,0.5392940718558585,0.09013723011086132,0.2488888918763535,0.15932595249187675,0.0015092275753899734,0.0004563772240043969,0.003018368235660342,0.020783781586252312,0.0008723316261474684,5.7043502327895395,0.0
