milliseconds,cyclin,dimer,dimer_p,p_dimer,p_dimer_p,cdc25_p,wee1_p,IE_p,UbE_star
0,99.57949078251524,0.33563335978522885,0.07117434203550456,0.6260961548910441,-0.041782360902186434,-0.0020408154435300925,-0.0024959176287643616,-0.00048216342761515045,-4.703784956757361e-06
100,89.24180631637734,8.050189276598637,0.24306540340286767,-0.09086604125480613,-0.22718442009260711,-0.0005307710701658716,0.00038740227442472835,0.0001077940873188108,7.697731541141692e-07
200,81.90318488886041,14.957742720523626,0.3531832785469945,1.467261409411977,0.6597451091524236,0.002862867671857099,0.005252439537844197,-0.00040266667258095684,-1.098642886681336e-07
300,75.82235139080036,18.396632548550233,0.6752530292845998,4.104386360451787,-0.30866691715169214,-0.0009990373912222277,0.0006898669620210028,0.0001204328623739431,5.274054069971984e-06
400,73.04327229229196,21.823661380468014,1.0581359589450716,4.859759504773322,0.2963213164087186,-0.00018678998890696297,0.0012648615055625844,0.0006498476369312258,-5.667007020375704e-08
500,66.33530028031018,23.62647741608976,1.3454988866020992,7.375939375827838,0.9797484408678886,0.0008918977382881405,0.008068512798903275,0.0006599624973234557,4.1265705192653245e-06
600,61.810805028680825,24.92824349347484,1.76969894559427,10.117104018066252,0.16526174470264943,0.004602179430732921,-0.0012937660373158145,0.0014073760375925167,9.474278895194685e-06
700,60.535466079965275,25.87651288707391,2.569962554894118,12.225192927126336,0.7064236506090199,0.007502423311513178,0.0058104713666945465,0.0016879921167344515,1.0923727471778579e-05
800,57.38999884347376,25.848886687400913,2.9817812281370797,12.842860858581625,2.2457570717321227,0.006895606874882415,0.015267592033888128,0.0015002415357900701,1.220886861022037e-05
900,53.94938122166694,25.760906488988972,3.2913340317758344,15.122555714546992,3.6595435188126673,0.011570905077613103,0.014691438283495692,0.002676027663719774,1.6076158365201717e-05
1000,51.27108156111475,25.701721747489813,3.5102117413484644,17.52626160412939,2.691847818669995,0.012754454147367308,0.0160952327877469,0.002650354519985058,2.086162866324086e-05
1100,48.657230866547415,24.393910380928475,3.955217148015326,19.159463734058814,4.444573170210226,0.01173917360014414,0.016723314554419222,0.0036170204087805982,2.692297328613998e-05
1200,44.077356608337844,24.35490990799417,3.9059420181764453,20.30309470436303,4.750727335282421,0.014725298945981619,0.0167731997321296,0.0031312574505515268,2.6901106129091035e-05
1300,43.740192148147166,23.821769267850573,4.178846031353941,22.098518443066443,4.787675961285717,0.015469308419649292,0.023376942227590257,0.004227728066099069,3.589749097789596e-05
1400,43.32427656273882,22.492302055987803,4.5869313312418765,23.698202007321708,6.586320925611306,0.018081898194419896,0.03331001425898121,0.004135077536940218,4.4669250814577687e-05
1500,39.19795192373426,22.028750497041706,4.7402155997448405,24.05141404560741,6.879672068013036,0.019329671855482955,0.02948086115555814,0.004891114167889551,4.030312279831888e-05
1600,36.472770293429875,21.179851927695996,4.647369891066891,25.13519458933377,9.437212764447604,0.025789265489489687,0.03109327220414822,0.004548074521012913,4.347704367942924e-05
1700,38.487455344456095,20.8349917674485,5.114243614939171,26.35773769930722,8.456911544836736,0.024605124165367934,0.04201064758967779,0.004792317348738582,5.3922419469646534e-05
1800,34.81354897216523,19.628068757810897,4.908840752238499,28.29196156511347,10.637962566571312,0.027770332859804674,0.04994025026523174,0.005241627462341332,5.496730120266989e-05
1900,33.08104014028768,19.036805600491718,5.128033846886569,28.657930065041565,12.140386306582922,0.029611889622397244,0.04544201143489104,0.005513351657054004,6.215674142410552e-05
2000,31.442819420660868,18.89042564653103,5.247446387882031,28.630244396256984,11.384921514516499,0.03183535100322655,0.048013301368437886,0.006496950768238847,6.160400546102581e-05
2100,33.30881653880657,18.477682930807642,5.784870379944447,29.68003920375685,12.47310505692462,0.032095402847881316,0.05675136325785888,0.005995944363066176,6.544941380150318e-05
2200,33.189847312238264,17.135938025841778,5.919264043263598,29.31952529337518,14.998954730710699,0.0333648310181925,0.05595784945585033,0.006649781678176436,6.997507675722539e-05
2300,31.750332642443446,16.358905357654645,6.00282334547142,30.20277636083941,16.048788758988394,0.035898117939958965,0.0664341035140636,0.007061118109702088,6.43919661532723e-05
2400,29.46940374998635,16.3206838901018,5.778663622115599,31.483342029733276,16.538328329361814,0.040533950506682896,0.06506176990131071,0.007354033921229003,6.966374623271957e-05
2500,29.573914376748096,16.128748626867722,5.830451379124139,30.572940694029906,16.531419899134374,0.03879400517062075,0.0755881206729004,0.006873606117966786,7.529985703927122e-05
2600,27.818240346420694,15.555114775822902,5.8856365183223245,31.874604702398077,17.30374685996165,0.04258247747694618,0.0816714473474012,0.0077706407287470095,7.088614257044555e-05
2700,27.7690651843063,15.408714562166892,6.109519250121799,31.409636915901963,18.515999073802547,0.04517103437373025,0.0848611532068651,0.007259931509533252,7.88639068741872e-05
2800,28.376651628277735,14.841997252600063,6.318953945003614,31.409471863920512,19.18522769790733,0.04397945444020009,0.08325810971985004,0.0075335729363479355,7.868301048720704e-05
2900,27.467518301205004,14.224668193259527,6.456190144801539,30.464641859734446,21.170180898625897,0.048267968205444885,0.0870308131776865,0.00810406857704653,7.992953628568621e-05
3000,26.003649061690776,13.891102976828874,6.424787371507486,31.45923001958999,22.33131625921221,0.04820937909766131,0.0903364317442249,0.008839923969269782,8.362484666384819e-05
3100,26.138104032207647,13.227888117221282,6.76247286608481,31.38217061260205,23.771963971653012,0.05239239277466176,0.09215530773787863,0.009011817891093746,9.465173571025936e-05
3200,23.115409148171594,13.142311366789682,7.105722274025997,31.439177678486196,23.55201795068477,0.05405972590813151,0.10034875792134175,0.009146901476798773,9.662087912488577e-05
3300,23.252822467191322,12.583286349586142,7.292785493577236,30.82181365351001,25.443267482224638,0.056067360761684566,0.10334452909294155,0.009434913098031825,9.016521052910068e-05
3400,24.82887111382611,12.150902836159728,7.24664210630696,30.245512055075164,26.16975145036254,0.05886745380487604,0.11165278000960156,0.010244472580759867,9.946546376433241e-05
3500,23.22908502862904,12.590250989251647,7.3388973966544295,30.834736082180953,25.635107582845855,0.05835053099278584,0.11551280179150827,0.009968161282094082,9.936462583970817e-05
3600,20.84113931166376,11.573141404216528,7.450645627424406,30.17123976533689,26.70284963305828,0.059983836943211744,0.12254563434212498,0.01069292117216823,0.00011109657682737796
3700,22.815644929652798,11.53609423018302,8.004390230443244,30.189193175494225,26.43959348806537,0.06272271672279621,0.12258281820124449,0.01097122098488354,0.00011651772088138808
3800,19.46007504674147,11.921568471360127,7.716613041027329,28.991281162088157,27.980764009070207,0.06319927675330549,0.13501576192630668,0.0115425313465926,0.00012095863106408962
3900,18.9184687108997,11.260167213219711,8.0177362432953,29.491387568343715,29.468121349039247,0.06824875726333784,0.13937181877816274,0.01149993900861849,0.00011999260200421502
4000,20.30591120266871,11.902826646703295,8.383149367566405,28.98362122186445,30.494090004399553,0.07086319192055074,0.13424927739476675,0.01294552655039016,0.0001272605625535613
4100,19.52919141058614,10.974932944149636,8.673448565911022,28.62962950855849,30.25962345350992,0.07256339853411631,0.14157020575204393,0.01287890238024336,0.00012668057139305684
4200,20.786291276809507,10.90284437404088,9.086079158406625,27.925594044829282,30.791147804579797,0.07262180830227591,0.14719473695412755,0.013860900473658136,0.00014108957709104767
4300,18.613281891323116,10.878458852591699,8.930510013287137,26.776557993537565,30.94871238221242,0.08035201692126204,0.15000063158643087,0.013879098406419117,0.00014537074614824594
4400,18.60333924496642,11.26743436294023,9.52075817333385,27.590297522523592,32.02167803531675,0.0786252603798754,0.16419989410529146,0.014536474120644467,0.00015482049167357898
4500,17.07676896387897,10.519932282261465,9.347832713790238,26.637818319634377,33.14410437445646,0.08090868045958045,0.1635314256233692,0.015425712671963191,0.00016456558430704552
4600,19.91722144214168,10.169340374789918,9.982028929740052,26.995971090581246,32.45829768103576,0.08611579114540735,0.1718867562741209,0.016290977513031137,0.00016224912517286792
4700,17.38635148383968,10.868539488228821,10.350552685674094,25.54989707102642,32.93585896173749,0.08836915479441934,0.1821909046280654,0.017717794431469373,0.00017543031381051636
4800,19.75099913438016,10.852575714757686,10.568088517575305,26.14763745123309,33.653856321012974,0.09105661993955999,0.18061637242361117,0.01901713952780138,0.00018483925084156267
4900,16.594648718835135,10.323274596438067,10.488099991502972,24.141695343883445,34.649376231555735,0.0975577945884976,0.18727469065071864,0.019156128098769015,0.00019727505900615438
5000,16.295795378377072,10.426059209667097,10.783669655035727,24.053965155762178,35.67825335564205,0.09953325221443823,0.19663124634551554,0.021008156222001174,0.0002112182280181643
