milliseconds,cyclin,dimer,dimer_p,p_dimer,p_dimer_p,cdc25_p,wee1_p,IE_p,UbE_star
0,98.05776081731177,-0.5385188775814398,0.1971096987770766,-0.6704670745191508,-0.5907737430709015,0.00036728346684532486,-0.004864561990020885,-0.0004416817745605153,-2.962490988881982e-06
100,91.85264047660591,8.151707476059906,-0.07725774798446602,1.2124729753991574,0.21051451013718475,0.0009899436359314235,0.004036544852166496,-6.935364631429746e-05,4.1875476119180755e-06
200,83.16708272817965,14.926641159131671,0.45292493843770415,1.0658909873286964,-0.6999434533299609,0.0013665481820516,0.0023505854720502414,0.00041724484583859837,5.221975755384042e-06
300,76.52393296245468,19.083666245233832,0.6058571257358512,2.7433816525022063,0.15294801153845908,-0.001321276481155127,0.0001146345754582664,0.0003477745459041385,6.708829611335192e-06
400,71.12922539517866,21.550954676099018,0.9202378032292922,5.961259192753971,0.7546432462945376,0.0010870659414861756,-0.003103425683576015,0.0004336566635851015,8.114929781189948e-06
500,68.27345901865901,23.50074844356507,1.6136022059736654,7.245225764111122,0.37120691223709046,0.0037131218907338155,0.005344873819614947,0.0010920644176989449,3.8418382466998e-06
600,63.71345614579347,25.3634702141258,1.8386888582885652,9.089362556879069,1.2064622433968077,0.004328684695572887,0.010371787796821552,0.0014930911198531617,7.481632977437522e-06
700,59.4396164601988,25.690295042818434,2.5237623101507785,11.4501822058205,1.8087044109222117,0.0056832335817869435,0.0029936709954854184,0.001114957154917046,1.518276221215089e-05
800,57.49371182886651,26.163506922161886,2.5531307846525055,13.696347326942451,2.763287876461897,0.007556600947132475,0.008179586602945927,0.0017917596590363981,1.2123700211962176e-05
900,51.691228061280356,25.77897338291205,3.119125680176364,15.789118447151846,3.678920912637392,0.006504392951330328,0.009227629110432805,0.00232836728047879,2.3435932333914775e-05
1000,51.54334034669025,24.941861989183494,3.717915949459801,17.499271526084126,3.757403242130603,0.009067221416517285,0.020093813763367066,0.002776722665600963,2.2670623523018527e-05
1100,49.477047397870535,25.119885620611342,3.541271056847657,19.365226115606518,3.5208156697306237,0.01056873976959159,0.02176114812744829,0.003064977114032648,3.151373274493879e-05
1200,44.54046378904737,24.275463986189067,3.868454801555378,21.674005266712104,4.645308373563909,0.017247203939395793,0.02227904661894656,0.0034465747272125835,2.847302550517107e-05
1300,42.480878630248085,23.9591990882079,4.432399268640353,22.41175269312156,5.379624373318401,0.015615303921687217,0.02079167076970407,0.003923933788530817,3.5600875236023594e-05
1400,43.061126715110895,23.12528378986645,4.662329692358112,24.03345252768083,6.8839976697531435,0.020574382714937507,0.03107728833047098,0.003802226059387855,4.463873124003736e-05
1500,41.119732345397516,22.10677835610293,4.83204342036596,25.133010064040995,8.728361934695302,0.023716397914770704,0.03458813164136285,0.004213563472953582,4.888801266236253e-05
1600,38.27021022817066,20.84968651266628,4.757030096508903,26.406678233522545,8.011459076738335,0.0252932606835722,0.041116217414311006,0.004306672451590401,4.5465715305522184e-05
1700,34.99294903943247,20.872581958670505,5.007506406107299,26.77976292296637,9.105965932742935,0.02500736771372708,0.041634489716180945,0.00498312783890669,4.499257572726569e-05
1800,35.66543958254086,19.781056026164723,5.031413340287087,28.07740840508276,10.088290312723363,0.026054156286517718,0.038666762525436875,0.005321514180284693,4.947854323114743e-05
1900,36.34169459906008,19.310479939720903,5.12989125580691,28.613968157035576,11.398956042832738,0.027255572324228358,0.04487517290678598,0.005186725816186936,5.375207263725778e-05
2000,33.933188993567306,19.00269194060509,5.534858106854011,28.628921587293004,13.42471899596153,0.030590536542696663,0.04746356976616128,0.006419038958455594,6.103598241004028e-05
2100,32.179769769651934,17.570747149495865,5.28813931357538,29.975022854296522,13.54741281336468,0.030335673503021056,0.06207189846916601,0.005708319472835531,6.65222978673977e-05
2200,30.392143370665977,17.65816313405642,5.729098262491381,29.208133334284234,14.874574243000946,0.03801125537027125,0.06428831264085892,0.006897878163950693,7.000187001112839e-05
2300,30.189859734650494,16.9593361415122,6.012608373914265,30.48352084679125,15.613019943459294,0.03773195030584947,0.058646869945417415,0.007259727979520624,7.205789091888102e-05
2400,27.813552964785274,16.826984277307226,5.6403947040871305,30.475063537894542,15.48364712393134,0.0399501463240188,0.07211467651989899,0.0074875828487832325,6.752366440759354e-05
2500,28.180598558478014,15.306409621939807,5.932622203419509,30.511502253969468,16.279737586959108,0.04249381742376217,0.07585624449814354,0.007529706592333189,7.515919868566615e-05
2600,28.73115186605446,15.386327268038476,6.045183817286761,31.694776469557592,18.29279984631587,0.04257654296630354,0.07880699386765515,0.007124525457683192,7.761555678329908e-05
2700,29.1320520890074,14.488769182459706,6.152228276962086,31.485379330526886,19.45309929329536,0.04711888194259308,0.08695714903857532,0.007826234866048457,7.351239932287834e-05
2800,25.44094607214746,14.26631761255886,6.589486180799818,31.65653017386696,19.645672101938437,0.04696048617819746,0.08008894072533702,0.007723285682938436,8.028331865754308e-05
2900,26.515825053360523,14.465276790393272,6.5437018365317385,31.033428842552205,21.020570336663837,0.045564113026558724,0.0847087629496715,0.008355644510001006,8.015409077014946e-05
3000,26.505865199977453,13.479004595251315,6.678537219281401,31.240447243394105,21.96841865903809,0.04756803628354337,0.0876579344184342,0.008464349065836622,8.62692888778761e-05
3100,25.235199931647415,12.97810966315061,6.666522154088169,31.237201273912966,21.974929573595595,0.05362079500456845,0.09829416606810663,0.008561815900679757,8.398149411648e-05
3200,24.90657932241858,13.588519609119828,7.0904076394789,30.272487539237293,24.140589365473588,0.05169941234306175,0.09939408604223324,0.00942916221336133,9.470590241085247e-05
3300,23.796074809341647,13.432551916717898,6.875025885839861,29.5797263014133,23.519776080990525,0.05424356692019333,0.10172719203682307,0.00992912672298231,9.293201308807424e-05
3400,23.26746505355346,12.753476449144127,7.2553480500998395,29.402801504425238,24.543380307658182,0.05847968509922029,0.11699488489508587,0.009337929355789004,0.0001034360361891992
3500,23.589441645608957,12.737345674658588,7.34648094273157,29.115953103682735,27.017815158415228,0.05705395930780804,0.11837408839842255,0.01061532365605596,9.85196490175154e-05
3600,21.15819303758458,11.67687790659955,7.335183968780164,29.18594754009495,25.789294744383056,0.06019663473860884,0.1184308652828992,0.010051579716225795,0.00010288255344334354
3700,20.33527375384139,11.990164703069668,7.815155430701241,29.146369064563668,26.711619818871885,0.06529072957895947,0.1261934909015138,0.010553719363787208,0.00011227149494514182
3800,22.872912760355323,11.172215219176142,7.757339176451302,28.365460073248325,28.832925775278074,0.06683550076877387,0.13027746796256687,0.011818439544645476,0.00012121099888203065
3900,19.422871860841997,11.224058163854771,8.313137187160942,29.44698669862135,29.4732811056946,0.06881929386185473,0.13738404512979413,0.012383567159657763,0.00011641034627242518
4000,19.891731387314746,11.164165762320454,8.16984094298197,27.95629875411186,29.258985894515465,0.06909612483435573,0.1385217599532276,0.012696208864937233,0.0001261846963942273
4100,20.462543671971726,11.5725552368944,8.82092710789098,28.637078687838805,29.222368192169014,0.07415444203793038,0.1440235585196073,0.013458296790807144,0.00012887387975817129
4200,20.88012397479739,10.992664527462841,8.552717351624924,26.98612285403424,31.047725667396065,0.0741969883654204,0.15030130218826057,0.014237468883037433,0.00013874952833608974
4300,17.568412071689817,10.682661185719153,9.001708496353496,27.573269014545307,30.33025182535762,0.07909401113707139,0.15628404138716323,0.013993394274622496,0.0001417608886583454
4400,17.08129653572991,10.780173187728003,9.272904033978882,26.381188127030295,32.11824037556897,0.08038449708370567,0.15848476953077692,0.015368401944566889,0.00015058654331617387
4500,18.33382739656346,10.669645893498025,9.78496908069558,27.018500131541963,31.36587394286483,0.08324647250601085,0.16589029822915083,0.015535427822589234,0.00015516075777115775
4600,18.753354733094138,11.017214890730987,9.793598018060216,26.0026001611912,31.744597806839906,0.08877841709627912,0.16880614239454406,0.01682428501291025,0.00016670122863916985
4700,18.920615069593598,10.014269002812044,10.000297925215827,26.354510440302224,32.83762329048407,0.08892882355385458,0.17936382817515376,0.017498427742636213,0.00017231170639805566
4800,18.9198548041589,10.888881368482501,10.648167242468435,24.954885594362484,32.87960026396777,0.09289457320421228,0.18559915819912262,0.018122804010334323,0.00019095794680663893
4900,17.922351616431364,10.570807998508165,10.878624460819825,24.717727992809195,33.04785288318324,0.09420577895580083,0.1894652336985883,0.019986968436763335,0.00019197999177922672
5000,15.58133274893625,10.393398794625291,11.039760262483819,24.984906223745362,33.8882467362415,0.09918752771934357,0.2003717495418973,0.021064197755023877,0.00020798022485498004
