milliseconds,cyclin,dimer,dimer_p,p_dimer,p_dimer_p,cdc25_p,wee1_p,IE_p,UbE_star
0,100.11286156861087,0.4810108283674765,0.142297726816736,0.29701461891177355,-0.3268511375819743,-0.0006469151547114237,-0.0011453192447052906,-0.0003188084124571869,-3.4865050761642433e-06
100,91.56349143880584,8.564643334834088,0.30487293712654073,0.2542789231366571,0.7379099478010251,-0.0026035753264917042,-0.0009620045397671362,0.0004203977229978411,-2.6127237394160243e-06
200,82.8671243386593,14.189274397116327,0.523138718559842,1.8178843586777953,0.640871257921805,-0.0008394240149885581,-0.00401979703370485,0.0004426476543085689,2.258496495327509e-06
300,75.70306526136383,19.235945270950218,1.0070549424185011,3.5146781212069746,0.1088360973026854,0.0009788267783164826,-0.003394834091081851,3.167640430646674e-05,5.533142700363342e-06
400,70.3081062260463,21.472189827302,0.9762242012180895,5.233952759252308,1.037193531647125,0.0022273516410507782,-0.002304548300815933,5.9221484727535706e-05,4.5339798520405766e-06
500,68.55183391529117,24.118720345645713,1.3449590291195057,7.3077461393820915,0.4564798235667062,0.004172896895733205,0.0020897373315447573,0.0005131716634727482,1.0461405912993973e-05
600,61.53012782632417,24.49197607635549,1.8497147780128376,10.132075920001173,1.8663569544551613,0.004540524115262044,0.0005225127464091334,0.00090511165833993,8.821891529801734e-06
700,59.567508984700474,25.94233998631883,2.632478394383431,12.254157162398458,2.432123572050656,0.005071935982785101,0.003983281289310159,0.0013548045519918013,1.4362388991673639e-05
800,56.29458892303276,25.686363044670475,3.044947301510098,13.030444377011845,2.625302900004046,0.005013681869831547,0.00545745684326996,0.001712666248366429,1.4075868969073577e-05
900,53.49150791051311,26.072112120827022,3.3404232833945855,15.282880103213273,1.525243234766372,0.007710137297360697,0.010374206585010412,0.0021853804897039365,2.143279447070089e-05
1000,51.87396637174209,24.87341616969595,3.379646091723343,16.962271808639724,4.218782747534139,0.009947905800313824,0.019718091640288735,0.00303274100071142,2.017031169285774e-05
1100,46.138181387640756,24.516229278167422,3.9033123642802536,19.241584358408772,3.3576866056394628,0.014062497504448268,0.013449001613513208,0.003103608877788104,2.9069895142042344e-05
1200,44.6149252705425,23.697459097374978,4.25573549701845,21.005301598153256,5.441249338291456,0.015230319187015322,0.02429784235628706,0.003792271340977317,3.7868881917028925e-05
1300,44.439435046537206,23.99588782813924,4.280672446794541,22.938980940424386,6.234113901667754,0.019666933108936625,0.02209873877675655,0.004222525175736723,3.8257758308450385e-05
1400,42.56750921141036,23.125248865901664,4.733778109418452,24.054301964127696,6.585775478090577,0.016485382371316488,0.033296926270581076,0.0043731617626210015,3.459698236822909e-05
1500,38.71875818630609,22.118182365434524,4.911554110264144,24.982171480961192,7.080489014230098,0.019535895690417245,0.026656491203634676,0.004690789425764326,4.438580616171614e-05
1600,36.544684428616186,21.007427687221686,4.993259998367646,26.811426646083575,8.550164122857025,0.022069969706067886,0.035679207301127676,0.0048299119659665725,4.534352509840805e-05
1700,37.29865044158978,20.391877355474257,5.0263256345907,27.00242342614155,9.965426594024736,0.026399542236052845,0.0419865779420512,0.004884913180988971,4.771864278947162e-05
1800,35.78987203102627,19.49361477810494,5.2781705252028575,28.047006888953195,9.900493234952162,0.0252615562112707,0.0485974060029554,0.005510366874652654,5.684977986337589e-05
1900,34.31903514569436,19.0308621661001,5.132548481280622,28.454353625747398,10.399540738035839,0.0274547967506902,0.046364906567818345,0.0055957112323150515,5.2318842505347974e-05
2000,32.42984937995553,18.730189682550225,5.291025101454488,28.3872811726048,13.141126262858952,0.03138124840943463,0.05332763652422395,0.005485209289414283,5.874805602935989e-05
2100,31.316795341459574,17.60453920011315,5.714472325115663,30.45078514991045,13.968046531349058,0.03067532152101751,0.06201601570038234,0.006762899822366928,6.74605317723114e-05
2200,30.716480322397665,17.307374845698103,5.524947433374582,30.4880109148502,15.222680870839643,0.037812185327794325,0.06512132510494846,0.006239609865492643,6.470007411800823e-05
2300,30.952646749686092,17.077769074085904,5.681819557980296,30.21403117339591,15.077227989650071,0.03472587582297808,0.06498222458933263,0.0062426229579374435,6.623296997472841e-05
2400,28.430562064647763,15.954072463562861,5.707873118335984,30.265926084197407,15.70719563700357,0.0382433240934471,0.06324876639850371,0.006752108439946381,6.706120264886568e-05
2500,29.128083654528346,15.977364474670697,6.135108287256655,30.855828498931633,16.506058699950398,0.04076432263352217,0.06798826833787247,0.006865592106162876,7.735282393897128e-05
2600,26.622072126395864,15.74739462803543,6.198090323496107,30.955722441464715,18.11653993745497,0.04350179396903625,0.08189499436197092,0.007132744101802382,7.922673021497874e-05
2700,26.76095567689358,15.140578433895426,6.241053330617343,31.488387255512276,19.647137613747777,0.04336069165916631,0.08055152948171329,0.007701714230384304,7.746652419522522e-05
2800,26.614427075204706,14.883272816370871,6.131549050772189,30.315879742529514,19.54470880267363,0.04796101523400906,0.08772809438817399,0.0075364622546304424,7.636923523736964e-05
2900,25.212858523328748,14.204136620180776,6.67078991862786,31.378947993868245,20.989701134570826,0.047699150529216326,0.08520665254783409,0.007688650825679507,8.033786104332488e-05
3000,26.556972086516097,13.453108727393758,6.375184714430796,30.26044530413482,22.164387161154675,0.05018280649695287,0.08879241238268068,0.008597508770934762,8.485873634390009e-05
3100,25.781908093781922,13.921547426652912,6.915201943028593,30.92502575475684,23.284617211856887,0.053905319240658875,0.0991892961935664,0.00906592856464507,9.012280261788619e-05
3200,23.0242447210412,13.350457926944127,7.201330967173028,31.380665504224556,22.62943538560565,0.05100353835794999,0.09729840886002546,0.00881435763141413,9.60300885006434e-05
3300,22.10509878516944,12.415614507304463,6.907210099081872,30.092534915258582,24.510149339152097,0.0540424100355523,0.11110148765575668,0.009519809495915632,0.00010088304213197955
3400,21.25655980781955,12.879325616458898,7.246031297682034,29.78532076883095,25.18100688678464,0.0599395732877918,0.10551281880034039,0.009548347406547754,0.00010457157478666145
3500,23.77477252204954,12.3925663155047,7.661871683614387,30.65452236854703,26.809473909579737,0.056811686782702216,0.11985792435077572,0.010249523947275092,0.00010788935311754639
3600,22.284740068428803,11.59042508212776,7.699199795297273,29.93797485025245,27.660158383263482,0.06383344140511621,0.12489673598310061,0.010445474183082372,0.00010385667927554399
3700,20.98074104533307,11.991066827007113,7.887721476781445,29.04996603304168,26.746384543382995,0.06619703620600872,0.12619978977740703,0.011351026112276907,0.00011437154584988327
3800,21.311383697864592,11.679190028681369,7.706639218956827,28.98875393042828,28.502441666382396,0.06330900664833644,0.13227650910855726,0.011528456796003535,0.00012022783621394792
3900,22.05353148628314,11.851675623609562,8.204239934272572,29.2921243079896,29.128873462540234,0.07104796902758449,0.1288625899768781,0.011674678027697533,0.00012040389976637311
4000,19.441875650670223,10.922343972469692,8.655799951779168,27.70749325488019,28.423662347075346,0.06862387835924576,0.13770533068814125,0.012756768020239331,0.0001206890482389465
4100,21.516668711014013,10.798905829339068,8.638199570778015,28.05204589082614,30.1830683143994,0.07469503778443162,0.14015307475272737,0.013485669975942435,0.000128871582364628
4200,19.91060316734727,11.584621774425894,8.531865492211988,27.82327825111033,31.786744696227792,0.07806757702507174,0.1541035030688857,0.014043000707578633,0.00014343973778509694
4300,19.119425348097415,10.71142976866705,9.294422726357745,26.99088982772061,31.24491113560919,0.07816458986202861,0.15856668635732693,0.014612953636589874,0.00013914048717755614
4400,20.357952712839914,11.399477990420399,9.175426218048502,26.520793964104097,30.75676494235911,0.08096297659525424,0.1578178590029954,0.014993707807384998,0.0001508632975062392
4500,19.8158522956544,10.87464741152752,9.804055335148105,26.260921117853197,33.39793217694438,0.08120072934993665,0.17179580665078162,0.015495826493031595,0.00015452012509375594
4600,17.60893576199375,10.871837036319347,9.761204177239668,26.745607298306066,33.46678460856188,0.08944057899713523,0.17479646722724934,0.016149523477356348,0.00016229336506075684
4700,17.316302058524244,10.031958906276897,9.887138442427464,25.015742725135294,34.0795985605314,0.08768989580620581,0.18069060885140492,0.01777888800002739,0.00017457976525115927
4800,19.324095368861897,11.029022993778728,10.419857723596543,24.986674788652053,32.98618251201939,0.09518112979677344,0.18237073216187616,0.018211408487541075,0.0001878990080449606
4900,18.940101907613037,10.14082774644423,10.626307476784664,25.46488892440977,33.26401396400075,0.09415916677078011,0.1959032067200014,0.019482275395490214,0.00019368723680468047
5000,15.526423810974405,10.872296343618796,11.191225935393332,25.00187819466229,34.62253273161285,0.09929263768489388,0.20315045864657857,0.020441664239868852,0.00020421019676954112
