miliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60200134973836,0.001499863629140179,0.007600019349420321,3.439201735684793,199.99999993268804,0.0007999621724810307,42.721996044598576,199.99999640897346,500.004820823722,0.0,100.0,600.0047736273098,260.0000000006124,49.136226652820234,680.0000001097343,60.0,100.00220196756794,699.9999998558816,6.027411436451417e-07,9.926558128009556e-06,240.0,270.0,20.90461049519778,99.99999995964913,60.0,200.00166819607168,12.0,100.00105476373564,100.0,99.99997068510162,6.187902103779372,8.812099251213652,10.262999983962562,-0.11635369144723567,306.85588660291154,0.015299970373662854,0.0019999687517895286,0.001999975554715756,-1.4884591165108801e-08,0.9881001496739632,1.2135999998380413e-06,-0.0004487086723189799,2.1845572640155546e-10,0.8549239729715334,-2.700286421820393e-07,-9.213868018868182e-17,0.0022595492183842885,0.854411657660888,-5.116540745109926e-08,7.015192019903013e-05,4.2730259365111574e-05,-0.00022739372185203797,1.06454789487243
100,96.60145778685221,0.0015036426725194734,0.007599657715164719,3.4397443523575824,200.00000016814877,0.0007965804118660147,42.72139337891886,200.0000060122433,499.9943170489448,0.0,100.0,599.3577055610364,260.0000000006607,49.13933632815949,680.0000001805914,60.0,100.00307163446504,699.9999994768567,-2.946477149096491e-07,9.641229386658402e-06,240.0,270.0,21.18958254690549,99.99999997035741,60.0,200.0012134344656,12.0,100.0111991436006,100.0,100.00025830161383,6.187831893041499,8.812174735261483,10.263000011530044,0.5912032959205337,310.4766572585013,0.01529741587110225,0.0020022147098552913,0.0020003965904188334,-4.0771352982548896e-08,0.9881008751385516,-2.9250434250684757e-06,0.00369052179160542,3.203420606611551e-11,0.8532316158585704,1.173807530029187e-07,-1.0588971795154235e-16,0.0006813484454801226,0.5831277729132602,-5.9416852072439456e-08,-0.0012917024887903466,1.9631017798810143e-06,-0.00010344937813130016,0.9181439696211218
200,96.60140261052041,0.001506868205190335,0.007599406383661848,3.4397964286240597,199.99999988679156,0.000793874094593102,42.721272044942026,200.00000264491746,499.9988984992529,0.0,100.0,598.8886388739782,260.0000000000719,49.140934090344,680.0000003121714,60.0,99.99742658661539,699.9999998591727,4.10599925340754e-07,2.0726877095054864e-05,240.0,270.0,21.372716693119333,99.99999988935377,60.0,199.99999201813407,12.0,100.01034206864324,100.0,99.99993338101359,6.187760088769607,8.812235699887681,10.263000009229817,0.7100794079317995,316.07419706770696,0.015295502937801967,0.0020034227171572103,0.0020011046575835125,1.4748105119436454e-07,0.9880997735590408,1.4881444612014146e-07,7.007010879996837e-05,2.480056147890966e-10,0.8531349666258929,-4.771972591124459e-08,1.974511835420681e-16,0.0013089078587988688,0.39190751901547316,-4.391620909789318e-08,-0.0005324829450886687,5.752831420686343e-06,0.00019183166414086624,1.2620618835498836
300,96.60139404099169,0.0015087490420111643,0.0075991769240258125,3.4397975187623953,200.00000007434267,0.0007918662010298681,42.721200761036236,199.99999398495612,499.99402445061156,0.0,100.0,598.4993705445077,259.99999999972385,49.14158856301507,679.9999999384394,60.0,100.0026016950037,699.9999995135298,5.748483911493532e-07,3.486320176458259e-05,240.0,270.0,21.499022550864183,99.9999998687723,60.0,200.00136690612095,12.0,100.02200160063889,100.0,99.9994308942798,6.187706576988651,8.812285194091462,10.26300001693802,1.3399712394039471,335.08466142655664,0.01529401650990403,0.0020040364448833193,0.002001841282103498,-7.577652624040877e-08,0.9881010901645466,7.576029608698799e-06,0.001936821983351501,5.942866658590765e-10,0.8514309535753689,-1.7644028000239416e-07,-1.1633869880304912e-16,0.002610772983240428,0.264964647631832,1.233809800951073e-07,-0.0021164312191300216,4.4188441988664206e-05,0.0005654660707781005,1.1976764752658884
400,96.60140114200858,0.0015109746224988383,0.007598969763664342,3.439792303487177,199.99999981883644,0.000790510823473574,42.7211653872168,200.0000047942934,499.98798927451134,0.0,100.0,598.3526831861026,260.0000000005695,49.144662628499546,679.9999997625401,60.0,99.99515052051848,699.999999474461,1.1576920850418154e-06,5.6483198732209957e-05,240.0,270.0,21.583926651520223,99.99999985554359,60.0,199.99789324874268,12.0,100.02567306181416,100.0,99.99954675283801,6.1876552969909016,8.812340100604123,10.263000025269621,1.7187819414248013,338.9802999383713,0.015293107608839293,0.0020043135391454845,0.0020025404966788696,-2.7203289633859734e-08,0.9881004020905816,-8.579744637464474e-06,0.00937598758085333,-5.553178215530382e-10,0.8496191720969068,-2.745736503832639e-07,2.2699087746053655e-16,0.0051111661453286696,0.1666189341631609,1.3655216266212295e-07,0.0018948293088048033,5.250663070563306e-05,0.0006273578192474076,1.0219551215110763
500,96.60139849000221,0.001512259774485225,0.007598676277939341,3.4397878570704465,199.9999998656321,0.0007891470423631908,42.7211203813981,199.9999906258362,499.9779814394047,0.0,100.0,597.9768355246968,260.000000000322,49.144116143416646,680.000000014864,60.0,99.995763604119,699.9999993076966,6.328968252557478e-07,7.72591126848787e-05,240.0,270.0,21.63543791485175,99.99999994173056,60.0,200.00114837031035,12.0,100.03120378843342,100.0,99.99859228390348,6.187625979753818,8.81238550832253,10.263000028531188,2.0838962699736014,341.1912843086649,0.015292479801694611,0.0020044209723640654,0.0020031063888923976,-1.3425880503448302e-07,0.9881014158965815,8.266061964820926e-06,0.013136918058737243,3.212054853575652e-10,0.8492593042026528,1.484802839767173e-07,-8.324513291636358e-17,0.0008797038100059893,0.11532680648797913,1.1281595602080945e-07,0.0022359905523422438,-4.970508305474113e-05,0.001214031913932179,1.3011336584518607
600,96.60140161786461,0.0015133024618930817,0.007598287268644484,3.43978862527396,199.9999998116534,0.0007881446387505508,42.72109525177302,200.00000810065896,499.9752977803302,0.0,100.0,597.7818185342203,260.00000000026876,49.14729490068658,680.0000002833076,60.0,99.99174317763574,699.9999982903856,1.609515634425668e-06,9.48017379836876e-05,240.0,270.0,21.67356059448806,99.99999989471091,60.0,199.997385426969,12.0,100.04203233556765,100.0,99.99828814557674,6.187584031528214,8.812413069355506,10.26300006004406,2.40408416313425,357.9608889429483,0.015292086649073723,0.002004468225120208,0.002003477006018123,-2.9128297720193284e-08,0.9881037994787581,7.749512956085824e-06,0.025469322352461788,5.964757489474482e-10,0.8471488976800174,1.3873078051568734e-08,3.8614475861570045e-16,2.658770052697216e-05,0.0837054073213244,-1.4022466350141965e-07,-0.0011204706836611751,0.00010791385818432929,0.0012219615960487303,1.3936098467370133
700,96.60140442878873,0.001514237147985803,0.007598110187757822,3.439785984556858,199.99999992149006,0.000787464925432289,42.721062958852265,199.9999936187762,499.97050671183234,0.0,100.0,597.3770384630814,259.9999999997875,49.14857648110561,680.0000002827375,60.0,99.99447322938035,699.9999989960883,3.3458041461479053e-07,0.00011095745099359119,240.0,270.0,21.68581244909888,99.99999984059572,60.0,199.99663858788477,12.0,100.0472797626462,100.0,99.99766543435464,6.18754921693835,8.812452122723093,10.263000051704374,2.883606797221851,366.0103210995149,0.01529177309571927,0.0020044570002680537,0.002003738209484261,1.4315815908596734e-07,0.9881031881405193,-3.6174711106925084e-06,0.031226204771179822,-2.1166051932538038e-10,0.8457637632738798,1.4099852030286575e-07,7.849924195593066e-16,0.009338317477820376,0.048201670180166606,-4.633423020718163e-08,0.0007145216620013397,9.519030468597137e-05,0.001739981410937239,1.3304942767730508
800,96.60140621733669,0.0015150710367581156,0.00759791495742863,3.4397830257048434,199.99999993707183,0.0007870061192814117,42.72102465767255,200.00000719050192,499.95883708683544,0.0,100.0,596.6794463585084,260.0000000006725,49.14970269442628,680.0000000592952,60.0,99.99370731139537,699.9999983551161,1.6424785527369242e-06,0.00011583470077407497,240.0,270.0,21.705127308814443,100.00000006304121,60.0,199.99668820087138,12.0,100.0557729068694,100.0,99.99715883373275,6.187528289917713,8.812480819642644,10.263000074336073,3.2285957772541045,373.9464861800902,0.015291578914316008,0.002004449536167362,0.002003967106545706,1.9006648971286643e-07,0.9881060300788189,1.8303116174568292e-06,0.0395306466536686,-4.4291052837988287e-10,0.8446079599070959,8.921613213559563e-08,1.7052914106403828e-16,0.007242255512833281,0.03137019473240518,1.3631407973165936e-07,0.00016026193750739558,3.582410601951223e-05,0.0027908022552197162,1.683728770057327
900,96.60140642477602,0.001515907780229687,0.007597784539932646,3.4397772457422255,199.99999991174272,0.0007865560188774792,42.720999367462014,199.99999699574673,499.94683995660466,0.0,100.0,596.5314150395121,259.9999999995104,49.15144892603907,679.9999998413449,60.0,99.98677660383215,699.9999988250688,1.7621742209316724e-06,0.0001427110892376762,240.0,270.0,21.706243003239397,99.99999980933171,60.0,199.99701334289244,12.0,100.06686496948817,100.0,99.997088373218,6.18750342478338,8.81250314538877,10.26300007536549,3.4767168225541676,379.23343519369143,0.015291376625976082,0.0020044053685212655,0.00200410631049073,-6.601966637860153e-08,0.9881060266279454,1.3018198073144993e-05,0.04655955511578839,3.9137912783628323e-10,0.8437529984903227,1.2673423995704508e-07,3.568341266480603e-16,0.008054856746318041,0.030594834671033057,1.4552909035318785e-07,0.0005715073317660553,3.527244528454565e-05,0.0027786394638251036,1.5732184660530415
1000,96.60140819750303,0.0015162903161006997,0.007597572904324777,3.439774886340668,200.00000000560186,0.0007863669807224001,42.72098500640508,200.00000574419624,499.9382891895941,0.0,100.0,596.0652689976905,259.99999999935807,49.15415289826067,679.9999996629144,60.0,99.99237036777417,699.9999973605288,3.266057656041135e-06,0.00015214896240850977,240.0,270.0,21.707499170599892,100.0000000648685,60.0,199.99410606645165,12.0,100.07212126853314,100.0,99.99662194112742,6.187472542916558,8.812528387516096,10.263000092937467,3.7816153487637014,398.80520972447476,0.015291373269240243,0.0020044395841835832,0.0020042108576841253,4.3634868954846534e-08,0.9881085476400577,2.387949817403889e-06,0.06148286388260661,3.388586572367318e-10,0.8421110830757891,1.8160859907913278e-07,-8.786097508475098e-17,0.013258929095443593,0.019821582112023707,1.358818762083451e-07,0.0018582313251727374,6.536639036396135e-05,0.003415920614669557,1.7829498763736473
1100,96.6014095447153,0.0015167546707097552,0.007597331124410027,3.4397794119129377,199.9999998420106,0.0007861020903899024,42.72096419423443,200.00000440793147,499.9295880334234,0.0,100.0,595.5538660747458,259.9999999998628,49.154519591529926,679.9999998404576,60.0,99.98409759897166,699.9999977103579,3.4826311097165014e-06,0.0001511821570283063,240.0,270.0,21.71361086691126,99.99999977278604,60.0,199.99342017953467,12.0,100.07604134612926,100.0,99.99636398612112,6.187454563401992,8.81253900421728,10.26300011987229,4.529259787465805,399.03806833562027,0.015291251403143845,0.002004394114585898,0.0020042741289339368,8.699528557961868e-08,0.9881081241164821,1.4721510916983458e-05,0.06686343559254092,-1.341729909993461e-10,0.8405820503729173,-1.4973630790264449e-07,3.679431377861025e-16,0.015249741713138773,0.008339605568281255,9.204330980284134e-10,0.006744076190024421,0.00011521028830786623,0.003970272254160065,1.9137772669096862
1200,96.60141442900542,0.001517141574875249,0.007596932716803099,3.4397740857883288,199.99999962167917,0.0007859947220342703,42.720954408315734,199.99999202354962,499.92491109333633,0.0,100.0,595.0097224145669,260.00000000035885,49.15571973345594,680.0000000326141,60.0,99.98079665482672,699.9999967366838,3.3276507984723034e-06,0.00016739952518104247,240.0,270.0,21.708651804072517,99.9999999191178,60.0,199.99243589155714,12.0,100.0870581298147,100.0,99.99571570883411,6.187437462952483,8.81256051407757,10.263000135703543,4.692715983634698,418.78500382177594,0.015291280285341888,0.0020043943403951123,0.002004280193138519,1.789880601811498e-07,0.9881097675904885,5.744614246815455e-06,0.06854991021453238,7.719915111431274e-11,0.8388512578392356,-9.907502529284443e-08,1.7090275692597163e-16,0.01974688283571102,0.001482136943614109,1.6427237763978587e-07,0.007391798871573698,0.00017834604000989532,0.004336880598991615,1.9536231674259459
1300,96.60141213898764,0.001517343705102953,0.007596777739297545,3.439769959120104,199.9999997583129,0.0007857428875063154,42.720940161751805,199.9999837105852,499.91510167352925,0.0,100.0,593.9465382561166,260.00000000032304,49.15858384324227,679.9999999330352,60.0,99.98396445882753,699.9999964498539,4.175414283058802e-06,0.00018895032509294455,240.0,270.0,21.716223279890528,100.00000004327757,60.0,199.99371311571826,12.0,100.09354005030114,100.0,99.99521666177124,6.187425749472365,8.812568704180803,10.263000169323771,5.113757325622459,424.6531791583199,0.015291121110215725,0.0020043552754856683,0.002004319538939847,3.357296013240628e-07,0.9881114610865778,7.982597883317022e-06,0.08479638304287977,-6.489650541090295e-10,0.8379484428262374,3.2732587128350787e-07,-9.862087967141878e-17,0.019414798325832528,-0.0026001802918081763,2.0347067663218328e-07,0.007265170796421701,0.0002833238181091246,0.004742967974102549,2.3476756452440535
1400,96.60141167057982,0.0015179194009413497,0.007596769142649217,3.439771956298942,199.99999964173952,0.00078583100865177,42.7209113705607,199.9999863976042,499.90587443718937,0.0,100.0,593.463217598514,260.0000000004258,49.16041776140026,680.0000002219871,60.0,99.97935664285706,699.9999960023353,4.307973502966483e-06,0.00020881750287134692,240.0,270.0,21.713410042056083,99.99999970838581,60.0,199.99137709721148,12.0,100.0968792956318,100.0,99.99461454000279,6.18741761721398,8.812590644629994,10.263000181594046,5.487849861410276,439.9109412755619,0.015291142535310172,0.0020043692239326977,0.0020043107195160184,5.936526911143103e-07,0.988112765372862,5.679264758548321e-06,0.08712563746644962,-4.5950092367725853e-10,0.8377030604682661,-1.8406883136005587e-07,-9.371825444582659e-17,0.02560078562435461,0.004490126441377204,2.08003901303114e-08,0.008094305325870663,0.00022753694769690213,0.005796075676146835,2.179690330458606
