milliseconds,G3P,PYR,ATP,NADHm,NADHc,Vm,Cam,Vp,Cac
0,29.48985596624102,10.510646308151232,3699.700473582016,59.02681505329073,10.357672925526249,100.20425359073313,0.2000260246086415,-70.0,0.1
100,29.479746612007354,10.520808867219596,3699.694575890641,59.176268485986085,10.364813578102972,100.20974136114032,0.20002654557557667,-69.99986594533458,0.09999990699945199
200,29.46964057708793,10.530969218125104,3699.6886821402863,59.324792631313656,10.371953233232736,100.21527160152728,0.20002706655981448,-69.99973189026544,0.0999998140003696
300,29.459538082988583,10.541127193830413,3699.6827926275046,59.47233395993783,10.379091797812567,100.22084677421151,0.20002758756270642,-69.9995978347655,0.09999972100285107
400,29.449439204284523,10.551282719056742,3699.676907485249,59.618882730143554,10.386229214617023,100.22646734253063,0.20002810858490155,-69.99946377882547,0.09999962800692985
500,29.4393439531866,10.561435764070236,3699.6710267656595,59.764444925035534,10.393365450590348,100.2321330473228,0.20002862962668416,-69.99932972244368,0.09999953501261186
600,29.429252324615415,10.571586298955143,3699.6651505219497,59.90903656511631,10.400500461642691,100.2378431737867,0.2000291506883734,-69.99919566562043,0.09999944201989562
700,29.419164327158548,10.5817342620505,3699.659278863305,60.05267972567627,10.407634168695298,100.24359674431457,0.2000296717705923,-69.9990616083542,0.09999934902878622
800,29.40907995291134,10.59187971011371,3699.6534116892235,60.195354086950914,10.414766644538224,100.24939465877043,0.2000301928727674,-69.99892755064639,0.09999925603927898
900,29.398999201873792,10.602022643144778,3699.647548999704,60.33705964894025,10.42189788917147,100.25523691715425,0.20003071399489875,-69.998793492497,0.0999991630513739
1000,29.388922073916692,10.612163018871737,3699.641690871233,60.477815145418234,10.429027844231108,100.26112268043191,0.2000312351374314,-69.99865943390567,0.09999907006507193
1100,29.378848568712133,10.62230073001341,3699.635837497921,60.61766812045725,10.436156361596472,100.2670498192354,0.2000317563014951,-69.99852537487142,0.09999897708037553
1200,29.36877868651103,10.632435858661433,3699.6299887312334,60.75658219329931,10.4432835546096,100.27301996295863,0.20003227748622543,-69.99839131539501,0.09999888409728282
1300,29.358712427313385,10.642568404815801,3699.6241445711717,60.894557363944415,10.450409423270493,100.27903311160159,0.20003279869162238,-69.9982572554764,0.09999879111579381
1400,29.348649790123993,10.652698343778294,3699.6183050636646,61.03160522101669,10.457533932574377,100.28508874113082,0.2000333199179533,-69.99812319511551,0.0999986981359087
1500,29.338590769354127,10.662825536852495,3699.612470466639,61.167790842098675,10.464656885946928,100.29118390876089,0.20003384116672,-69.9979891343116,0.09999860515762862
1600,29.328535368807277,10.672950078430294,3699.606640604559,61.303069937681876,10.471778417169702,100.29732061724779,0.20003436243690037,-69.99785507306514,0.0999985121809528
1700,29.318483588483442,10.683071968511692,3699.600815477425,61.4374425077663,10.478898526242698,100.30349886659154,0.20003488372849446,-69.99772101137616,0.09999841920588126
1800,29.30843542800756,10.693191200201552,3699.5949950984063,61.57091187441751,10.48601720324304,100.30971850527348,0.20003540504157863,-69.99758694924462,0.099998326232414
1900,29.29839087863977,10.703307612824926,3699.5891797743857,61.70355545053642,10.49313421694145,100.31597600250873,0.20003592637793272,-69.99745288666986,0.09999823326055163
2000,29.288349945856577,10.713421307062777,3699.5833693130667,61.83532472821524,10.500249712229131,100.322273570732,0.20003644773644147,-69.9973188236523,0.09999814029029375
2100,29.27831262965799,10.723532282915105,3699.5775637144493,61.96621970745397,10.507363689106082,100.32861120994326,0.20003696911710483,-69.99718476019193,0.09999804732164039
2200,29.268278930043998,10.733640540381913,3699.571762978533,62.09624038825261,10.514476147572308,100.33498892014254,0.2000374905199229,-69.99705069628875,0.09999795435459152
2300,29.25824884006028,10.743745967299963,3699.5659673262553,62.225441901504816,10.52158692396496,100.34140416206073,0.20003801194616916,-69.99691663194234,0.0999978613891474
2400,29.248222362059476,10.75384860161397,3699.560176682873,62.35380559648558,10.528696073651016,100.34785779472998,0.20003853339541283,-69.99678256715285,0.09999776842530794
2500,29.23819949578442,10.763948439176215,3699.5543910565566,62.48133351189499,10.535803590578341,100.35434972424997,0.200039054867701,-69.99664850192023,0.09999767546307317
2600,29.22818024059946,10.774045469734524,3699.5486104675006,62.60803068692056,10.542909459787488,100.36087971852122,0.20003957636315,-69.99651443624448,0.09999758250244307
2700,29.218164595868938,10.784139683036724,3699.542834935899,62.733902160749814,10.550013666319007,100.3674475454442,0.20004009788187638,-69.99638037012555,0.09999748954341771
2800,29.20815255807684,10.794231032178025,3699.5370645616754,62.85897200528858,10.55711613948804,100.37405206890386,0.20004061942444631,-69.99624630356324,0.09999739658599709
2900,29.1981441272284,10.804319515061529,3699.5312993472835,62.98324102490869,10.564216876734145,100.38069325794588,0.2000411409908762,-69.99611223655754,0.09999730363018126
3000,29.18813930276589,10.814405122426725,3699.5255393107614,63.106713743854705,10.571315864605562,100.38737090492945,0.2000416625812702,-69.99597816910843,0.09999721067597024
3100,29.178138083741832,10.824487840053436,3699.5197844809345,63.229397261789764,10.57841308211003,100.39408467988672,0.2000421841957935,-69.99584410121584,0.09999711772336403
3200,29.168140469208744,10.834567653721487,3699.514034886629,63.351298678377,10.585508508255286,100.4008342528497,0.20004270583461117,-69.99571003287971,0.09999702477236269
3300,29.158146457580546,10.844644548647393,3699.5082905653026,63.47242634903782,10.592602119095117,100.40761920945423,0.20004322749792697,-69.99557596409997,0.09999693182296622
3400,29.148156047941693,10.85471851063915,3699.5025515453494,63.59278731063758,10.599693893784984,100.41443922395283,0.2000437491859041,-69.99544189487658,0.09999683887517462
3500,29.138169239414488,10.864789525538143,3699.496817854652,63.712388525611786,10.606783811655424,100.42129397560029,0.2000442708987034,-69.99530782520945,0.09999674592898793
3600,29.12818603097305,10.87485757905504,3699.491089523096,63.83123724778623,10.613871851351536,100.42818312406786,0.2000447926364948,-69.99517375509856,0.09999665298440617
3700,29.11820642159151,10.884922656900516,3699.485366580567,63.949340730986705,10.620957991518418,100.43510632902668,0.2000453143994481,-69.99503968454383,0.09999656004142939
3800,29.1082304104147,10.894984764860657,3699.479649031735,64.06669816217024,10.628042236225081,100.44206357131625,0.20004583618756416,-69.9949056135452,0.09999646710005754
3900,29.09825799641104,10.90504388797521,3699.4739369073272,64.18331706475918,10.635124563266949,100.44905449987425,0.20004635800101855,-69.99477154210265,0.09999637416029068
4000,29.08828917849632,10.915100005095397,3699.4682302458464,64.29920744889996,10.64220494260217,100.45607866463381,0.2000468798400388,-69.99463747021609,0.09999628122212884
4100,29.078323955650912,10.925153102666773,3699.462529076254,64.41437627312091,10.649283353806515,100.46313573702287,0.2000474017047886,-69.99450339788548,0.09999618828557201
4200,29.068362326855183,10.935203167134892,3699.4568334275136,64.52883049595037,10.656359776455757,100.47022538846937,0.20004792359543164,-69.99436932511074,0.09999609535062025
4300,29.058404291089513,10.945250184945312,3699.4511433285866,64.6425770759167,10.663434190125662,100.47734729040128,0.20004844551213158,-69.99423525189182,0.09999600241727356
4400,29.04844984733426,10.95529414254359,3699.445458808436,64.75562297154825,10.670506574392002,100.48450111424656,0.2000489674550521,-69.99410117822866,0.09999590948553197
4500,29.038498994569807,10.96533502637528,3699.439779896024,64.86797514137335,10.677576908830547,100.49168653143315,0.20004948942435685,-69.99396710412121,0.09999581655539551
4600,29.02855173177652,10.975372822885937,3699.4341066203133,64.97964054392035,10.684645173017067,100.498903213389,0.2000500114202095,-69.9938330295694,0.09999572362686418
4700,29.01860805813014,10.985407536234787,3699.4284389870118,65.0906188742739,10.691711369374985,100.50615112590833,0.2000505334426182,-69.9936989545732,0.09999563069993801
4800,29.00866797294604,10.995439183241349,3699.4227769852077,65.20090463619316,10.698775516657397,100.51343044517475,0.20005105549147978,-69.99356487913256,0.09999553777461699
4900,28.998731474882128,11.00546772111423,3699.417120682245,65.31051677674388,10.70583755672931,100.52074035675557,0.20005157756721473,-69.9934308032474,0.09999544485090116
5000,28.988798562938243,11.015493138063906,3699.4114701047693,65.41946153075449,10.712897471442945,100.52808056140823,0.20005209966997123,-69.99329672691768,0.09999535192879055
