milliseconds,P1,P2,Target
0,9.955962917601031,9.9973009211447,9.957086264085534
100,10.075976684948383,9.983917357584458,10.034000661410344
200,10.036149433642239,10.09805976644734,10.134684498513003
300,10.209046480088258,10.117234780821166,10.221492269702193
400,10.26075229749501,10.269417964163999,10.21479228551919
500,10.311986080179876,10.210372974705091,10.278863938979386
600,10.351871663590236,10.277769514812734,10.257887316164298
700,10.389457049128866,10.417754959573626,10.312340250867935
800,10.382595903256039,10.352963675826405,10.429074579060297
900,10.55175942347288,10.397509260250777,10.535308899700919
1000,10.513930272496099,10.502761063718507,10.562926687299747
1100,10.520824926948512,10.548140178028936,10.641900669746036
1200,10.707332050534427,10.69517182863555,10.692216132367696
1300,10.752321537617236,10.74871186465353,10.72874159923102
1400,10.709016345494138,10.732264071986162,10.819841590699923
1500,10.754309943067373,10.741292631838105,10.795419124220734
1600,10.771137679426207,10.853321427838814,10.79535341971314
1700,10.896845449342596,10.963923889363414,10.891614896201379
1800,10.964239109513452,10.937321529450337,10.97506289240893
1900,11.064318183025454,10.927580641756935,11.047040777251372
2000,11.052367804415182,11.015611352849126,11.068329028989478
2100,11.101359186011226,11.136988772248166,11.07024626813107
2200,11.205526153937093,11.133512971194063,11.195023479091649
2300,11.175624696321696,11.22260058084825,11.275348157197401
2400,11.241500647845866,11.277474628828061,11.301468735648205
2500,11.27529199866227,11.305509447492328,11.316972888749437
2600,11.350288920104513,11.391111121826428,11.373029620462784
2700,11.48623398261599,11.4176420843929,11.469944352707152
2800,11.435416003393685,11.432058264868589,11.515086168389454
2900,11.525787985193855,11.47975846036402,11.534503519843101
3000,11.553320477768327,11.551997644931896,11.581759135844262
3100,11.608669827881922,11.624904847405212,11.690931197289386
3200,11.76094668311309,11.68062714049491,11.75860223999468
3300,11.787617713259776,11.712127921760281,11.781271616647198
3400,11.757395878435503,11.878848981675647,11.752017273232234
3500,11.90989709112927,11.80531647272092,11.88836800273118
3600,11.940050122669646,11.847581392200235,11.868292440809165
3700,12.011793174342895,11.9523838348316,12.023255614431015
3800,12.073452861326219,12.003207899813585,11.967542724457793
3900,12.041266498161892,12.021593421109458,12.019885974437328
4000,12.145059757811076,12.1027413940125,12.09486663921752
4100,12.20876991394703,12.213261999685507,12.160107432819187
4200,12.267570808539796,12.180428649309988,12.274068242353206
4300,12.255717684760414,12.35869232453953,12.22165946718197
4400,12.309096548645261,12.382414110227604,12.289875270669288
4500,12.340016011693324,12.370392028397633,12.481538511683777
4600,12.44242459210712,12.425771808765681,12.459812942958377
4700,12.490462969315374,12.537304585873745,12.593322722867313
4800,12.504251516253962,12.54289563341347,12.59750252664835
4900,12.579160476390198,12.56023689943204,12.600408278959321
5000,12.612121983789763,12.757963152726166,12.730299152422363
