milliseconds,P1,P2,Target
0,9.932588019835833,9.99187718392847,10.057836544287417
100,10.026813369054334,9.993980080462718,10.066826203561789
200,10.164750980178045,10.16077230388209,10.182251016208287
300,10.177848158243467,10.19150742692056,10.085071058772568
400,10.177996958415003,10.274057333336824,10.204469980789971
500,10.33207765451431,10.224917460186607,10.216119171894645
600,10.25987675579481,10.241897398084376,10.300063892643063
700,10.334400432401363,10.305769020969276,10.337568659926735
800,10.463550495814308,10.443325402579589,10.501431321324855
900,10.521315659433249,10.421153677495669,10.41664671738622
1000,10.484339770121602,10.501341180547763,10.536452742225858
1100,10.537019637982993,10.536418549945079,10.641721091970442
1200,10.561736427224304,10.621582289484156,10.585152428554448
1300,10.665787410653703,10.61880105837772,10.749855753681684
1400,10.798131080100232,10.74752571470573,10.800265249314064
1500,10.808419680137066,10.762425538892815,10.790892409772928
1600,10.816738235902568,10.77755622308299,10.809205717729684
1700,10.843514092960183,10.965588484686055,10.95231779861996
1800,10.874669493372373,10.972529833657319,10.943956603138078
1900,11.02571095015467,10.98567485987295,11.059260589766772
2000,11.04822184481592,11.0228456453162,11.08227962477156
2100,11.148016011399523,11.07317039594388,11.173455213119665
2200,11.183851812467596,11.232167443160773,11.122998849220926
2300,11.207664043460548,11.194319652808876,11.159853541390651
2400,11.214302833115058,11.346255681906028,11.339157505386918
2500,11.376711105561913,11.259847620235576,11.249447628196986
2600,11.432812018703368,11.423180233397902,11.449765915439224
2700,11.440075332282833,11.484886402320122,11.449230072257125
2800,11.56246085405481,11.553050778005568,11.472856566513801
2900,11.504424188460671,11.519592540559154,11.568164310618716
3000,11.572465214749108,11.619192635330577,11.617709233571746
3100,11.584074084954278,11.687545312795933,11.578108754901807
3200,11.711260538509991,11.641560982298845,11.68002656570415
3300,11.770595359626517,11.730860074180068,11.735201384188112
3400,11.76757048727848,11.857800817397242,11.742427574700276
3500,11.81308423268896,11.903511451286985,11.82411139477412
3600,11.94331986537085,11.858336903171974,11.888054700703073
3700,12.039436378750441,12.013597609021268,11.916765165382207
3800,11.991317894916035,12.030757556660282,12.092310575623449
3900,12.008118742194078,12.112927859312517,12.032194426526518
4000,12.207894789936072,12.110953851253651,12.107391439915055
4100,12.231226633952117,12.143787003974081,12.225603667803382
4200,12.302099331727133,12.255992057802585,12.224773317061265
4300,12.327111094270522,12.366963193005203,12.36453000353955
4400,12.29312776542731,12.388040457513332,12.280402216549092
4500,12.399575495417253,12.394058234303564,12.34661593726341
4600,12.462955851503192,12.532388045885403,12.511059752086277
4700,12.585489785396852,12.482938993565456,12.590298405542011
4800,12.566017433400516,12.552897925263238,12.632967778323454
4900,12.624287409834539,12.583042274333181,12.702207168445032
5000,12.754614661520526,12.719466467870026,12.675760502950174
