milliseconds,X,E,P,Q
0,8.00782744770035,0.9950721593751369,-0.004387730845714895,0.0676836967612598
100,7.393821593429768,0.4645284052766067,0.5364484059564447,0.07514527999969806
200,7.177748420393158,0.24520535551294917,0.7557472013648808,0.10739831617168806
300,7.014917959418841,0.14119483008626946,0.8518093416021822,0.14950501856363824
400,6.9844894678299765,0.10142047807112389,0.8797321569663774,0.14832643242367277
500,6.946669742851454,0.07564192909074315,0.9000585590387999,0.16693193512818802
600,6.781339872270033,0.06682857556683376,0.9173011577111153,0.2807427777000102
700,6.746004336167901,0.07408934659335845,0.9326572148712714,0.2891299629799614
800,6.781310429781531,0.06400733565667369,0.9263373606071583,0.2562507844577781
900,6.648213271770392,0.0723201996111854,0.9300625282471681,0.29397667035418645
1000,6.7327710275569626,0.08065883896288294,0.9270730044045867,0.3747195705136506
1100,6.5464897483843725,0.07686440764745266,0.9295627889402058,0.4201280705502189
1200,6.557635685500104,0.08188508332938904,0.9162879410763777,0.5288057583095732
1300,6.5225097647655845,0.07993812552561237,0.9352795555783513,0.49939537701170494
1400,6.455471678054705,0.07190572634955926,0.9157134959323753,0.6011908620550327
1500,6.381450309176593,0.0672211883531256,0.940447261991672,0.6628287939557573
1600,6.4458459965980515,0.06073205503702962,0.9232502973391777,0.735390257840708
1700,6.337678996838835,0.07893894137985673,0.9277165726135375,0.7685659071239933
1800,6.265832078119914,0.07241616309735015,0.9158840420035206,0.8265532433271465
1900,6.1994402813015945,0.07159761375718712,0.938924924797188,0.8863392106492671
2000,6.162305776187501,0.08178033544445193,0.9149758879395646,0.9150517461428669
2100,6.220334038669004,0.0800177202380189,0.9146155269078372,0.9605315040146578
2200,6.175310577450718,0.07323844938425102,0.9283221508402759,0.9903759910553368
2300,6.1235436123090174,0.08542732735958064,0.9242829799664372,1.0191428697432479
2400,5.981483332637731,0.07535059750814571,0.9364464030133692,1.0406734555369563
2500,6.040603442119785,0.08524856504029844,0.9103899644816957,1.0601666085756216
2600,5.9615325110710256,0.07383474323675186,0.930005565446262,1.1001903627779255
2700,5.932394666940241,0.09086486164943207,0.9290828058612499,1.1856800819041955
2800,5.823859570097792,0.07107428119447241,0.9228773072335782,1.278279102971923
2900,5.7671071738505315,0.08379746660038857,0.9275294728086297,1.2483524541194828
3000,5.717048168308031,0.07603960530753708,0.927917389103341,1.3995605219300096
3100,5.672079599588967,0.0685378800991866,0.922403143644493,1.4426611576396713
3200,5.589557249647414,0.09033821452056222,0.9261886255799637,1.4263952131658701
3300,5.574011862262888,0.0884169259302021,0.9296617948670142,1.4370940462641235
3400,5.521679490010787,0.07919145383491806,0.9133352683724169,1.4892595184575472
3500,5.581102953334707,0.06947033068262681,0.9088446649757835,1.5328951156882342
3600,5.501836296061212,0.07159385667555654,0.9124608552403748,1.6169832580815757
3700,5.3622489117691545,0.08641822612619236,0.9060966129038672,1.640879957785292
3800,5.327640718492834,0.073288889994938,0.9130056146258912,1.758041833967708
3900,5.402902612593375,0.07508655242296494,0.9026814689732351,1.8106818678570564
4000,5.28073143226467,0.07114928042817197,0.9109573553482374,1.7778754635779406
4100,5.3016152707917055,0.08060247661412218,0.9157603707172234,1.8528544159641305
4200,5.134196221328734,0.09530654135908179,0.9031405638324311,1.9275908299660816
4300,5.2297972090326015,0.08856242678088684,0.9036915446730417,1.881567204327975
4400,5.18088420368956,0.07672683087517429,0.9100679586631711,1.983806164756143
4500,5.129539267944339,0.09364439896459321,0.9228261536127065,2.0154699324876635
4600,5.074872083386972,0.10173528688766212,0.9091558847707824,2.1079487774236867
4700,4.9778620404363,0.08374126561352306,0.9088194245985678,2.130502469782971
4800,4.890535293777382,0.08772873007090932,0.9155741556880937,2.1135184819125796
4900,4.854059472152167,0.10420460634139771,0.9167429398776791,2.246620418804964
5000,4.85054410108991,0.09644683770184576,0.9168077200493038,2.185459474334711
