milliseconds,X,E,P,Q
0,7.948807532887004,0.9949069482252269,-0.0034980195055035017,0.0006597985667483072
100,7.5188470793228,0.4649273808878715,0.5158772958115273,-0.04595184420089517
200,7.178602239319955,0.2612775159807817,0.7534674332491611,0.1134405661240277
300,7.068121138287857,0.16557880849342899,0.8442770396808427,0.040330465996759914
400,6.946814318221474,0.11434175111429343,0.8814093504445124,0.18091246454423232
500,6.930284077383998,0.08947321562346634,0.900948642277273,0.14817807353025714
600,6.87863210190144,0.06916462619736688,0.9181330229903639,0.1826490715458347
700,6.827614759626977,0.07803430572134373,0.9215393834303615,0.21900899629870513
800,6.803513112699174,0.05640736707008582,0.9386701436420842,0.3284985343738988
900,6.7637482577924555,0.0643498462633246,0.9227083145340972,0.3557875558158884
1000,6.723544895595831,0.06387512306122071,0.9268467717102685,0.37087535409009054
1100,6.5433359063548115,0.07628170808174738,0.9298263061240277,0.42997029086891586
1200,6.622035550620405,0.06938717345447551,0.9332587979412935,0.44008843110844703
1300,6.546843180197282,0.07201172850357512,0.9306848908975316,0.5492274073558165
1400,6.446605780369736,0.06869849529894417,0.9377641477573773,0.6122762259171808
1500,6.406577997417859,0.07866924531487243,0.9332287113652747,0.5978742379555236
1600,6.41467268676538,0.07359092601207838,0.9334113535333609,0.6510776545689337
1700,6.294807663655583,0.06413119431138986,0.9389255629215574,0.7230127440838584
1800,6.237995044494112,0.0861391327111075,0.9289122465471041,0.7498168211844394
1900,6.26492541353929,0.06228682457806407,0.9132406855127976,0.7809178007881267
2000,6.253476706441375,0.070995822548305,0.9292919654170461,0.8085973473231783
2100,6.217718754150575,0.08566639863132579,0.9347977357754672,0.9187223503105101
2200,6.163414069037445,0.0705102153919565,0.9282952435247473,0.904273282982761
2300,5.998611725575823,0.08138791883238394,0.9162705065256366,0.9949695615307117
2400,5.9932371666478685,0.06571915357237304,0.9313318948267829,1.0070064186511996
2500,6.0192220470479425,0.08922481756504931,0.9280659966921874,1.0695059704391425
2600,5.904430418400846,0.07667626106936219,0.912303480150967,1.133085696432285
2700,5.890346175348886,0.06351092160618477,0.9357606465984162,1.1970398258329633
2800,5.880537195235226,0.07756634940029183,0.9259382635024972,1.2078694174505742
2900,5.780422047691232,0.08620262857660099,0.92790895011736,1.226390221205265
3000,5.678822350395702,0.07559807799309388,0.9111694325227566,1.2838617823764606
3100,5.683136399848519,0.07880723003471704,0.9208933018835938,1.4292012775680534
3200,5.613239422211568,0.07220759055151806,0.922387337196631,1.447894074645297
3300,5.536953987106129,0.09006388676944764,0.9100048932133965,1.4306281259478981
3400,5.56004634647534,0.09459357729762366,0.9135719365860114,1.5097991356100604
3500,5.501000102182779,0.07168545617084832,0.9318551329627401,1.5064132339903187
3600,5.504554477427752,0.0695697389560687,0.9266978454762872,1.5522987519473666
3700,5.363013458086337,0.09549339254368164,0.9164902755702611,1.6549201198935797
3800,5.371480235231011,0.09036041072549109,0.923377826865361,1.7568638405197332
3900,5.397147427012348,0.08230561280934891,0.9102767893129023,1.783051854600706
4000,5.223107784756948,0.09713414024105572,0.9211931060914675,1.7654438325826656
4100,5.282771981350269,0.0779162173343032,0.9219044573902812,1.858041977928432
4200,5.20138375578256,0.08332087551932985,0.9188209547478292,1.9169869638204389
4300,5.161891072722952,0.0982759348165281,0.9139645474861761,1.9147331190424062
4400,5.089904067779188,0.09169609230395291,0.9139778781104291,1.9923055779152394
4500,5.085634744086448,0.09686944462617736,0.9198066952532995,2.058983873665002
4600,5.017269807892284,0.07909404470756053,0.9226515173311434,2.0502189835823583
4700,4.951219656491609,0.0808621780330768,0.9047674146476957,2.055386198961048
4800,4.897067216184577,0.07696932224808811,0.902628618673305,2.206597934238009
4900,4.9319728413487365,0.09830731690118864,0.9179838434236348,2.254197531128718
5000,4.856762752265932,0.08110314981881095,0.9028089647585967,2.28475576865175
