milliseconds,X,E,P,Q
0,7.9432740458512505,1.0036581955737092,-0.0012090437116902082,-0.010522453246714815
100,7.492870509221145,0.481601193055012,0.5204538882759272,0.07893252596344662
200,7.262873996492335,0.26587940497898677,0.7365136588621981,0.09228120295191262
300,7.0575274244331085,0.15959961463181824,0.8403878614730111,0.08118474923046365
400,6.9872805307558625,0.11655676680705507,0.880563176842358,0.0691697415753502
500,6.937714507759667,0.07527515785401474,0.9075945492330713,0.1354750312302727
600,6.9200856257728836,0.08501302398487086,0.930871036413541,0.20095848578003475
700,6.739011649749774,0.07947287274703059,0.9309477205319479,0.2838564606964312
800,6.682118319377002,0.07442185210183219,0.9340472461122821,0.2698804968884324
900,6.700262295774832,0.06799028184890414,0.9235438716983319,0.38011693256220663
1000,6.723278298807335,0.07523857776764607,0.9417508958441563,0.41386402251662013
1100,6.6704358478776395,0.06284606117445603,0.9239494393157759,0.40860648661806775
1200,6.585805075435817,0.07633124864839343,0.9257872001261772,0.5184414083201317
1300,6.579325231782092,0.07607206579765616,0.9192519750527534,0.5400523636344254
1400,6.498713687475383,0.062403560278390814,0.9383047862361387,0.5670581711483473
1500,6.483705729318609,0.07803896801661708,0.9167509731607763,0.5774732330144592
1600,6.400839503087344,0.0776649656470451,0.9352231463148041,0.6979811727588424
1700,6.265627164279907,0.06446410274752687,0.9364779548125339,0.7742088228234978
1800,6.229924699570795,0.08066376483252631,0.9248669672651902,0.7719527657812609
1900,6.286417244998039,0.06564669498354485,0.9314479481793376,0.7638986581696299
2000,6.144841648955071,0.08284089210505267,0.9275217581283326,0.8475071802708202
2100,6.225504686551536,0.071807395553403,0.9119974208978159,0.8914878184479678
2200,6.069193009242601,0.06538079446342206,0.9346018120091483,0.9234145863693802
2300,6.042448987141305,0.08423748822645624,0.9324778774519296,1.0062006197105946
2400,6.001570216296296,0.07953540376998067,0.9217854429608368,1.0289506043447036
2500,6.033621135951722,0.0823876197067481,0.918699262634083,1.086986881188595
2600,5.862031871156809,0.0665966063089099,0.9156554993713424,1.1357261776005751
2700,5.821244843493536,0.07023468237531992,0.9178941075525646,1.2215934658921483
2800,5.8547576606999865,0.06587186629436101,0.9278164996011166,1.2740436225229983
2900,5.760928744833838,0.06455248106795294,0.9307951606764042,1.279479701514814
3000,5.809628363017757,0.06905406768939555,0.9121796787574395,1.3646286431560304
3100,5.727207857361422,0.07857753006907003,0.9134339545268573,1.3416429175933051
3200,5.712695089059283,0.09326982093320803,0.9066273537349714,1.3689268266777075
3300,5.6567261085241425,0.08221843002250179,0.9269186812046115,1.5022930978161957
3400,5.616353589370262,0.08441267607118365,0.9068983548692571,1.5211269263436764
3500,5.489478292311962,0.08449663686953095,0.9113974089127553,1.5949850676986672
3600,5.417397752361365,0.08583461246347643,0.9135913261189826,1.6761707061242028
3700,5.414451248519199,0.09428970856489538,0.9254592999298341,1.6674575645589995
3800,5.368185450282774,0.08040150835928074,0.9112293846790945,1.6524133012460196
3900,5.337099625404492,0.07590474529743471,0.9185685167442631,1.7643868141078973
4000,5.289317406846351,0.07402497285838362,0.9015058676993221,1.8558155012285693
4100,5.231393286966512,0.08676988805347739,0.9039919950525492,1.8342030411753392
4200,5.2027323358008255,0.09852017209453251,0.9113276759762104,1.866477576917781
4300,5.126489928299386,0.07533320481018721,0.9065001414661488,1.9757697454856094
4400,5.085468256721605,0.07564534669746908,0.9151840036391096,2.0339596300500187
4500,5.017288195415597,0.085709089871682,0.9084323185330088,2.0360815683580595
4600,4.965956840170903,0.09500752282970308,0.9150053951624492,2.1172010977394415
4700,5.046022298605323,0.08802863979185618,0.9004226704378009,2.132263572742829
4800,4.914148531540645,0.0830612393164586,0.9039515614774122,2.1513262760476373
4900,4.902815107275365,0.09261440122385245,0.9035346709270431,2.161684253057368
5000,4.815977093429718,0.10483183629571174,0.9041053797158314,2.2863255262821647
